symbol,first,last,change,change_percentage
PNC,11.45,14.04,0.23,23
HAS,23.67,26.84,0.13,13
DHA,8.15,8.95,0.1,10
CAN,9.52,10.36,0.09,9
NHC,3.72,4.02,0.08,8
REE,2.64,2.83,0.07,7
DPC,6.29,6.74,0.07,7
SAM,3.55,3.76,0.06,6
GIL,4.02,4.25,0.06,6
VSH,3.02,3.17,0.05,5
HAP,5.49,5.78,0.05,5
BT6,28.12,29.51,0.05,5
BBC,15.7,16.41,0.05,5
SGH,3.81,3.98,0.04,4
SAV,7.6,7.89,0.04,4
TMS,7.05,7.23,0.03,3
SSC,16.52,16.78,0.02,2
PMS,3.9,3.96,0.02,2
KDC,3.64,3.7,0.02,2
BPC,5.39,5.52,0.02,2
GMD,9.88,9.95,0.01,1
VNM,2.56,2.56,0.0,0
MHC,8.98,8.98,0.0,0
KHP,2.27,2.27,0.0,0
SFC,6.69,6.65,-0.01,-1
VTC,19.51,19.21,-0.02,-2
BBT,10.7,10.5,-0.02,-2
LAF,20.3,19.6,-0.03,-3
HTV,5.15,4.94,-0.04,-4
AGF,19.89,19.13,-0.04,-4
KHA,10.5,9.77,-0.07,-7
TS4,9.13,8.38,-0.08,-8
TNA,2.63,2.42,-0.08,-8
VTL,7.67,0.0,-1.0,-100
ILC,13.2,0.0,-1.0,-100
BBS,3.64,0.0,-1.0,-100
