symbol,first,last,change,change_percentage
PEQ,9.0,14.02,0.56,56
PVO,5.05,7.72,0.53,53
DSC,10.62,16.01,0.51,51
SVN,2.1,2.9,0.38,38
VVN,7.6,10.2,0.34,34
M10,14.55,19.16,0.32,32
IHK,8.2,10.74,0.31,31
HVA,6.6,8.4,0.27,27
GDW,12.31,15.39,0.25,25
VRC,17.05,20.9,0.23,23
S12,0.9,1.1,0.22,22
ICF,2.02,2.46,0.22,22
NBW,11.04,13.33,0.21,21
TV3,19.56,23.41,0.2,20
SRB,1.5,1.8,0.2,20
SNZ,12.21,14.62,0.2,20
IDJ,1.0,1.2,0.2,20
AME,3.63,4.34,0.2,20
VRE,36.79,43.61,0.19,19
C92,7.9,9.4,0.19,19
MLS,10.77,12.65,0.17,17
VKC,6.8,7.9,0.16,16
TV2,11.46,13.3,0.16,16
PSN,5.28,6.13,0.16,16
NDX,7.77,9.01,0.16,16
GEX,13.83,15.99,0.16,16
TDC,4.66,5.36,0.15,15
SVH,8.8,10.1,0.15,15
SGC,50.03,57.75,0.15,15
MTV,8.07,9.28,0.15,15
KPF,21.15,24.31,0.15,15
HRB,12.47,14.31,0.15,15
BMD,3.01,3.46,0.15,15
VFC,6.5,7.4,0.14,14
SBL,13.47,15.38,0.14,14
PXT,4.3,4.92,0.14,14
PIT,5.3,6.06,0.14,14
NVT,3.77,4.31,0.14,14
NGC,6.78,7.74,0.14,14
MCP,20.32,23.16,0.14,14
L45,2.8,3.2,0.14,14
HDB,14.86,17.01,0.14,14
DAT,17.06,19.46,0.14,14
VNA,1.5,1.7,0.13,13
SID,22.31,25.28,0.13,13
SCR,7.32,8.25,0.13,13
OGC,2.13,2.4,0.13,13
HMC,5.55,6.29,0.13,13
FTS,6.0,6.78,0.13,13
DAG,7.08,8.01,0.13,13
VMS,6.09,6.83,0.12,12
VIB,6.11,6.86,0.12,12
VET,30.74,34.41,0.12,12
VC7,10.47,11.77,0.12,12
SCJ,2.6,2.9,0.12,12
LPB,7.35,8.24,0.12,12
LIG,3.61,4.03,0.12,12
KTL,12.15,13.59,0.12,12
ACL,3.07,3.43,0.12,12
VDS,5.11,5.69,0.11,11
SRA,1.94,2.15,0.11,11
SMN,6.85,7.62,0.11,11
PVD,17.22,19.08,0.11,11
POM,10.7,11.9,0.11,11
PIV,7.1,7.9,0.11,11
NVB,6.07,6.71,0.11,11
NTW,13.16,14.62,0.11,11
L18,6.08,6.76,0.11,11
HAX,12.73,14.16,0.11,11
APP,8.03,8.94,0.11,11
VXB,10.26,11.28,0.1,10
VIE,11.0,12.1,0.1,10
UDJ,3.67,4.05,0.1,10
STP,2.53,2.79,0.1,10
SHB,4.92,5.39,0.1,10
LIX,31.86,35.08,0.1,10
KMR,4.29,4.73,0.1,10
ITQ,2.85,3.13,0.1,10
IDI,7.19,7.92,0.1,10
HDA,3.91,4.32,0.1,10
DST,7.1,7.8,0.1,10
DRL,30.27,33.35,0.1,10
BDW,9.67,10.65,0.1,10
ANV,8.17,9.0,0.1,10
VE8,11.0,12.0,0.09,9
VCA,5.92,6.46,0.09,9
TNS,4.7,5.1,0.09,9
TMS,16.94,18.43,0.09,9
