symbol,first,last,change,change_percentage
MKV,24.92,57.78,1.32,132
HTV,6.44,13.7,1.13,113
ECI,3.79,7.93,1.09,109
C92,10.53,20.03,0.9,90
VFR,14.72,27.44,0.86,86
PTH,13.47,21.92,0.63,63
PJC,3.81,6.04,0.59,59
PSC,4.89,7.51,0.54,54
VIR,4.78,7.0,0.46,46
CT3,23.17,32.83,0.42,42
SCO,2.5,3.4,0.36,36
SDG,6.81,9.21,0.35,35
QTC,2.77,3.7,0.34,34
ASM,4.99,6.61,0.32,32
DNT,10.96,14.3,0.3,30
BVH,32.2,41.8,0.3,30
PTP,3.98,5.08,0.28,28
PGS,5.76,7.37,0.28,28
VFC,9.32,11.6,0.24,24
L10,10.07,12.39,0.23,23
AMV,5.92,7.31,0.23,23
TVG,0.45,0.54,0.2,20
TNG,2.48,2.97,0.2,20
WCS,13.93,16.59,0.19,19
HDO,21.7,25.2,0.16,16
HBC,2.2,2.55,0.16,16
CTC,12.08,14.07,0.16,16
CAN,14.16,16.38,0.16,16
TMS,5.88,6.77,0.15,15
ABT,12.14,13.81,0.14,14
VTL,14.51,16.37,0.13,13
SJ1,3.92,4.41,0.13,13
AAA,10.13,11.4,0.13,13
HRC,25.68,28.45,0.11,11
HCC,3.42,3.79,0.11,11
TET,14.78,16.2,0.1,10
LTC,51.2,56.16,0.1,10
DDN,6.49,7.14,0.1,10
API,6.65,7.3,0.1,10
VNR,4.51,4.93,0.09,9
CAP,0.78,0.85,0.09,9
VDL,7.51,8.08,0.08,8
TBX,33.01,35.7,0.08,8
SRB,17.0,18.4,0.08,8
SGH,16.33,17.56,0.08,8
MPC,4.4,4.73,0.08,8
LUT,24.0,26.0,0.08,8
LBE,2.06,2.22,0.08,8
SMB,7.17,7.64,0.07,7
KDC,12.47,13.31,0.07,7
DTL,20.28,21.73,0.07,7
DPP,5.57,5.98,0.07,7
ADP,2.83,3.04,0.07,7
WSB,8.54,9.04,0.06,6
NSC,13.59,14.4,0.06,6
CLG,35.93,38.25,0.06,6
PSB,10.1,10.6,0.05,5
CVN,11.73,12.27,0.05,5
TCM,5.15,5.36,0.04,4
SGC,7.58,7.92,0.04,4
SED,3.81,3.95,0.04,4
POV,7.3,7.57,0.04,4
COM,17.25,17.93,0.04,4
SPC,17.44,17.96,0.03,3
LAF,21.0,21.7,0.03,3
FPT,9.03,9.28,0.03,3
DPM,8.58,8.88,0.03,3
VBH,13.26,13.46,0.02,2
NBW,21.08,21.43,0.02,2
MCC,9.41,9.64,0.02,2
KDH,12.73,13.01,0.02,2
VNM,10.06,10.13,0.01,1
VHF,114.41,115.33,0.01,1
TNA,3.0,3.02,0.01,1
