symbol,first,last,change,change_percentage
PLA,7.8,13.4,0.72,72
MTL,7.2,11.7,0.62,62
TRT,10.35,16.2,0.57,57
TNP,13.3,20.15,0.52,52
CMF,172.3,261.9,0.52,52
MHL,7.2,10.1,0.4,40
DTG,24.1,33.3,0.38,38
BVN,11.5,15.9,0.38,38
TKG,9.52,12.98,0.36,36
SAP,18.6,25.1,0.35,35
TTG,6.7,8.9,0.33,33
TVP,15.0,19.7,0.31,31
PAI,11.17,14.64,0.31,31
SMA,10.3,13.4,0.3,30
KSD,9.2,12.0,0.3,30
E12,23.8,30.6,0.29,29
TDF,24.54,31.24,0.27,27
PND,14.4,18.3,0.27,27
BT1,14.71,18.53,0.26,26
SJG,29.47,36.88,0.25,25
NXT,10.07,12.54,0.25,25
KMT,9.63,11.99,0.25,25
PTI,60.0,74.0,0.23,23
LKW,42.33,51.7,0.22,22
VNA,43.5,52.8,0.21,21
TV4,15.89,19.2,0.21,21
RCC,13.4,16.09,0.2,20
LM7,6.5,7.8,0.2,20
DZM,11.5,13.8,0.2,20
SVN,8.3,9.9,0.19,19
VMS,13.13,15.47,0.18,18
HUB,37.58,44.08,0.17,17
SDU,19.9,22.9,0.15,15
PEQ,40.05,46.0,0.15,15
HUG,29.7,34.27,0.15,15
CT6,8.0,9.2,0.15,15
UCT,10.0,11.4,0.14,14
KDM,21.2,24.1,0.14,14
HSM,16.87,19.19,0.14,14
HD8,11.13,12.73,0.14,14
CMT,23.1,26.3,0.14,14
CMG,40.54,46.14,0.14,14
BWA,12.04,13.69,0.14,14
VIE,9.1,10.3,0.13,13
L40,29.6,33.4,0.13,13
HTV,13.82,15.64,0.13,13
HPH,15.0,17.0,0.13,13
FRM,13.2,14.9,0.13,13
FPT,80.08,90.61,0.13,13
DCF,30.0,34.0,0.13,13
CKD,31.57,35.58,0.13,13
CC4,12.43,14.08,0.13,13
C47,21.8,24.6,0.13,13
XMP,16.02,17.91,0.12,12
TUG,17.0,19.0,0.12,12
HTG,41.18,45.96,0.12,12
DHC,58.67,65.92,0.12,12
CTP,8.0,9.0,0.12,12
VNM,69.69,77.57,0.11,11
VCW,32.27,35.97,0.11,11
NTT,10.4,11.5,0.11,11
FRC,35.97,40.05,0.11,11
VNC,44.64,49.05,0.1,10
SIG,12.7,14.0,0.1,10
S72,7.0,7.7,0.1,10
QTC,14.61,16.06,0.1,10
PPE,12.8,14.1,0.1,10
MSH,50.97,56.15,0.1,10
IDC,63.53,70.15,0.1,10
DNC,57.84,63.6,0.1,10
CSI,76.1,84.0,0.1,10
CMN,49.29,54.41,0.1,10
VWS,16.42,17.86,0.09,9
VRG,29.27,31.8,0.09,9
VOS,20.9,22.75,0.09,9
VIB,31.15,33.95,0.09,9
VCA,15.25,16.62,0.09,9
TTZ,6.6,7.2,0.09,9
TID,53.63,58.23,0.09,9
SPV,13.99,15.24,0.09,9
SJS,87.0,95.0,0.09,9
RAT,14.82,16.13,0.09,9
PJS,16.35,17.9,0.09,9
NUE,10.69,11.62,0.09,9
HU6,10.01,10.88,0.09,9
HNA,14.0,15.2,0.09,9
ELC,21.5,23.46,0.09,9
DRC,30.59,33.4,0.09,9
DMN,11.5,12.5,0.09,9
CTR,81.84,88.99,0.09,9
BIO,47.01,51.37,0.09,9
VSH,27.95,30.08,0.08,8
VLA,43.94,47.24,0.08,8
SKV,27.96,30.27,0.08,8
SDK,26.05,28.13,0.08,8
PNJ,79.57,86.19,0.08,8
PIA,29.51,31.75,0.08,8
MWG,71.53,77.49,0.08,8
KTL,27.77,29.86,0.08,8
FOX,73.51,79.22,0.08,8
DC1,13.39,14.46,0.08,8
CTD,90.8,98.2,0.08,8
COM,67.4,72.6,0.08,8
BVH,54.84,59.43,0.08,8
BMP,56.02,60.38,0.08,8
BIC,30.71,33.24,0.08,8
VTH,6.83,7.28,0.07,7
VC6,11.82,12.64,0.07,7
TA6,12.5,13.4,0.07,7
STC,20.24,21.64,0.07,7
SBR,12.96,13.85,0.07,7
QPH,28.5,30.5,0.07,7
OGC,18.4,19.7,0.07,7
NDT,25.96,27.83,0.07,7
MVN,32.8,35.0,0.07,7
