symbol,first,last,change,change_percentage
VNH,0.9,2.1,1.33,133
SSF,14.7,29.4,1.0,100
STG,6.68,11.28,0.69,69
TDW,18.58,31.17,0.68,68
MDG,5.49,9.22,0.68,68
SD2,5.29,8.75,0.65,65
CIG,2.0,3.3,0.65,65
SDA,5.0,7.9,0.58,58
TMX,3.05,4.75,0.56,56
SCI,2.35,3.52,0.5,50
PTT,2.69,4.0,0.49,49
STT,7.7,11.4,0.48,48
KSB,17.86,26.51,0.48,48
CNC,13.78,20.45,0.48,48
DMC,40.72,59.86,0.47,47
KTS,44.19,64.63,0.46,46
DNC,6.81,9.9,0.45,45
MWG,10.04,14.44,0.44,44
SDV,8.71,12.43,0.43,43
DHA,13.49,19.29,0.43,43
PMT,3.04,4.31,0.42,42
NKG,5.46,7.62,0.4,40
ITD,10.17,14.17,0.39,39
OCH,6.0,8.3,0.38,38
DLR,4.45,6.14,0.38,38
VTJ,6.24,8.55,0.37,37
VC7,6.55,8.96,0.37,37
TVB,2.35,3.23,0.37,37
SVT,3.39,4.66,0.37,37
SGN,31.95,43.85,0.37,37
CAV,26.9,36.8,0.37,37
CAP,14.04,19.06,0.36,36
DHG,41.87,56.37,0.35,35
CID,2.6,3.5,0.35,35
BXH,8.33,11.22,0.35,35
LSS,10.07,13.54,0.34,34
HBC,6.25,8.36,0.34,34
FID,15.33,20.56,0.34,34
PTP,4.4,5.86,0.33,33
DNP,11.26,14.94,0.33,33
AGP,9.83,13.05,0.33,33
VMD,17.98,23.76,0.32,32
SVC,12.56,16.52,0.32,32
PAC,19.26,25.51,0.32,32
MDC,3.55,4.69,0.32,32
HAS,7.16,9.46,0.32,32
VHC,14.25,18.63,0.31,31
DBT,8.54,11.21,0.31,31
PSL,15.12,19.66,0.3,30
NHA,3.49,4.52,0.3,30
L43,4.3,5.6,0.3,30
HLY,7.29,9.46,0.3,30
HD2,3.75,4.88,0.3,30
DRH,29.53,38.51,0.3,30
NNC,20.37,26.22,0.29,29
DGT,3.98,5.12,0.29,29
VCG,7.86,10.07,0.28,28
VCC,8.6,11.04,0.28,28
VC2,7.74,9.93,0.28,28
TRA,59.64,76.15,0.28,28
SMC,4.45,5.69,0.28,28
QHD,30.56,39.13,0.28,28
HAX,6.1,7.81,0.28,28
BPC,11.71,15.01,0.28,28
THS,3.26,4.13,0.27,27
PTI,17.34,22.09,0.27,27
HHG,5.64,7.16,0.27,27
CT3,5.91,7.5,0.27,27
CJC,19.92,25.35,0.27,27
VTX,10.97,13.81,0.26,26
VNP,5.7,7.2,0.26,26
TDM,11.78,14.8,0.26,26
NET,20.06,25.34,0.26,26
DP3,15.74,19.88,0.26,26
DC4,4.36,5.5,0.26,26
CMC,4.2,5.3,0.26,26
SCC,4.0,5.0,0.25,25
LDP,18.28,22.9,0.25,25
GLT,19.36,24.27,0.25,25
CVT,9.9,12.34,0.25,25
SD3,5.92,7.35,0.24,24
AAA,12.16,15.07,0.24,24
TV2,5.56,6.82,0.23,23
SGS,3.45,4.24,0.23,23
RAL,40.29,49.43,0.23,23
LIX,32.7,40.18,0.23,23
DTL,11.5,14.2,0.23,23
ADP,8.2,10.08,0.23,23
VSC,17.36,21.2,0.22,22
VNG,12.75,15.57,0.22,22
VLF,0.9,1.1,0.22,22
TCR,8.42,10.24,0.22,22
