date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2023-01-06,1672963200,22.4,22.4,9.6,10.024,307500,,,,,,8.782,-1.24,-0.12,-1,,,,,,,,,False,False,False
2023-01-09,1673222400,8.6,9.9,8.5,8.782,24000,,,,,10.024,10.087,1.3,0.15,1,,,,,,,,,False,False,False
2023-01-10,1673308800,10.0,10.1,10.0,10.087,325400,,,,10.024,8.782,11.596,1.51,0.15,1,,,,,,,,,False,False,False
2023-01-11,1673395200,11.2,11.6,11.2,11.596,117100,10.024,1.57,0.16,8.782,10.087,11.909,0.31,0.03,1,,,,,,,,,False,False,False
2023-01-12,1673481600,13.0,13.3,10.2,11.909,205600,8.782,3.13,0.36,10.087,11.596,10.429,-1.48,-0.12,-1,10.48,,,,,,,,False,False,False
2023-01-13,1673568000,11.8,11.9,10.2,10.429,151308,10.087,0.34,0.03,11.596,11.909,9.112,-1.32,-0.13,-1,10.56,,,,,,,,False,False,False
2023-01-16,1673827200,10.0,10.0,8.9,9.112,75120,11.596,-2.48,-0.21,11.909,10.429,9.696,0.58,0.06,1,10.63,,,,,,,,False,False,False
2023-01-17,1673913600,9.8,10.0,9.4,9.696,51147,11.909,-2.21,-0.19,10.429,9.112,9.614,-0.08,-0.01,-1,10.55,,,,,,,,False,False,False
2023-01-18,1674000000,9.8,9.9,9.3,9.614,25600,10.429,-0.81,-0.08,9.112,9.696,9.322,-0.29,-0.03,-1,10.15,,,,,,,,False,False,False
2023-01-19,1674086400,9.6,9.8,9.0,9.322,58310,9.112,0.21,0.02,9.696,9.614,9.306,-0.02,-0.0,-1,9.63,10.06,,,,,,,False,False,False
2023-01-27,1674777600,9.7,9.7,9.2,9.306,21320,9.696,-0.39,-0.04,9.614,9.322,9.006,-0.3,-0.03,-1,9.41,9.99,,,,,,,False,False,False
2023-01-30,1675036800,9.0,9.4,8.7,9.006,54000,9.614,-0.61,-0.06,9.322,9.306,8.943,-0.06,-0.01,-1,9.39,10.01,,,,,,,False,False,False
2023-01-31,1675123200,9.0,9.2,8.7,8.943,29800,9.322,-0.38,-0.04,9.306,9.006,8.801,-0.14,-0.02,-1,9.24,9.89,,,,,,,False,False,False
2023-02-01,1675209600,9.1,9.1,8.7,8.801,67200,9.306,-0.5,-0.05,9.006,8.943,8.704,-0.1,-0.01,-1,9.08,9.61,,,,,,,False,False,False
