"system_id","link","main_link"
"cfda4982-361f-54b3-8a05-ef24add77de6","https://www.tiktok.com/@dongcoanh54/video/7315031990451932418?lang=vi-VN",""
"621cf731-184c-5a52-a3f3-09038022eb05","https://www.tiktok.com/@sunflizme/video/7314660962060078338?lang=vi-VN",""
"","https://www.tiktok.com/@hii_minhlakhatrang/video/7314657232480750849?lang=vi-VN",""
"4aeda1a0-f0eb-5dc0-8a83-58a7a0360f48","https://www.tiktok.com/@minhthu.chloe/video/7315813835997285639?lang=vi-VN",""
"","https://www.tiktok.com/@veebongg/video/7308010945974996226?lang=vi-VN",""
"","https://www.tiktok.com/@usernaydanghocdaihoc/video/7312417435234159879?lang=vi-VN",""
"8c9e9185-76a4-5593-8265-ec7e5c6a9db4","https://vnexpress.net/taxi-xanh-sm-phat-hanh-the-qua-tang-4692527.html",""
"b610507a-d165-54ef-8fcf-8feaf6652ad3","https://dantri.com.vn/kinh-doanh/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-20231222100533318.htm",""
"242a7424-84b2-5649-bf24-14fa8b71cf41","https://tienphong.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-post1598032.tpo",""
"5cc3d51c-e18d-5fb9-88b5-948fa1de89bb","https://dttc.sggp.org.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-post110680.html",""
"1e49bfa9-d362-5592-85a4-839ec9badaf7","https://thoibaotaichinhvietnam.vn/xanh-sm-ra-mat-xanh-gift-card-chieu-dai-khach-hang-voi-hang-trieu-qua-tang-uu-dai-trong-mua-le-hoi-xanh-festive-142225.html",""
"f5082ab6-766c-5b69-b9c7-af0a508d9106","https://thoibaonganhang.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-147686.html",""
"181b85d3-5a7e-5764-8c02-89e2f4252a3e","http://baodanang.vn/can-biet/202312/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-3962142/",""
"3b15d7fb-1a15-5b3f-a296-8e063a12a0a2","https://tapchitaichinh.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam.html",""
"e75b97c5-d5d8-5bcd-9311-54b22da4d0b0","https://diendandoanhnghiep.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-256583.html",""
"","https://www.tbngaynay.vn/xanh-sm-ra-mat-the-qua-tang-xanh-gift-card-nhan-mua-le-hoi-cuoi-nam-a117225.html",""
"","https://vnexpress.net/doanh-nghiep-ha-tinh-mua-thue-300-oto-dien-tu-gsm-4680746.html",""
"","https://cafebiz.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-176231124111219226.chn",""
"f852dbec-bd9f-5ec5-9c3a-f6a3e6edcd2a","https://cafef.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-18823112512011472.chn",""
"","https://dantri.com.vn/o-to-xe-may/hang-taxi-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-20231124135022351.htm",""
"","https://tienphong.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-post1589490.tpo",""
"3f3c6f1e-cf11-53c8-95a5-505965857bcf","https://www.qdnd.vn/kinh-te/tin-tuc/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-752829",""
"","https://bnews.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-tu-gsm/315991.html",""
"","https://vtc.vn/gsm-cung-cap-o-to-dien-vinfast-cho-hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-ar836256.html",""
"2a0a7c26-4b7b-5ca7-828a-15c534ca8a9a","http://nhipsongkinhte.toquoc.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-20231125105454715.htm",""
"","https://nguoidothi.net.vn/gsm-vua-chot-don-300-o-to-dien-vinfast-voi-hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-41799.html",""
"","https://plo.vn/xuat-hien-hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-post763188.html",""
"","https://baotainguyenmoitruong.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-366201.html",""
"","https://smoney.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-post737978.html",""
"e9c71616-ba44-5e12-8be9-b4c242b41508","https://baothanhhoa.vn/kinh-te/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm/200547.htm",""
"","https://cungcau.vn/doanh-nghiep-ha-tinh-mua-thue-300-xe-vinfast-tu-gsm-174231124103427429.htm",""
"","https://baodaknong.vn/bach-dai-dung-mua-thue-300-xe-vinfast-lam-taxi-dien-tai-ha-tinh-188261.html",""
"","https://1thegioi.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-209146.html",""
"","https://baohatinh.vn/xe/bach-dai-dung-mua-thue-300-xe-vinfast-lam-taxi-dien-tai-ha-tinh/257779.htm",""
"","https://baohatinh.vn/xe/bach-dai-dung-mua-thue-300-xe-vinfast-lam-taxi-tai-ha-tinh/257779.htm",""
"eebd2e61-4d5f-5ffa-b691-12e158d10e69","https://carz.com.vn/gsm-dong-hanh-thuong-hieu-taxi-dien-tai-ha-tinh/",""
"","https://autobikes.vn/hang-taxi-tai-ha-tinh-mua-va-thue-300-xe-o-to-dien-vinfast-18039.html",""
"","https://congngheviet.com/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm/",""
"4fefd9a0-e877-5704-87ff-24780d79c774","https://www.vietnam.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm/",""
"","https://nghean24h.vn/gsm-cung-cap-o-to-dien-vinfast-cho-hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-a710834.html",""
"","https://www.danhgiaxe.com/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-33008",""
"1e83854f-2ff6-53e4-b436-832d6d9c777d","https://doanhnhanplus.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-625716.html",""
"bbc3e410-9e50-5978-aa05-c24e461e358b","https://genz.com.vn/hang-taxi-dien-dau-tien-ha-tinh-thue-300-xe-vinfast/",""
"","https://hatinh24h.com.vn/gsm-cung-cap-o-to-dien-vinfast-cho-hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-a176573.html",""
"ca152e8e-8e0f-57d6-afc2-71a5d0acb216","https://kienthucgiadinh.net/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm/",""
"","https://kinhdoanhso.vn/nhip-song-kinh-doanh/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm.html",""
"","https://kinhtevadulich.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-a270075.html",""
"","https://otopro.com.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm",""
"","https://phunumoi.net.vn/doanh-nghiep-ha-tinh-mua-thue-300-xe-vinfast-tu-gsm-d289584.html",""
"","https://saigoneconomy.com.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-a76596.html",""
"9c57a797-f3ad-5cf1-a5dc-2e2f78322155","https://saigoneconomy.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-a146456.html",""
"","https://tapchibonbanh.com/tin-tuc/trong-nuoc/doanh-nghiep-tai-ha-tinh-choi-lon-khi-mua-va-thue-300-oto-dien-vinfast-tu-gsm-cua-ty-phu-pham-nhat-vuong.html",""
"","https://mekongasean.vn/phat-trien-dich-vu-taxi-thuan-dien-tai-ha-tinh-post29470.html",""
"","https://ngaynay.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-post140591.html",""
"8606a012-fc11-53d8-bb21-7bf1754d9a20","https://thuonghieucongluan.com.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-a206037.html",""
"","https://www.doisongphapluat.com/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-a600874.html",""
"","https://www.nguoiduatin.vn/hang-taxi-thuan-dien-tai-ha-tinh-mua-thue-300-o-to-dien-vinfast-tu-gsm-a637525.html",""
"","https://www.doisongphapluat.com/vu-tai-nan-giao-thong-2-nguoi-thiet-mang-o-dak-lak-khoi-to-tai-xe-duong-tinh-voi-ma-tuy-a600868.html",""
"","https://tapchigiaothong.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-183231124121853551.htm",""
"02b9d2f2-36cf-5ef5-a196-e436036081e0","https://kinhtemoitruong.vn/ha-tinh-cong-ty-bach-dai-dung-choi-lon-mua-thue-300-oto-dien-tu-gsm-83014.html",""
"773b23c1-c08a-57bb-924b-9822ed77220b","https://nhadautu.vn/hang-taxi-dien-ha-tinh-mua-va-thue-300-o-to-vinfast-d81890.html",""
"","https://markettimes.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-47910.html",""
"732af098-e458-547a-8f02-4c8257bea3a5","https://thoidai.com.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm-193555.html",""
"","https://www.techsignin.com/241123-taxi-ha-tinh-300-o-to-dien-vinfast/",""
"","https://openstock.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-o-to-dien-vinfast-tu-gsm/",""
"","https://welovecar.vn/hang-taxi-thuan-dien-dau-tien-tai-ha-tinh-mua-va-thue-300-xe-dien-vinfast-113706.html",""
"","https://welovecar.vn/hang-taxi-thuan-dien-tai-ha-tinh-mua-va-thue-300-xe-dien-vinfast-113706.html",""
"a505c460-40de-5232-8c55-26b12a2fb378","https://znews.vn/cong-ty-cpdv-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-post1449498.html",""
"a3aff0c9-8610-5e6b-aea3-357b4abba459","https://cafef.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-188231216164437516.chn",""
"8d960f24-ed53-5027-9cd6-09937f107953","https://tienphong.vn/ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-post1596352.tpo",""
"dcacffa0-5b7c-5a56-826b-2eaf94a4e1dc","https://cafebiz.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-176231216163940343.chn",""
"","https://cungcau.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-tai-13-tinh-17423121716572196.htm",""
"de1e44fd-edbc-5da8-b515-5b6d875f8768","https://1thegioi.vn/cong-ty-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm-trien-khai-tai-13-tinh-212022.html",""
"8a80fc2c-1464-59d6-97dd-0eed958ad14d","https://nguoidothi.net.vn/ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-trien-khai-dich-vu-tai-mien-tay-nam-bo-42094.html",""
"34d5b60c-86c7-5515-aab5-47e01e95c877","https://dautu.kinhtechungkhoan.vn/ban-uong-toi-lai-thue-5000-xe-may-dien-tu-gsm-phu-dich-vu-tai-13-tinh-mien-tay-nam-bo-215846.html",""
"f7ad02d3-1dd3-5adc-a9cc-d8523eb985b0","https://bnews.vn/cong-ty-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm/318336.html",""
"","https://www.danhgiaxe.com/cong-ty-cpdv-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-33058",""
"","https://www.danhgiaxe.com/cong-ty-cpdv-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-33058",""
"35cd71e2-f9e2-521b-babd-d24d981637e4","https://techtimesvn.com/cong-ty-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm/",""
"ce03ae7d-b59c-5a7e-a87f-21fb835565c0","https://www.techsignin.com/181223-ban-uong-toi-lai-vinfast-gsm/",""
"","https://tapchibonbanh.com/tin-tuc/trong-nuoc/ban-uong-toi-lai-choi-lon-khi-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo.html",""
"22eacdc1-1bc3-5ba5-a73b-6e7416f3b022","https://genz.com.vn/ban-uong-toi-lai-thue-5000-xe-vinfast-gsm/",""
"","https://welovecar.vn/gsm-cho-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-114234.html",""
"3df1f2c3-476a-5f78-9e3e-85fe4d93aa1a","https://trainghiemso.vn/cong-ty-cpdv-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo/",""
"bfecf5bc-c4d7-5359-9d70-d7acc020d452","https://autocarvietnam.vn/ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm/",""
"ebee7989-3eec-55da-9386-3e65da03705f","https://autobikes.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-18176.html",""
"eec413ad-c33c-5386-b972-f858caa027f2","http://didongvietnam.net/2023/12/17/ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-feliz-s/",""
"","https://saigoneconomy.com.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-a80531.html",""
"24364ba9-292a-5a91-9fb9-a0cfd69d3ac2","https://www.vietnam.vn/them-mot-cong-ty-thue-5-000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo/",""
"","https://phunumoi.net.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-tai-13-tinh-d292779.html",""
"5b6fb25a-26e9-5017-80f7-649a43a781ef","https://saigoneconomy.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-a150336.html",""
"57e15209-9556-5667-b153-ad0804abc8ed","https://www.sucmanhso.vn/post/cong-ty-cpdv-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-trien-khai-tai-13-tinh-tay-nam-bo",""
"","https://kinhtevadulich.vn/cong-ty-ban-uong-toi-lai-thue-5000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-a271560.html",""
"","https://nguoiquansat.vn/ban-uong-toi-lai-thue-5-000-xe-may-dien-tu-gsm-phu-dich-vu-tai-13-tinh-mien-tay-nam-bo-105451.html",""
"","https://markettimes.vn/cong-ty-ban-uong-toi-lai-thue-5-000-xe-may-dien-vinfast-tu-gsm-trien-khai-dich-vu-tai-13-tinh-mien-tay-nam-bo-49083.html",""
"","https://znews.vn/cong-ty-nam-thang-thue-200-oto-dien-tu-gsm-van-hanh-taxi-o-kien-giang-post1448522.html",""
"","https://cafebiz.vn/hang-taxi-phu-quoc-thue-200-o-to-dien-gsm-de-trien-khai-dich-vu-taxi-dien-mau-xanh-non-chuoi-co-tiem-luc-ra-sao-176231213103033174.chn",""
"","https://dttc.sggp.org.vn/cong-ty-nam-thang-thue-200-o-to-dien-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang-post110444.html",""
"","https://www.vietnam.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang/",""
"","https://nguoiquansat.vn/gsm-cung-cap-200-o-to-dien-vinfast-phu-xanh-xe-taxi-dien-tai-kien-giang-104878.html",""
"","https://dautu.kinhtechungkhoan.vn/gsm-cung-cap-200-o-to-dien-vinfast-phu-xanh-xe-taxi-dien-tai-kien-giang-215242.html",""
"","https://bnews.vn/cong-ty-nam-thang-thue-xe-tu-gsm-lam-dich-vu-taxi-dien-o-kien-giang/317860.html",""
"","https://tapchitaichinh.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang.html",""
"","https://tieudung.kinhtedothi.vn/doanh-nghiep/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang-76652.html",""
"","https://giadinhonline.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang-d195648.html",""
"","https://dautudoanhnghiep.vn/tin-doanh-nghiep/hang-taxi-phu-quoc-thue-200-o-to-dien-gsm-de-trien-khai-dich-vu-taxi-dien-mau-xanh-non-chuoi-co-tiem-luc-ra-sao-.html",""
"","https://saigonbiz.com.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang/",""
"","https://nhaquanly.vn/mot-doanh-nghiep-thue-200-o-to-tu-gsm-cua-ty-phu-pham-nhat-vuong-de-trien-khai-dich-vu-taxi-dien-tai-kien-giang-a12018.html",""
"","https://autobikes.vn/hang-taxi-tai-kien-giang-thue-200-xe-o-to-dien-vinfast-18144.html",""
"","https://tapchigiaothong.vn/kien-giang-co-them-dich-vu-taxi-dien-thu-2-sau-xanh-sm-183231213064158476.htm",""
"","https://baocantho.com.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang-a167666.html",""
"","https://kinhdoanhso.vn/nhip-song-kinh-doanh/hang-taxi-phu-quoc-thue-200-o-to-dien-gsm-de-trien-khai-dich-vu-taxi-dien-mau-xanh-non-chuoi-co-tiem-luc-ra-sao-.html",""
"","https://xaydungtoday.vn/cong-ty-nam-thang-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang/",""
"","https://www.autovn.com.vn/2023/12/taxi-phu-quoc-thue-200-o-to-dien-tu-gsm-trien-khai-dich-vu-taxi-dien-tai-kien-giang.html",""
"","https://phuongnam.vanhoavaphattrien.vn/ba-thanh-pho-cua-kien-giang-se-co-200-taxi-dien-so-hoat-dong-a27178.html",""
