symbol,first,last,change,change_percentage
SSH,20.85,68.35,2.28,228
VMD,23.42,72.81,2.11,211
TGG,11.9,30.85,1.59,159
MVN,20.1,45.5,1.26,126
CDP,12.72,28.28,1.22,122
VGS,13.22,29.13,1.2,120
MGC,4.81,10.41,1.16,116
SPM,12.31,26.5,1.15,115
POB,18.47,37.84,1.05,105
BMS,10.65,21.21,0.99,99
NJC,13.35,26.41,0.98,98
DDN,11.46,22.53,0.97,97
SMT,7.9,14.9,0.89,89
AAV,11.88,21.93,0.85,85
NSH,6.4,11.8,0.84,84
VOS,8.31,14.8,0.78,78
PTT,5.0,8.9,0.78,78
BII,9.0,15.6,0.73,73
APG,6.75,11.7,0.73,73
AGP,14.86,25.65,0.73,73
TW3,13.0,22.3,0.72,72
KSQ,3.2,5.5,0.72,72
DND,15.69,26.44,0.69,69
VLG,4.9,8.22,0.68,68
IHK,18.72,31.53,0.68,68
IDJ,8.36,13.68,0.64,64
CCP,7.2,11.8,0.64,64
BCC,10.63,17.42,0.64,64
PPP,10.07,16.41,0.63,63
VIG,3.7,6.0,0.62,62
SPC,10.97,17.76,0.62,62
PGT,4.5,7.2,0.6,60
TVB,13.07,20.74,0.59,59
HOM,4.1,6.5,0.59,59
L18,17.4,27.45,0.58,58
VFS,7.93,12.4,0.56,56
VE4,20.2,31.6,0.56,56
TCI,10.05,15.64,0.56,56
GKM,9.88,15.43,0.56,56
SVG,14.6,22.7,0.55,55
TNS,5.3,8.1,0.53,53
DVN,18.67,28.55,0.53,53
DBT,12.05,18.41,0.53,53
KTS,14.9,22.6,0.52,52
DAT,15.5,23.61,0.52,52
PGV,16.26,24.57,0.51,51
CAG,16.51,24.96,0.51,51
BVN,7.2,10.8,0.5,50
VHE,5.9,8.8,0.49,49
NBC,11.09,16.5,0.49,49
CT6,4.3,6.4,0.49,49
BMC,13.31,19.78,0.49,49
MTP,9.15,13.52,0.48,48
LEC,10.3,15.2,0.48,48
FTS,29.22,43.25,0.48,48
DPP,17.36,25.71,0.48,48
DAD,16.14,23.82,0.48,48
BT6,2.7,4.0,0.48,48
AMV,7.55,11.15,0.48,48
