symbol,first,last,change,change_percentage
BBC,36.19,72.39,1.0,100
SCJ,35.64,69.2,0.94,94
MCP,11.55,18.5,0.6,60
DTC,9.92,15.32,0.54,54
BMI,22.0,33.14,0.51,51
SHC,34.0,50.5,0.49,49
PET,7.86,11.71,0.49,49
SIC,10.56,15.56,0.47,47
CID,20.82,30.5,0.46,46
VFC,27.42,39.37,0.44,44
SD7,135.6,193.3,0.43,43
SSI,11.05,15.65,0.42,42
PJT,9.43,13.41,0.42,42
ICF,28.0,39.5,0.41,41
DXP,4.48,6.22,0.39,39
TLT,53.53,74.0,0.38,38
SD3,44.92,61.38,0.37,37
UNI,60.4,82.18,0.36,36
DIC,26.21,35.62,0.36,36
TTP,52.29,70.75,0.35,35
ACB,8.15,11.0,0.35,35
EBS,9.56,12.75,0.33,33
VNC,12.12,15.96,0.32,32
HNM,30.52,40.27,0.32,32
VTL,13.26,17.41,0.31,31
VMC,12.17,15.88,0.3,30
TXM,20.64,26.5,0.28,28
DMC,31.98,40.88,0.28,28
DAC,18.0,23.0,0.28,28
VIC,4.88,6.13,0.26,26
LAF,18.8,23.6,0.26,26
BT6,51.17,64.55,0.26,26
VFR,27.06,33.71,0.25,25
GMC,4.53,5.64,0.25,25
SFI,41.55,51.4,0.24,24
PTS,11.45,14.25,0.24,24
BBS,6.1,7.59,0.24,24
PJC,3.14,3.86,0.23,23
MHC,13.26,16.34,0.23,23
HTV,14.4,17.73,0.23,23
IMP,25.36,31.01,0.22,22
DHA,14.54,17.7,0.22,22
SCC,29.0,34.9,0.2,20
HTP,15.71,18.79,0.2,20
VTS,27.0,32.0,0.19,19
TTC,11.18,13.32,0.19,19
CMC,47.8,56.9,0.19,19
TPH,13.5,15.94,0.18,18
SMC,10.67,12.59,0.18,18
TNC,14.87,17.47,0.17,17
SDY,27.3,32.0,0.17,17
ITA,106.36,124.55,0.17,17
COM,18.55,21.69,0.17,17
MPC,6.97,8.06,0.16,16
HAX,10.59,12.26,0.16,16
TMC,9.47,10.87,0.15,15
SGD,11.65,13.36,0.15,15
PAC,5.3,6.07,0.15,15
HAI,18.87,21.7,0.15,15
CAN,15.96,18.36,0.15,15
TMS,10.16,11.55,0.14,14
SAF,4.44,5.06,0.14,14
S55,12.84,14.59,0.14,14
PNC,19.77,22.5,0.14,14
CJC,15.17,17.34,0.14,14
PVS,36.64,41.01,0.12,12
PGC,7.81,8.72,0.12,12
RCL,39.96,44.46,0.11,11
PTC,14.51,16.05,0.11,11
KDC,23.35,25.98,0.11,11
VIP,25.52,28.14,0.1,10
TNA,4.52,4.95,0.1,10
STB,43.16,47.57,0.1,10
HBD,8.73,9.6,0.1,10
DCT,31.1,34.2,0.1,10
SJD,6.99,7.62,0.09,9
RAL,37.11,40.31,0.09,9
PVI,31.87,34.65,0.09,9
HRC,85.59,93.14,0.09,9
DAE,9.92,10.84,0.09,9
ACL,10.65,11.57,0.09,9
PVD,36.51,39.29,0.08,8
NTP,10.33,11.11,0.08,8
REE,18.0,19.25,0.07,7
PSC,9.14,9.77,0.07,7
POT,26.85,28.76,0.07,7
KHP,6.75,7.22,0.07,7
HBC,6.48,6.93,0.07,7
CLC,7.53,8.08,0.07,7
VNE,35.94,38.01,0.06,6
PPC,20.61,21.8,0.06,6
NSC,21.23,22.55,0.06,6
DRC,6.36,6.76,0.06,6
BVS,192.73,203.62,0.06,6
NBC,3.92,4.1,0.05,5
DPC,16.24,17.0,0.05,5
CII,29.52,30.89,0.05,5
BMC,121.69,128.06,0.05,5
VNM,9.12,9.48,0.04,4
PLC,5.45,5.66,0.04,4
NAV,35.67,37.25,0.04,4
LTC,37.75,39.4,0.04,4
DNP,8.71,9.09,0.04,4
VGP,15.29,15.73,0.03,3
TCR,24.91,25.69,0.03,3
SDN,10.75,11.05,0.03,3
CTB,5.63,5.8,0.03,3
ABT,16.76,17.26,0.03,3
TYA,14.63,14.75,0.01,1
STP,7.14,7.24,0.01,1
SAM,22.23,22.36,0.01,1
HLY,24.12,24.37,0.01,1
AGF,48.54,49.02,0.01,1
VID,28.9,28.9,0.0,0
VBH,25.47,25.47,0.0,0
TCT,50.38,50.25,-0.0,0
SGC,16.28,16.25,-0.0,0
HJS,5.52,5.52,0.0,0
GMD,36.96,36.96,0.0,0
CYC,16.5,16.4,-0.01,-1
SJ1,6.85,6.72,-0.02,-2
SDC,21.09,20.67,-0.02,-2
PMS,8.2,8.03,-0.02,-2
FMC,8.3,8.16,-0.02,-2
SCD,31.41,30.36,-0.03,-3
SAP,30.24,29.34,-0.03,-3
NST,10.15,9.84,-0.03,-3
HMC,8.54,8.27,-0.03,-3
BPC,11.78,11.45,-0.03,-3
VTC,26.01,24.83,-0.05,-5
VSH,16.94,16.16,-0.05,-5
TDH,67.93,64.45,-0.05,-5
BMP,14.07,13.34,-0.05,-5
BCC,21.18,20.22,-0.05,-5
BBT,24.6,23.3,-0.05,-5
SJS,233.98,219.94,-0.06,-6
BTS,32.1,30.18,-0.06,-6
SGH,34.05,31.73,-0.07,-7
HAP,18.33,17.01,-0.07,-7
DHG,21.08,19.39,-0.08,-8
VTA,27.5,24.9,-0.09,-9
SSC,25.7,23.43,-0.09,-9
FPT,17.79,16.12,-0.09,-9
SAV,16.77,15.04,-0.1,-10
SFN,10.4,9.24,-0.11,-11
LBM,10.45,9.35,-0.11,-11
NHC,7.29,6.39,-0.12,-12
STC,13.88,12.01,-0.13,-13
TS4,20.85,17.95,-0.14,-14
TKU,9.46,8.03,-0.15,-15
ALT,50.87,43.34,-0.15,-15
TRC,55.29,46.52,-0.16,-16
SD9,29.07,24.34,-0.16,-16
KHA,17.86,15.0,-0.16,-16
HAS,70.51,59.0,-0.16,-16
VNR,14.32,11.77,-0.18,-18
VC2,35.47,29.08,-0.18,-18
IFS,48.8,40.17,-0.18,-18
CTN,52.88,43.27,-0.18,-18
GTA,22.94,17.72,-0.23,-23
SD6,35.32,26.76,-0.24,-24
ILC,56.34,42.0,-0.25,-25
VTV,6.92,5.04,-0.27,-27
S99,108.11,75.52,-0.3,-30
GIL,9.84,6.83,-0.31,-31
RIC,174.0,118.0,-0.32,-32
VTB,16.88,11.08,-0.34,-34
SFC,22.43,14.84,-0.34,-34
SDT,16.42,10.76,-0.34,-34
LGC,33.64,21.98,-0.35,-35
DTT,29.53,19.25,-0.35,-35
SJE,13.44,8.57,-0.36,-36
MCO,70.0,40.0,-0.43,-43
SD5,9.93,5.58,-0.44,-44
MEC,61.33,25.34,-0.59,-59
SDA,190.92,69.17,-0.64,-64
