symbol,first,last,change,change_percentage
DPS,0.4,0.8,1.0,100
SVG,8.7,15.5,0.78,78
HDA,5.61,9.88,0.76,76
VC2,15.26,25.26,0.66,66
NTF,25.5,40.7,0.6,60
BLN,5.46,8.71,0.6,60
PTL,5.24,8.3,0.58,58
PJS,16.16,24.28,0.5,50
GGG,1.8,2.7,0.5,50
KKC,22.4,33.3,0.49,49
KLM,13.3,19.6,0.47,47
HLS,11.73,17.03,0.45,45
NHP,0.9,1.3,0.44,44
HLY,10.7,15.4,0.44,44
VC9,6.5,9.3,0.43,43
TCO,12.78,18.0,0.41,41
DFF,20.8,29.3,0.41,41
SCG,51.91,72.8,0.4,40
HNB,11.9,16.7,0.4,40
HAH,22.7,31.21,0.37,37
VPG,22.44,30.51,0.36,36
FRT,18.3,24.87,0.36,36
PIS,10.15,13.66,0.35,35
BVN,7.2,9.5,0.32,32
BHT,10.3,13.5,0.31,31
MML,56.68,73.96,0.3,30
KHS,14.95,19.41,0.3,30
SGO,0.7,0.9,0.29,29
BED,26.79,34.63,0.29,29
NAW,8.3,10.6,0.28,28
LWS,12.72,16.18,0.27,27
BII,6.7,8.5,0.27,27
SDY,1.9,2.4,0.26,26
HBH,5.0,6.3,0.26,26
VLF,1.6,2.0,0.25,25
NUE,7.44,9.19,0.24,24
CSC,51.97,64.29,0.24,24
BCP,9.3,11.5,0.24,24
HTM,15.0,18.4,0.23,23
YTC,61.0,74.5,0.22,22
PAP,14.1,17.2,0.22,22
LM7,4.1,5.0,0.22,22
HDG,29.85,36.49,0.22,22
CIG,5.9,7.19,0.22,22
VST,1.4,1.7,0.21,21
THS,20.36,24.63,0.21,21
ALT,9.69,11.72,0.21,21
VIW,9.5,11.4,0.2,20
PNT,6.51,7.8,0.2,20
MKP,39.3,47.16,0.2,20
HES,18.2,21.8,0.2,20
HCD,5.09,6.11,0.2,20
DNL,16.45,19.74,0.2,20
DHB,5.0,6.0,0.2,20
VNI,10.1,12.0,0.19,19
UDL,12.6,15.0,0.19,19
TV6,10.8,12.9,0.19,19
TRS,36.17,43.13,0.19,19
SGP,23.74,28.33,0.19,19
SDX,1.6,1.9,0.19,19
