symbol,first,last,change,change_percentage
VHG,0.6,1.0,0.67,67
POB,6.45,9.77,0.51,51
DRG,5.2,7.7,0.48,48
PSB,4.1,5.9,0.44,44
SSG,1.7,2.4,0.41,41
PCE,5.86,8.28,0.41,41
VNH,1.2,1.6,0.33,33
PPI,0.3,0.4,0.33,33
CTP,3.0,4.0,0.33,33
HRB,10.36,13.64,0.32,32
HEP,6.72,8.85,0.32,32
VID,3.77,4.92,0.31,31
EIC,5.53,7.22,0.31,31
SVT,7.8,10.16,0.3,30
SHS,3.06,3.98,0.3,30
PXT,1.15,1.49,0.3,30
HQC,1.18,1.53,0.3,30
VRC,6.68,8.6,0.29,29
VEF,78.9,100.1,0.27,27
KSQ,1.5,1.9,0.27,27
DC1,7.14,8.92,0.25,25
BSR,6.22,7.7,0.24,24
FTS,7.73,9.47,0.23,23
UDC,2.9,3.55,0.22,22
S99,7.04,8.61,0.22,22
RGC,3.2,3.9,0.22,22
DBC,17.9,21.9,0.22,22
SBS,1.0,1.2,0.2,20
ICN,30.59,36.72,0.2,20
ATB,0.5,0.6,0.2,20
TOT,5.2,6.19,0.19,19
SEA,12.18,14.45,0.19,19
QBS,2.64,3.15,0.19,19
ITA,3.89,4.64,0.19,19
HPT,5.92,7.06,0.19,19
API,3.94,4.68,0.19,19
HCT,8.2,9.65,0.18,18
CLX,11.03,13.04,0.18,18
CAN,19.37,22.89,0.18,18
SJM,0.6,0.7,0.17,17
SCI,6.71,7.79,0.16,16
RCL,12.44,14.39,0.16,16
KHS,9.91,11.45,0.16,16
BVS,8.15,9.44,0.16,16
VXT,11.3,12.94,0.15,15
TLP,6.88,7.91,0.15,15
TCR,2.62,3.0,0.15,15
SJF,2.05,2.35,0.15,15
PCC,12.28,14.17,0.15,15
NED,6.49,7.44,0.15,15
HMS,20.5,23.53,0.15,15
HKT,4.1,4.7,0.15,15
HEJ,16.67,19.11,0.15,15
DTV,21.63,24.83,0.15,15
AGM,12.53,14.47,0.15,15
WTC,10.11,11.57,0.14,14
VDN,11.29,12.92,0.14,14
SRB,0.7,0.8,0.14,14
PFL,0.7,0.8,0.14,14
HVH,6.83,7.79,0.14,14
HTP,8.8,10.0,0.14,14
HD8,5.93,6.76,0.14,14
EMC,11.55,13.2,0.14,14
DGW,7.22,8.26,0.14,14
CQT,2.2,2.5,0.14,14
BCP,11.2,12.8,0.14,14
SRA,7.46,8.4,0.13,13
SHB,9.02,10.23,0.13,13
PGC,11.45,12.9,0.13,13
EVG,2.41,2.72,0.13,13
DL1,13.33,15.05,0.13,13
DIH,13.14,14.89,0.13,13
TKC,2.5,2.79,0.12,12
SHC,6.9,7.7,0.12,12
SD3,1.7,1.9,0.12,12
SAC,6.35,7.13,0.12,12
QCG,7.65,8.55,0.12,12
NDN,9.86,11.04,0.12,12
HHS,3.24,3.62,0.12,12
CNN,19.54,21.8,0.12,12
VTD,20.0,22.2,0.11,11
TMG,22.6,25.07,0.11,11
THB,6.81,7.58,0.11,11
PVC,4.76,5.29,0.11,11
PNG,9.0,10.0,0.11,11
NRC,7.04,7.79,0.11,11
HCD,2.51,2.79,0.11,11
HAG,4.87,5.42,0.11,11
GTS,6.6,7.32,0.11,11
CTS,4.9,5.44,0.11,11
CMX,12.02,13.36,0.11,11
CCP,9.3,10.3,0.11,11
APC,17.6,19.45,0.11,11
AMV,9.91,11.01,0.11,11
AFX,4.4,4.9,0.11,11
