symbol,first,last,change,change_percentage
SQC,81.0,149.6,0.85,85
ABI,4.26,6.66,0.56,56
PVA,19.3,29.9,0.55,55
DXG,4.84,6.66,0.38,38
V15,16.0,21.8,0.36,36
MHL,14.13,17.39,0.23,23
RIC,30.0,36.6,0.22,22
S96,69.0,82.9,0.2,20
QTC,2.1,2.45,0.17,17
BKC,30.9,36.0,0.17,17
VBH,12.11,14.03,0.16,16
HAG,53.98,61.92,0.15,15
DBT,3.51,4.02,0.15,15
SHN,14.06,16.05,0.14,14
HCM,6.08,6.91,0.14,14
TNM,5.98,6.75,0.13,13
WSS,19.9,22.2,0.12,12
SVI,5.62,6.28,0.12,12
B82,13.37,14.95,0.12,12
TRA,9.57,10.6,0.11,11
HMC,3.29,3.64,0.11,11
COM,15.0,16.5,0.1,10
THT,2.72,2.97,0.09,9
SDD,24.7,26.9,0.09,9
SD9,25.27,27.48,0.09,9
DIG,15.22,16.58,0.09,9
VCS,3.73,4.01,0.08,8
SCD,17.31,18.78,0.08,8
PLC,3.49,3.77,0.08,8
OPC,4.66,5.01,0.08,8
BVH,19.59,21.19,0.08,8
VC6,6.6,7.07,0.07,7
SSM,15.22,16.24,0.07,7
SDA,27.19,29.12,0.07,7
SD4,17.41,18.63,0.07,7
S12,28.33,30.22,0.07,7
MIC,84.3,89.8,0.07,7
KDC,10.82,11.61,0.07,7
GTH,8.35,8.95,0.07,7
BST,3.77,4.05,0.07,7
TDN,1.97,2.08,0.06,6
STC,3.57,3.77,0.06,6
ST8,2.47,2.62,0.06,6
SJE,7.95,8.4,0.06,6
SD7,47.8,50.7,0.06,6
GDT,3.64,3.87,0.06,6
EFI,22.54,23.78,0.06,6
DQC,7.73,8.16,0.06,6
DCL,13.97,14.85,0.06,6
VTL,11.61,12.14,0.05,5
VC7,7.18,7.57,0.05,5
SSI,10.22,10.73,0.05,5
SHI,6.05,6.34,0.05,5
SGC,7.24,7.61,0.05,5
SDJ,23.7,25.0,0.05,5
QNC,32.09,33.73,0.05,5
BMP,12.59,13.2,0.05,5
BMC,16.69,17.47,0.05,5
BBS,7.28,7.65,0.05,5
TSC,8.2,8.54,0.04,4
TMC,10.2,10.63,0.04,4
SSC,20.03,20.86,0.04,4
SRC,11.5,11.98,0.04,4
SGT,15.65,16.22,0.04,4
SD5,7.3,7.56,0.04,4
S99,15.72,16.4,0.04,4
ONE,3.61,3.74,0.04,4
LGC,9.4,9.79,0.04,4
KBC,26.21,27.14,0.04,4
DMC,15.99,16.69,0.04,4
CTB,3.48,3.63,0.04,4
CSM,13.59,14.11,0.04,4
VHL,6.83,7.03,0.03,3
VCG,22.62,23.23,0.03,3
SZL,12.73,13.17,0.03,3
SJS,60.44,62.39,0.03,3
SIC,10.2,10.53,0.03,3
SEB,2.11,2.17,0.03,3
SDY,39.0,40.0,0.03,3
SD8,25.3,26.0,0.03,3
ITC,18.27,18.74,0.03,3
HJS,3.55,3.67,0.03,3
DTC,35.25,36.29,0.03,3
CTN,27.02,27.88,0.03,3
VMC,12.07,12.32,0.02,2
TMX,4.3,4.37,0.02,2
STP,7.68,7.84,0.02,2
SDP,24.17,24.64,0.02,2
SAF,3.85,3.91,0.02,2
S55,8.07,8.26,0.02,2
PVT,7.99,8.12,0.02,2
PMS,4.43,4.51,0.02,2
IMP,16.19,16.48,0.02,2
HTV,6.52,6.64,0.02,2
GMC,3.12,3.17,0.02,2
AMV,6.21,6.32,0.02,2
AGF,15.51,15.8,0.02,2
VNL,6.35,6.42,0.01,1
