symbol,first,last,change,change_percentage
HAX,2.25,4.58,1.04,104
HTL,42.98,74.24,0.73,73
PSL,5.7,9.33,0.64,64
OCH,5.6,9.2,0.64,64
V11,1.0,1.6,0.6,60
ICI,5.5,8.47,0.54,54
DHM,2.43,3.74,0.54,54
SVC,7.12,10.88,0.53,53
VFC,7.0,10.5,0.5,50
KTL,8.25,12.34,0.5,50
TOP,1.95,2.88,0.48,48
RIC,8.5,12.6,0.48,48
SDX,5.3,7.8,0.47,47
PTD,9.77,14.36,0.47,47
VHH,1.3,1.9,0.46,46
GGG,1.1,1.6,0.45,45
VCS,8.09,11.68,0.44,44
TMS,19.58,27.95,0.43,43
S27,0.7,1.0,0.43,43
NTP,15.17,21.3,0.4,40
DC2,1.86,2.6,0.4,40
TMT,35.8,48.92,0.37,37
VFG,12.37,16.83,0.36,36
PTI,15.03,20.48,0.36,36
SLS,15.49,20.88,0.35,35
BMI,10.84,14.67,0.35,35
THG,5.94,7.83,0.32,32
PXA,1.9,2.5,0.32,32
PVI,11.57,15.24,0.32,32
DVP,27.11,35.88,0.32,32
BVH,39.83,52.47,0.32,32
TVC,6.35,8.24,0.3,30
TA9,5.32,6.92,0.3,30
VE1,5.2,6.7,0.29,29
PVB,21.86,28.25,0.29,29
HQC,4.72,6.11,0.29,29
CT3,5.94,7.68,0.29,29
TPP,4.72,6.06,0.28,28
SPH,7.0,8.96,0.28,28
PTB,10.68,13.72,0.28,28
HKB,8.43,10.8,0.28,28
CVN,1.15,1.47,0.28,28
TCL,8.38,10.61,0.27,27
MCG,4.0,5.1,0.27,27
ITA,5.1,6.5,0.27,27
DDN,7.91,10.01,0.27,27
BVN,5.35,6.78,0.27,27
VC7,5.17,6.49,0.26,26
SEB,10.13,12.79,0.26,26
PMT,7.1,8.96,0.26,26
LBM,5.46,6.9,0.26,26
CTD,63.78,80.12,0.26,26
VMC,5.77,7.22,0.25,25
TTC,6.15,7.69,0.25,25
GMD,13.6,17.06,0.25,25
GDW,12.06,15.04,0.25,25
TCR,4.4,5.45,0.24,24
SRC,12.5,15.44,0.24,24
DXP,12.57,15.6,0.24,24
DLG,5.99,7.44,0.24,24
ASM,5.12,6.35,0.24,24
VKC,6.71,8.22,0.23,23
TNB,3.63,4.47,0.23,23
SAS,20.77,25.62,0.23,23
NET,13.19,16.25,0.23,23
CLL,14.35,17.59,0.23,23
AMV,1.34,1.65,0.23,23
VSH,10.43,12.76,0.22,22
UIC,9.54,11.63,0.22,22
TRS,23.48,28.67,0.22,22
QHD,14.07,17.15,0.22,22
PHC,1.97,2.41,0.22,22
NST,7.86,9.62,0.22,22
NDC,15.79,19.23,0.22,22
FMC,8.71,10.65,0.22,22
CTI,10.93,13.32,0.22,22
CMV,6.76,8.24,0.22,22
CLC,12.79,15.54,0.22,22
TIG,4.11,4.99,0.21,21
PGI,7.81,9.48,0.21,21
HAH,12.16,14.68,0.21,21
GSP,5.88,7.1,0.21,21
CCI,6.28,7.59,0.21,21
C32,14.12,17.04,0.21,21
BTT,21.51,26.08,0.21,21
SED,8.98,10.74,0.2,20
MWG,7.08,8.52,0.2,20
JVC,4.5,5.4,0.2,20
VTJ,3.16,3.76,0.19,19
VLG,4.67,5.55,0.19,19
TTZ,5.66,6.72,0.19,19
SFI,10.65,12.71,0.19,19
S55,18.2,21.72,0.19,19
