symbol,first,last,change,change_percentage
DAC,17.0,24.3,0.43,43
SJS,127.91,172.36,0.35,35
CAN,14.95,19.71,0.32,32
PMS,7.64,9.58,0.25,25
UNI,25.48,31.64,0.24,24
DHA,12.72,15.4,0.21,21
KHA,11.71,13.79,0.18,18
TMS,8.11,9.34,0.15,15
SFC,9.97,11.51,0.15,15
HTV,8.49,9.79,0.15,15
GMD,18.56,21.33,0.15,15
VFC,22.52,25.76,0.14,14
HAP,9.11,10.35,0.14,14
BMP,4.96,5.65,0.14,14
DPC,9.55,10.76,0.13,13
BT6,43.34,48.87,0.13,13
HAS,31.87,35.54,0.12,12
REE,6.54,7.26,0.11,11
MHC,11.98,13.29,0.11,11
LAF,17.9,19.8,0.11,11
GIL,6.14,6.77,0.1,10
BPC,8.55,9.39,0.1,10
SHC,35.5,38.6,0.09,9
VTS,25.2,27.2,0.08,8
SAV,10.48,11.32,0.08,8
VSH,9.63,10.27,0.07,7
TS4,10.08,10.77,0.07,7
CII,15.9,17.03,0.07,7
TYA,19.93,21.12,0.06,6
SSC,22.68,24.0,0.06,6
VNR,5.87,6.15,0.05,5
PNC,17.73,18.54,0.05,5
AGF,35.69,37.59,0.05,5
STB,45.87,47.91,0.04,4
SAM,9.11,9.46,0.04,4
KDC,6.63,6.92,0.04,4
VTC,24.83,25.42,0.02,2
TNA,3.7,3.79,0.02,2
TKU,7.18,7.29,0.02,2
COM,12.28,12.47,0.02,2
KHP,3.23,3.25,0.01,1
DXP,2.69,2.72,0.01,1
BBT,14.7,14.8,0.01,1
BBC,26.16,26.52,0.01,1
VNM,4.04,4.06,0.0,0
SGH,7.3,7.3,0.0,0
PPC,8.96,8.96,0.0,0
CID,13.58,13.58,0.0,0
NHC,6.07,6.0,-0.01,-1
VTL,9.57,9.33,-0.03,-3
TTC,9.17,8.82,-0.04,-4
BBS,4.43,4.25,-0.04,-4
SGC,20.73,19.41,-0.06,-6
CYC,24.0,21.0,-0.12,-12
ILC,22.33,0.0,-1.0,-100
