symbol,first,last,change,change_percentage
KSB,3.54,4.93,0.39,39
SSM,17.37,22.78,0.31,31
VTV,5.71,7.34,0.29,29
DZM,22.74,28.99,0.27,27
RCL,13.94,17.4,0.25,25
PLC,4.03,4.95,0.23,23
TKU,4.73,5.78,0.22,22
DXV,8.8,10.77,0.22,22
TGP,3.66,4.43,0.21,21
PTS,5.38,6.32,0.17,17
TST,25.81,29.57,0.15,15
TIE,13.44,15.16,0.13,13
BVH,22.02,24.58,0.12,12
ABT,12.54,14.05,0.12,12
TPC,3.34,3.71,0.11,11
PNC,6.82,7.5,0.1,10
VPH,12.07,13.01,0.08,8
SGH,13.64,14.7,0.08,8
VTL,12.02,12.85,0.07,7
TRC,24.54,26.37,0.07,7
HCC,2.15,2.29,0.07,7
BMJ,5.31,5.67,0.07,7
VSC,4.71,4.99,0.06,6
VNT,6.23,6.6,0.06,6
TV3,3.21,3.4,0.06,6
DHG,15.54,16.48,0.06,6
DBM,10.0,10.56,0.06,6
SZL,13.78,14.48,0.05,5
NGC,8.53,8.95,0.05,5
HBC,2.0,2.1,0.05,5
HAD,8.49,8.88,0.05,5
VNE,10.37,10.78,0.04,4
LTC,16.44,17.15,0.04,4
GTH,7.35,7.68,0.04,4
VCS,4.15,4.28,0.03,3
PAC,12.53,12.86,0.03,3
DID,9.27,9.54,0.03,3
TV4,3.57,3.63,0.02,2
NST,6.34,6.46,0.02,2
MSN,18.48,18.94,0.02,2
GLT,7.17,7.33,0.02,2
TMS,6.99,7.07,0.01,1
MIC,92.5,93.1,0.01,1
HUT,14.93,15.13,0.01,1
HLC,4.04,4.09,0.01,1
XMC,16.72,16.67,-0.0,0
VFG,7.1,7.1,0.0,0
TCL,7.42,7.4,-0.0,0
QTC,2.62,2.61,-0.0,0
MHL,17.76,17.76,0.0,0
VNM,8.48,8.38,-0.01,-1
SHN,17.14,17.05,-0.01,-1
SFC,11.82,11.7,-0.01,-1
PVA,31.9,31.5,-0.01,-1
NBC,2.73,2.7,-0.01,-1
LSS,16.15,15.93,-0.01,-1
HTP,8.81,8.75,-0.01,-1
DPR,17.2,17.05,-0.01,-1
SHS,4.25,4.16,-0.02,-2
SBT,3.7,3.63,-0.02,-2
PJC,2.25,2.2,-0.02,-2
HPG,1.97,1.93,-0.02,-2
CVT,1.23,1.21,-0.02,-2
ALT,13.09,12.84,-0.02,-2
AGF,16.56,16.18,-0.02,-2
VTS,68.9,67.0,-0.03,-3
VIC,8.8,8.53,-0.03,-3
UNI,30.0,29.18,-0.03,-3
SJD,3.48,3.36,-0.03,-3
PHC,4.02,3.9,-0.03,-3
LIX,7.46,7.23,-0.03,-3
L44,11.26,10.91,-0.03,-3
HVT,3.23,3.14,-0.03,-3
HIG,27.23,26.45,-0.03,-3
HAI,12.58,12.23,-0.03,-3
HAG,64.7,62.72,-0.03,-3
DAC,63.0,61.0,-0.03,-3
CTB,3.81,3.71,-0.03,-3
BT6,57.17,55.33,-0.03,-3
BED,5.13,4.96,-0.03,-3
BBC,21.43,20.86,-0.03,-3
TV2,0.57,0.55,-0.04,-4
TJC,6.78,6.53,-0.04,-4
SDG,5.2,4.97,-0.04,-4
PSC,5.16,4.93,-0.04,-4
NBP,8.24,7.91,-0.04,-4
KDC,12.18,11.7,-0.04,-4
KBC,28.31,27.14,-0.04,-4
ITC,19.57,18.74,-0.04,-4
CTD,62.53,59.78,-0.04,-4
AAM,11.89,11.46,-0.04,-4
VE9,5.25,4.97,-0.05,-5
TC6,3.72,3.55,-0.05,-5
SDC,10.41,9.89,-0.05,-5
POT,8.49,8.03,-0.05,-5
PGC,3.35,3.19,-0.05,-5
NSC,14.77,14.05,-0.05,-5
MAC,7.95,7.57,-0.05,-5
DXP,6.8,6.48,-0.05,-5
DTC,38.57,36.58,-0.05,-5
CAN,8.34,7.95,-0.05,-5
VC6,7.76,7.3,-0.06,-6
TTP,27.13,25.53,-0.06,-6
TMX,4.53,4.24,-0.06,-6
THB,5.11,4.82,-0.06,-6
PPC,6.82,6.44,-0.06,-6
NBB,23.32,21.9,-0.06,-6
HT1,7.52,7.05,-0.06,-6
HEV,3.88,3.64,-0.06,-6
DTT,8.09,7.61,-0.06,-6
CJC,12.96,12.14,-0.06,-6
BPC,7.41,6.93,-0.06,-6
ACL,3.96,3.71,-0.06,-6
TNC,5.58,5.17,-0.07,-7
STC,3.68,3.43,-0.07,-7
SSI,11.24,10.47,-0.07,-7
HVG,14.94,13.83,-0.07,-7
HDC,6.51,6.05,-0.07,-7
FPT,7.98,7.45,-0.07,-7
ECI,3.13,2.9,-0.07,-7
DST,6.56,6.11,-0.07,-7
DQC,8.55,7.97,-0.07,-7
DC4,6.79,6.29,-0.07,-7
DAE,3.92,3.63,-0.07,-7
ATA,28.8,26.7,-0.07,-7
VIT,3.0,2.77,-0.08,-8
VHL,7.56,6.96,-0.08,-8
TTF,27.71,25.48,-0.08,-8
TNA,1.85,1.7,-0.08,-8
TIX,9.42,8.68,-0.08,-8
TBC,7.07,6.48,-0.08,-8
SRF,2.2,2.03,-0.08,-8
SRA,2.72,2.5,-0.08,-8
SHB,5.7,5.24,-0.08,-8
SFI,8.5,7.86,-0.08,-8
SCJ,16.22,14.88,-0.08,-8
SAV,10.72,9.87,-0.08,-8
SAM,5.49,5.05,-0.08,-8
KKC,8.68,8.0,-0.08,-8
GIL,4.77,4.37,-0.08,-8
GGG,14.4,13.2,-0.08,-8
DVP,8.16,7.5,-0.08,-8
DHA,8.84,8.13,-0.08,-8
CTC,9.68,8.86,-0.08,-8
COM,17.05,15.74,-0.08,-8
BXH,7.11,6.57,-0.08,-8
BTS,9.13,8.42,-0.08,-8
VNS,13.2,11.96,-0.09,-9
VIG,18.7,17.1,-0.09,-9
VCG,24.73,22.44,-0.09,-9
VC3,5.88,5.36,-0.09,-9
TTC,4.46,4.07,-0.09,-9
TMT,12.58,11.44,-0.09,-9
TH1,51.11,46.38,-0.09,-9
TCT,9.18,8.33,-0.09,-9
STL,64.0,58.1,-0.09,-9
SD7,54.0,49.2,-0.09,-9
SD6,25.1,22.8,-0.09,-9
REE,8.29,7.51,-0.09,-9
RDP,4.42,4.02,-0.09,-9
RAL,9.6,8.7,-0.09,-9
PVS,9.92,8.99,-0.09,-9
NTP,10.19,9.27,-0.09,-9
MCG,35.1,32.1,-0.09,-9
LHC,3.37,3.06,-0.09,-9
HRC,19.74,18.02,-0.09,-9
HNM,14.08,12.8,-0.09,-9
HCM,7.21,6.55,-0.09,-9
HBD,3.99,3.62,-0.09,-9
HAS,10.0,9.14,-0.09,-9
GTA,4.38,4.0,-0.09,-9
GMD,22.03,20.14,-0.09,-9
FMC,2.36,2.14,-0.09,-9
EIB,10.54,9.62,-0.09,-9
DRC,8.78,7.95,-0.09,-9
DHC,2.74,2.49,-0.09,-9
DAD,3.14,2.85,-0.09,-9
CTG,9.03,8.19,-0.09,-9
BCC,8.02,7.29,-0.09,-9
ABI,5.59,5.06,-0.09,-9
VNR,4.74,4.28,-0.1,-10
VHG,8.62,7.77,-0.1,-10
TCR,7.82,7.04,-0.1,-10
