date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200,MA50-1,MA200-1,golden-cross-1,golden-cross-0,golden-cross
2013-07-26,1374796800,7.7,7.7,7.7,7.7,200,,,,,,7.0,-0.7,-0.09,-1,,,,,,,,,False,False,False
2013-07-29,1375056000,7.0,7.0,7.0,7.0,100,,,,,7.7,6.3,-0.7,-0.1,-1,,,,,,,,,False,False,False
2013-07-30,1375142400,6.3,6.3,6.3,6.3,100,,,,7.7,7.0,5.7,-0.6,-0.1,-1,,,,,,,,,False,False,False
2013-07-31,1375228800,5.7,5.7,5.7,5.7,100,7.7,-2.0,-0.26,7.0,6.3,5.2,-0.5,-0.09,-1,,,,,,,,,False,False,False
2013-08-01,1375315200,5.2,5.2,5.2,5.2,100,7.0,-1.8,-0.26,6.3,5.7,4.7,-0.5,-0.1,-1,6.38,,,,,,,,False,False,False
2013-08-02,1375401600,4.7,4.7,4.7,4.7,100,6.3,-1.6,-0.25,5.7,5.2,4.3,-0.4,-0.09,-1,5.78,,,,,,,,False,False,False
2013-08-05,1375660800,4.3,4.3,4.3,4.3,200,5.7,-1.4,-0.25,5.2,4.7,3.9,-0.4,-0.09,-1,5.24,,,,,,,,False,False,False
2013-08-06,1375747200,3.9,3.9,3.9,3.9,1200,5.2,-1.3,-0.25,4.7,4.3,3.8,-0.1,-0.03,-1,4.76,,,,,,,,False,False,False
2013-08-07,1375833600,3.6,4.2,3.6,3.8,73100,4.7,-0.9,-0.19,4.3,3.9,4.0,0.2,0.05,1,4.38,,,,,,,,False,False,False
2013-08-08,1375920000,4.0,4.0,3.7,4.0,8900,4.3,-0.3,-0.07,3.9,3.8,3.6,-0.4,-0.1,-1,4.14,5.26,,,,,,,False,False,False
2013-08-09,1376006400,3.9,3.9,3.6,3.6,116000,3.9,-0.3,-0.08,3.8,4.0,3.3,-0.3,-0.08,-1,3.92,4.85,,,,,,,False,False,False
2013-08-12,1376265600,3.5,3.8,3.3,3.3,243200,3.8,-0.5,-0.13,4.0,3.6,3.2,-0.1,-0.03,-1,3.72,4.48,,,,,,,False,False,False
2013-08-13,1376352000,3.4,3.5,3.1,3.2,68400,4.0,-0.8,-0.2,3.6,3.3,3.3,0.1,0.03,1,3.58,4.17,,,,,,,False,False,False
2013-08-14,1376438400,3.3,3.3,3.2,3.3,60200,3.6,-0.3,-0.08,3.3,3.2,3.4,0.1,0.03,1,3.48,3.93,,,,,,,False,False,False
2013-08-15,1376524800,3.3,3.4,3.2,3.4,76600,3.3,0.1,0.03,3.2,3.3,3.5,0.1,0.03,1,3.36,3.75,,,,,,,False,False,False
2013-08-16,1376611200,3.3,3.5,3.3,3.5,72800,3.2,0.3,0.09,3.3,3.4,3.5,0.0,0.0,-1,3.34,3.63,,,,,,,False,False,False
2013-08-19,1376870400,3.5,3.5,3.4,3.5,98300,3.3,0.2,0.06,3.4,3.5,3.6,0.1,0.03,1,3.38,3.55,,,,,,,False,False,False
2013-08-20,1376956800,3.4,3.6,3.4,3.6,32900,3.4,0.2,0.06,3.5,3.5,3.9,0.3,0.08,1,3.46,3.52,,,,,,,False,False,False
2013-08-21,1377043200,3.6,3.9,3.5,3.9,84000,3.5,0.4,0.11,3.5,3.6,4.2,0.3,0.08,1,3.58,3.53,,,,,,,False,False,False
2013-08-22,1377129600,4.1,4.2,4.1,4.2,19400,3.5,0.7,0.2,3.6,3.9,4.6,0.4,0.1,1,3.74,3.55,4.4,,,,,,False,False,False
2013-08-23,1377216000,4.6,4.6,4.4,4.6,489100,3.6,1.0,0.28,3.9,4.2,4.7,0.1,0.02,1,3.96,3.65,4.25,,,,,,False,False,False
2013-08-26,1377475200,4.8,4.8,4.3,4.7,95100,3.9,0.8,0.21,4.2,4.6,5.1,0.4,0.09,1,4.2,3.79,4.14,,,,,,False,False,False
2013-08-27,1377561600,4.6,5.1,4.6,5.1,268900,4.2,0.9,0.21,4.6,4.7,5.6,0.5,0.1,1,4.5,3.98,4.08,,,,,,False,False,False
2013-08-28,1377648000,5.0,5.6,4.8,5.6,251700,4.6,1.0,0.22,4.7,5.1,6.1,0.5,0.09,1,4.84,4.21,4.07,,,,,,False,False,False
2013-08-29,1377734400,5.8,6.1,5.8,6.1,156700,4.7,1.4,0.3,5.1,5.6,5.6,-0.5,-0.08,-1,5.22,4.48,4.12,,,,,,False,False,False
2013-08-30,1377820800,6.5,6.5,5.5,5.6,177300,5.1,0.5,0.1,5.6,6.1,5.1,-0.5,-0.09,-1,5.42,4.69,4.16,,,,,,False,False,False
2013-09-03,1378166400,5.4,5.6,5.1,5.1,185700,5.6,-0.5,-0.09,6.1,5.6,4.6,-0.5,-0.1,-1,5.5,4.85,4.2,,,,,,False,False,False
2013-09-04,1378252800,4.7,5.0,4.6,4.6,219000,6.1,-1.5,-0.25,5.6,5.1,4.9,0.3,0.07,1,5.4,4.95,4.24,,,,,,False,False,False
