date,timestamp,open,high,low,close,volume,price_three_days_ago,price_three_days_ago_difference,price_three_days_ago_return,price_two_days_ago,price_yesterday,price_tomorrow,price_tomorrow_difference,price_tomorrow_return,direction,MA5,MA10,MA20,MA50,MA100,MA200
2017-01-10,1484006400,194.232,194.232,189.164,191.981,44540,185.034,6.95,0.04,193.387,192.45,197.144,5.16,0.03,1,189.56,187.59,187.74,,,
2017-01-11,1484092800,191.51,197.144,189.633,197.144,228480,193.387,3.76,0.02,192.45,191.981,197.708,0.56,0.0,1,192.0,188.71,189.06,,,
2017-01-12,1484179200,199.96,199.96,197.144,197.708,55290,192.45,5.26,0.03,191.981,197.144,198.834,1.13,0.01,1,194.53,189.81,189.8,,,
2017-01-13,1484265600,197.8,199.209,197.708,198.834,37670,191.981,6.85,0.04,197.144,197.708,196.205,-2.63,-0.01,-1,195.62,191.2,189.96,,,
2017-01-16,1484524800,198.083,198.083,195.267,196.205,33890,197.144,-0.94,-0.0,197.708,198.834,203.244,7.04,0.04,1,196.37,192.26,189.37,,,
2017-01-17,1484611200,195.735,204.089,195.36,203.244,113760,197.708,5.54,0.03,198.834,196.205,210.099,6.85,0.03,1,198.63,194.09,189.73,,,
2017-01-18,1484697600,202.12,211.225,202.12,210.099,103480,198.834,11.26,0.06,196.205,203.244,210.099,0.0,0.0,-1,201.22,196.61,191.12,,,
2017-01-19,1484784000,211.225,211.225,206.532,210.099,40040,196.205,13.89,0.07,203.244,210.099,210.099,0.0,0.0,-1,203.7,199.12,192.34,,,
2017-01-20,1484870400,209.347,211.319,209.347,210.099,77940,203.244,6.85,0.03,210.099,210.099,208.409,-1.69,-0.01,-1,205.95,200.79,193.46,,,
2017-01-23,1485129600,210.099,210.099,207.001,208.409,44360,210.099,-1.69,-0.01,210.099,210.099,208.409,0.0,0.0,-1,208.39,202.38,194.63,,,
2017-01-24,1485216000,206.532,210.288,206.532,208.409,137100,210.099,-1.69,-0.01,210.099,208.409,210.099,1.69,0.01,1,209.42,204.02,195.81,,,
2017-01-25,1485302400,208.409,210.099,206.532,210.099,18800,210.099,0.0,0.0,208.409,208.409,205.593,-4.51,-0.02,-1,209.42,205.32,197.02,,,
2017-02-02,1485993600,210.192,210.192,205.593,205.593,18560,208.409,-2.82,-0.01,208.409,210.099,203.715,-1.88,-0.01,-1,208.52,206.11,197.96,,,
2017-02-03,1486080000,204.089,209.255,203.152,203.715,51700,208.409,-4.69,-0.02,210.099,205.593,201.837,-1.88,-0.01,-1,207.24,206.6,198.9,,,
2017-02-06,1486339200,206.062,206.062,198.552,201.837,50070,210.099,-8.26,-0.04,205.593,203.715,202.776,0.94,0.0,1,205.93,207.16,199.71,,,
2017-02-07,1486425600,201.837,206.532,199.96,202.776,76580,205.593,-2.82,-0.01,203.715,201.837,202.12,-0.66,-0.0,-1,204.8,207.11,200.6,,,
2017-02-08,1486512000,202.776,203.715,201.837,202.12,36350,203.715,-1.59,-0.01,201.837,202.776,198.083,-4.04,-0.02,-1,203.21,206.32,201.46,,,
2017-02-09,1486598400,202.12,202.12,195.267,198.083,150070,201.837,-3.75,-0.02,202.776,202.12,200.148,2.06,0.01,1,201.71,205.11,202.11,,,
2017-02-10,1486684800,198.083,200.899,198.083,200.148,35880,202.776,-2.63,-0.01,202.12,198.083,200.335,0.19,0.0,1,200.99,204.12,202.45,,,
2017-02-13,1486944000,200.148,201.556,197.144,200.335,25240,202.12,-1.78,-0.01,198.083,200.148,202.776,2.44,0.01,1,200.69,203.31,202.85,,,
2017-02-14,1487030400,200.335,203.621,200.055,202.776,72220,198.083,4.69,0.02,200.148,200.335,200.805,-1.97,-0.01,-1,200.69,202.75,203.39,,,
2017-02-15,1487116800,202.776,202.776,199.773,200.805,84300,200.148,0.66,0.0,200.335,202.776,202.213,1.41,0.01,1,200.43,201.82,203.57,,,
2017-02-16,1487203200,200.899,202.776,200.899,202.213,44230,200.335,1.88,0.01,202.776,200.805,201.556,-0.66,-0.0,-1,201.26,201.48,203.79,,,
2017-02-17,1487289600,201.837,201.837,200.899,201.556,34430,202.776,-1.22,-0.01,200.805,202.213,204.654,3.1,0.02,1,201.54,201.26,203.93,,,
2017-02-20,1487548800,200.242,204.654,200.148,204.654,103930,200.805,3.85,0.02,202.213,201.556,206.156,1.5,0.01,1,202.4,201.55,204.35,,,
2017-02-21,1487635200,204.279,206.532,204.279,206.156,34930,202.213,3.94,0.02,201.556,204.654,210.569,4.41,0.02,1,203.08,201.88,204.5,190.79,,
2017-02-22,1487721600,206.062,210.756,206.062,210.569,100360,201.556,9.01,0.04,204.654,206.156,213.103,2.53,0.01,1,205.03,202.73,204.52,192.56,,
2017-02-23,1487808000,211.133,213.103,210.288,213.103,130020,204.654,8.45,0.04,206.156,210.569,213.103,0.0,0.0,-1,207.21,204.23,204.67,194.21,,
2017-02-24,1487894400,214.043,215.919,212.164,213.103,107840,206.156,6.95,0.03,210.569,213.103,211.319,-1.78,-0.01,-1,209.52,205.53,204.82,195.68,,
2017-02-27,1488153600,210.756,213.948,210.288,211.319,61270,210.569,0.75,0.0,213.103,213.103,211.319,0.0,0.0,-1,210.85,206.63,204.97,196.92,,
2017-02-28,1488240000,211.695,212.352,211.319,211.319,50720,213.103,-1.78,-0.01,213.103,211.319,212.07,0.75,0.0,1,211.88,207.48,205.11,197.95,,
2017-03-01,1488326400,212.164,212.164,211.225,212.07,69440,213.103,-1.03,-0.0,211.319,211.319,211.133,-0.94,-0.0,-1,212.18,208.61,205.21,198.77,,
2017-03-02,1488412800,213.103,213.103,205.78,211.133,30250,211.319,-0.19,-0.0,211.319,212.07,211.601,0.47,0.0,1,211.79,209.5,205.49,199.34,,
2017-03-03,1488499200,209.347,211.601,207.47,211.601,20670,211.319,0.28,0.0,212.07,211.133,210.756,-0.84,-0.0,-1,211.49,210.5,205.88,199.66,,
2017-03-06,1488758400,211.225,211.695,208.409,210.756,32990,212.07,-1.31,-0.01,211.133,211.601,208.972,-1.78,-0.01,-1,211.38,211.11,206.33,199.71,,
2017-03-07,1488844800,211.133,211.225,208.972,208.972,35720,211.133,-2.16,-0.01,211.601,210.756,205.498,-3.47,-0.02,-1,210.91,211.39,206.64,199.97,,
2017-03-08,1488931200,208.972,208.972,205.03,205.498,14120,211.601,-6.1,-0.03,210.756,208.972,202.776,-2.72,-0.01,-1,209.59,210.89,206.81,200.43,,
2017-03-09,1489017600,202.869,207.47,199.02,202.776,56450,210.756,-7.98,-0.04,208.972,205.498,198.083,-4.69,-0.02,-1,207.92,209.85,207.04,200.78,,
2017-03-10,1489104000,202.776,202.776,198.083,198.083,17550,208.972,-10.89,-0.05,205.498,202.776,194.327,-3.76,-0.02,-1,205.22,208.35,206.94,200.98,,
2017-03-13,1489363200,198.083,198.083,193.763,194.327,30560,205.498,-11.17,-0.05,202.776,198.083,200.899,6.57,0.03,1,201.93,206.65,206.64,201.17,,
2017-03-14,1489449600,194.327,203.715,190.761,200.899,54260,202.776,-1.88,-0.01,198.083,194.327,198.645,-2.25,-0.01,-1,200.32,205.61,206.55,201.49,,
2017-03-15,1489536000,200.899,201.837,198.083,198.645,13250,198.083,0.56,0.0,194.327,200.899,199.866,1.22,0.01,1,198.95,204.27,206.44,201.75,,
2017-03-16,1489622400,198.645,200.899,192.918,199.866,7450,194.327,5.54,0.03,200.899,198.645,195.267,-4.6,-0.02,-1,198.36,203.14,206.32,202.01,,
2017-03-17,1489708800,199.866,199.866,195.267,195.267,14250,200.899,-5.63,-0.03,198.645,199.866,196.205,0.94,0.0,1,197.8,201.51,206.01,202.22,,
2017-03-20,1489968000,195.267,197.049,195.267,196.205,7670,198.645,-2.44,-0.01,199.866,195.267,192.637,-3.57,-0.02,-1,198.18,200.05,205.58,202.43,,
2017-03-21,1490054400,196.205,196.205,192.263,192.637,61100,199.866,-7.23,-0.04,195.267,196.205,190.572,-2.06,-0.01,-1,196.52,198.42,204.91,202.58,,
2017-03-22,1490140800,192.637,193.295,188.226,190.572,42630,195.267,-4.69,-0.02,196.205,192.637,189.633,-0.94,-0.0,-1,194.91,196.93,203.91,202.69,,
2017-03-23,1490227200,189.916,192.263,188.226,189.633,20840,196.205,-6.57,-0.03,192.637,190.572,187.756,-1.88,-0.01,-1,192.86,195.61,202.73,202.79,,
2017-03-24,1490313600,189.633,189.727,186.91,187.756,101770,192.637,-4.88,-0.03,190.572,189.633,187.756,0.0,0.0,-1,191.36,194.58,201.47,202.67,,
2017-03-27,1490572800,187.756,188.226,186.816,187.756,25830,190.572,-2.82,-0.01,189.633,187.756,186.816,-0.94,-0.01,-1,189.67,193.92,200.29,202.58,,
2017-03-28,1490659200,188.695,189.633,186.816,186.816,55080,189.633,-2.82,-0.01,187.756,187.756,187.756,0.94,0.01,1,188.51,192.52,199.06,202.48,,
2017-03-29,1490745600,185.972,192.45,185.879,187.756,35850,187.756,0.0,0.0,187.756,186.816,189.633,1.88,0.01,1,187.94,191.43,197.85,202.29,,
2017-03-30,1490832000,187.756,189.633,187.756,189.633,11700,187.756,1.88,0.01,186.816,187.756,187.756,-1.88,-0.01,-1,187.94,190.4,196.77,202.13,,
2017-03-31,1490918400,189.633,189.633,187.756,187.756,10830,186.816,0.94,0.01,187.756,189.633,188.131,0.38,0.0,1,187.94,189.65,195.58,201.91,,
2017-04-03,1491177600,187.756,189.538,187.756,188.131,20480,187.756,0.38,0.0,189.633,187.756,188.131,0.0,0.0,-1,188.02,188.84,194.45,201.74,,
2017-04-04,1491264000,187.193,188.131,187.193,188.131,11070,189.633,-1.5,-0.01,187.756,188.131,190.572,2.44,0.01,1,188.28,188.39,193.41,201.44,,
2017-04-05,1491350400,190.103,190.572,188.319,190.572,24480,187.756,2.82,0.02,188.131,188.131,192.45,1.88,0.01,1,188.84,188.39,192.66,201.05,,
2017-04-07,1491523200,190.572,192.45,189.633,192.45,22080,188.131,4.32,0.02,188.131,190.572,196.205,3.76,0.02,1,189.41,188.68,192.14,200.7,,
2017-04-10,1491782400,191.51,196.205,191.417,196.205,41220,188.131,8.07,0.04,190.572,192.45,194.797,-1.41,-0.01,-1,191.1,189.52,192.05,200.42,,
2017-04-11,1491868800,196.205,196.674,194.327,194.797,47920,190.572,4.22,0.02,192.45,196.205,190.572,-4.22,-0.02,-1,192.43,190.22,192.07,200.15,,
2017-04-12,1491955200,194.327,194.797,190.572,190.572,7830,192.45,-1.88,-0.01,196.205,194.797,192.45,1.88,0.01,1,192.92,190.6,191.56,199.79,,
2017-04-13,1492041600,189.633,193.387,189.633,192.45,17760,196.205,-3.76,-0.02,194.797,190.572,191.51,-0.94,-0.0,-1,193.29,191.07,191.25,199.44,,
2017-04-14,1492128000,194.232,194.232,190.103,191.51,24610,194.797,-3.29,-0.02,190.572,192.45,194.327,2.82,0.01,1,193.11,191.26,190.83,199.16,,
2017-04-17,1492387200,192.45,194.327,191.51,194.327,60990,190.572,3.75,0.02,192.45,191.51,192.45,-1.88,-0.01,-1,192.73,191.91,190.78,198.97,,
2017-04-18,1492473600,193.387,193.387,191.042,192.45,49600,192.45,0.0,0.0,191.51,194.327,189.164,-3.29,-0.02,-1,192.26,192.35,190.6,198.78,,
2017-04-19,1492560000,192.45,192.45,188.226,189.164,9950,191.51,-2.35,-0.01,194.327,192.45,187.756,-1.41,-0.01,-1,191.98,192.45,190.42,198.51,,
2017-04-20,1492646400,189.164,189.164,187.756,187.756,23910,194.327,-6.57,-0.03,192.45,189.164,188.695,0.94,0.01,1,191.04,192.17,190.28,198.22,,
2017-04-21,1492732800,187.756,188.695,185.879,188.695,28730,192.45,-3.75,-0.02,189.164,187.756,187.756,-0.94,-0.0,-1,190.48,191.79,190.23,198.03,,
2017-04-24,1492992000,188.695,189.164,187.756,187.756,54940,189.164,-1.41,-0.01,187.756,188.695,186.816,-0.94,-0.01,-1,189.16,190.95,190.23,197.79,,
2017-04-25,1493078400,186.816,187.756,186.816,186.816,12720,187.756,-0.94,-0.01,188.695,187.756,188.226,1.41,0.01,1,188.04,190.15,190.19,197.52,,
2017-04-26,1493164800,187.286,188.226,186.816,188.226,15380,188.695,-0.47,-0.0,187.756,186.816,187.662,-0.56,-0.0,-1,187.85,189.92,190.26,197.22,,
2017-04-27,1493251200,188.226,188.695,187.662,187.662,66200,187.756,-0.09,-0.0,186.816,188.226,187.662,0.0,0.0,-1,187.83,189.44,190.25,196.96,,
2017-04-28,1493337600,187.662,187.756,185.879,187.662,7590,186.816,0.85,0.0,188.226,187.662,187.662,0.0,0.0,-1,187.62,189.05,190.15,196.67,,
2017-05-03,1493769600,187.662,187.662,186.816,187.662,5880,188.226,-0.56,-0.0,187.662,187.662,186.816,-0.85,-0.0,-1,187.61,188.38,190.15,196.39,,
2017-05-04,1493856000,187.662,187.662,186.161,186.816,39290,187.662,-0.85,-0.0,187.662,187.662,187.099,0.28,0.0,1,187.61,187.82,190.08,196.04,,
2017-05-05,1493942400,186.63,187.193,186.63,187.099,1140,187.662,-0.56,-0.0,187.662,186.816,186.816,-0.28,-0.0,-1,187.38,187.62,190.03,195.65,193.22,
2017-05-08,1494201600,187.286,187.286,186.816,186.816,38090,187.662,-0.85,-0.0,186.816,187.099,184.658,-2.16,-0.01,-1,187.21,187.52,189.84,195.18,193.87,
2017-05-09,1494288000,186.816,186.816,184.658,184.658,15040,186.816,-2.16,-0.01,187.099,186.816,184.751,0.09,0.0,1,186.61,187.12,189.45,194.61,194.41,
2017-05-10,1494374400,184.47,186.816,184.47,184.751,7830,187.099,-2.35,-0.01,186.816,184.658,183.906,-0.84,-0.0,-1,186.03,186.82,188.88,194.04,194.86,
2017-05-11,1494460800,184.751,186.161,183.906,183.906,18710,186.816,-2.91,-0.02,184.658,184.751,184.47,0.56,0.0,1,185.45,186.53,188.34,193.5,195.21,
2017-05-12,1494547200,184.0,185.785,184.0,184.47,7380,184.658,-0.19,-0.0,184.751,183.906,182.125,-2.34,-0.01,-1,184.92,186.15,188.03,192.96,195.45,
2017-05-15,1494806400,184.47,184.47,182.125,182.125,23710,184.751,-2.63,-0.01,183.906,184.47,179.4,-2.72,-0.01,-1,183.98,185.6,187.52,192.36,195.57,
2017-05-16,1494892800,182.125,182.125,179.4,179.4,8650,183.906,-4.51,-0.02,184.47,182.125,177.149,-2.25,-0.01,-1,182.93,184.77,186.91,191.72,195.53,
2017-05-17,1494979200,176.49,183.061,176.49,177.149,21820,184.47,-7.32,-0.04,182.125,179.4,178.274,1.12,0.01,1,181.41,183.72,186.05,191.04,195.35,
2017-05-18,1495065600,177.241,178.368,177.241,178.274,8860,182.125,-3.85,-0.02,179.4,177.149,178.368,0.09,0.0,1,180.28,182.86,185.34,190.39,195.05,
2017-05-19,1495152000,178.368,178.368,177.336,178.368,18730,179.4,-1.03,-0.01,177.149,178.274,178.745,0.38,0.0,1,179.06,181.99,184.8,189.77,194.87,
2017-05-22,1495411200,178.368,180.246,177.899,178.745,68360,177.149,1.6,0.01,178.274,178.368,182.125,3.38,0.02,1,178.39,181.18,184.35,189.24,194.84,
2017-05-23,1495497600,183.53,183.719,179.307,182.125,234300,178.274,3.85,0.02,178.368,178.745,179.307,-2.82,-0.02,-1,178.93,180.93,184.02,188.83,194.8,
2017-05-24,1495584000,182.125,182.125,178.649,179.307,38050,178.368,0.94,0.01,178.745,182.125,179.307,0.0,0.0,-1,179.36,180.39,183.6,188.45,194.72,
2017-05-25,1495670400,178.368,179.307,178.274,179.307,48990,178.745,0.56,0.0,182.125,179.307,177.899,-1.41,-0.01,-1,179.57,179.93,183.23,188.15,194.66,
2017-05-26,1495756800,181.748,181.748,176.49,177.899,28150,182.125,-4.23,-0.02,179.307,179.307,178.368,0.47,0.0,1,179.48,179.27,182.71,187.69,194.59,
2017-05-29,1496016000,177.899,178.838,177.899,178.368,79770,179.307,-0.94,-0.01,179.307,177.899,179.307,0.94,0.01,1,179.4,178.89,182.25,187.28,194.52,
2017-05-30,1496102400,179.307,179.4,178.368,179.307,49970,179.307,0.0,0.0,177.899,178.368,177.523,-1.78,-0.01,-1,178.84,178.88,181.83,186.87,194.44,
2017-05-31,1496188800,178.556,179.4,177.523,177.523,133970,177.899,-0.38,-0.0,178.368,179.307,178.368,0.84,0.0,1,178.48,178.92,181.32,186.52,194.37,
2017-06-01,1496275200,177.617,179.493,177.617,178.368,19790,178.368,0.0,0.0,179.307,177.523,179.307,0.94,0.01,1,178.29,178.93,180.9,186.16,194.29,
2017-06-02,1496361600,178.368,179.307,177.429,179.307,11640,179.307,0.0,0.0,177.523,178.368,179.307,0.0,0.0,-1,178.57,179.03,180.51,185.9,194.24,
2017-06-05,1496620800,178.556,179.307,178.368,179.307,21070,177.523,1.78,0.01,178.368,179.307,179.589,0.28,0.0,1,178.76,179.08,180.13,185.67,194.18,
2017-06-06,1496707200,179.307,179.589,177.712,179.589,40210,178.368,1.22,0.01,179.307,179.307,180.152,0.56,0.0,1,178.82,178.83,179.88,185.47,194.13,
2017-06-07,1496793600,179.589,180.152,178.368,180.152,32930,179.307,0.84,0.0,179.307,179.589,179.307,-0.84,-0.0,-1,179.34,178.91,179.65,185.32,194.0,
2017-06-08,1496880000,179.776,179.776,178.838,179.307,1840,179.307,0.0,0.0,179.589,180.152,179.307,0.0,0.0,-1,179.53,178.91,179.42,185.15,193.86,
2017-06-09,1496966400,177.617,180.246,177.617,179.307,7830,179.589,-0.28,-0.0,180.152,179.307,182.029,2.72,0.02,1,179.53,179.05,179.16,185.0,193.74,
2017-06-12,1497225600,179.307,182.029,178.368,182.029,55930,180.152,1.88,0.01,179.307,179.307,182.968,0.94,0.01,1,180.08,179.42,179.16,184.88,193.59,
2017-06-13,1497312000,182.968,182.968,180.716,182.968,19500,179.307,3.66,0.02,179.307,182.029,187.756,4.79,0.03,1,180.75,179.79,179.34,184.75,193.44,
2017-06-14,1497398400,183.061,189.633,182.968,187.756,140190,179.307,8.45,0.05,182.029,182.968,187.756,0.0,0.0,-1,182.27,180.81,179.87,184.75,193.33,
2017-06-15,1497484800,189.633,189.633,187.756,187.756,13680,182.029,5.73,0.03,182.968,187.756,188.037,0.28,0.0,1,183.96,181.75,180.34,184.74,193.24,
2017-06-16,1497571200,187.756,190.572,187.756,188.037,13430,182.968,5.07,0.03,187.756,187.756,188.695,0.66,0.0,1,185.71,182.62,180.82,184.74,193.09,
2017-06-19,1497830400,188.695,188.695,187.756,188.695,47210,187.756,0.94,0.01,187.756,188.037,190.572,1.88,0.01,1,187.04,183.56,181.32,184.7,192.88,
2017-06-20,1497916800,188.695,190.572,176.396,190.572,48670,187.756,2.82,0.02,188.037,188.695,192.355,1.78,0.01,1,188.56,184.66,181.74,184.67,192.68,
2017-06-21,1498003200,190.572,192.355,189.633,192.355,19620,188.037,4.32,0.02,188.695,190.572,192.45,0.09,0.0,1,189.48,185.88,182.4,184.59,192.5,
2017-06-22,1498089600,192.355,193.2,190.666,192.45,5890,188.695,3.75,0.02,190.572,192.355,194.232,1.78,0.01,1,190.42,187.19,183.05,184.54,192.34,
2017-06-23,1498176000,192.263,194.232,191.792,194.232,36240,190.572,3.66,0.02,192.355,192.45,194.704,0.47,0.0,1,191.66,188.68,183.87,184.61,192.2,
2017-06-26,1498435200,194.327,194.797,193.387,194.704,13630,192.355,2.35,0.01,192.45,194.232,194.704,0.0,0.0,-1,192.86,189.95,184.69,184.66,192.05,
2017-06-27,1498521600,194.704,195.267,193.858,194.704,16400,192.45,2.25,0.01,194.232,194.704,194.14,-0.56,-0.0,-1,193.69,191.13,185.46,184.72,191.94,
2017-06-28,1498608000,194.704,194.704,188.882,194.14,8280,194.232,-0.09,-0.0,194.704,194.704,193.858,-0.28,-0.0,-1,194.05,191.76,186.29,184.72,191.84,
2017-06-29,1498694400,194.14,194.797,189.727,193.858,66380,194.704,-0.85,-0.0,194.704,194.14,195.549,1.69,0.01,1,194.33,192.37,187.06,184.75,191.76,
2017-06-30,1498780800,193.858,196.205,193.858,195.549,81400,194.704,0.84,0.0,194.14,193.858,197.144,1.59,0.01,1,194.59,193.13,187.87,184.88,191.69,
2017-07-03,1499040000,197.144,197.613,191.51,197.144,50930,194.14,3.0,0.02,193.858,195.549,197.989,0.84,0.0,1,195.08,193.97,188.77,185.06,191.64,
2017-07-04,1499126400,192.45,197.989,192.45,197.989,44930,193.858,4.13,0.02,195.549,197.144,197.144,-0.84,-0.0,-1,195.74,194.71,189.69,185.25,191.64,
2017-07-05,1499212800,196.205,197.144,196.205,197.144,8580,195.549,1.59,0.01,197.144,197.989,197.144,0.0,0.0,-1,196.34,195.19,190.53,185.44,191.61,
2017-07-06,1499299200,197.144,197.144,194.89,197.144,5360,197.144,0.0,0.0,197.989,197.144,197.144,0.0,0.0,-1,196.99,195.66,191.43,185.64,191.58,
2017-07-07,1499385600,197.144,197.238,195.83,197.144,11440,197.989,-0.84,-0.0,197.144,197.144,197.144,0.0,0.0,-1,197.31,195.95,192.32,185.82,191.52,
2017-07-10,1499644800,197.144,197.518,196.205,197.144,65040,197.144,0.0,0.0,197.144,197.144,197.613,0.47,0.0,1,197.31,196.2,193.07,186.01,191.49,
2017-07-11,1499731200,197.144,197.989,196.674,197.613,85430,197.144,0.47,0.0,197.144,197.144,197.331,-0.28,-0.0,-1,197.24,196.49,193.81,186.21,191.44,
2017-07-12,1499817600,198.176,198.552,197.144,197.331,9580,197.144,0.19,0.0,197.144,197.613,197.613,0.28,0.0,1,197.28,196.81,194.29,186.4,191.4,
2017-07-13,1499904000,197.144,197.613,195.735,197.613,44270,197.144,0.47,0.0,197.613,197.331,198.552,0.94,0.0,1,197.37,197.18,194.78,186.62,191.33,
2017-07-14,1499990400,198.552,198.834,198.083,198.552,50680,197.613,0.94,0.0,197.331,197.613,206.062,7.51,0.04,1,197.65,197.48,195.3,186.85,191.25,
2017-07-17,1500249600,199.02,208.409,199.02,206.062,44950,197.331,8.73,0.04,197.613,198.552,212.164,6.1,0.03,1,199.43,198.37,196.17,187.23,191.21,
2017-07-18,1500336000,209.347,214.043,207.47,212.164,87890,197.613,14.55,0.07,198.552,206.062,217.89,5.73,0.03,1,202.34,199.79,197.25,187.78,191.2,
2017-07-19,1500422400,213.948,221.552,213.103,217.89,171600,198.552,19.34,0.1,206.062,212.164,219.674,1.78,0.01,1,206.46,201.87,198.53,188.45,191.25,
2017-07-20,1500508800,217.89,220.614,212.164,219.674,93230,206.062,13.61,0.07,212.164,217.89,221.082,1.41,0.01,1,210.87,204.12,199.89,189.16,191.33,
2017-07-21,1500595200,219.674,222.96,217.796,221.082,117590,212.164,8.92,0.04,217.89,219.674,221.082,0.0,0.0,-1,215.37,206.51,201.23,189.89,191.43,
2017-07-24,1500854400,221.082,221.926,210.288,221.082,111440,217.89,3.19,0.01,219.674,221.082,221.082,0.0,0.0,-1,218.38,208.91,202.55,190.67,191.52,
2017-07-25,1500940800,220.614,221.552,218.548,221.082,19390,219.674,1.41,0.01,221.082,221.082,220.8,-0.28,-0.0,-1,220.16,211.25,203.87,191.51,191.62,
2017-07-26,1501027200,221.552,221.552,205.968,220.8,28870,221.082,-0.28,-0.0,221.082,221.082,220.8,0.0,0.0,-1,220.74,213.6,205.2,192.38,191.71,
2017-07-27,1501113600,215.919,220.99,215.919,220.8,25440,221.082,-0.28,-0.0,221.082,220.8,221.082,0.28,0.0,1,220.97,215.92,206.55,193.23,191.81,
2017-07-28,1501200000,220.614,221.082,216.95,221.082,15600,221.082,0.0,0.0,220.8,220.8,222.396,1.31,0.01,1,220.97,218.17,207.83,194.09,191.93,
2017-07-31,1501459200,217.796,222.396,217.796,222.396,95520,220.8,1.6,0.01,220.8,221.082,229.906,7.51,0.03,1,221.23,219.81,209.09,194.96,192.1,
2017-08-01,1501545600,225.306,229.906,223.43,229.906,69450,220.8,9.11,0.04,221.082,222.396,230.377,0.47,0.0,1,223.0,221.58,210.69,195.91,192.37,
