symbol,first,last,change,change_percentage
YEG,9.27,0,-1.0,-100
YBM,5.9,0,-1.0,-100
YBC,7.2,0,-1.0,-100
XPH,8.6,0,-1.0,-100
XMP,17.0,0,-1.0,-100
XMD,7.4,0,-1.0,-100
XMC,7.1,0,-1.0,-100
WTC,12.6,0,-1.0,-100
WSS,5.3,0,-1.0,-100
WSB,49.0,0,-1.0,-100
VXB,14.0,0,-1.0,-100
VWS,17.5,0,-1.0,-100
VVS,22.8,0,-1.0,-100
VVN,2.9,0,-1.0,-100
VUA,43.8,0,-1.0,-100
VTZ,8.3,0,-1.0,-100
VTV,5.1,0,-1.0,-100
VTS,32.0,0,-1.0,-100
VTR,27.3,0,-1.0,-100
VTP,28.6,0,-1.0,-100
VTO,8.15,0,-1.0,-100
VTK,21.7,0,-1.0,-100
VTE,5.8,0,-1.0,-100
VTD,11.3,0,-1.0,-100
VTB,15.65,0,-1.0,-100
VTA,4.6,0,-1.0,-100
VST,3.0,0,-1.0,-100
VSI,18.1,0,-1.0,-100
VSH,34.6,0,-1.0,-100
VSG,1.8,0,-1.0,-100
VSF,5.0,0,-1.0,-100
VSE,6.1,0,-1.0,-100
VSC,30.5,0,-1.0,-100
VSA,19.3,0,-1.0,-100
VRG,23.0,0,-1.0,-100
VRE,30.3,0,-1.0,-100
VRC,8.8,0,-1.0,-100
VQC,17.0,0,-1.0,-100
VPS,8.79,0,-1.0,-100
VPI,52.18,0,-1.0,-100
VPH,4.15,0,-1.0,-100
VPG,13.95,0,-1.0,-100
VPD,24.15,0,-1.0,-100
VPC,6.4,0,-1.0,-100
VPB,19.7,0,-1.0,-100
VPA,3.0,0,-1.0,-100
VOS,10.85,0,-1.0,-100
VOC,22.4,0,-1.0,-100
VNT,66.1,0,-1.0,-100
VNS,18.75,0,-1.0,-100
VNR,20.7,0,-1.0,-100
VNP,10.2,0,-1.0,-100
VNM,80.0,0,-1.0,-100
VNL,20.3,0,-1.0,-100
VNI,11.0,0,-1.0,-100
VNH,2.6,0,-1.0,-100
VNG,9.9,0,-1.0,-100
VNF,9.8,0,-1.0,-100
VNE,9.78,0,-1.0,-100
VND,16.3,0,-1.0,-100
VNB,7.8,0,-1.0,-100
VNA,29.8,0,-1.0,-100
VMD,20.3,0,-1.0,-100
VMC,10.1,0,-1.0,-100
VLG,3.5,0,-1.0,-100
VLF,1.2,0,-1.0,-100
VLC,15.6,0,-1.0,-100
VLB,30.9,0,-1.0,-100
VKC,1.6,0,-1.0,-100
VJC,116.2,0,-1.0,-100
VIX,8.0,0,-1.0,-100
VIW,10.3,0,-1.0,-100
VIP,9.89,0,-1.0,-100
VIG,5.7,0,-1.0,-100
VIE,4.2,0,-1.0,-100
VID,5.97,0,-1.0,-100
VIC,59.2,0,-1.0,-100
VIB,22.34,0,-1.0,-100
VHM,53.3,0,-1.0,-100
VHG,2.5,0,-1.0,-100
VHE,3.4,0,-1.0,-100
VHC,69.6,0,-1.0,-100
VGV,14.4,0,-1.0,-100
VGT,11.9,0,-1.0,-100
VGS,13.0,0,-1.0,-100
VGI,23.2,0,-1.0,-100
VGG,35.9,0,-1.0,-100
VGC,39.4,0,-1.0,-100
VFS,23.1,0,-1.0,-100
VFG,38.49,0,-1.0,-100
VET,58.8,0,-1.0,-100
VEF,67.0,0,-1.0,-100
VEC,15.0,0,-1.0,-100
