symbol,first,last,change,change_percentage
XMD,10.4,15.9,0.53,53
UPH,6.3,9.4,0.49,49
SPI,4.2,6.0,0.43,43
TS3,4.0,5.5,0.38,38
KTL,21.62,28.47,0.32,32
HEP,13.6,17.9,0.32,32
PCM,10.68,13.98,0.31,31
FHS,20.41,26.82,0.31,31
TVP,25.94,33.83,0.3,30
SQC,7.2,9.3,0.29,29
PBT,8.6,10.9,0.27,27
DSC,13.5,17.2,0.27,27
CC1,14.58,18.46,0.27,27
VNC,37.4,46.5,0.24,24
HNI,30.0,37.0,0.23,23
GVT,103.0,126.4,0.23,23
TNC,39.56,48.32,0.22,22
NDP,20.23,24.43,0.21,21
BLT,23.3,28.3,0.21,21
QTC,12.18,14.61,0.2,20
KHD,6.6,7.9,0.2,20
TTL,14.7,17.5,0.19,19
VTJ,3.8,4.5,0.18,18
SJ1,12.17,14.4,0.18,18
LIC,17.0,20.0,0.18,18
BMN,9.4,11.1,0.18,18
VTZ,7.39,8.61,0.17,17
FLC,4.95,5.8,0.17,17
DOC,8.89,10.36,0.17,17
DNP,21.4,24.9,0.16,16
VTC,13.5,15.5,0.15,15
SII,14.05,16.2,0.15,15
QHW,21.34,24.48,0.15,15
PTP,12.7,14.6,0.15,15
OGC,11.15,12.85,0.15,15
MA1,23.42,26.91,0.15,15
IHK,17.2,19.7,0.15,15
GTD,13.1,15.0,0.15,15
DPH,28.63,32.86,0.15,15
BVL,35.5,40.8,0.15,15
TSJ,27.98,31.93,0.14,14
TMG,52.67,60.04,0.14,14
PSL,15.77,18.03,0.14,14
MIC,10.3,11.7,0.14,14
ILC,7.1,8.1,0.14,14
HSP,16.0,18.2,0.14,14
FIC,22.8,25.9,0.14,14
CGV,3.5,4.0,0.14,14
TGG,5.61,6.33,0.13,13
SDU,22.2,25.0,0.13,13
SBD,14.16,16.05,0.13,13
GLW,9.0,10.2,0.13,13
EIC,22.19,25.09,0.13,13
CID,7.0,7.9,0.13,13
PEG,6.4,7.2,0.12,12
NJC,18.7,20.9,0.12,12
HAM,23.63,26.51,0.12,12
CT6,5.9,6.6,0.12,12
