symbol,first,last,change,change_percentage
GLW,5.3,10.2,0.92,92
PPT,10.78,18.62,0.73,73
HAF,18.2,31.5,0.73,73
DSP,9.2,15.9,0.73,73
HEP,10.42,17.9,0.72,72
TVP,19.92,33.83,0.7,70
DPC,10.44,17.56,0.68,68
MTH,16.2,25.3,0.56,56
TSJ,20.79,31.93,0.54,54
POB,32.45,49.12,0.51,51
VNC,32.2,46.5,0.44,44
ILS,19.4,28.0,0.44,44
LMH,7.1,10.0,0.41,41
NNG,14.3,20.0,0.4,40
HSP,13.0,18.2,0.4,40
THD,41.0,56.7,0.38,38
VPC,5.4,7.2,0.33,33
SAP,25.1,33.1,0.32,32
HKP,23.67,31.2,0.32,32
LGM,8.0,10.5,0.31,31
DTT,12.15,15.9,0.31,31
USC,7.03,9.15,0.3,30
CCV,30.21,39.28,0.3,30
VGC,40.18,51.68,0.29,29
PHS,16.8,21.6,0.29,29
DDH,8.42,10.9,0.29,29
HHC,77.0,98.9,0.28,28
BVN,10.0,12.8,0.28,28
TDF,22.65,28.0,0.24,24
VSH,37.0,45.0,0.22,22
VNT,67.2,82.0,0.22,22
YBC,8.9,10.8,0.21,21
TH1,6.9,8.3,0.2,20
TBD,76.48,91.86,0.2,20
SKN,8.45,10.1,0.2,20
NHV,16.83,20.2,0.2,20
KCE,10.94,13.13,0.2,20
DNP,20.8,24.9,0.2,20
SJ1,12.08,14.4,0.19,19
HNI,34.34,40.8,0.19,19
HLR,9.58,11.4,0.19,19
XLV,8.28,9.75,0.18,18
SAF,46.16,54.26,0.18,18
CCP,10.6,12.5,0.18,18
BT1,15.37,18.1,0.18,18
AMC,22.34,26.4,0.18,18
TED,29.98,35.08,0.17,17
SVI,62.3,73.1,0.17,17
SBD,13.69,16.05,0.17,17
HTM,18.0,21.0,0.17,17
FRM,10.1,11.8,0.17,17
SDN,42.73,49.48,0.16,16
PAT,141.71,164.83,0.16,16
NDP,21.01,24.43,0.16,16
ICI,8.0,9.3,0.16,16
DNE,9.5,11.0,0.16,16
DAT,13.16,15.26,0.16,16
XMD,13.6,15.6,0.15,15
TTS,6.7,7.7,0.15,15
STL,2.6,3.0,0.15,15
SPB,30.27,34.77,0.15,15
RCC,16.98,19.52,0.15,15
NBW,20.05,23.1,0.15,15
KTL,24.8,28.47,0.15,15
HUG,27.5,31.66,0.15,15
HNB,13.7,15.7,0.15,15
BMJ,15.0,17.2,0.15,15
BHT,10.0,11.5,0.15,15
A32,27.47,31.46,0.15,15
SSF,6.3,7.2,0.14,14
SNC,16.68,19.06,0.14,14
QCC,9.8,11.2,0.14,14
PTE,2.2,2.5,0.14,14
PJS,21.38,24.48,0.14,14
MTC,8.0,9.1,0.14,14
LMI,7.18,8.18,0.14,14
DP2,5.0,5.7,0.14,14
CX8,9.9,11.3,0.14,14
BTG,8.1,9.2,0.14,14
APF,57.42,65.61,0.14,14
YEG,19.8,22.3,0.13,13
VW3,18.47,20.9,0.13,13
VLA,55.0,62.0,0.13,13
VHD,23.0,26.1,0.13,13
TVW,9.18,10.41,0.13,13
SSB,28.07,31.6,0.13,13
PEC,7.5,8.5,0.13,13
MPC,20.15,22.71,0.13,13
MGG,30.73,34.86,0.13,13
HFB,9.76,11.03,0.13,13
VTE,7.49,8.37,0.12,12
HPM,17.6,19.7,0.12,12
HLB,184.5,207.4,0.12,12
HDG,42.08,47.08,0.12,12
DSC,13.4,15.0,0.12,12
CAN,59.0,65.8,0.12,12
VIT,18.04,20.06,0.11,11
TLG,43.35,48.11,0.11,11
S27,5.6,6.2,0.11,11
PBT,9.8,10.9,0.11,11
IST,34.2,38.1,0.11,11
IDP,146.48,163.3,0.11,11
HOT,31.85,35.25,0.11,11
CQN,21.11,23.5,0.11,11
BTB,6.2,6.9,0.11,11
THS,16.8,18.4,0.1,10
SII,13.95,15.35,0.1,10
PRC,16.6,18.2,0.1,10
PNJ,86.26,94.99,0.1,10
PCC,16.03,17.63,0.1,10
MHL,8.2,9.0,0.1,10
HGM,52.06,57.27,0.1,10
EIC,20.57,22.62,0.1,10
DGC,101.22,111.36,0.1,10
DBM,32.3,35.6,0.1,10
CJC,20.0,22.0,0.1,10
CDN,26.3,29.0,0.1,10
CAP,65.44,72.0,0.1,10
BLN,6.83,7.51,0.1,10
VTC,14.2,15.5,0.09,9
VPD,16.69,18.13,0.09,9
TNH,37.45,41.0,0.09,9
PPE,13.0,14.2,0.09,9
MRF,55.1,60.0,0.09,9
L43,4.5,4.9,0.09,9
HPT,12.08,13.18,0.09,9
HC3,33.03,35.94,0.09,9
BRS,26.15,28.5,0.09,9
XMP,16.12,17.44,0.08,8
VGR,36.19,38.92,0.08,8
TRT,9.99,10.8,0.08,8
THP,10.76,11.64,0.08,8
TDM,36.59,39.58,0.08,8
SDX,2.5,2.7,0.08,8
PIC,10.99,11.92,0.08,8
PCE,21.06,22.81,0.08,8
ICC,27.06,29.25,0.08,8
HRC,52.0,56.0,0.08,8
DAD,20.53,22.19,0.08,8
CMD,17.97,19.43,0.08,8
VSI,20.04,21.5,0.07,7
TTD,47.47,50.76,0.07,7
TNG,27.32,29.22,0.07,7
PCN,4.2,4.5,0.07,7
NJC,19.5,20.9,0.07,7
KST,12.81,13.76,0.07,7
HWS,11.66,12.5,0.07,7
HTC,22.63,24.17,0.07,7
HNA,14.7,15.7,0.07,7
CTF,24.19,25.91,0.07,7
BLI,16.59,17.7,0.07,7
BHP,9.03,9.62,0.07,7
BBC,74.34,79.76,0.07,7
BAL,11.0,11.8,0.07,7
VRG,29.18,30.96,0.06,6
TDP,21.88,23.21,0.06,6
SBT,16.4,17.43,0.06,6
SBM,25.1,26.68,0.06,6
QHD,46.64,49.29,0.06,6
PMT,9.0,9.5,0.06,6
PDN,92.37,97.56,0.06,6
PAC,33.2,35.3,0.06,6
NTH,39.36,41.77,0.06,6
MIE,13.2,14.0,0.06,6
LBM,43.35,46.11,0.06,6
ICN,63.86,67.73,0.06,6
HPX,25.65,27.3,0.06,6
HJS,31.75,33.71,0.06,6
GTA,14.4,15.2,0.06,6
GEG,23.11,24.5,0.06,6
DAN,32.54,34.61,0.06,6
CVT,39.6,41.8,0.06,6
CDR,6.7,7.1,0.06,6
BRR,18.43,19.61,0.06,6
BHK,10.4,11.0,0.06,6
VNI,11.5,12.1,0.05,5
VHL,23.9,25.2,0.05,5
TFC,7.3,7.7,0.05,5
SFN,25.29,26.65,0.05,5
SBH,38.09,39.95,0.05,5
SAL,12.4,13.0,0.05,5
QPH,29.5,31.0,0.05,5
PMC,63.12,66.5,0.05,5
NCT,83.24,87.46,0.05,5
