symbol,first,last,change,change_percentage
TNA,1.79,1.91,0.07,7
DHA,6.91,7.31,0.06,6
SSC,14.02,14.74,0.05,5
REE,1.99,2.09,0.05,5
SAV,7.05,7.33,0.04,4
TS4,6.15,6.32,0.03,3
SFC,6.01,6.22,0.03,3
MHC,7.82,8.09,0.03,3
BBC,11.32,11.68,0.03,3
TMS,4.98,5.1,0.02,2
SAM,2.82,2.87,0.02,2
PNC,11.32,11.59,0.02,2
GIL,3.76,3.83,0.02,2
BT6,27.29,27.94,0.02,2
BBT,11.6,11.8,0.02,2
LAF,33.3,33.6,0.01,1
KHA,12.0,12.14,0.01,1
HAP,5.44,5.49,0.01,1
GMD,7.04,7.11,0.01,1
AGF,14.75,14.85,0.01,1
HAS,19.21,19.07,-0.01,-1
SGH,3.07,3.02,-0.02,-2
