symbol,first,last,change,change_percentage
SGH,5.35,6.77,0.27,27
KHA,13.79,15.48,0.12,12
PMS,6.67,7.28,0.09,9
KDC,6.75,7.33,0.09,9
DPC,8.65,9.4,0.09,9
TNA,3.58,3.88,0.08,8
PPC,7.77,8.4,0.08,8
DHA,14.83,15.98,0.08,8
TYA,18.41,19.73,0.07,7
DXP,2.71,2.9,0.07,7
BT6,45.0,47.95,0.07,7
VTC,28.38,30.15,0.06,6
NHC,5.46,5.68,0.04,4
TS4,12.31,12.65,0.03,3
SFC,9.42,9.73,0.03,3
CII,15.17,15.58,0.03,3
PNC,18.07,18.41,0.02,2
HTV,7.7,7.82,0.02,2
BBT,16.0,16.3,0.02,2
HAS,38.13,38.49,0.01,1
VTL,10.98,10.98,0.0,0
BBC,26.66,26.66,0.0,0
AGF,34.26,34.26,0.0,0
SSC,23.43,23.24,-0.01,-1
SAM,8.19,8.13,-0.01,-1
LAF,23.5,23.2,-0.01,-1
KHP,4.06,4.0,-0.01,-1
GMD,17.42,17.18,-0.01,-1
TMS,8.13,7.95,-0.02,-2
BPC,8.58,8.42,-0.02,-2
BBS,5.19,5.07,-0.02,-2
VSH,9.44,9.14,-0.03,-3
MHC,11.75,11.37,-0.03,-3
SAV,11.3,10.8,-0.04,-4
GIL,5.88,5.59,-0.05,-5
REE,6.94,6.51,-0.06,-6
CAN,17.58,16.52,-0.06,-6
VNM,4.26,3.96,-0.07,-7
VNR,7.46,6.51,-0.13,-13
TKU,9.66,8.39,-0.13,-13
HAP,12.7,9.78,-0.23,-23
CID,21.0,16.11,-0.23,-23
ILC,22.4,0.0,-1.0,-100
