symbol,first,last,change,change_percentage
KHA,11.18,10.36,-0.07,-7
SGH,3.07,2.81,-0.08,-8
SAV,4.09,3.77,-0.08,-8
LAF,24.0,21.8,-0.09,-9
HAS,15.4,14.03,-0.09,-9
VTC,12.41,11.23,-0.1,-10
TS4,6.32,5.61,-0.11,-11
AGF,13.32,11.47,-0.14,-14
BT6,17.15,13.92,-0.19,-19
HAP,8.67,6.95,-0.2,-20
GMD,5.07,4.08,-0.2,-20
CAN,10.08,8.06,-0.2,-20
BPC,6.43,5.05,-0.21,-21
BBC,11.25,8.67,-0.23,-23
DPC,7.75,5.78,-0.25,-25
TMS,5.95,4.42,-0.26,-26
REE,1.49,0.96,-0.36,-36
SAM,2.23,1.3,-0.42,-42
GIL,5.41,3.02,-0.44,-44
