symbol,first,last,change,change_percentage
ITS,2.92,4.42,0.51,51
NDT,3.48,4.84,0.39,39
PBC,11.76,15.74,0.34,34
PRO,4.1,5.4,0.32,32
PMW,17.55,23.1,0.32,32
DZM,3.1,4.1,0.32,32
SPV,11.62,15.25,0.31,31
DAT,20.54,26.9,0.31,31
TCO,8.16,10.23,0.25,25
TA9,6.74,8.44,0.25,25
ABR,25.5,31.9,0.25,25
MSN,45.32,55.11,0.22,22
VCF,174.07,209.82,0.21,21
VRG,17.53,21.03,0.2,20
FID,1.0,1.2,0.2,20
TVC,6.88,8.16,0.19,19
PSE,6.02,7.17,0.19,19
PVM,11.34,13.4,0.18,18
OGC,7.07,8.35,0.18,18
DTT,9.06,10.71,0.18,18
VMG,2.9,3.4,0.17,17
TTF,5.53,6.42,0.16,16
TRS,24.78,28.52,0.15,15
PMJ,15.51,17.76,0.15,15
LDP,11.7,13.5,0.15,15
ITA,4.62,5.3,0.15,15
IST,14.8,17.01,0.15,15
HVX,2.93,3.37,0.15,15
HPB,10.48,12.03,0.15,15
EIN,3.9,4.5,0.15,15
DCF,11.6,13.3,0.15,15
TNB,10.16,11.54,0.14,14
SAP,11.9,13.6,0.14,14
POV,4.98,5.7,0.14,14
POT,13.63,15.53,0.14,14
LAS,6.03,6.89,0.14,14
HPI,14.5,16.5,0.14,14
HDM,9.22,10.55,0.14,14
VLG,2.86,3.23,0.13,13
TRA,52.13,58.75,0.13,13
TN1,27.93,31.52,0.13,13
MRF,44.45,50.01,0.13,13
HU4,5.45,6.16,0.13,13
HIG,8.15,9.24,0.13,13
VHG,0.8,0.9,0.12,12
TXM,4.06,4.54,0.12,12
PVP,6.04,6.74,0.12,12
PTL,6.84,7.69,0.12,12
G36,5.89,6.62,0.12,12
VNP,6.2,6.9,0.11,11
SRB,0.9,1.0,0.11,11
PVV,0.9,1.0,0.11,11
ND2,19.53,21.61,0.11,11
DTD,13.7,15.18,0.11,11
D11,17.92,19.95,0.11,11
APF,21.6,24.08,0.11,11
X26,19.29,21.18,0.1,10
VNH,1.0,1.1,0.1,10
TCL,20.93,23.09,0.1,10
SVI,68.76,75.77,0.1,10
SD3,3.0,3.3,0.1,10
QTC,12.13,13.33,0.1,10
PET,8.54,9.43,0.1,10
PCT,4.17,4.58,0.1,10
KSH,1.0,1.1,0.1,10
KSD,4.2,4.6,0.1,10
EBS,6.4,7.04,0.1,10
DPC,12.51,13.7,0.1,10
CLX,12.39,13.57,0.1,10
CKV,8.88,9.77,0.1,10
ADC,8.82,9.7,0.1,10
VIB,12.82,13.92,0.09,9
VGT,7.77,8.45,0.09,9
TUG,13.12,14.29,0.09,9
TTC,10.05,10.98,0.09,9
SMT,6.7,7.3,0.09,9
PMP,8.07,8.77,0.09,9
OCH,8.6,9.4,0.09,9
MIC,4.7,5.1,0.09,9
KLB,9.91,10.8,0.09,9
BKC,5.6,6.1,0.09,9
BBS,7.75,8.47,0.09,9
VSC,18.02,19.38,0.08,8
VMD,18.6,20.03,0.08,8
VE9,1.2,1.3,0.08,8
VCC,10.26,11.12,0.08,8
TDT,7.42,8.0,0.08,8
SVT,8.51,9.16,0.08,8
SBS,1.3,1.4,0.08,8
NNT,19.04,20.64,0.08,8
L12,3.99,4.29,0.08,8
ILB,15.37,16.54,0.08,8
ICG,5.78,6.23,0.08,8
HTN,10.11,10.94,0.08,8
GDT,25.31,27.41,0.08,8
DC2,7.87,8.5,0.08,8
BVG,1.3,1.4,0.08,8
BVB,10.48,11.36,0.08,8
VAF,7.57,8.12,0.07,7
TTT,26.37,28.22,0.07,7
TMB,15.82,16.95,0.07,7
SGR,17.79,18.95,0.07,7
SEB,25.23,26.93,0.07,7
RAL,74.49,79.52,0.07,7
PNC,8.55,9.12,0.07,7
NBB,20.03,21.37,0.07,7
MCP,31.91,34.14,0.07,7
LAF,9.55,10.2,0.07,7
KHD,7.5,8.0,0.07,7
IFS,16.57,17.75,0.07,7
HKT,7.0,7.5,0.07,7
HD2,4.63,4.96,0.07,7
EMC,17.65,18.85,0.07,7
DCR,2.8,3.0,0.07,7
BSA,10.75,11.45,0.07,7
WTC,20.62,21.84,0.06,6
VCI,11.22,11.84,0.06,6
VC9,4.8,5.1,0.06,6
SDA,4.9,5.2,0.06,6
PSD,6.89,7.28,0.06,6
NTW,15.8,16.76,0.06,6
NDN,13.02,13.86,0.06,6
KPF,8.89,9.46,0.06,6
HVT,28.1,29.92,0.06,6
HNA,11.0,11.7,0.06,6
HHS,4.3,4.55,0.06,6
HBH,3.5,3.7,0.06,6
EVG,3.69,3.92,0.06,6
DVP,36.54,38.87,0.06,6
DTA,4.05,4.28,0.06,6
DSP,8.5,9.0,0.06,6
DDV,5.96,6.34,0.06,6
CIG,1.8,1.9,0.06,6
BCF,23.98,25.31,0.06,6
APC,21.0,22.2,0.06,6
VND,3.73,3.91,0.05,5
TTP,35.67,37.55,0.05,5
TST,11.83,12.42,0.05,5
TLH,3.51,3.7,0.05,5
TCD,5.58,5.85,0.05,5
SVN,2.0,2.1,0.05,5
SVC,33.19,34.71,0.05,5
STP,4.88,5.11,0.05,5
ST8,6.24,6.56,0.05,5
SAV,10.0,10.46,0.05,5
SAB,173.79,181.79,0.05,5
PRT,10.96,11.56,0.05,5
PIC,7.29,7.63,0.05,5
NKG,5.43,5.68,0.05,5
MWG,33.86,35.49,0.05,5
MVB,12.89,13.5,0.05,5
MML,39.96,42.13,0.05,5
LUT,1.9,2.0,0.05,5
KDM,2.0,2.1,0.05,5
HUB,12.78,13.36,0.05,5
HDC,14.62,15.36,0.05,5
HAX,9.67,10.2,0.05,5
GVR,12.46,13.13,0.05,5
GIL,19.32,20.23,0.05,5
GAB,151.94,159.25,0.05,5
DSC,6.0,6.3,0.05,5
CRC,11.32,11.83,0.05,5
CJC,20.9,22.0,0.05,5
CET,2.1,2.2,0.05,5
BBT,20.7,21.8,0.05,5
BAL,7.5,7.9,0.05,5
ABI,26.08,27.38,0.05,5
VTV,5.3,5.49,0.04,4
VHE,4.33,4.5,0.04,4
VEF,100.0,104.0,0.04,4
UNI,5.4,5.6,0.04,4
TID,15.36,15.93,0.04,4
SLS,61.38,63.56,0.04,4
SIP,66.84,69.5,0.04,4
SHA,3.62,3.77,0.04,4
SGT,3.69,3.84,0.04,4
SDK,20.8,21.63,0.04,4
PV2,2.8,2.9,0.04,4
PPS,5.84,6.07,0.04,4
ORS,4.8,5.0,0.04,4
LKW,22.21,23.13,0.04,4
LGC,61.99,64.37,0.04,4
KTS,12.0,12.5,0.04,4
ILS,11.3,11.8,0.04,4
ILA,2.2,2.29,0.04,4
HUG,25.37,26.46,0.04,4
HPT,7.67,8.0,0.04,4
HPP,32.22,33.54,0.04,4
HPG,15.22,15.86,0.04,4
DPH,20.8,21.68,0.04,4
CTX,7.0,7.3,0.04,4
CSV,23.85,24.81,0.04,4
COM,42.61,44.37,0.04,4
CLC,22.68,23.64,0.04,4
CHS,8.61,8.93,0.04,4
CAT,10.78,11.2,0.04,4
BVH,43.72,45.36,0.04,4
APS,2.42,2.51,0.04,4
VPG,7.76,7.97,0.03,3
VIP,5.83,6.0,0.03,3
VFG,32.06,32.96,0.03,3
VFC,11.9,12.2,0.03,3
VDS,4.63,4.76,0.03,3
VBC,15.07,15.5,0.03,3
TVN,6.8,7.0,0.03,3
TNI,3.11,3.19,0.03,3
TGG,1.15,1.18,0.03,3
SSC,47.56,49.0,0.03,3
SNC,13.26,13.72,0.03,3
SHP,17.86,18.38,0.03,3
SGS,14.86,15.31,0.03,3
SED,12.47,12.9,0.03,3
PTV,3.5,3.6,0.03,3
POS,8.01,8.28,0.03,3
PNJ,43.72,45.14,0.03,3
PHN,21.55,22.16,0.03,3
PGT,3.8,3.9,0.03,3
PGC,16.13,16.67,0.03,3
PDN,67.95,70.22,0.03,3
PDC,3.2,3.3,0.03,3
PDB,6.7,6.89,0.03,3
PAC,22.36,23.11,0.03,3
MTA,9.1,9.4,0.03,3
MSH,18.8,19.33,0.03,3
