symbol,first,last,change,change_percentage
GAB,16.06,119.44,6.44,644
VTE,3.52,9.67,1.75,175
VTX,7.7,20.3,1.64,164
IDJ,2.44,6.29,1.58,158
ICF,0.6,1.5,1.5,150
ABR,12.1,29.1,1.4,140
DNM,7.75,18.5,1.39,139
SHB,3.54,7.8,1.2,120
SIV,30.55,65.58,1.15,115
RAT,4.09,8.26,1.02,102
CTN,0.1,0.2,1.0,100
HLS,9.36,18.66,0.99,99
CKA,12.3,24.52,0.99,99
HNP,17.88,32.59,0.82,82
ABS,9.25,16.81,0.82,82
CT3,6.97,12.38,0.78,78
DNC,17.99,31.82,0.77,77
VTC,4.78,8.2,0.72,72
VNH,0.7,1.2,0.71,71
BHA,7.63,13.04,0.71,71
USD,7.81,13.28,0.7,70
KIP,9.89,16.86,0.7,70
HKP,4.06,6.76,0.67,67
BXH,7.4,12.33,0.67,67
VE4,4.9,8.1,0.65,65
SCJ,2.3,3.8,0.65,65
CNT,4.6,7.6,0.65,65
GVT,9.33,15.26,0.64,64
DGT,53.1,85.9,0.62,62
HUG,17.69,28.3,0.6,60
TVC,12.77,20.29,0.59,59
KCE,8.5,13.55,0.59,59
TGP,5.2,8.2,0.58,58
STH,14.7,23.1,0.57,57
BTW,28.08,43.82,0.56,56
NAV,9.45,14.36,0.52,52
L61,7.5,11.4,0.52,52
VTJ,4.5,6.8,0.51,51
V11,0.2,0.3,0.5,50
S12,0.2,0.3,0.5,50
PDC,5.2,7.8,0.5,50
PBT,15.78,23.63,0.5,50
VCX,2.0,2.9,0.45,45
IHK,8.17,11.8,0.44,44
PNP,9.89,14.13,0.43,43
NLS,8.86,12.45,0.41,41
VIH,12.16,17.02,0.4,40
PTT,4.7,6.6,0.4,40
DHP,5.43,7.5,0.38,38
BGW,13.03,18.03,0.38,38
CMN,33.61,46.04,0.37,37
TDB,25.89,35.24,0.36,36
SP2,7.0,9.5,0.36,36
SIC,8.69,11.8,0.36,36
HEM,12.21,16.55,0.36,36
MVB,5.79,7.83,0.35,35
QCG,3.99,5.34,0.34,34
GDW,25.87,34.7,0.34,34
HII,5.79,7.71,0.33,33
HAF,16.5,22.0,0.33,33
CYC,0.6,0.8,0.33,33
CAD,0.3,0.4,0.33,33
EVF,3.84,5.05,0.32,32
TBD,77.25,101.03,0.31,31
EIC,5.89,7.74,0.31,31
AMD,2.09,2.74,0.31,31
LKW,19.8,25.8,0.3,30
CLH,8.62,11.19,0.3,30
VC5,0.7,0.9,0.29,29
TMX,9.5,12.23,0.29,29
BT1,10.55,13.5,0.28,28
TDP,11.74,14.88,0.27,27
NHA,3.06,3.89,0.27,27
GTH,3.62,4.55,0.26,26
YEG,38.0,47.65,0.25,25
ISG,1.6,2.0,0.25,25
DTC,9.58,11.99,0.25,25
BCF,25.19,31.56,0.25,25
ALT,8.56,10.7,0.25,25
SCC,3.8,4.7,0.24,24
HPX,17.33,21.48,0.24,24
TVP,9.82,12.12,0.23,23
DNH,16.52,20.26,0.23,23
TVB,8.0,9.75,0.22,22
DPP,10.95,13.39,0.22,22
DBM,27.04,32.88,0.22,22
CLW,19.6,23.92,0.22,22
CKV,11.96,14.61,0.22,22
VHG,0.5,0.6,0.2,20
STC,9.98,12.02,0.2,20
PRT,15.61,18.77,0.2,20
VLB,26.14,31.14,0.19,19
TV1,10.1,12.0,0.19,19
SPB,47.02,56.02,0.19,19
BDT,10.49,12.51,0.19,19
HAM,11.6,13.63,0.18,18
CDP,6.19,7.33,0.18,18
L18,7.33,8.56,0.17,17
KST,5.4,6.32,0.17,17
HVX,2.85,3.33,0.17,17
DC1,5.35,6.28,0.17,17
CMC,8.9,10.4,0.17,17
BVN,10.0,11.7,0.17,17
VC6,5.52,6.38,0.16,16
TTE,11.96,13.85,0.16,16
PTI,16.27,18.85,0.16,16
HPP,26.09,30.15,0.16,16
HMS,17.3,20.08,0.16,16
HCB,18.03,20.95,0.16,16
BPC,9.56,11.1,0.16,16
VNI,10.0,11.5,0.15,15
VGV,9.16,10.56,0.15,15
LM8,17.05,19.6,0.15,15
HBH,4.0,4.6,0.15,15
GER,7.1,8.14,0.15,15
DPH,18.72,21.59,0.15,15
DC2,4.13,4.77,0.15,15
TNB,7.09,8.11,0.14,14
TCJ,3.5,4.0,0.14,14
SGS,14.2,16.2,0.14,14
OPC,16.32,18.54,0.14,14
LTC,2.8,3.2,0.14,14
DDV,5.58,6.34,0.14,14
CKD,11.4,12.99,0.14,14
VBC,13.53,15.28,0.13,13
TNW,6.94,7.86,0.13,13
TLT,9.5,10.72,0.13,13
THI,23.54,26.51,0.13,13
TFC,3.98,4.5,0.13,13
TAR,19.28,21.83,0.13,13
HD8,4.13,4.66,0.13,13
HD2,5.69,6.42,0.13,13
CLL,20.65,23.3,0.13,13
BLT,8.35,9.42,0.13,13
TCR,2.25,2.53,0.12,12
SII,17.8,19.95,0.12,12
QSP,11.31,12.71,0.12,12
PGT,5.8,6.5,0.12,12
NHC,24.53,27.5,0.12,12
HEV,9.88,11.08,0.12,12
HBD,14.39,16.18,0.12,12
CI5,4.2,4.7,0.12,12
VE1,8.0,8.9,0.11,11
SVC,15.01,16.64,0.11,11
SJ1,18.88,20.98,0.11,11
PVY,1.9,2.1,0.11,11
PGN,6.88,7.63,0.11,11
MCP,12.5,13.92,0.11,11
DST,0.9,1.0,0.11,11
VTD,23.31,25.75,0.1,10
VNX,50.24,55.44,0.1,10
VCF,148.84,164.37,0.1,10
TPP,8.76,9.64,0.1,10
SPV,8.08,8.88,0.1,10
SAM,7.31,8.03,0.1,10
PTH,7.6,8.36,0.1,10
PPY,19.86,21.85,0.1,10
NQB,15.15,16.71,0.1,10
MQN,19.2,21.2,0.1,10
LCS,2.9,3.2,0.1,10
ITQ,1.9,2.09,0.1,10
HEJ,18.36,20.15,0.1,10
DOP,8.82,9.72,0.1,10
CPI,1.0,1.1,0.1,10
CMV,11.26,12.41,0.1,10
AGP,13.01,14.31,0.1,10
V12,7.72,8.45,0.09,9
SSM,6.6,7.2,0.09,9
HLC,5.26,5.75,0.09,9
DHM,3.95,4.29,0.09,9
DHD,14.14,15.41,0.09,9
VSG,1.3,1.4,0.08,8
VMG,2.6,2.8,0.08,8
TUG,7.19,7.73,0.08,8
QPH,15.42,16.61,0.08,8
ONW,13.3,14.3,0.08,8
CTT,6.41,6.95,0.08,8
CTB,25.76,27.82,0.08,8
XHC,19.32,20.59,0.07,7
TVT,17.73,19.03,0.07,7
SMA,12.99,13.88,0.07,7
SDN,20.07,21.5,0.07,7
QTC,11.23,12.05,0.07,7
NTH,21.56,23.1,0.07,7
IBC,20.3,21.75,0.07,7
HHV,10.46,11.22,0.07,7
HHP,11.27,12.11,0.07,7
BDB,8.07,8.63,0.07,7
AVC,20.84,22.27,0.07,7
VAV,17.88,19.0,0.06,6
TL4,6.11,6.46,0.06,6
PPP,13.16,14.01,0.06,6
MCO,1.8,1.9,0.06,6
LGC,40.6,42.92,0.06,6
HTE,4.29,4.55,0.06,6
GHC,17.57,18.62,0.06,6
DQC,14.14,14.94,0.06,6
BTN,3.3,3.5,0.06,6
BCP,12.5,13.2,0.06,6
BBT,18.8,20.0,0.06,6
VC7,4.59,4.82,0.05,5
TST,6.6,6.9,0.05,5
ND2,18.26,19.21,0.05,5
HNF,26.67,27.9,0.05,5
HES,9.52,10.0,0.05,5
HDP,7.51,7.9,0.05,5
EVS,8.6,9.0,0.05,5
DTV,18.69,19.56,0.05,5
APF,12.22,12.8,0.05,5
ANT,8.6,9.0,0.05,5
AME,6.4,6.7,0.05,5
VTL,14.4,15.0,0.04,4
SMN,7.65,7.99,0.04,4
NBE,4.75,4.92,0.04,4
LMC,9.7,10.1,0.04,4
KSD,7.0,7.3,0.04,4
HPI,14.4,15.0,0.04,4
EBS,5.3,5.53,0.04,4
DDN,6.88,7.17,0.04,4
CAV,44.47,46.13,0.04,4
BTT,34.05,35.47,0.04,4
BRC,8.65,8.99,0.04,4
VSM,7.63,7.86,0.03,3
UNI,3.8,3.9,0.03,3
TMG,19.33,19.92,0.03,3
TDN,4.06,4.2,0.03,3
TCO,10.05,10.4,0.03,3
SBD,6.35,6.51,0.03,3
KHA,32.54,33.67,0.03,3
HVT,31.81,32.69,0.03,3
HTC,13.53,13.88,0.03,3
HPB,14.06,14.55,0.03,3
HNI,14.72,15.15,0.03,3
HLD,13.24,13.7,0.03,3
HEC,25.44,26.27,0.03,3
DNE,7.56,7.8,0.03,3
CSI,12.0,12.4,0.03,3
XDH,2.32,2.37,0.02,2
UDJ,5.25,5.33,0.02,2
TTC,10.05,10.22,0.02,2
SD2,5.4,5.5,0.02,2
PSC,11.57,11.81,0.02,2
LMI,7.72,7.88,0.02,2
LEC,16.15,16.4,0.02,2
HU4,3.94,4.02,0.02,2
HPH,5.3,5.4,0.02,2
HPD,12.06,12.29,0.02,2
HND,10.64,10.8,0.02,2
DNL,14.02,14.34,0.02,2
DID,4.45,4.54,0.02,2
DCF,9.7,9.9,0.02,2
BSI,7.38,7.53,0.02,2
ADP,8.49,8.7,0.02,2
ADG,34.87,35.65,0.02,2
VTG,8.1,8.2,0.01,1
VNR,14.02,14.16,0.01,1
TSD,9.9,10.0,0.01,1
TIE,7.9,8.0,0.01,1
SMC,8.27,8.35,0.01,1
PEC,9.2,9.3,0.01,1
M10,15.02,15.11,0.01,1
HTP,9.9,10.0,0.01,1
GLT,19.6,19.88,0.01,1
EPH,5.53,5.61,0.01,1
DSP,13.13,13.32,0.01,1
DNP,17.7,17.8,0.01,1
DL1,28.38,28.76,0.01,1
DDG,13.83,14.03,0.01,1
CSM,12.7,12.79,0.01,1
BWS,26.89,27.29,0.01,1
BTU,8.27,8.35,0.01,1
AAM,11.44,11.5,0.01,1
X26,17.29,17.29,0.0,0
WCS,112.17,111.86,-0.0,0
VLC,15.52,15.52,0.0,0
VIR,10.34,10.34,0.0,0
VET,52.52,52.61,0.0,0
VAT,1.6,1.6,0.0,0
V15,0.3,0.3,0.0,0
TVA,17.28,17.28,0.0,0
TRT,6.3,6.3,0.0,0
TRS,21.76,21.76,0.0,0
TPS,30.02,29.96,-0.0,0
TNS,3.6,3.6,0.0,0
TMS,16.25,16.17,-0.0,0
THT,5.2,5.2,0.0,0
TCI,3.57,3.57,0.0,0
SVN,1.8,1.8,0.0,0
SVI,57.93,58.02,0.0,0
STL,3.5,3.5,0.0,0
SRT,3.3,3.3,0.0,0
SD4,4.0,4.0,0.0,0
SBH,20.26,20.26,0.0,0
S96,0.4,0.4,0.0,0
QNC,2.2,2.2,0.0,0
PXM,0.3,0.3,0.0,0
PVH,0.6,0.6,0.0,0
PSI,2.0,2.0,0.0,0
PSE,5.26,5.26,0.0,0
PPI,0.4,0.4,0.0,0
PMT,3.55,3.55,0.0,0
NTT,11.0,11.0,0.0,0
NTB,0.3,0.3,0.0,0
MTV,12.43,12.43,0.0,0
MIC,6.0,6.0,0.0,0
LWS,9.36,9.36,0.0,0
LM3,0.8,0.8,0.0,0
KSH,0.4,0.4,0.0,0
KLM,12.0,12.0,0.0,0
KHL,0.2,0.2,0.0,0
IST,16.8,16.8,0.0,0
HPM,12.9,12.9,0.0,0
HLA,0.3,0.3,0.0,0
HKT,3.0,3.0,0.0,0
HJC,5.7,5.7,0.0,0
HGM,29.87,29.87,0.0,0
HDW,10.49,10.49,0.0,0
HBS,1.9,1.9,0.0,0
HAV,3.3,3.3,0.0,0
GTT,0.2,0.2,0.0,0
GND,18.34,18.27,-0.0,0
GKM,10.36,10.36,0.0,0
G20,0.2,0.2,0.0,0
FID,1.0,1.0,0.0,0
EME,63.88,63.88,0.0,0
DWS,9.46,9.46,0.0,0
DTK,6.97,6.97,0.0,0
DTI,10.0,10.0,0.0,0
DPS,0.2,0.2,0.0,0
DHN,8.49,8.49,0.0,0
DCT,0.8,0.8,0.0,0
DCR,1.9,1.9,0.0,0
CLM,14.86,14.86,0.0,0
CAN,21.04,20.95,-0.0,0
BOT,55.8,55.7,-0.0,0
BDW,8.44,8.44,0.0,0
AVF,0.4,0.4,0.0,0
ATA,0.3,0.3,0.0,0
APS,1.77,1.77,0.0,0
ACC,11.59,11.59,0.0,0
VCC,8.38,8.3,-0.01,-1
TLP,8.09,8.0,-0.01,-1
SHP,16.36,16.13,-0.01,-1
SAF,28.74,28.35,-0.01,-1
S4A,22.97,22.72,-0.01,-1
NED,7.44,7.36,-0.01,-1
NAP,11.78,11.69,-0.01,-1
MRF,17.99,17.9,-0.01,-1
LHC,13.39,13.26,-0.01,-1
KOS,20.35,20.06,-0.01,-1
FRM,12.82,12.73,-0.01,-1
FIR,12.74,12.62,-0.01,-1
DAH,9.29,9.2,-0.01,-1
BSA,9.94,9.87,-0.01,-1
BDG,14.99,14.78,-0.01,-1
BBM,12.16,12.08,-0.01,-1
VRG,7.74,7.57,-0.02,-2
VOC,8.94,8.78,-0.02,-2
VLG,4.25,4.16,-0.02,-2
TVH,14.1,13.75,-0.02,-2
TMT,5.14,5.05,-0.02,-2
SWC,13.2,13.0,-0.02,-2
STP,3.65,3.59,-0.02,-2
SNC,12.37,12.1,-0.02,-2
SKN,5.74,5.65,-0.02,-2
SJE,12.76,12.51,-0.02,-2
PGV,8.3,8.13,-0.02,-2
MVC,8.21,8.04,-0.02,-2
LIX,35.15,34.32,-0.02,-2
KTS,8.9,8.7,-0.02,-2
KHS,8.35,8.2,-0.02,-2
HNB,8.69,8.52,-0.02,-2
HMC,6.6,6.45,-0.02,-2
DC4,10.62,10.36,-0.02,-2
CCM,20.68,20.21,-0.02,-2
CBI,4.5,4.4,-0.02,-2
CAT,6.42,6.29,-0.02,-2
BIC,22.21,21.78,-0.02,-2
AGM,9.18,9.04,-0.02,-2
YTC,82.0,79.9,-0.03,-3
VPI,27.37,26.59,-0.03,-3
TTD,45.93,44.42,-0.03,-3
TQN,28.34,27.6,-0.03,-3
TLD,4.03,3.89,-0.03,-3
SVT,4.96,4.79,-0.03,-3
SLS,34.29,33.16,-0.03,-3
QHD,16.66,16.23,-0.03,-3
PLC,8.78,8.54,-0.03,-3
PHP,8.5,8.22,-0.03,-3
PDN,55.96,54.11,-0.03,-3
MCC,9.87,9.6,-0.03,-3
ITS,3.2,3.11,-0.03,-3
HTV,11.0,10.68,-0.03,-3
HRC,38.95,37.7,-0.03,-3
AMC,13.7,13.32,-0.03,-3
VPG,8.8,8.46,-0.04,-4
VNL,11.07,10.63,-0.04,-4
VNE,3.6,3.45,-0.04,-4
VE3,5.4,5.2,-0.04,-4
VDL,26.8,25.8,-0.04,-4
TN1,24.85,23.8,-0.04,-4
THG,23.33,22.33,-0.04,-4
STG,15.95,15.35,-0.04,-4
PTS,3.74,3.59,-0.04,-4
PJS,9.5,9.15,-0.04,-4
PJC,22.64,21.64,-0.04,-4
PCN,4.5,4.3,-0.04,-4
NBB,16.8,16.18,-0.04,-4
MSR,15.2,14.6,-0.04,-4
LAF,9.8,9.44,-0.04,-4
ICC,34.33,33.01,-0.04,-4
CLX,11.03,10.55,-0.04,-4
BTD,11.6,11.17,-0.04,-4
BAB,14.46,13.9,-0.04,-4
ABT,29.13,27.87,-0.04,-4
VFG,26.83,25.43,-0.05,-5
VDP,26.43,25.12,-0.05,-5
TVN,6.5,6.2,-0.05,-5
SPM,11.84,11.28,-0.05,-5
RGC,4.2,4.0,-0.05,-5
QTP,9.15,8.66,-0.05,-5
PDR,12.89,12.3,-0.05,-5
NUE,6.84,6.52,-0.05,-5
LGM,17.0,16.1,-0.05,-5
ISH,10.83,10.28,-0.05,-5
GGG,2.0,1.9,-0.05,-5
EMS,17.01,16.16,-0.05,-5
CAP,16.15,15.3,-0.05,-5
BKC,6.3,6.0,-0.05,-5
BAL,12.9,12.3,-0.05,-5
VSE,5.84,5.51,-0.06,-6
VFC,11.7,11.0,-0.06,-6
VDN,11.78,11.07,-0.06,-6
VC3,11.09,10.42,-0.06,-6
