symbol,first,last,change,change_percentage
IBC,9.95,16.58,0.67,67
BHN,124.19,188.96,0.52,52
TET,23.28,31.67,0.36,36
TNM,2.29,3.02,0.32,32
HKP,9.68,12.69,0.31,31
SAB,152.09,198.03,0.3,30
FID,1.7,2.2,0.29,29
HNB,21.69,27.83,0.28,28
ACV,39.5,50.53,0.28,28
PID,4.6,5.8,0.26,26
BLF,5.3,6.7,0.26,26
V15,0.4,0.5,0.25,25
SIC,11.39,14.12,0.24,24
HID,18.01,22.25,0.24,24
STT,7.74,9.46,0.22,22
PSB,3.6,4.4,0.22,22
MTA,2.7,3.3,0.22,22
DAH,5.8,7.06,0.22,22
RTB,9.03,10.93,0.21,21
HLC,4.96,5.91,0.19,19
VNG,11.0,12.95,0.18,18
NDF,1.7,2.0,0.18,18
LUT,2.8,3.3,0.18,18
BHT,3.21,3.78,0.18,18
VLG,3.41,3.98,0.17,17
STG,18.61,21.7,0.17,17
PSL,15.51,18.2,0.17,17
CTX,7.15,8.35,0.17,17
KDM,10.8,12.5,0.16,16
CVT,14.15,16.45,0.16,16
WSB,33.63,38.75,0.15,15
THT,3.36,3.85,0.15,15
SPC,11.49,13.16,0.15,15
PNG,12.58,14.41,0.15,15
EVE,14.1,16.2,0.15,15
BWA,5.11,5.88,0.15,15
BSP,13.58,15.59,0.15,15
VTX,10.63,12.14,0.14,14
STK,8.97,10.23,0.14,14
SHG,2.2,2.5,0.14,14
SD7,4.3,4.9,0.14,14
MVB,6.4,7.3,0.14,14
TGP,3.05,3.46,0.13,13
SPM,11.92,13.44,0.13,13
GDW,13.09,14.75,0.13,13
VES,0.8,0.9,0.12,12
NBC,3.72,4.17,0.12,12
MTG,2.5,2.8,0.12,12
DST,34.3,38.4,0.12,12
CSC,5.46,6.12,0.12,12
BTW,11.82,13.29,0.12,12
TVN,6.5,7.2,0.11,11
TLH,6.97,7.72,0.11,11
QTC,13.19,14.6,0.11,11
HBS,2.7,3.0,0.11,11
ALV,2.38,2.64,0.11,11
TC6,3.9,4.29,0.1,10
HNG,6.3,6.9,0.1,10
CVN,1.34,1.47,0.1,10
BSG,8.49,9.38,0.1,10
VNC,26.02,28.46,0.09,9
V12,6.36,6.96,0.09,9
TW3,17.82,19.51,0.09,9
TVD,4.3,4.69,0.09,9
TDM,12.52,13.66,0.09,9
SRC,12.7,13.89,0.09,9
SMB,17.32,18.86,0.09,9
SCJ,2.3,2.5,0.09,9
SBT,19.14,20.85,0.09,9
SBA,6.54,7.13,0.09,9
SAS,18.02,19.56,0.09,9
QPH,15.9,17.37,0.09,9
PVR,2.3,2.5,0.09,9
PEN,5.16,5.65,0.09,9
PCE,8.56,9.31,0.09,9
MKV,13.0,14.2,0.09,9
KDC,25.32,27.65,0.09,9
HU1,3.32,3.63,0.09,9
HND,5.82,6.33,0.09,9
BBC,79.83,87.26,0.09,9
VAT,13.55,14.64,0.08,8
STB,7.61,8.2,0.08,8
SGD,4.86,5.27,0.08,8
REE,15.02,16.19,0.08,8
QHD,26.19,28.23,0.08,8
NHC,19.91,21.44,0.08,8
ND2,8.56,9.26,0.08,8
DC2,3.26,3.53,0.08,8
CMI,7.2,7.8,0.08,8
BVS,11.37,12.27,0.08,8
BDB,5.44,5.9,0.08,8
VRC,13.97,14.99,0.07,7
V21,7.1,7.6,0.07,7
RIC,7.5,8.0,0.07,7
PJS,9.87,10.56,0.07,7
PAN,23.17,24.7,0.07,7
OCH,5.8,6.2,0.07,7
HBC,10.23,10.98,0.07,7
DHM,9.62,10.3,0.07,7
DC4,4.71,5.04,0.07,7
VND,2.03,2.15,0.06,6
TST,4.62,4.9,0.06,6
TCM,7.41,7.85,0.06,6
PHR,9.91,10.53,0.06,6
PHH,10.0,10.6,0.06,6
HUT,8.0,8.45,0.06,6
HTL,30.23,32.04,0.06,6
HSG,14.55,15.45,0.06,6
DTT,7.15,7.6,0.06,6
CTI,17.35,18.33,0.06,6
ACE,12.59,13.3,0.06,6
VIX,1.46,1.54,0.05,5
VIT,8.46,8.88,0.05,5
VGG,42.93,45.04,0.05,5
VE1,5.8,6.1,0.05,5
TRC,17.79,18.65,0.05,5
TJC,6.37,6.68,0.05,5
SZL,22.22,23.23,0.05,5
SVT,4.03,4.22,0.05,5
SPI,2.1,2.2,0.05,5
SAV,2.66,2.8,0.05,5
PTB,32.38,33.87,0.05,5
PSP,6.44,6.76,0.05,5
NBP,9.65,10.11,0.05,5
LIX,36.82,38.48,0.05,5
L10,10.43,11.0,0.05,5
HTC,14.48,15.23,0.05,5
HNF,11.1,11.65,0.05,5
HLG,9.1,9.6,0.05,5
HJS,9.42,9.93,0.05,5
HCM,7.38,7.75,0.05,5
HAX,7.41,7.81,0.05,5
CLG,3.8,3.99,0.05,5
ABC,16.3,17.19,0.05,5
VTV,12.76,13.22,0.04,4
VNA,1.59,1.65,0.04,4
VGP,24.13,25.09,0.04,4
VCG,9.36,9.78,0.04,4
VC2,10.01,10.45,0.04,4
TTC,10.9,11.3,0.04,4
