,id,fund_id,created,modified,stock,sector_vi,sector_en,bourse_vi,bourse_en,per_nav,data_index_id,shares,market_value,foreign_ownership
43,6656,2,2022-10-31 00:00:00,2022-11-10 08:10:39,GAS,Tiện Ích Công Cộng,Utilities,Ho Chi Minh,HOSE,4.20,5446,0,0.00,0.00
44,6657,2,2022-10-31 00:00:00,2022-11-10 08:10:39,BID,Ngân Hàng,Banks,Ho Chi Minh,HOSE,3.80,5446,0,0.00,0.00
45,6658,2,2022-10-31 00:00:00,2022-11-10 08:10:39,VNM,"Thực Phẩm, Nước Giải Khát & Thuốc Lá",Food Beverage & Tobacco,Ho Chi Minh,HOSE,3.80,5446,0,0.00,0.00
46,6659,2,2022-10-31 00:00:00,2022-11-10 08:10:39,FRT,Bán Lẻ,Retailing,Ho Chi Minh,HOSE,2.90,5446,0,0.00,0.00
47,6660,2,2022-10-31 00:00:00,2022-11-10 08:10:39,CTG,Ngân Hàng,Banks,Ho Chi Minh,HOSE,2.80,5446,0,0.00,0.00
48,6661,2,2022-10-31 00:00:00,2022-11-10 08:10:39,DPM,Vật Liệu,Materials,Ho Chi Minh,HOSE,2.60,5446,0,0.00,0.00
49,6662,2,2022-10-31 00:00:00,2022-11-10 08:10:39,SAB,"Thực Phẩm, Nước Giải Khát & Thuốc Lá",Food Beverage & Tobacco,Ho Chi Minh,HOSE,2.50,5446,0,0.00,0.00
50,6554,2,2022-09-30 00:00:00,2022-10-13 06:46:07,MWG,Bán Lẻ,Retailing,Ho Chi Minh,HOSE,10.40,5330,0,0.00,0.00
51,6555,2,2022-09-30 00:00:00,2022-10-13 06:46:07,MBB,Ngân Hàng,Banks,Ho Chi Minh,HOSE,5.00,5330,0,0.00,0.00
52,6556,2,2022-09-30 00:00:00,2022-10-13 06:46:07,VPB,Ngân Hàng,Banks,Ho Chi Minh,HOSE,4.70,5330,0,0.00,0.00
53,6557,2,2022-09-30 00:00:00,2022-10-13 06:46:07,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,Ho Chi Minh,HOSE,4.20,5330,0,0.00,0.00
54,6558,2,2022-09-30 00:00:00,2022-10-13 06:46:07,VCB,Ngân Hàng,Banks,Ho Chi Minh,HOSE,4.20,5330,0,0.00,0.00
55,6559,2,2022-09-30 00:00:00,2022-10-13 06:46:07,GAS,Tiện Ích Công Cộng,Utilities,Ho Chi Minh,HOSE,3.90,5330,0,0.00,0.00
56,6560,2,2022-09-30 00:00:00,2022-10-13 06:46:07,BID,Ngân Hàng,Banks,Ho Chi Minh,HOSE,3.40,5330,0,0.00,0.00
57,6561,2,2022-09-30 00:00:00,2022-10-13 06:46:07,HPG,Vật Liệu,Materials,Ho Chi Minh,HOSE,3.20,5330,0,0.00,0.00
58,6562,2,2022-09-30 00:00:00,2022-10-13 06:46:07,PNJ,Bán Lẻ,Retailing,Ho Chi Minh,HOSE,2.90,5330,0,0.00,0.00
59,6563,2,2022-09-30 00:00:00,2022-10-13 06:46:07,PVT,Năng Lượng,Energy,Ho Chi Minh,HOSE,2.90,5330,0,0.00,0.00
60,6464,2,2022-08-31 00:00:00,2022-09-12 08:25:58,MWG,Bán Lẻ,Retailing,HOSE,HOSE,9.50,5195,0,0.00,0.00
61,6465,2,2022-08-31 00:00:00,2022-09-12 08:25:58,MBB,Ngân Hàng,Banks,HOSE,HOSE,9.40,5195,0,0.00,0.00
62,6466,2,2022-08-31 00:00:00,2022-09-12 08:25:58,VPB,Ngân Hàng,Banks,HOSE,HOSE,5.00,5195,0,0.00,0.00
63,6467,2,2022-08-31 00:00:00,2022-09-12 08:25:58,BID,Ngân Hàng,Banks,HOSE,HOSE,4.90,5195,0,0.00,0.00
64,6468,2,2022-08-31 00:00:00,2022-09-12 08:25:58,PNJ,Bán Lẻ,Retailing,HOSE,HOSE,4.50,5195,0,0.00,0.00
65,6469,2,2022-08-31 00:00:00,2022-09-12 08:25:58,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.50,5195,0,0.00,0.00
66,6470,2,2022-08-31 00:00:00,2022-09-12 08:25:58,VCB,Ngân Hàng,Banks,HOSE,HOSE,4.30,5195,0,0.00,0.00
67,6471,2,2022-08-31 00:00:00,2022-09-12 08:25:58,HDG,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,4.10,5195,0,0.00,0.00
68,6472,2,2022-08-31 00:00:00,2022-09-12 08:25:58,VGC,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,3.80,5195,0,0.00,0.00
69,6473,2,2022-08-31 00:00:00,2022-09-12 08:25:58,STB,Ngân Hàng,Banks,HOSE,HOSE,3.50,5195,0,0.00,0.00
70,6424,2,2022-07-31 00:00:00,2022-08-11 02:37:06,MBB,Ngân Hàng,Banks,HOSE,HOSE,9.70,5106,0,0.00,0.00
71,6425,2,2022-07-31 00:00:00,2022-08-11 02:37:06,MWG,Bán Lẻ,Retailing,HOSE,HOSE,6.50,5106,0,0.00,0.00
72,6426,2,2022-07-31 00:00:00,2022-08-11 02:37:06,PNJ,Bán Lẻ,Retailing,HOSE,HOSE,6.40,5106,0,0.00,0.00
73,6427,2,2022-07-31 00:00:00,2022-08-11 02:37:06,STB,Ngân Hàng,Banks,HOSE,HOSE,5.10,5106,0,0.00,0.00
74,6428,2,2022-07-31 00:00:00,2022-08-11 02:37:06,BID,Ngân Hàng,Banks,HOSE,HOSE,4.90,5106,0,0.00,0.00
75,6429,2,2022-07-31 00:00:00,2022-08-11 02:37:06,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.70,5106,0,0.00,0.00
76,6430,2,2022-07-31 00:00:00,2022-08-11 02:37:06,TCB,Ngân Hàng,Banks,HOSE,HOSE,4.60,5106,0,0.00,0.00
77,6431,2,2022-07-31 00:00:00,2022-08-11 02:37:06,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.30,5106,0,0.00,0.00
78,6432,2,2022-07-31 00:00:00,2022-08-11 02:37:06,HDG,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,4.20,5106,0,0.00,0.00
79,6433,2,2022-07-31 00:00:00,2022-08-11 02:37:06,HPG,Vật Liệu,Materials,HOSE,HOSE,4.00,5106,0,0.00,0.00
80,6284,2,2022-06-30 00:00:00,2022-07-11 03:12:05,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,9.30,4998,0,0.00,0.00
81,6285,2,2022-06-30 00:00:00,2022-07-11 03:12:05,MBB,Ngân Hàng,Banks,HOSE,HOSE,8.70,4998,0,0.00,0.00
82,6286,2,2022-06-30 00:00:00,2022-07-11 03:12:05,MWG,Bán Lẻ,Retailing,HOSE,HOSE,7.70,4998,0,0.00,0.00
83,6287,2,2022-06-30 00:00:00,2022-07-11 03:12:05,PNJ,Bán Lẻ,Retailing,HOSE,HOSE,6.90,4998,0,0.00,0.00
84,6288,2,2022-06-30 00:00:00,2022-07-11 03:12:05,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.70,4998,0,0.00,0.00
85,6289,2,2022-06-30 00:00:00,2022-07-11 03:12:05,HDG,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,4.60,4998,0,0.00,0.00
86,6290,2,2022-06-30 00:00:00,2022-07-11 03:12:05,VHC,"Thực Phẩm, NGK & Thuốc Lá","Food, Beverage & Tobacco",HOSE,HOSE,3.40,4998,0,0.00,0.00
87,6291,2,2022-06-30 00:00:00,2022-07-11 03:12:05,GAS,Tiện ích Công Cộng,Utilities,HOSE,HOSE,3.10,4998,0,0.00,0.00
88,6292,2,2022-06-30 00:00:00,2022-07-11 03:12:05,STB,Ngân Hàng,Banks,HOSE,HOSE,3.10,4998,0,0.00,0.00
89,6293,2,2022-06-30 00:00:00,2022-07-11 03:12:05,VGC,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,2.80,4998,0,0.00,0.00
90,6174,2,2022-05-31 00:00:00,2022-06-09 06:52:12,MWG,Bán Lẻ,Retailing,HOSE,HOSE,10.90,4888,0,0.00,0.00
91,6175,2,2022-05-31 00:00:00,2022-06-09 06:52:12,MBB,Ngân Hàng,Banks,HOSE,HOSE,9.50,4888,0,0.00,0.00
92,6176,2,2022-05-31 00:00:00,2022-06-09 06:52:12,PNJ,Bán Lẻ,Retailing,HOSE,HOSE,4.70,4888,0,0.00,0.00
93,6177,2,2022-05-31 00:00:00,2022-06-09 06:52:12,HPG,Vật Liệu,Materials,HOSE,HOSE,4.40,4888,0,0.00,0.00
94,6178,2,2022-05-31 00:00:00,2022-06-09 06:52:12,HDG,Hàng Hóa Công Nghiệp,Capital Goods,HOSE,HOSE,4.40,4888,0,0.00,0.00
95,6179,2,2022-05-31 00:00:00,2022-06-09 06:52:12,VHC,"Thực Phẩm, NGK & Thuốc Lá","Food, Beverage & Tobacco",HOSE,HOSE,4.40,4888,0,0.00,0.00
96,6180,2,2022-05-31 00:00:00,2022-06-09 06:52:12,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.20,4888,0,0.00,0.00
97,6181,2,2022-05-31 00:00:00,2022-06-09 06:52:12,STB,Ngân Hàng,Banks,HOSE,HOSE,4.20,4888,0,0.00,0.00
98,6182,2,2022-05-31 00:00:00,2022-06-09 06:52:12,TPB,Ngân hàng,Banks,HOSE,HOSE,3.30,4888,0,0.00,0.00
99,6183,2,2022-05-31 00:00:00,2022-06-09 06:52:12,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,3.10,4888,0,0.00,0.00
100,6114,2,2022-04-30 00:00:00,2022-05-12 03:51:18,MWG,Bán Lẻ,Retailing,HOSE,HOSE,8.40,4788,0,0.00,0.00
101,6115,2,2022-04-30 00:00:00,2022-05-12 03:51:19,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,7.60,4788,0,0.00,0.00
102,6116,2,2022-04-30 00:00:00,2022-05-12 03:51:19,HPG,Vật Liệu,Materials,HOSE,HOSE,6.90,4788,0,0.00,0.00
103,6117,2,2022-04-30 00:00:00,2022-05-12 03:51:19,MBB,Ngân Hàng,Banks,HOSE,HOSE,6.70,4788,0,0.00,0.00
104,6118,2,2022-04-30 00:00:00,2022-05-12 03:51:19,VND,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,6.00,4788,0,0.00,0.00
105,6119,2,2022-04-30 00:00:00,2022-05-12 03:51:19,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.70,4788,0,0.00,0.00
106,6120,2,2022-04-30 00:00:00,2022-05-12 03:51:19,DXG,Bất Động Sản,Real Estate,HOSE,HOSE,3.20,4788,0,0.00,0.00
107,6121,2,2022-04-30 00:00:00,2022-05-12 03:51:19,PNJ,Bán Lẻ,Retailing,HOSE,HOSE,3.10,4788,0,0.00,0.00
108,6122,2,2022-04-30 00:00:00,2022-05-12 03:51:19,DGC,Vật Liệu,Materials,HOSE,HOSE,3.10,4788,0,0.00,0.00
109,6123,2,2022-04-30 00:00:00,2022-05-12 03:51:19,BID,Ngân Hàng,Banks,HOSE,HOSE,3.00,4788,0,0.00,0.00
110,6094,2,2022-03-31 00:00:00,2022-04-18 03:18:49,MWG,Bán Lẻ,Retailing,HOSE,HOSE,15.50,4723,0,0.00,0.00
111,6095,2,2022-03-31 00:00:00,2022-04-18 03:18:49,HPG,Vật Liệu,Materials,HOSE,HOSE,8.20,4723,0,0.00,0.00
112,6096,2,2022-03-31 00:00:00,2022-04-18 03:18:49,TPB,Ngân hàng,Banks,HOSE,HOSE,7.30,4723,0,0.00,0.00
113,6097,2,2022-03-31 00:00:00,2022-04-18 03:18:49,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.90,4723,0,0.00,0.00
114,6098,2,2022-03-31 00:00:00,2022-04-18 03:18:49,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.50,4723,0,0.00,0.00
115,6099,2,2022-03-31 00:00:00,2022-04-18 03:18:49,MBB,Ngân Hàng,Banks,HOSE,HOSE,4.00,4723,0,0.00,0.00
116,6100,2,2022-03-31 00:00:00,2022-04-18 03:18:49,STB,Ngân Hàng,Banks,HOSE,HOSE,3.40,4723,0,0.00,0.00
117,6101,2,2022-03-31 00:00:00,2022-04-18 03:18:49,BID,Ngân Hàng,Banks,HOSE,HOSE,3.30,4723,0,0.00,0.00
118,6102,2,2022-03-31 00:00:00,2022-04-18 03:18:49,DXG,Bất Động Sản,Real Estate,HOSE,HOSE,3.20,4723,0,0.00,0.00
119,6103,2,2022-03-31 00:00:00,2022-04-18 03:18:49,VND,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.10,4723,0,0.00,0.00
120,5963,2,2022-02-28 00:00:00,2022-03-14 03:59:00,MWG,Bán Lẻ,Retailing,HOSE,HOSE,14.70,4598,0,0.00,0.00
121,5964,2,2022-02-28 00:00:00,2022-03-14 03:59:00,TPB,Ngân hàng,Banks,HOSE,HOSE,7.80,4598,0,0.00,0.00
122,5965,2,2022-02-28 00:00:00,2022-03-14 03:59:00,HPG,Vật Liệu,Materials,HOSE,HOSE,7.30,4598,0,0.00,0.00
123,5966,2,2022-02-28 00:00:00,2022-03-14 03:59:00,VPB,Ngân Hàng,Banks,HOSE,HOSE,4.80,4598,0,0.00,0.00
124,5967,2,2022-02-28 00:00:00,2022-03-14 03:59:00,VND,Bán Lẻ,Retailing,HOSE,HOSE,4.50,4598,0,0.00,0.00
125,5968,2,2022-02-28 00:00:00,2022-03-14 03:59:00,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.30,4598,0,0.00,0.00
126,5969,2,2022-02-28 00:00:00,2022-03-14 03:59:00,MBB,Ngân Hàng,Banks,HOSE,HOSE,4.00,4598,0,0.00,0.00
127,5970,2,2022-02-28 00:00:00,2022-03-14 03:59:00,STB,Ngân Hàng,Banks,HOSE,HOSE,3.60,4598,0,0.00,0.00
128,5971,2,2022-02-28 00:00:00,2022-03-14 03:59:00,TCB,Ngân Hàng,Banks,HOSE,HOSE,3.50,4598,0,0.00,0.00
129,5972,2,2022-02-28 00:00:00,2022-03-14 03:59:00,SSI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.20,4598,0,0.00,0.00
130,5866,2,2022-01-31 00:00:00,2022-02-18 03:50:39,MWG,Bán Lẻ,Retailing,HOSE,HOSE,15.40,4503,0,0.00,0.00
131,5867,2,2022-01-31 00:00:00,2022-02-18 03:50:39,VPB,Ngân Hàng,Banks,HOSE,HOSE,7.40,4503,0,0.00,0.00
132,5868,2,2022-01-31 00:00:00,2022-02-18 03:50:39,TPB,Ngân hàng,Banks,HOSE,HOSE,6.80,4503,0,0.00,0.00
133,5869,2,2022-01-31 00:00:00,2022-02-18 03:50:39,TCB,Ngân Hàng,Banks,HOSE,HOSE,4.70,4503,0,0.00,0.00
134,5870,2,2022-01-31 00:00:00,2022-02-18 03:50:39,VND,Dịch Vụ Tài Chính,Diversified Financial,HOSE,HOSE,4.50,4503,0,0.00,0.00
135,5871,2,2022-01-31 00:00:00,2022-02-18 03:50:39,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.30,4503,0,0.00,0.00
136,5872,2,2022-01-31 00:00:00,2022-02-18 03:50:39,HPG,Vật Liệu,Materials,HOSE,HOSE,4.10,4503,0,0.00,0.00
137,5873,2,2022-01-31 00:00:00,2022-02-18 03:50:39,SSI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.60,4503,0,0.00,0.00
138,5874,2,2022-01-31 00:00:00,2022-02-18 03:50:39,KBC,Bất Động Sản,Real Estate,HOSE,HOSE,3.50,4503,0,0.00,0.00
139,5875,2,2022-01-31 00:00:00,2022-02-18 03:50:39,VIC,Bất Động Sản,Real Estate,HOSE,HOSE,3.50,4503,0,0.00,0.00
140,5705,2,2021-12-31 00:00:00,2022-01-12 07:53:18,MWG,Bán Lẻ,Retailing,HOSE,HOSE,11.60,4405,0,0.00,0.00
141,5706,2,2021-12-31 00:00:00,2022-01-12 07:53:18,VPB,Ngân Hàng,Banks,HOSE,HOSE,8.10,4405,0,0.00,0.00
142,5707,2,2021-12-31 00:00:00,2022-01-12 07:53:18,TPB,Ngân hàng,Banks,HOSE,HOSE,5.90,4405,0,0.00,0.00
143,5708,2,2021-12-31 00:00:00,2022-01-12 07:53:18,VND,Dịch Vụ Tài Chính,Diversified Financial,HOSE,HOSE,4.80,4405,0,0.00,0.00
144,5709,2,2021-12-31 00:00:00,2022-01-12 07:53:18,SSI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,4.20,4405,0,0.00,0.00
145,5710,2,2021-12-31 00:00:00,2022-01-12 07:53:18,VIC,Bất Động Sản,Real Estate,HOSE,HOSE,4.10,4405,0,0.00,0.00
146,5711,2,2021-12-31 00:00:00,2022-01-12 07:53:18,HPG,Vật Liệu,Materials,HOSE,HOSE,4.10,4405,0,0.00,0.00
147,5712,2,2021-12-31 00:00:00,2022-01-12 07:53:18,TCB,Ngân Hàng,Banks,HOSE,HOSE,4.00,4405,0,0.00,0.00
148,5713,2,2021-12-31 00:00:00,2022-01-12 07:53:18,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.00,4405,0,0.00,0.00
149,5714,2,2021-12-31 00:00:00,2022-01-12 07:53:18,VCI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.70,4405,0,0.00,0.00
150,5636,2,2021-11-30 00:00:00,2021-12-08 09:08:40,MWG,Bán Lẻ,Retailing,HOSE,HOSE,11.70,4290,0,0.00,0.00
151,5637,2,2021-11-30 00:00:00,2021-12-08 09:08:40,VPB,Ngân Hàng,Banks,HOSE,HOSE,9.30,4290,0,0.00,0.00
152,5638,2,2021-11-30 00:00:00,2021-12-08 09:08:40,HPG,Vật Liệu,Materials,HOSE,HOSE,6.20,4290,0,0.00,0.00
153,5639,2,2021-11-30 00:00:00,2021-12-08 09:08:40,TCB,Ngân Hàng,Banks,HOSE,HOSE,4.50,4290,0,0.00,0.00
154,5640,2,2021-11-30 00:00:00,2021-12-08 09:08:40,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.10,4290,0,0.00,0.00
155,5641,2,2021-11-30 00:00:00,2021-12-08 09:08:40,TPB,Ngân Hàng,Banks,HOSE,HOSE,4.00,4290,0,0.00,0.00
156,5642,2,2021-11-30 00:00:00,2021-12-08 09:08:40,VCI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.90,4290,0,0.00,0.00
157,5643,2,2021-11-30 00:00:00,2021-12-08 09:08:40,MBB,Ngân Hàng,Banks,HOSE,HOSE,3.80,4290,0,0.00,0.00
158,5644,2,2021-11-30 00:00:00,2021-12-08 09:08:40,VIC,Bất Động Sản,Real Estate,HOSE,HOSE,3.80,4290,0,0.00,0.00
159,5645,2,2021-11-30 00:00:00,2021-12-08 09:08:40,SSI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,3.50,4290,0,0.00,0.00
160,5488,2,2021-10-31 00:00:00,2021-11-08 09:40:23,HPG,Vật Liệu,Materials,HOSE,HOSE,14.60,4183,0,0.00,0.00
161,5489,2,2021-10-31 00:00:00,2021-11-08 09:40:23,MWG,Bán Lẻ,Retailing,HOSE,HOSE,8.20,4183,0,0.00,0.00
162,5490,2,2021-10-31 00:00:00,2021-11-08 09:40:23,VPB,Ngân Hàng,Banks,HOSE,HOSE,7.00,4183,0,0.00,0.00
163,5491,2,2021-10-31 00:00:00,2021-11-08 09:40:23,TCB,Ngân Hàng,Banks,HOSE,HOSE,5.80,4183,0,0.00,0.00
164,5492,2,2021-10-31 00:00:00,2021-11-08 09:40:23,VND,Dịch Vụ Tài Chính,Diversified Financial,HOSE,HOSE,4.70,4183,0,0.00,0.00
165,5493,2,2021-10-31 00:00:00,2021-11-08 09:40:23,FPT,Phần Mềm & Dịch Vụ Phần Mềm,Software & Services,HOSE,HOSE,4.30,4183,0,0.00,0.00
166,5494,2,2021-10-31 00:00:00,2021-11-08 09:40:23,TPB,Ngân hàng,Banks,HOSE,HOSE,4.00,4183,0,0.00,0.00
167,5495,2,2021-10-31 00:00:00,2021-11-08 09:40:23,SSI,Dịch Vụ Tài Chính,Diversified Financials,HOSE,HOSE,4.00,4183,0,0.00,0.00
