symbol,first,last,change,change_percentage
GMD,8.11,9.17,0.13,13
AGF,19.65,20.56,0.05,5
TNA,2.42,2.51,0.04,4
TS4,7.14,7.35,0.03,3
HAS,23.02,23.67,0.03,3
PNC,11.11,11.25,0.01,1
VTL,8.29,8.29,0.0,0
MHC,9.21,9.21,0.0,0
CID,10.86,10.86,0.0,0
TMS,7.23,7.16,-0.01,-1
BBT,11.9,11.8,-0.01,-1
SSC,17.88,17.61,-0.02,-2
REE,2.74,2.68,-0.02,-2
DHA,8.61,8.44,-0.02,-2
BT6,32.55,31.72,-0.03,-3
SFC,6.91,6.6,-0.04,-4
KHA,12.87,12.39,-0.04,-4
BBC,16.56,15.84,-0.04,-4
SAM,3.77,3.6,-0.05,-5
HAP,5.78,5.49,-0.05,-5
LAF,46.4,43.7,-0.06,-6
VSH,3.25,3.02,-0.07,-7
SAV,8.29,7.74,-0.07,-7
SGH,4.08,3.77,-0.08,-8
GIL,5.39,4.26,-0.21,-21
