symbol,first,last,change,change_percentage
TTZ,10.08,19.81,0.97,97
ILC,4.1,6.8,0.66,66
TCT,14.51,23.15,0.6,60
L14,0.44,0.7,0.59,59
VTA,1.7,2.6,0.53,53
PTB,2.39,3.58,0.5,50
CJC,7.24,10.88,0.5,50
GTH,4.61,6.81,0.48,48
CAP,3.25,4.8,0.48,48
NSC,30.08,43.85,0.46,46
HHG,1.48,2.08,0.41,41
TPH,2.08,2.92,0.4,40
LIX,7.35,10.26,0.4,40
STT,3.3,4.6,0.39,39
HTP,3.08,4.22,0.37,37
HAR,18.4,24.82,0.35,35
QTC,5.61,7.43,0.32,32
DSN,14.24,18.83,0.32,32
PAC,3.95,5.17,0.31,31
GMD,11.07,14.47,0.31,31
TRA,22.91,29.78,0.3,30
BKC,9.6,12.5,0.3,30
RAL,13.12,16.73,0.28,28
OPC,7.68,9.83,0.28,28
NNC,5.54,7.08,0.28,28
HTL,1.3,1.67,0.28,28
KST,0.89,1.13,0.27,27
CAN,16.12,20.55,0.27,27
WCS,20.31,25.64,0.26,26
VBC,4.2,5.3,0.26,26
ARM,6.86,8.62,0.26,26
VOS,3.2,4.0,0.25,25
HTV,5.21,6.44,0.24,24
D11,4.18,5.19,0.24,24
VHF,7.6,9.34,0.23,23
HRC,20.42,25.03,0.23,23
VDN,4.22,5.14,0.22,22
SFI,5.35,6.51,0.22,22
SCD,10.06,12.3,0.22,22
PPP,4.76,5.8,0.22,22
HEV,5.02,6.13,0.22,22
AGF,10.23,12.48,0.22,22
TNA,2.1,2.55,0.21,21
LHC,3.03,3.68,0.21,21
LBE,2.61,3.16,0.21,21
HLD,2.99,3.63,0.21,21
DXP,8.32,10.04,0.21,21
BLF,3.0,3.64,0.21,21
PRC,3.83,4.61,0.2,20
BMP,12.86,15.48,0.2,20
VNS,9.26,10.98,0.19,19
VMC,3.34,3.96,0.19,19
SDV,5.63,6.71,0.19,19
MCP,7.03,8.37,0.19,19
DTA,3.52,4.19,0.19,19
DCL,2.9,3.45,0.19,19
NBW,7.86,9.29,0.18,18
TMT,2.98,3.48,0.17,17
DVP,12.16,14.27,0.17,17
DST,2.19,2.57,0.17,17
VE3,2.62,3.03,0.16,16
SDG,6.67,7.72,0.16,16
SAF,5.32,6.17,0.16,16
IHK,4.21,4.88,0.16,16
HLY,11.22,12.98,0.16,16
GAS,28.72,33.19,0.16,16
TNG,1.37,1.58,0.15,15
SD5,1.91,2.19,0.15,15
HVT,3.62,4.16,0.15,15
DC4,2.78,3.19,0.15,15
SED,4.46,5.09,0.14,14
NGC,3.48,3.98,0.14,14
HU3,2.73,3.1,0.14,14
HPP,9.81,11.17,0.14,14
CTD,18.39,20.94,0.14,14
