symbol,first,last,change,change_percentage
BTH,3.8,4.5,0.18,18
PSG,0.6,0.7,0.17,17
YBC,6.5,7.5,0.15,15
TTZ,1.86,2.12,0.14,14
CMS,6.19,7.04,0.14,14
VTC,1.59,1.79,0.13,13
TIG,1.39,1.55,0.12,12
HGM,32.08,35.82,0.12,12
DCL,4.98,5.59,0.12,12
CYC,6.4,7.2,0.12,12
TTP,19.59,21.73,0.11,11
DHC,1.48,1.64,0.11,11
VHG,6.4,7.05,0.1,10
MKV,5.61,6.15,0.1,10
KTT,2.0,2.2,0.1,10
IDV,1.48,1.63,0.1,10
HBD,3.05,3.36,0.1,10
CKV,5.43,5.97,0.1,10
VE3,3.39,3.71,0.09,9
SJC,4.94,5.36,0.09,9
PTB,4.54,4.94,0.09,9
NHA,0.87,0.95,0.09,9
NBW,7.72,8.43,0.09,9
HVT,4.33,4.73,0.09,9
DHM,6.45,7.01,0.09,9
CCM,5.56,6.04,0.09,9
BTW,7.34,8.01,0.09,9
APP,5.55,6.03,0.09,9
VPC,1.3,1.4,0.08,8
SRF,4.26,4.61,0.08,8
SJM,1.3,1.4,0.08,8
SIC,1.31,1.42,0.08,8
SHP,3.52,3.81,0.08,8
HMH,4.97,5.36,0.08,8
VC6,2.65,2.83,0.07,7
TV1,7.74,8.32,0.07,7
TNT,0.86,0.92,0.07,7
PVD,24.34,26.03,0.07,7
PDC,2.7,2.9,0.07,7
LGC,5.05,5.39,0.07,7
KDC,16.36,17.54,0.07,7
FIT,4.91,5.25,0.07,7
C21,9.37,10.02,0.07,7
BBS,4.25,4.53,0.07,7
VTB,4.14,4.4,0.06,6
TMT,2.92,3.09,0.06,6
SSC,28.94,30.68,0.06,6
PHH,3.3,3.5,0.06,6
NET,7.92,8.39,0.06,6
LHG,2.85,3.02,0.06,6
L44,4.85,5.16,0.06,6
L35,2.44,2.58,0.06,6
HHC,9.39,9.94,0.06,6
DMC,14.57,15.39,0.06,6
DC4,2.7,2.86,0.06,6
BRC,5.02,5.31,0.06,6
VMD,5.55,5.82,0.05,5
TRC,21.02,22.16,0.05,5
SJE,4.7,4.92,0.05,5
SDK,2.81,2.95,0.05,5
SD7,6.0,6.3,0.05,5
PSP,5.86,6.17,0.05,5
HVX,3.25,3.41,0.05,5
HCT,4.55,4.78,0.05,5
HAD,11.57,12.2,0.05,5
DAE,5.55,5.84,0.05,5
AGR,3.87,4.05,0.05,5
VNF,3.44,3.59,0.04,4
VFR,4.27,4.46,0.04,4
VC5,4.83,5.0,0.04,4
VC2,2.87,2.99,0.04,4
STB,13.86,14.42,0.04,4
SJS,7.17,7.49,0.04,4
RAL,23.01,24.02,0.04,4
PSI,5.7,5.9,0.04,4
PGT,4.8,5.0,0.04,4
PET,7.68,7.95,0.04,4
L18,2.7,2.81,0.04,4
HLC,3.51,3.64,0.04,4
HAT,16.72,17.35,0.04,4
EMC,3.93,4.09,0.04,4
DIH,6.54,6.78,0.04,4
AME,3.42,3.56,0.04,4
TV2,0.64,0.66,0.03,3
TCR,3.44,3.54,0.03,3
TBC,7.39,7.63,0.03,3
SMC,4.68,4.8,0.03,3
S74,5.06,5.21,0.03,3
PVT,3.98,4.09,0.03,3
PHC,0.92,0.95,0.03,3
LM8,7.47,7.73,0.03,3
KHA,7.38,7.61,0.03,3
INN,7.05,7.26,0.03,3
HU3,2.79,2.86,0.03,3
DHP,2.65,2.73,0.03,3
CTI,3.63,3.73,0.03,3
BSI,2.15,2.21,0.03,3
APG,2.02,2.08,0.03,3
VNS,17.27,17.55,0.02,2
TTC,3.65,3.74,0.02,2
TNA,2.55,2.61,0.02,2
SVI,15.0,15.27,0.02,2
SSM,4.18,4.25,0.02,2
SDT,4.5,4.57,0.02,2
REE,12.53,12.73,0.02,2
QTC,5.6,5.71,0.02,2
PVE,3.72,3.79,0.02,2
PJT,2.41,2.47,0.02,2
PGS,8.05,8.25,0.02,2
NTP,12.39,12.6,0.02,2
MHC,1.64,1.68,0.02,2
MAC,2.24,2.29,0.02,2
LBE,2.98,3.04,0.02,2
L14,0.49,0.5,0.02,2
L10,4.85,4.95,0.02,2
HIG,4.67,4.75,0.02,2
FPT,7.97,8.12,0.02,2
EID,4.3,4.39,0.02,2
DPM,15.53,15.9,0.02,2
DID,4.45,4.54,0.02,2
CTC,5.21,5.3,0.02,2
CMI,5.95,6.04,0.02,2
CLW,8.06,8.19,0.02,2
BMP,23.78,24.26,0.02,2
AAM,8.95,9.14,0.02,2
VNM,38.26,38.53,0.01,1
VHC,5.55,5.6,0.01,1
VCB,11.0,11.13,0.01,1
VBH,15.8,16.0,0.01,1
UDJ,2.75,2.79,0.01,1
TVD,3.12,3.15,0.01,1
ST8,2.26,2.28,0.01,1
SFI,7.37,7.46,0.01,1
SFC,8.05,8.17,0.01,1
SED,6.22,6.31,0.01,1
SC5,9.65,9.74,0.01,1
SBT,6.92,6.97,0.01,1
RIC,6.7,6.8,0.01,1
PVS,9.14,9.26,0.01,1
PVI,8.19,8.3,0.01,1
PPS,3.41,3.45,0.01,1
PGD,8.35,8.44,0.01,1
MSN,42.21,42.47,0.01,1
MBB,3.63,3.66,0.01,1
LHC,4.64,4.68,0.01,1
KHP,4.45,4.49,0.01,1
JVC,13.96,14.04,0.01,1
HTI,2.72,2.75,0.01,1
HSG,5.64,5.7,0.01,1
HCM,4.28,4.34,0.01,1
HAG,18.03,18.21,0.01,1
GLT,5.44,5.52,0.01,1
FDC,11.2,11.32,0.01,1
FCM,4.12,4.17,0.01,1
DVP,16.39,16.63,0.01,1
DNM,9.77,9.86,0.01,1
D2D,3.38,3.4,0.01,1
CLC,6.28,6.33,0.01,1
CHP,3.57,3.61,0.01,1
C32,5.58,5.66,0.01,1
BVH,28.26,28.59,0.01,1
BCE,3.13,3.17,0.01,1
ACB,3.83,3.86,0.01,1
WSS,3.4,3.4,0.0,0
WCS,33.8,33.8,0.0,0
VSI,2.44,2.44,0.0,0
VSH,8.38,8.38,0.0,0
VNH,1.8,1.8,0.0,0
VND,1.01,1.01,0.0,0
VNA,2.5,2.5,0.0,0
VKC,2.76,2.76,0.0,0
VGP,10.9,10.9,0.0,0
VDS,1.45,1.45,0.0,0
VCR,1.8,1.8,0.0,0
VCC,4.31,4.31,0.0,0
VC7,1.2,1.2,0.0,0
V11,0.9,0.9,0.0,0
UDC,2.85,2.85,0.0,0
TYA,1.51,1.51,0.0,0
TXM,2.68,2.68,0.0,0
TTF,4.95,4.95,0.0,0
TSC,1.65,1.65,0.0,0
TNG,1.76,1.76,0.0,0
TLT,0.94,0.94,0.0,0
TJC,1.22,1.22,0.0,0
TIX,7.77,7.77,0.0,0
TIS,2.6,2.6,0.0,0
THT,2.3,2.3,0.0,0
THG,1.65,1.65,0.0,0
TDN,1.8,1.8,0.0,0
TCT,26.02,26.02,0.0,0
SVC,3.38,3.38,0.0,0
STP,2.49,2.49,0.0,0
SII,14.7,14.7,0.0,0
SHN,0.64,0.64,0.0,0
SHI,1.31,1.31,0.0,0
SGD,5.05,5.05,0.0,0
SDP,2.88,2.88,0.0,0
SDD,2.1,2.1,0.0,0
SD6,4.95,4.95,0.0,0
SD4,2.38,2.38,0.0,0
SD2,3.32,3.32,0.0,0
SBA,2.85,2.85,0.0,0
RCL,6.37,6.37,0.0,0
QNC,4.58,4.58,0.0,0
QCG,6.31,6.31,0.0,0
QCC,1.23,1.23,0.0,0
PXM,0.6,0.6,0.0,0
PTI,6.38,6.38,0.0,0
PRC,3.97,3.97,0.0,0
POM,8.36,8.36,0.0,0
PNJ,5.94,5.92,-0.0,0
PNC,3.85,3.85,0.0,0
PMC,24.18,24.11,-0.0,0
PLC,5.89,5.89,0.0,0
PGI,3.67,3.67,0.0,0
PDN,7.51,7.51,0.0,0
PCT,2.46,2.46,0.0,0
NVT,3.8,3.8,0.0,0
NT2,2.04,2.04,0.0,0
NDN,1.25,1.25,0.0,0
NBC,3.12,3.12,0.0,0
NBB,5.96,5.96,0.0,0
MTG,2.96,2.96,0.0,0
MCP,8.03,8.03,0.0,0
LIG,3.11,3.11,0.0,0
LBM,3.67,3.67,0.0,0
L62,3.54,3.54,0.0,0
KSQ,4.0,4.0,0.0,0
KSD,1.4,1.4,0.0,0
KKC,4.77,4.77,0.0,0
KHL,1.4,1.4,0.0,0
IVS,3.27,3.27,0.0,0
ITC,3.73,3.73,0.0,0
ITA,5.5,5.5,0.0,0
INC,1.71,1.71,0.0,0
IDJ,0.88,0.88,0.0,0
ICI,5.0,5.0,0.0,0
ICF,2.9,2.9,0.0,0
HRC,27.01,27.01,0.0,0
HPG,2.39,2.39,0.0,0
HOT,16.27,16.27,0.0,0
HLD,4.02,4.03,0.0,0
HHG,1.34,1.34,0.0,0
HDA,1.81,1.81,0.0,0
HCC,2.7,2.7,0.0,0
HAP,2.05,2.05,0.0,0
GSP,3.0,3.0,0.0,0
GMD,8.88,8.92,0.0,0
GMC,4.32,4.34,0.0,0
GIL,5.42,5.4,-0.0,0
GHC,9.7,9.67,-0.0,0
GAS,41.68,41.68,0.0,0
FCN,7.25,7.25,0.0,0
EVE,8.2,8.2,0.0,0
EBS,3.0,3.0,0.0,0
DXV,2.58,2.58,0.0,0
DXP,10.09,10.11,0.0,0
DXG,2.55,2.55,0.0,0
DTL,11.23,11.23,0.0,0
DST,3.35,3.35,0.0,0
DSN,20.96,20.96,0.0,0
DQC,10.33,10.33,0.0,0
DIC,4.05,4.05,0.0,0
DHT,3.71,3.7,-0.0,0
DCS,2.4,2.4,0.0,0
DBT,4.41,4.43,0.0,0
CVT,1.43,1.43,0.0,0
CTS,2.66,2.66,0.0,0
CTN,4.62,4.62,0.0,0
CTB,4.11,4.11,0.0,0
CMX,2.86,2.86,0.0,0
CIG,2.0,2.0,0.0,0
CDC,1.43,1.43,0.0,0
