symbol,first,last,change,change_percentage
YBC,19.4,45.1,1.32,132
VMC,4.09,9.28,1.27,127
TKU,2.86,6.49,1.27,127
SD9,9.29,20.63,1.22,122
VNR,4.55,10.06,1.21,121
STP,3.11,6.8,1.19,119
SGD,3.84,8.21,1.14,114
SD7,23.9,51.1,1.14,114
DDM,20.9,44.3,1.12,112
BVS,15.34,32.06,1.09,109
SDT,2.73,5.58,1.04,104
SDY,19.1,38.6,1.02,102
SAP,9.75,19.41,0.99,99
CDC,11.36,22.55,0.99,99
PVT,4.8,9.47,0.97,97
NTL,3.38,6.66,0.97,97
DAC,34.9,68.0,0.95,95
SIC,4.14,7.95,0.92,92
REE,4.25,8.14,0.92,92
DBC,2.51,4.8,0.91,91
DTC,29.85,56.76,0.9,90
NBC,2.24,4.23,0.89,89
VC2,8.03,15.02,0.87,87
TYA,4.18,7.81,0.87,87
SJS,54.2,99.83,0.84,84
TTF,19.77,35.85,0.81,81
SC5,9.51,17.12,0.8,80
BMI,5.36,9.61,0.79,79
DAE,3.47,6.19,0.78,78
SCC,16.0,28.3,0.77,77
HTP,6.47,11.4,0.76,76
VTS,36.0,63.0,0.75,75
FPT,4.22,7.39,0.75,75
SD5,3.68,6.35,0.73,73
SHC,32.5,56.0,0.72,72
SFI,10.09,17.37,0.72,72
CYC,11.6,20.0,0.72,72
S96,16.7,28.6,0.71,71
C92,6.4,10.95,0.71,71
BMC,22.83,39.03,0.71,71
S55,4.09,6.97,0.7,70
TDH,15.47,26.13,0.69,69
PVI,9.43,15.95,0.69,69
PVE,14.0,23.65,0.69,69
BCC,6.72,11.35,0.69,69
TTP,10.71,18.03,0.68,68
SSI,4.83,8.12,0.68,68
VC3,1.49,2.49,0.67,67
GMD,11.35,18.79,0.66,66
LBM,3.98,6.57,0.65,65
EBS,3.67,6.02,0.64,64
SJE,4.07,6.64,0.63,63
SAM,3.6,5.87,0.63,63
HLY,43.8,71.6,0.63,63
SD3,17.97,29.09,0.62,62
VC5,9.36,15.05,0.61,61
NTP,3.92,6.29,0.6,60
HDC,2.31,3.69,0.6,60
BTS,8.56,13.7,0.6,60
TCT,13.22,20.89,0.58,58
SJC,13.19,20.9,0.58,58
ACB,4.37,6.83,0.56,56
SFC,6.46,10.02,0.55,55
PVC,10.95,16.99,0.55,55
PLC,2.19,3.39,0.55,55
ILC,14.8,23.0,0.55,55
S12,13.79,21.25,0.54,54
SDA,27.13,41.4,0.53,53
PJC,1.87,2.87,0.53,53
VHC,2.29,3.49,0.52,52
TPH,4.74,7.22,0.52,52
SD6,14.29,21.73,0.52,52
MPC,1.62,2.47,0.52,52
DST,6.5,9.84,0.51,51
XMC,6.82,10.2,0.5,50
KHA,5.57,8.32,0.49,49
CID,10.5,15.66,0.49,49
VC7,2.61,3.86,0.48,48
HCT,8.07,11.88,0.47,47
MEC,18.6,27.18,0.46,46
BBC,14.91,21.72,0.46,46
TXM,7.82,11.3,0.45,45
TS4,3.73,5.4,0.45,45
HMC,3.6,5.22,0.45,45
HCC,1.11,1.6,0.44,44
PSC,3.59,5.13,0.43,43
HT1,5.24,7.49,0.43,43
LAF,18.5,26.2,0.42,42
CII,11.99,16.99,0.42,42
SD2,14.1,19.94,0.41,41
PTS,5.36,7.54,0.41,41
PJT,2.56,3.62,0.41,41
VSC,2.46,3.44,0.4,40
SJM,15.5,21.5,0.39,39
HEV,3.9,5.42,0.39,39
SCD,12.84,17.66,0.38,38
QNC,23.94,32.95,0.38,38
DNP,1.39,1.92,0.38,38
HTV,3.82,5.24,0.37,37
HHC,9.89,13.57,0.37,37
SDJ,22.8,31.0,0.36,36
MHC,4.78,6.51,0.36,36
MCO,10.7,14.5,0.36,36
L43,11.87,16.18,0.36,36
STB,15.56,21.0,0.35,35
PPC,9.79,13.23,0.35,35
GIL,2.24,3.02,0.35,35
B82,6.21,8.38,0.35,35
STC,3.77,5.07,0.34,34
S99,20.29,27.18,0.34,34
RCL,10.99,14.65,0.33,33
NSC,10.15,13.45,0.33,33
NHC,6.27,8.35,0.33,33
L18,2.46,3.27,0.33,33
GMC,1.81,2.4,0.33,33
BPC,3.57,4.75,0.33,33
VGP,6.96,9.18,0.32,32
TCM,3.93,5.2,0.32,32
TC6,4.49,5.92,0.32,32
RIC,16.6,21.9,0.32,32
NST,4.46,5.88,0.32,32
NAV,4.74,6.25,0.32,32
DXV,7.0,9.27,0.32,32
VTO,4.81,6.31,0.31,31
