symbol,first,last,change,change_percentage
ALT,17.38,21.06,0.21,21
BMI,16.57,18.68,0.13,13
SAM,14.5,15.69,0.08,8
PNC,16.98,18.41,0.08,8
SJS,265.18,283.11,0.07,7
STP,4.67,4.9,0.05,5
ITA,70.45,73.64,0.05,5
CLC,8.0,8.32,0.04,4
AGF,48.54,50.44,0.04,4
GIL,6.7,6.89,0.03,3
SAV,10.8,10.97,0.02,2
PPC,11.81,12.07,0.02,2
CID,13.31,13.58,0.02,2
VFC,21.41,21.62,0.01,1
LAF,14.5,14.7,0.01,1
HAS,37.41,37.77,0.01,1
BT6,52.56,53.02,0.01,1
BCC,11.29,11.41,0.01,1
SMC,8.0,8.0,0.0,0
COM,10.91,10.91,0.0,0
CII,18.62,18.62,0.0,0
BBC,25.3,25.3,0.0,0
VTS,19.6,19.5,-0.01,-1
TYA,20.92,20.73,-0.01,-1
TKU,9.08,8.97,-0.01,-1
REE,8.94,8.86,-0.01,-1
IFS,42.65,42.16,-0.01,-1
HAP,9.06,8.99,-0.01,-1
BBS,4.13,4.1,-0.01,-1
VSH,12.02,11.75,-0.02,-2
VNR,6.85,6.72,-0.02,-2
VNM,5.24,5.14,-0.02,-2
STB,44.17,43.49,-0.02,-2
MHC,12.18,11.98,-0.02,-2
VTL,9.2,8.91,-0.03,-3
SSC,27.4,26.45,-0.03,-3
SFC,10.37,10.09,-0.03,-3
KHP,4.26,4.15,-0.03,-3
KDC,9.1,8.84,-0.03,-3
DHA,14.83,14.35,-0.03,-3
TTC,7.78,7.43,-0.04,-4
TMS,11.8,11.31,-0.04,-4
KHA,12.63,12.14,-0.04,-4
DCT,28.5,27.3,-0.04,-4
CAN,15.73,15.17,-0.04,-4
BMP,8.16,7.87,-0.04,-4
VTC,21.88,20.69,-0.05,-5
TS4,10.26,9.78,-0.05,-5
SGH,11.11,10.58,-0.05,-5
PMS,8.42,8.03,-0.05,-5
NHC,6.25,5.92,-0.05,-5
HTV,8.28,7.88,-0.05,-5
DPC,9.61,9.15,-0.05,-5
UNI,34.35,32.46,-0.06,-6
SHC,36.0,34.0,-0.06,-6
CYC,19.0,17.8,-0.06,-6
BBT,14.0,13.2,-0.06,-6
TNA,3.52,3.28,-0.07,-7
SGC,18.51,17.15,-0.07,-7
CTB,4.47,4.14,-0.07,-7
BPC,8.75,8.11,-0.07,-7
GMD,35.67,32.54,-0.09,-9
ACB,8.06,7.19,-0.11,-11
PGC,9.86,8.19,-0.17,-17
PTS,7.3,0.0,-1.0,-100
ILC,24.0,0.0,-1.0,-100
