symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
VSA,2015,12,22,4,52,2,Tuesday,2015-12-22,12.76,14.72,12.76,14.58,24200.0,1450742400.0,UPTREND
VSA,2015,12,23,4,52,3,Wednesday,2015-12-23,14.23,14.23,13.15,13.15,3300.0,1450828800.0,DOWNTREND
VSA,2015,12,24,4,52,4,Thursday,2015-12-24,12.76,12.76,11.88,12.76,57900.0,1450915200.0,SIDEWAY
VSA,2015,12,25,4,52,5,Friday,2015-12-25,12.52,13.5,12.52,13.3,33100.0,1451001600.0,UPTREND
VSA,2015,12,28,4,53,1,Monday,2015-12-28,13.25,13.25,12.27,13.01,31000.0,1451260800.0,DOWNTREND
VSA,2015,12,29,4,53,2,Tuesday,2015-12-29,13.01,13.15,12.56,13.15,130900.0,1451347200.0,UPTREND
VSA,2015,12,30,4,53,3,Wednesday,2015-12-30,13.15,13.15,13.06,13.06,99400.0,1451433600.0,DOWNTREND
VSA,2015,12,31,4,53,4,Thursday,2015-12-31,13.01,13.94,13.01,13.89,73300.0,1451520000.0,UPTREND
VSA,2016,1,4,1,1,1,Monday,2016-01-04,13.74,13.74,13.06,13.06,11400.0,1451865600.0,DOWNTREND
VSA,2016,1,5,1,1,2,Tuesday,2016-01-05,13.35,13.35,12.96,13.06,7700.0,1451952000.0,DOWNTREND
VSA,2016,1,6,1,1,3,Wednesday,2016-01-06,13.15,13.15,12.07,12.37,12100.0,1452038400.0,DOWNTREND
VSA,2016,1,7,1,1,4,Thursday,2016-01-07,12.42,12.42,11.44,12.42,28600.0,1452124800.0,SIDEWAY
VSA,2016,1,8,1,1,5,Friday,2016-01-08,12.52,12.66,12.52,12.52,126900.0,1452211200.0,SIDEWAY
VSA,2016,1,11,1,2,1,Monday,2016-01-11,12.52,13.25,12.52,12.56,6100.0,1452470400.0,UPTREND
VSA,2016,1,12,1,2,2,Tuesday,2016-01-12,12.86,13.2,12.81,13.2,34500.0,1452556800.0,UPTREND
VSA,2016,1,13,1,2,3,Wednesday,2016-01-13,13.25,13.25,12.86,13.11,20300.0,1452643200.0,DOWNTREND
VSA,2016,1,14,1,2,4,Thursday,2016-01-14,12.91,12.91,12.91,12.91,30100.0,1452729600.0,SIDEWAY
VSA,2016,1,15,1,2,5,Friday,2016-01-15,12.91,13.01,12.91,12.91,16900.0,1452816000.0,SIDEWAY
VSA,2016,1,18,1,3,1,Monday,2016-01-18,12.91,12.91,12.71,12.71,4700.0,1453075200.0,DOWNTREND
VSA,2016,1,19,1,3,2,Tuesday,2016-01-19,12.66,12.81,12.66,12.76,27000.0,1453161600.0,UPTREND
VSA,2016,1,20,1,3,3,Wednesday,2016-01-20,12.56,12.96,12.52,12.76,14000.0,1453248000.0,UPTREND
VSA,2016,1,21,1,3,4,Thursday,2016-01-21,12.56,12.81,12.56,12.81,8800.0,1453334400.0,UPTREND
VSA,2016,1,22,1,3,5,Friday,2016-01-22,12.37,12.71,12.27,12.27,20900.0,1453420800.0,DOWNTREND
VSA,2016,1,25,1,4,1,Monday,2016-01-25,12.56,13.35,12.56,13.35,2400.0,1453680000.0,UPTREND
VSA,2016,1,26,1,4,2,Tuesday,2016-01-26,12.76,12.76,12.71,12.71,2500.0,1453766400.0,DOWNTREND
VSA,2016,1,29,1,4,5,Friday,2016-01-29,12.17,12.27,12.17,12.27,1500.0,1454025600.0,UPTREND
VSA,2016,2,1,1,5,1,Monday,2016-02-01,12.27,12.27,12.27,12.27,24700.0,1454284800.0,SIDEWAY
VSA,2016,2,2,1,5,2,Tuesday,2016-02-02,12.03,12.22,12.03,12.22,8300.0,1454371200.0,UPTREND
