symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
BCE,2010,6,28,2,26,1,Monday,2010-06-28,5.42,5.87,5.42,5.42,267360.0,1277683200.0,SIDEWAY
BCE,2010,6,29,2,26,2,Tuesday,2010-06-29,5.17,5.42,5.17,5.3,218580.0,1277769600.0,UPTREND
BCE,2010,6,30,2,26,3,Wednesday,2010-06-30,5.08,5.53,5.08,5.24,50850.0,1277856000.0,UPTREND
BCE,2010,7,1,3,26,4,Thursday,2010-07-01,5.3,5.3,5.19,5.24,42290.0,1277942400.0,DOWNTREND
BCE,2010,7,2,3,26,5,Friday,2010-07-02,5.46,5.46,5.19,5.21,75300.0,1278028800.0,DOWNTREND
BCE,2010,7,5,3,27,1,Monday,2010-07-05,5.21,5.21,5.08,5.08,146120.0,1278288000.0,DOWNTREND
BCE,2010,7,6,3,27,2,Tuesday,2010-07-06,4.92,5.08,4.92,5.01,205610.0,1278374400.0,UPTREND
BCE,2010,7,7,3,27,3,Wednesday,2010-07-07,5.12,5.26,5.12,5.26,270100.0,1278460800.0,UPTREND
BCE,2010,7,8,3,27,4,Thursday,2010-07-08,5.19,5.39,5.19,5.19,92340.0,1278547200.0,SIDEWAY
BCE,2010,7,9,3,27,5,Friday,2010-07-09,5.19,5.37,5.19,5.19,55680.0,1278633600.0,SIDEWAY
BCE,2010,7,12,3,28,1,Monday,2010-07-12,5.17,5.3,5.12,5.19,34180.0,1278892800.0,UPTREND
BCE,2010,7,13,3,28,2,Tuesday,2010-07-13,5.26,5.28,5.15,5.21,75450.0,1278979200.0,DOWNTREND
BCE,2010,7,14,3,28,3,Wednesday,2010-07-14,5.19,5.37,5.19,5.19,215360.0,1279065600.0,SIDEWAY
BCE,2010,7,15,3,28,4,Thursday,2010-07-15,5.19,5.28,5.12,5.12,67810.0,1279152000.0,DOWNTREND
BCE,2010,7,16,3,28,5,Friday,2010-07-16,5.12,5.19,5.08,5.12,68940.0,1279238400.0,SIDEWAY
BCE,2010,7,19,3,29,1,Monday,2010-07-19,5.19,5.19,4.97,4.97,133750.0,1279497600.0,DOWNTREND
BCE,2010,7,20,3,29,2,Tuesday,2010-07-20,4.97,5.08,4.97,4.99,307260.0,1279584000.0,UPTREND
BCE,2010,7,21,3,29,3,Wednesday,2010-07-21,5.24,5.24,5.19,5.24,194100.0,1279670400.0,SIDEWAY
BCE,2010,7,22,3,29,4,Thursday,2010-07-22,5.49,5.49,5.3,5.33,303780.0,1279756800.0,DOWNTREND
BCE,2010,7,23,3,29,5,Friday,2010-07-23,5.21,5.33,5.19,5.21,88960.0,1279843200.0,SIDEWAY
BCE,2010,7,26,3,30,1,Monday,2010-07-26,5.08,5.21,5.06,5.06,41650.0,1280102400.0,DOWNTREND
BCE,2010,7,27,3,30,2,Tuesday,2010-07-27,5.17,5.17,5.01,5.06,81520.0,1280188800.0,DOWNTREND
BCE,2010,7,28,3,30,3,Wednesday,2010-07-28,5.03,5.06,4.81,4.81,181470.0,1280275200.0,DOWNTREND
BCE,2010,7,29,3,30,4,Thursday,2010-07-29,4.76,4.81,4.65,4.81,116100.0,1280361600.0,UPTREND
BCE,2010,7,30,3,30,5,Friday,2010-07-30,4.94,5.03,4.81,4.83,46130.0,1280448000.0,DOWNTREND
BCE,2010,8,2,3,31,1,Monday,2010-08-02,4.92,4.92,4.76,4.76,19310.0,1280707200.0,DOWNTREND
BCE,2010,8,3,3,31,2,Tuesday,2010-08-03,4.76,4.85,4.74,4.74,43080.0,1280793600.0,DOWNTREND
BCE,2010,8,4,3,31,3,Wednesday,2010-08-04,4.7,4.7,4.61,4.65,47020.0,1280880000.0,DOWNTREND
BCE,2010,8,5,3,31,4,Thursday,2010-08-05,4.63,4.72,4.61,4.63,43000.0,1280966400.0,SIDEWAY
BCE,2010,8,6,3,31,5,Friday,2010-08-06,4.63,4.65,4.51,4.51,55420.0,1281052800.0,DOWNTREND
BCE,2010,8,9,3,32,1,Monday,2010-08-09,4.49,4.51,4.33,4.36,48850.0,1281312000.0,DOWNTREND
BCE,2010,8,10,3,32,2,Tuesday,2010-08-10,4.29,4.29,4.15,4.15,91510.0,1281398400.0,DOWNTREND
BCE,2010,8,11,3,32,3,Wednesday,2010-08-11,4.06,4.27,4.06,4.27,39330.0,1281484800.0,UPTREND
BCE,2010,8,12,3,32,4,Thursday,2010-08-12,4.11,4.24,4.06,4.06,74160.0,1281571200.0,DOWNTREND
BCE,2010,8,13,3,32,5,Friday,2010-08-13,3.95,4.18,3.95,4.06,38500.0,1281657600.0,UPTREND
BCE,2010,8,16,3,33,1,Monday,2010-08-16,4.2,4.27,4.18,4.27,47320.0,1281916800.0,UPTREND
