symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
TDM,2016,4,5,2,14,2,Tuesday,2016-04-05,7.97,7.97,5.69,5.69,27500.0,1459814400.0,DOWNTREND
TDM,2016,4,8,2,14,5,Friday,2016-04-08,7.8,7.8,7.8,7.8,100.0,1460073600.0,SIDEWAY
TDM,2016,4,11,2,15,1,Monday,2016-04-11,8.88,8.88,8.82,8.82,400.0,1460332800.0,DOWNTREND
TDM,2016,4,12,2,15,2,Tuesday,2016-04-12,10.13,10.13,10.13,10.13,1100.0,1460419200.0,SIDEWAY
TDM,2016,4,13,2,15,3,Wednesday,2016-04-13,10.25,11.61,10.25,11.61,2500.0,1460505600.0,UPTREND
TDM,2016,4,14,2,15,4,Thursday,2016-04-14,12.81,12.81,12.81,12.81,1500.0,1460592000.0,SIDEWAY
TDM,2016,4,15,2,15,5,Friday,2016-04-15,14.69,14.69,14.69,14.69,300.0,1460678400.0,SIDEWAY
TDM,2016,4,19,2,16,2,Tuesday,2016-04-19,16.85,16.85,16.74,16.74,600.0,1461024000.0,DOWNTREND
TDM,2016,4,20,2,16,3,Wednesday,2016-04-20,19.24,19.24,19.24,19.24,100.0,1461110400.0,SIDEWAY
TDM,2016,4,21,2,16,4,Thursday,2016-04-21,22.09,22.09,19.92,19.92,800.0,1461196800.0,DOWNTREND
TDM,2016,4,22,2,16,5,Friday,2016-04-22,22.66,22.66,22.66,22.66,800.0,1461283200.0,SIDEWAY
TDM,2016,4,25,2,17,1,Monday,2016-04-25,22.77,22.77,22.2,22.2,300.0,1461542400.0,DOWNTREND
TDM,2016,4,28,2,17,4,Thursday,2016-04-28,19.07,19.07,19.07,19.07,200.0,1461801600.0,SIDEWAY
TDM,2016,5,5,2,18,4,Thursday,2016-05-05,16.22,16.22,16.22,16.22,400.0,1462406400.0,SIDEWAY
TDM,2016,5,20,2,20,5,Friday,2016-05-20,13.83,13.83,13.83,13.83,100.0,1463702400.0,SIDEWAY
TDM,2016,6,1,2,22,3,Wednesday,2016-06-01,11.78,11.78,11.78,11.78,100.0,1464739200.0,SIDEWAY
TDM,2016,6,2,2,22,4,Thursday,2016-06-02,10.02,10.02,10.02,10.02,200.0,1464825600.0,SIDEWAY
TDM,2016,6,3,2,22,5,Friday,2016-06-03,8.54,8.54,8.54,8.54,200.0,1464912000.0,SIDEWAY
TDM,2016,6,6,2,23,1,Monday,2016-06-06,7.29,7.29,7.29,7.29,100.0,1465171200.0,SIDEWAY
TDM,2016,6,7,2,23,2,Tuesday,2016-06-07,8.37,8.37,8.37,8.37,100.0,1465257600.0,SIDEWAY
TDM,2016,6,10,2,23,5,Friday,2016-06-10,9.62,9.62,9.62,9.62,100.0,1465516800.0,SIDEWAY
TDM,2016,6,16,2,24,4,Thursday,2016-06-16,11.04,11.04,11.04,11.04,100.0,1466035200.0,SIDEWAY
TDM,2016,6,17,2,24,5,Friday,2016-06-17,12.64,12.7,12.64,12.7,200.0,1466121600.0,UPTREND
TDM,2016,6,21,2,25,2,Tuesday,2016-06-21,13.95,13.95,13.95,13.95,100.0,1466467200.0,SIDEWAY
TDM,2016,6,24,2,25,5,Friday,2016-06-24,14.8,14.8,14.8,14.8,110.0,1466726400.0,SIDEWAY
TDM,2016,7,4,3,27,1,Monday,2016-07-04,12.58,12.58,12.58,12.58,100.0,1467590400.0,SIDEWAY
TDM,2016,7,8,3,27,5,Friday,2016-07-08,10.87,10.87,10.87,10.87,500.0,1467936000.0,SIDEWAY
TDM,2016,7,14,3,28,4,Thursday,2016-07-14,10.87,10.87,10.87,10.87,200.0,1468454400.0,SIDEWAY
TDM,2016,8,11,3,32,4,Thursday,2016-08-11,12.47,12.47,12.47,12.47,200.0,1470873600.0,SIDEWAY
TDM,2016,8,12,3,32,5,Friday,2016-08-12,14.29,14.29,14.29,12.47,100.0,1470960000.0,DOWNTREND
TDM,2016,8,17,3,33,3,Wednesday,2016-08-17,16.39,16.39,16.39,16.39,100.0,1471392000.0,SIDEWAY
TDM,2016,8,29,3,35,1,Monday,2016-08-29,18.84,18.84,18.84,18.84,162.0,1472428800.0,SIDEWAY
TDM,2016,9,8,3,36,4,Thursday,2016-09-08,16.05,16.05,16.05,16.05,500.0,1473292800.0,SIDEWAY
TDM,2016,9,9,3,36,5,Friday,2016-09-09,13.66,13.66,13.66,13.66,200.0,1473379200.0,SIDEWAY
TDM,2016,9,12,3,37,1,Monday,2016-09-12,11.61,11.61,11.61,11.61,1800.0,1473638400.0,SIDEWAY
TDM,2016,9,13,3,37,2,Tuesday,2016-09-13,9.9,9.9,9.9,9.9,400.0,1473724800.0,SIDEWAY
TDM,2016,9,14,3,37,3,Wednesday,2016-09-14,9.9,9.9,9.9,9.9,100.0,1473811200.0,SIDEWAY
TDM,2016,9,16,3,37,5,Friday,2016-09-16,10.25,10.25,10.25,10.25,2000.0,1473984000.0,SIDEWAY
TDM,2016,9,20,3,38,2,Tuesday,2016-09-20,10.25,10.25,10.25,10.25,100.0,1474329600.0,SIDEWAY
TDM,2016,9,26,3,39,1,Monday,2016-09-26,8.88,8.88,8.88,8.88,100.0,1474848000.0,SIDEWAY
TDM,2016,9,27,3,39,2,Tuesday,2016-09-27,8.54,10.19,8.54,10.19,200.0,1474934400.0,UPTREND
TDM,2016,9,28,3,39,3,Wednesday,2016-09-28,9.68,9.68,9.68,9.68,2600.0,1475020800.0,SIDEWAY
TDM,2016,9,29,3,39,4,Thursday,2016-09-29,9.68,9.68,9.68,9.68,1002.0,1475107200.0,SIDEWAY
