symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
PSW,2015,7,21,3,30,2,Tuesday,2015-07-21,7.7,7.7,7.59,7.59,1800.0,1437436800.0,DOWNTREND
PSW,2015,7,22,3,30,3,Wednesday,2015-07-22,7.36,7.36,7.36,7.36,3000.0,1437523200.0,SIDEWAY
PSW,2015,7,23,3,30,4,Thursday,2015-07-23,7.36,7.64,7.36,7.64,1300.0,1437609600.0,UPTREND
PSW,2015,7,24,3,30,5,Friday,2015-07-24,7.08,7.36,7.08,7.36,500.0,1437696000.0,UPTREND
PSW,2015,7,29,3,31,3,Wednesday,2015-07-29,7.64,7.64,7.64,7.64,100.0,1438128000.0,SIDEWAY
PSW,2015,8,3,3,32,1,Monday,2015-08-03,7.3,7.3,6.91,6.91,1200.0,1438560000.0,DOWNTREND
PSW,2015,8,4,3,32,2,Tuesday,2015-08-04,6.85,7.47,6.85,7.47,600.0,1438646400.0,UPTREND
PSW,2015,8,5,3,32,3,Wednesday,2015-08-05,7.08,7.08,7.08,7.08,100.0,1438732800.0,SIDEWAY
PSW,2015,8,7,3,32,5,Friday,2015-08-07,6.51,6.51,6.51,6.51,100.0,1438905600.0,SIDEWAY
PSW,2015,8,14,3,33,5,Friday,2015-08-14,7.13,7.13,7.13,7.13,100.0,1439510400.0,SIDEWAY
PSW,2015,8,31,3,36,1,Monday,2015-08-31,6.46,6.46,6.46,6.46,1000.0,1440979200.0,SIDEWAY
PSW,2015,9,3,3,36,4,Thursday,2015-09-03,6.29,6.29,6.29,6.29,5000.0,1441238400.0,SIDEWAY
PSW,2015,9,8,3,37,2,Tuesday,2015-09-08,6.23,6.23,6.23,6.23,1000.0,1441670400.0,SIDEWAY
PSW,2015,9,14,3,38,1,Monday,2015-09-14,5.61,6.79,5.61,6.79,200.0,1442188800.0,UPTREND
PSW,2015,9,17,3,38,4,Thursday,2015-09-17,6.23,6.23,6.23,6.23,10000.0,1442448000.0,SIDEWAY
PSW,2015,9,18,3,38,5,Friday,2015-09-18,6.23,6.23,6.23,6.23,1650.0,1442534400.0,SIDEWAY
PSW,2015,9,21,3,39,1,Monday,2015-09-21,6.34,6.34,6.34,6.34,100.0,1442793600.0,SIDEWAY
PSW,2015,9,29,3,40,2,Tuesday,2015-09-29,5.72,5.72,5.72,5.72,100.0,1443484800.0,SIDEWAY
PSW,2015,10,8,4,41,4,Thursday,2015-10-08,6.29,6.29,6.29,6.29,100.0,1444262400.0,SIDEWAY
PSW,2015,10,12,4,42,1,Monday,2015-10-12,6.91,6.91,6.91,6.91,200.0,1444608000.0,SIDEWAY
PSW,2015,10,13,4,42,2,Tuesday,2015-10-13,6.23,6.23,6.23,6.23,100.0,1444694400.0,SIDEWAY
PSW,2015,10,20,4,43,2,Tuesday,2015-10-20,6.34,6.34,6.34,6.34,100.0,1445299200.0,SIDEWAY
PSW,2015,10,21,4,43,3,Wednesday,2015-10-21,5.72,5.95,5.72,5.95,1100.0,1445385600.0,UPTREND
PSW,2015,10,23,4,43,5,Friday,2015-10-23,5.95,5.95,5.95,5.95,8500.0,1445558400.0,SIDEWAY
PSW,2015,10,29,4,44,4,Thursday,2015-10-29,5.95,5.95,5.95,5.95,300.0,1446076800.0,SIDEWAY
PSW,2015,11,10,4,46,2,Tuesday,2015-11-10,6.0,6.0,5.95,5.95,10300.0,1447113600.0,DOWNTREND
PSW,2015,12,9,4,50,3,Wednesday,2015-12-09,5.89,5.89,5.89,5.89,700.0,1449619200.0,SIDEWAY
PSW,2015,12,23,4,52,3,Wednesday,2015-12-23,5.83,5.83,5.83,5.83,200.0,1450828800.0,SIDEWAY
PSW,2016,1,4,1,1,1,Monday,2016-01-04,5.78,5.78,5.78,5.78,10000.0,1451865600.0,SIDEWAY
PSW,2016,1,15,1,2,5,Friday,2016-01-15,5.72,5.72,5.72,5.72,6000.0,1452816000.0,SIDEWAY
PSW,2016,1,29,1,4,5,Friday,2016-01-29,6.29,6.29,6.29,6.29,100.0,1454025600.0,SIDEWAY
