symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
MFS,2019,4,16,2,16,2,Tuesday,2019-04-16,25.63,26.95,19.04,19.04,341000.0,1555372800.0,DOWNTREND
MFS,2019,4,17,2,16,3,Wednesday,2019-04-17,19.26,20.07,18.31,19.04,180150.0,1555459200.0,DOWNTREND
MFS,2019,4,18,2,16,4,Thursday,2019-04-18,18.31,18.67,17.21,17.21,81360.0,1555545600.0,DOWNTREND
MFS,2019,4,19,2,16,5,Friday,2019-04-19,17.21,20.29,16.62,20.29,165290.0,1555632000.0,UPTREND
MFS,2019,4,22,2,17,1,Monday,2019-04-22,20.5,22.04,20.5,21.82,113910.0,1555891200.0,UPTREND
MFS,2019,4,23,2,17,2,Tuesday,2019-04-23,21.38,21.97,20.21,20.5,36760.0,1555977600.0,DOWNTREND
MFS,2019,4,24,2,17,3,Wednesday,2019-04-24,19.77,20.8,19.77,20.29,74364.0,1556064000.0,UPTREND
MFS,2019,4,25,2,17,4,Thursday,2019-04-25,19.85,20.21,19.41,19.48,61356.0,1556150400.0,DOWNTREND
MFS,2019,4,26,2,17,5,Friday,2019-04-26,19.92,20.58,19.33,20.43,68816.0,1556236800.0,UPTREND
MFS,2019,5,2,2,18,4,Thursday,2019-05-02,20.65,20.65,19.7,20.07,39850.0,1556755200.0,DOWNTREND
MFS,2019,5,3,2,18,5,Friday,2019-05-03,20.07,20.94,19.77,20.87,122966.0,1556841600.0,UPTREND
MFS,2019,5,6,2,19,1,Monday,2019-05-06,20.5,22.63,20.5,21.38,128350.0,1557100800.0,UPTREND
MFS,2019,5,7,2,19,2,Tuesday,2019-05-07,21.68,22.34,21.68,21.9,53489.0,1557187200.0,UPTREND
MFS,2019,5,8,2,19,3,Wednesday,2019-05-08,21.9,21.97,20.94,21.38,54568.0,1557273600.0,DOWNTREND
MFS,2019,5,9,2,19,4,Thursday,2019-05-09,21.24,22.7,21.24,22.34,81350.0,1557360000.0,UPTREND
MFS,2019,5,10,2,19,5,Friday,2019-05-10,22.55,22.55,21.46,21.6,74629.0,1557446400.0,DOWNTREND
MFS,2019,5,13,2,20,1,Monday,2019-05-13,21.68,23.29,21.68,22.7,109032.0,1557705600.0,UPTREND
MFS,2019,5,14,2,20,2,Tuesday,2019-05-14,22.34,24.9,21.97,22.41,113160.0,1557792000.0,UPTREND
MFS,2019,5,15,2,20,3,Wednesday,2019-05-15,22.7,23.07,22.19,22.7,153558.0,1557878400.0,SIDEWAY
MFS,2019,5,16,2,20,4,Thursday,2019-05-16,22.48,22.7,21.75,22.34,105700.0,1557964800.0,DOWNTREND
MFS,2019,5,17,2,20,5,Friday,2019-05-17,21.97,22.7,21.16,22.04,85944.0,1558051200.0,UPTREND
MFS,2019,5,20,2,21,1,Monday,2019-05-20,22.26,22.34,21.38,21.97,62756.0,1558310400.0,DOWNTREND
MFS,2019,5,21,2,21,2,Tuesday,2019-05-21,21.97,21.97,21.68,21.9,31000.0,1558396800.0,DOWNTREND
MFS,2019,5,22,2,21,3,Wednesday,2019-05-22,21.82,22.63,21.82,21.97,87035.0,1558483200.0,UPTREND
MFS,2019,5,23,2,21,4,Thursday,2019-05-23,21.9,22.04,21.75,21.82,38568.0,1558569600.0,DOWNTREND
MFS,2019,5,24,2,21,5,Friday,2019-05-24,21.46,21.9,21.09,21.09,66451.0,1558656000.0,DOWNTREND
MFS,2019,5,27,2,22,1,Monday,2019-05-27,21.82,21.82,20.29,20.8,100110.0,1558915200.0,DOWNTREND
MFS,2019,5,28,2,22,2,Tuesday,2019-05-28,20.58,21.38,20.58,21.09,54900.0,1559001600.0,UPTREND
MFS,2019,5,29,2,22,3,Wednesday,2019-05-29,21.24,22.04,20.87,21.75,71543.0,1559088000.0,UPTREND
MFS,2019,5,30,2,22,4,Thursday,2019-05-30,21.46,21.9,21.09,21.53,62160.0,1559174400.0,UPTREND
MFS,2019,5,31,2,22,5,Friday,2019-05-31,21.6,21.6,20.94,21.02,40554.0,1559260800.0,DOWNTREND
MFS,2019,6,3,2,23,1,Monday,2019-06-03,21.02,21.38,20.29,20.58,11067.0,1559520000.0,DOWNTREND
MFS,2019,6,4,2,23,2,Tuesday,2019-06-04,20.21,20.65,20.21,20.58,17700.0,1559606400.0,UPTREND
MFS,2019,6,5,2,23,3,Wednesday,2019-06-05,20.65,21.31,20.65,20.8,27500.0,1559692800.0,UPTREND
MFS,2019,6,6,2,23,4,Thursday,2019-06-06,20.72,21.6,20.65,21.02,130701.0,1559779200.0,UPTREND
