symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
SGC,2006,9,5,3,36,2,Tuesday,2006-09-05,20.73,20.73,20.73,20.73,1650.0,1157414400.0,SIDEWAY
SGC,2006,9,6,3,36,3,Wednesday,2006-09-06,21.67,21.67,21.67,21.67,32350.0,1157500800.0,SIDEWAY
SGC,2006,9,7,3,36,4,Thursday,2006-09-07,22.24,22.24,21.67,21.67,47960.0,1157587200.0,DOWNTREND
SGC,2006,9,8,3,36,5,Friday,2006-09-08,21.48,21.48,21.3,21.3,20760.0,1157673600.0,DOWNTREND
SGC,2006,9,11,3,37,1,Monday,2006-09-11,20.35,20.35,20.35,20.35,52310.0,1157932800.0,SIDEWAY
SGC,2006,9,12,3,37,2,Tuesday,2006-09-12,19.41,19.41,19.41,19.41,21260.0,1158019200.0,SIDEWAY
SGC,2006,9,13,3,37,3,Wednesday,2006-09-13,18.47,18.85,18.47,18.85,120660.0,1158105600.0,UPTREND
SGC,2006,9,14,3,37,4,Thursday,2006-09-14,19.79,19.79,19.79,19.79,61950.0,1158192000.0,SIDEWAY
SGC,2006,9,15,3,37,5,Friday,2006-09-15,20.73,20.73,20.35,20.35,45530.0,1158278400.0,DOWNTREND
SGC,2006,9,18,3,38,1,Monday,2006-09-18,20.35,20.35,19.79,19.79,14450.0,1158537600.0,DOWNTREND
SGC,2006,9,19,3,38,2,Tuesday,2006-09-19,19.6,19.98,19.6,19.79,15450.0,1158624000.0,UPTREND
SGC,2006,9,20,3,38,3,Wednesday,2006-09-20,19.79,19.79,19.6,19.6,46830.0,1158710400.0,DOWNTREND
SGC,2006,9,21,3,38,4,Thursday,2006-09-21,19.41,19.6,19.41,19.6,12450.0,1158796800.0,UPTREND
SGC,2006,9,22,3,38,5,Friday,2006-09-22,19.41,19.41,19.22,19.22,12300.0,1158883200.0,DOWNTREND
SGC,2006,9,25,3,39,1,Monday,2006-09-25,19.22,19.41,19.22,19.41,39370.0,1159142400.0,UPTREND
SGC,2006,9,26,3,39,2,Tuesday,2006-09-26,19.22,19.41,19.22,19.41,25010.0,1159228800.0,UPTREND
SGC,2006,9,27,3,39,3,Wednesday,2006-09-27,19.22,19.41,19.22,19.41,35810.0,1159315200.0,UPTREND
SGC,2006,9,28,3,39,4,Thursday,2006-09-28,19.41,19.41,19.41,19.41,9380.0,1159401600.0,SIDEWAY
