symbol,year,month,date,quarter,week,weekday_index,weekday,full_date,open,high,low,close,volume,timestamp,trend
DTD,2017,11,16,4,46,4,Thursday,2017-11-16,7.89,7.89,7.59,7.89,1174500.0,1510790400.0,SIDEWAY
DTD,2017,11,17,4,46,5,Friday,2017-11-17,8.65,8.65,7.89,8.4,650800.0,1510876800.0,DOWNTREND
DTD,2017,11,20,4,47,1,Monday,2017-11-20,8.4,8.55,8.35,8.35,228400.0,1511136000.0,DOWNTREND
DTD,2017,11,21,4,47,2,Tuesday,2017-11-21,8.09,8.2,7.89,8.04,492500.0,1511222400.0,DOWNTREND
DTD,2017,11,22,4,47,3,Wednesday,2017-11-22,7.99,8.09,7.28,7.54,77700.0,1511308800.0,DOWNTREND
DTD,2017,11,23,4,47,4,Thursday,2017-11-23,7.54,8.09,7.18,7.44,76500.0,1511395200.0,DOWNTREND
DTD,2017,11,24,4,47,5,Friday,2017-11-24,7.44,7.84,7.44,7.84,150500.0,1511481600.0,UPTREND
DTD,2017,11,27,4,48,1,Monday,2017-11-27,7.79,7.79,7.64,7.69,91600.0,1511740800.0,DOWNTREND
DTD,2017,11,28,4,48,2,Tuesday,2017-11-28,7.69,7.74,7.59,7.74,113700.0,1511827200.0,UPTREND
DTD,2017,11,29,4,48,3,Wednesday,2017-11-29,7.69,7.69,7.59,7.69,88800.0,1511913600.0,SIDEWAY
DTD,2017,11,30,4,48,4,Thursday,2017-11-30,7.69,7.84,7.69,7.84,100800.0,1512000000.0,UPTREND
DTD,2017,12,1,4,48,5,Friday,2017-12-01,7.84,7.89,7.84,7.89,104900.0,1512086400.0,UPTREND
DTD,2017,12,4,4,49,1,Monday,2017-12-04,7.94,7.94,7.84,7.89,102400.0,1512345600.0,DOWNTREND
DTD,2017,12,5,4,49,2,Tuesday,2017-12-05,7.84,7.84,7.79,7.84,86600.0,1512432000.0,SIDEWAY
DTD,2017,12,6,4,49,3,Wednesday,2017-12-06,7.08,7.79,7.08,7.69,101300.0,1512518400.0,UPTREND
DTD,2017,12,7,4,49,4,Thursday,2017-12-07,7.74,7.74,7.54,7.64,94400.0,1512604800.0,DOWNTREND
DTD,2017,12,8,4,49,5,Friday,2017-12-08,7.69,7.69,7.54,7.64,104700.0,1512691200.0,DOWNTREND
DTD,2017,12,11,4,50,1,Monday,2017-12-11,7.69,7.69,7.64,7.64,36100.0,1512950400.0,DOWNTREND
DTD,2017,12,12,4,50,2,Tuesday,2017-12-12,7.64,7.64,7.64,7.64,18500.0,1513036800.0,SIDEWAY
DTD,2017,12,13,4,50,3,Wednesday,2017-12-13,7.64,7.64,7.64,7.64,34900.0,1513123200.0,SIDEWAY
DTD,2017,12,14,4,50,4,Thursday,2017-12-14,7.59,7.59,7.43,7.48,34300.0,1513209600.0,DOWNTREND
DTD,2017,12,15,4,50,5,Friday,2017-12-15,7.43,7.43,7.33,7.33,137000.0,1513296000.0,DOWNTREND
DTD,2017,12,18,4,51,1,Monday,2017-12-18,7.33,7.48,7.33,7.48,100600.0,1513555200.0,UPTREND
DTD,2017,12,19,4,51,2,Tuesday,2017-12-19,7.54,7.64,7.54,7.64,89200.0,1513641600.0,UPTREND
DTD,2017,12,20,4,51,3,Wednesday,2017-12-20,7.64,7.64,7.54,7.54,99800.0,1513728000.0,DOWNTREND
DTD,2017,12,21,4,51,4,Thursday,2017-12-21,7.54,7.54,7.38,7.38,21200.0,1513814400.0,DOWNTREND
DTD,2017,12,25,4,52,1,Monday,2017-12-25,7.38,7.43,7.38,7.43,74400.0,1514160000.0,UPTREND
DTD,2017,12,26,4,52,2,Tuesday,2017-12-26,7.48,7.48,7.43,7.48,88400.0,1514246400.0,SIDEWAY
DTD,2017,12,27,4,52,3,Wednesday,2017-12-27,7.48,7.48,7.48,7.48,98000.0,1514332800.0,SIDEWAY
DTD,2017,12,28,4,52,4,Thursday,2017-12-28,7.38,7.38,7.28,7.28,100100.0,1514419200.0,DOWNTREND
DTD,2017,12,29,4,52,5,Friday,2017-12-29,7.28,7.38,7.28,7.33,135500.0,1514505600.0,UPTREND
DTD,2018,1,2,1,1,2,Tuesday,2018-01-02,7.38,7.38,7.33,7.38,109300.0,1514851200.0,SIDEWAY
DTD,2018,1,3,1,1,3,Wednesday,2018-01-03,7.38,7.38,7.28,7.28,113000.0,1514937600.0,DOWNTREND
DTD,2018,1,4,1,1,4,Thursday,2018-01-04,7.33,7.33,7.28,7.33,102800.0,1515024000.0,SIDEWAY
DTD,2018,1,5,1,1,5,Friday,2018-01-05,7.38,7.48,7.38,7.48,64500.0,1515110400.0,UPTREND
DTD,2018,1,8,1,2,1,Monday,2018-01-08,7.54,7.64,7.54,7.54,207500.0,1515369600.0,SIDEWAY
DTD,2018,1,9,1,2,2,Tuesday,2018-01-09,7.64,7.69,7.54,7.54,150500.0,1515456000.0,DOWNTREND
DTD,2018,1,10,1,2,3,Wednesday,2018-01-10,7.48,7.54,7.48,7.54,145300.0,1515542400.0,UPTREND
DTD,2018,1,11,1,2,4,Thursday,2018-01-11,7.48,7.48,7.43,7.48,163500.0,1515628800.0,SIDEWAY
DTD,2018,1,12,1,2,5,Friday,2018-01-12,7.43,7.48,7.43,7.48,140000.0,1515715200.0,UPTREND
DTD,2018,1,15,1,3,1,Monday,2018-01-15,7.43,7.43,7.28,7.28,72200.0,1515974400.0,DOWNTREND
DTD,2018,1,16,1,3,2,Tuesday,2018-01-16,7.43,7.43,7.33,7.38,163100.0,1516060800.0,DOWNTREND
DTD,2018,1,17,1,3,3,Wednesday,2018-01-17,7.33,7.33,7.17,7.17,111700.0,1516147200.0,DOWNTREND
DTD,2018,1,18,1,3,4,Thursday,2018-01-18,7.28,7.28,7.12,7.12,83000.0,1516233600.0,DOWNTREND
DTD,2018,1,19,1,3,5,Friday,2018-01-19,7.02,7.02,6.97,7.02,122300.0,1516320000.0,SIDEWAY
DTD,2018,1,22,1,4,1,Monday,2018-01-22,7.02,7.02,6.92,6.92,208500.0,1516579200.0,DOWNTREND
DTD,2018,1,23,1,4,2,Tuesday,2018-01-23,6.92,6.92,6.76,6.76,91900.0,1516665600.0,DOWNTREND
DTD,2018,1,24,1,4,3,Wednesday,2018-01-24,6.76,6.81,6.76,6.81,114400.0,1516752000.0,UPTREND
DTD,2018,1,25,1,4,4,Thursday,2018-01-25,6.81,6.81,6.76,6.76,153200.0,1516838400.0,DOWNTREND
DTD,2018,1,26,1,4,5,Friday,2018-01-26,6.81,6.86,6.76,6.76,155500.0,1516924800.0,DOWNTREND
DTD,2018,1,29,1,5,1,Monday,2018-01-29,6.76,6.76,6.71,6.71,101000.0,1517184000.0,DOWNTREND
DTD,2018,1,30,1,5,2,Tuesday,2018-01-30,6.61,6.61,6.35,6.35,142000.0,1517270400.0,DOWNTREND
DTD,2018,1,31,1,5,3,Wednesday,2018-01-31,6.3,6.3,6.19,6.19,137600.0,1517356800.0,DOWNTREND
DTD,2018,2,1,1,5,4,Thursday,2018-02-01,6.19,6.19,6.19,6.19,61000.0,1517443200.0,SIDEWAY
DTD,2018,2,2,1,5,5,Friday,2018-02-02,6.19,6.19,6.14,6.14,74000.0,1517529600.0,DOWNTREND
DTD,2018,2,5,1,6,1,Monday,2018-02-05,6.09,6.09,6.09,6.09,35600.0,1517788800.0,SIDEWAY
DTD,2018,2,6,1,6,2,Tuesday,2018-02-06,6.14,6.19,6.14,6.19,101000.0,1517875200.0,UPTREND
DTD,2018,2,7,1,6,3,Wednesday,2018-02-07,6.09,6.19,6.09,6.19,53700.0,1517961600.0,UPTREND
DTD,2018,2,8,1,6,4,Thursday,2018-02-08,6.19,6.19,6.14,6.14,30000.0,1518048000.0,DOWNTREND
DTD,2018,2,9,1,6,5,Friday,2018-02-09,6.14,6.14,6.14,6.14,19000.0,1518134400.0,SIDEWAY
DTD,2018,2,12,1,7,1,Monday,2018-02-12,6.14,6.19,6.14,6.19,35100.0,1518393600.0,UPTREND
DTD,2018,2,13,1,7,2,Tuesday,2018-02-13,6.25,6.25,6.25,6.25,100.0,1518480000.0,SIDEWAY
DTD,2018,2,21,1,8,3,Wednesday,2018-02-21,6.25,6.3,6.25,6.3,99000.0,1519171200.0,UPTREND
DTD,2018,2,22,1,8,4,Thursday,2018-02-22,6.19,6.19,6.19,6.19,15000.0,1519257600.0,SIDEWAY
DTD,2018,2,23,1,8,5,Friday,2018-02-23,6.19,6.19,6.19,6.19,30000.0,1519344000.0,SIDEWAY
DTD,2018,2,26,1,9,1,Monday,2018-02-26,6.14,6.19,6.14,6.19,35300.0,1519603200.0,UPTREND
DTD,2018,2,27,1,9,2,Tuesday,2018-02-27,6.14,6.19,6.14,6.19,25100.0,1519689600.0,UPTREND
DTD,2018,2,28,1,9,3,Wednesday,2018-02-28,6.19,6.3,6.19,6.3,85000.0,1519776000.0,UPTREND
DTD,2018,3,1,1,9,4,Thursday,2018-03-01,6.19,6.25,6.19,6.25,55000.0,1519862400.0,UPTREND
DTD,2018,3,2,1,9,5,Friday,2018-03-02,6.14,6.14,6.14,6.14,20000.0,1519948800.0,SIDEWAY
DTD,2018,3,6,1,10,2,Tuesday,2018-03-06,6.14,6.14,6.14,6.14,30000.0,1520294400.0,SIDEWAY
DTD,2018,3,8,1,10,4,Thursday,2018-03-08,6.09,6.19,6.09,6.19,65000.0,1520467200.0,UPTREND
DTD,2018,3,9,1,10,5,Friday,2018-03-09,6.14,6.25,6.14,6.25,56000.0,1520553600.0,UPTREND
DTD,2018,3,12,1,11,1,Monday,2018-03-12,6.25,6.25,6.25,6.25,81000.0,1520812800.0,SIDEWAY
DTD,2018,3,13,1,11,2,Tuesday,2018-03-13,6.25,6.25,6.25,6.25,32000.0,1520899200.0,SIDEWAY
DTD,2018,3,14,1,11,3,Wednesday,2018-03-14,6.3,6.45,6.19,6.45,50200.0,1520985600.0,UPTREND
DTD,2018,3,15,1,11,4,Thursday,2018-03-15,6.25,6.25,6.25,6.25,109500.0,1521072000.0,SIDEWAY
