symbol,first,last,change,change_percentage
NDF,2.6,18.8,6.23,623
YBC,2.4,11.9,3.96,396
QCG,6.17,24.35,2.95,295
DTA,2.38,7.14,2.0,200
ALV,3.17,8.46,1.67,167
MIM,2.58,6.59,1.55,155
CCL,1.92,4.78,1.49,149
CID,7.1,17.5,1.46,146
ICC,11.77,28.47,1.42,142
TNS,2.0,4.8,1.4,140
IPA,3.55,8.4,1.37,137
HES,5.21,11.72,1.25,125
LEC,13.2,29.3,1.22,122
PIV,15.05,32.38,1.15,115
PIS,5.4,11.47,1.12,112
VID,2.38,4.92,1.07,107
VOS,1.09,2.24,1.06,106
DL1,5.6,11.39,1.03,103
CCM,9.44,19.1,1.02,102
SGT,3.51,7.03,1.0,100
NVT,2.02,3.99,0.98,98
DFC,7.45,14.71,0.97,97
SHS,1.93,3.71,0.92,92
DAT,13.14,25.06,0.91,91
DTV,4.84,9.19,0.9,90
GTH,3.44,6.49,0.89,89
DHT,21.04,39.84,0.89,89
C47,6.25,11.69,0.87,87
BHT,2.83,5.3,0.87,87
SBS,1.3,2.4,0.85,85
AGX,11.05,20.3,0.84,84
SIC,3.72,6.73,0.81,81
PVM,3.93,7.08,0.8,80
CTN,0.5,0.9,0.8,80
CTF,5.76,10.25,0.78,78
DIG,4.54,8.04,0.77,77
VRC,13.55,23.85,0.76,76
DCT,0.8,1.4,0.75,75
MBS,3.45,5.95,0.72,72
QPH,7.85,13.35,0.7,70
KAC,15.98,27.19,0.7,70
DPH,11.61,19.47,0.68,68
NOS,0.3,0.5,0.67,67
MCG,2.26,3.78,0.67,67
ANV,2.87,4.76,0.66,66
LDG,5.12,8.46,0.65,65
VE9,3.35,5.47,0.63,63
VAT,3.18,5.18,0.63,63
PDR,5.49,8.93,0.63,63
OGC,1.3,2.12,0.63,63
HLC,6.04,9.83,0.63,63
VCR,2.6,4.2,0.62,62
SJC,5.0,8.1,0.62,62
QBS,5.51,8.95,0.62,62
PDC,4.0,6.5,0.62,62
CCR,23.64,38.02,0.61,61
TNT,2.5,4.0,0.6,60
PEQ,3.8,6.09,0.6,60
NVB,3.6,5.75,0.6,60
KST,3.63,5.79,0.6,60
BCG,2.73,4.37,0.6,60
API,9.62,15.3,0.59,59
VNA,0.95,1.5,0.58,58
VDN,7.61,12.03,0.58,58
DC4,4.58,7.24,0.58,58
CVN,1.66,2.62,0.58,58
KTT,4.2,6.6,0.57,57
BVG,0.9,1.4,0.56,56
SRB,1.1,1.7,0.55,55
LCC,2.0,3.1,0.55,55
DVN,12.65,19.55,0.55,55
PHC,4.88,7.49,0.53,53
AFX,3.12,4.76,0.53,53
PX1,6.6,10.0,0.52,52
STP,2.5,3.77,0.51,51
DRI,5.7,8.62,0.51,51
NTB,0.8,1.2,0.5,50
HDC,4.37,6.57,0.5,50
ATG,2.32,3.46,0.49,49
TW3,8.91,13.18,0.48,48
HII,6.18,9.17,0.48,48
CIG,2.23,3.3,0.48,48
KSB,28.9,42.51,0.47,47
GTA,7.77,11.44,0.47,47
AMP,15.62,23.0,0.47,47
VND,2.52,3.68,0.46,46
TCM,11.94,17.45,0.46,46
CTP,13.73,19.98,0.46,46
ABC,15.79,23.09,0.46,46
TSC,2.67,3.87,0.45,45
SCR,6.1,8.82,0.45,45
PAC,25.75,37.32,0.45,45
HNB,19.64,28.57,0.45,45
HAX,11.24,16.32,0.45,45
PGT,3.2,4.6,0.44,44
MBB,5.86,8.45,0.44,44
HSI,0.9,1.3,0.44,44
FCN,12.5,18.04,0.44,44
