symbol,first,last,change,change_percentage
GTS,7.47,11.24,0.5,50
ACS,7.3,10.9,0.49,49
DLD,12.7,18.8,0.48,48
CSC,24.07,34.42,0.43,43
ILA,2.11,2.84,0.35,35
TNB,4.12,5.47,0.33,33
VAV,17.32,22.79,0.32,32
TKU,6.44,8.39,0.3,30
KVC,1.0,1.3,0.3,30
BHP,5.68,7.37,0.3,30
PTP,9.6,12.4,0.29,29
CCR,12.62,16.32,0.29,29
TTL,6.5,8.35,0.28,28
DNC,16.19,20.72,0.28,28
SJM,1.1,1.4,0.27,27
CMV,7.69,9.74,0.27,27
KCB,1.9,2.4,0.26,26
HAI,3.07,3.86,0.26,26
SBV,6.16,7.62,0.24,24
AMD,2.16,2.65,0.23,23
TNS,2.3,2.8,0.22,22
HAR,3.86,4.71,0.22,22
SJ1,13.85,16.7,0.21,21
VHE,5.42,6.5,0.2,20
TMX,8.1,9.67,0.19,19
KPF,16.57,19.79,0.19,19
VDS,3.81,4.5,0.18,18
ART,2.2,2.6,0.18,18
VEC,10.2,11.9,0.17,17
FIT,5.96,6.98,0.17,17
TGG,1.87,2.17,0.16,16
PGD,36.95,42.97,0.16,16
PCT,6.25,7.25,0.16,16
KSB,12.12,14.09,0.16,16
VNI,10.0,11.5,0.15,15
MH3,27.65,31.66,0.15,15
HSM,15.48,17.8,0.15,15
DGT,23.2,26.6,0.15,15
BAL,7.5,8.6,0.15,15
ANT,7.8,9.0,0.15,15
TOP,0.7,0.8,0.14,14
KLF,1.4,1.6,0.14,14
DAS,6.79,7.75,0.14,14
TDP,10.68,12.1,0.13,13
PPP,12.14,13.71,0.13,13
BSI,6.34,7.19,0.13,13
VPC,0.8,0.9,0.12,12
TVP,7.49,8.41,0.12,12
TCO,10.4,11.6,0.12,12
SD2,4.0,4.5,0.12,12
MTG,2.6,2.9,0.12,12
HHV,11.98,13.4,0.12,12
VGV,7.92,8.8,0.11,11
TIP,14.82,16.5,0.11,11
STC,9.91,11.01,0.11,11
SSC,51.96,57.76,0.11,11
SDV,14.44,16.09,0.11,11
S55,20.94,23.19,0.11,11
HDP,7.51,8.3,0.11,11
DST,0.9,1.0,0.11,11
CDO,0.9,1.0,0.11,11
C4G,3.04,3.36,0.11,11
XHC,16.8,18.48,0.1,10
VNB,14.5,16.0,0.1,10
SRB,1.0,1.1,0.1,10
SGD,7.83,8.61,0.1,10
PSE,4.8,5.26,0.1,10
PMJ,9.07,9.97,0.1,10
MGG,24.94,27.47,0.1,10
ILC,2.1,2.3,0.1,10
FID,1.0,1.1,0.1,10
CIG,2.14,2.36,0.1,10
CI5,4.2,4.6,0.1,10
BTW,25.94,28.53,0.1,10
BDG,14.57,16.05,0.1,10
TST,5.72,6.21,0.09,9
SAC,7.05,7.68,0.09,9
PVX,1.1,1.2,0.09,9
OPC,16.13,17.57,0.09,9
NKG,4.27,4.67,0.09,9
KHA,28.56,31.16,0.09,9
HU6,4.44,4.85,0.09,9
DXV,3.67,4.0,0.09,9
DVC,6.71,7.31,0.09,9
CTR,20.87,22.68,0.09,9
CC4,6.89,7.49,0.09,9
ATS,23.6,25.7,0.09,9
LKW,18.24,19.72,0.08,8
