symbol,first,last,change,change_percentage
FBA,3.1,7.8,1.52,152
CMI,4.44,10.86,1.45,145
DPP,2.85,6.67,1.34,134
SPC,11.68,26.42,1.26,126
VIX,1.01,2.16,1.14,114
SAP,4.06,8.58,1.11,111
DAG,2.4,4.6,0.92,92
ADP,0.82,1.52,0.85,85
VIR,4.64,8.54,0.84,84
SRC,2.94,5.41,0.84,84
MKV,4.44,8.02,0.81,81
CSM,4.28,7.73,0.81,81
SGH,10.58,18.34,0.73,73
VE2,2.61,4.37,0.67,67
PTG,0.03,0.05,0.67,67
HSG,1.48,2.29,0.55,55
UNI,4.68,7.15,0.53,53
MAS,1.78,2.73,0.53,53
DGT,5.48,8.22,0.5,50
HHS,3.32,4.87,0.47,47
FMC,2.28,3.35,0.47,47
QTC,2.35,3.42,0.46,46
GLT,4.1,6.0,0.46,46
TGP,1.27,1.83,0.44,44
HVG,7.3,10.51,0.44,44
VLA,1.93,2.75,0.42,42
PGC,1.53,2.16,0.41,41
IN4,4.42,6.24,0.41,41
DRC,5.9,8.34,0.41,41
PJS,4.17,5.82,0.4,40
L14,0.6,0.84,0.4,40
PTP,1.41,1.96,0.39,39
PTI,4.38,6.08,0.39,39
BTS,3.87,5.39,0.39,39
ACC,5.25,7.31,0.39,39
TTG,1.78,2.45,0.38,38
NGC,2.68,3.67,0.37,37
SDV,3.73,5.09,0.36,36
DTT,4.7,6.39,0.36,36
AGF,11.37,15.47,0.36,36
SEB,2.15,2.9,0.35,35
NHA,0.8,1.08,0.35,35
HBC,2.19,2.96,0.35,35
INC,2.51,3.37,0.34,34
DTV,1.76,2.35,0.34,34
BMC,15.05,20.19,0.34,34
GIL,7.08,9.4,0.33,33
VCM,3.15,4.17,0.32,32
V12,2.05,2.71,0.32,32
NDC,1.58,2.08,0.32,32
CCM,6.52,8.58,0.32,32
VHF,7.32,9.61,0.31,31
SMC,3.38,4.42,0.31,31
SCR,4.19,5.5,0.31,31
L35,2.76,3.62,0.31,31
CMS,4.84,6.32,0.31,31
ARM,4.86,6.35,0.31,31
SGT,3.24,4.2,0.3,30
ABI,2.13,2.77,0.3,30
VKP,0.7,0.9,0.29,29
SHP,2.08,2.66,0.28,28
SAM,2.52,3.22,0.28,28
LAS,5.3,6.77,0.28,28
DC2,4.08,5.21,0.28,28
CHP,2.42,3.09,0.28,28
TRA,12.29,15.65,0.27,27
SFC,6.69,8.52,0.27,27
PTT,1.3,1.65,0.27,27
HCC,2.12,2.7,0.27,27
BDB,2.52,3.19,0.27,27
LUT,7.8,9.8,0.26,26
ITD,2.59,3.27,0.26,26
CLW,5.17,6.53,0.26,26
YBC,12.4,15.5,0.25,25
SMA,2.92,3.64,0.25,25
SIC,2.08,2.61,0.25,25
PLC,4.56,5.69,0.25,25
PJT,1.84,2.3,0.25,25
HVX,3.27,4.08,0.25,25
DQC,6.08,7.62,0.25,25
AMC,4.91,6.15,0.25,25
VDN,3.27,4.04,0.24,24
STC,2.92,3.63,0.24,24
SBA,1.94,2.4,0.24,24
POT,6.1,7.59,0.24,24
IHK,2.16,2.67,0.24,24
ICI,3.07,3.8,0.24,24
VNE,3.87,4.77,0.23,23
