,id,fund_id,created,modified,stock,sector_vi,sector_en,bourse_vi,bourse_en,per_nav,data_index_id,shares,market_value,foreign_ownership
60,7018,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VPB,,,,,8.10,5874,33303269,596.10,100.00
61,7019,5,2022-12-31 00:00:00,2023-01-17 04:25:18,FPT,,,,,7.40,5874,7087633,545.00,100.00
62,7020,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VNM,,,,,6.60,5874,6451229,490.90,55.70
63,7021,5,2022-12-31 00:00:00,2023-01-17 04:25:18,ACB,,,,,6.50,5874,22023971,482.30,100.00
64,7022,5,2022-12-31 00:00:00,2023-01-17 04:25:18,MSN,,,,,6.10,5874,4861712,452.10,62.30
65,7023,5,2022-12-31 00:00:00,2023-01-17 04:25:18,TCB,,,,,6.10,5874,17434275,450.70,100.00
66,7024,5,2022-12-31 00:00:00,2023-01-17 04:25:18,HPG,,,,,5.90,5874,24414733,439.50,44.50
67,7025,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VHM,,,,,5.30,5874,8239626,395.50,48.60
68,7026,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VIC,,,,,5.30,5874,7293641,392.40,26.40
69,7027,5,2022-12-31 00:00:00,2023-01-17 04:25:18,MWG,,,,,4.90,5874,8383716,359.70,100.00
70,7028,5,2022-12-31 00:00:00,2023-01-17 04:25:18,MBB,,,,,4.40,5874,19066539,326.00,100.00
71,7029,5,2022-12-31 00:00:00,2023-01-17 04:25:18,STB,,,,,4.40,5874,14357641,323.00,90.00
72,7030,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VCB,,,,,4.30,5874,3959619,316.80,78.70
73,7031,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VJC,,,,,3.10,5874,2099056,229.80,56.80
74,7032,5,2022-12-31 00:00:00,2023-01-17 04:25:18,HDB,,,,,2.90,5874,13478827,215.00,100.00
75,7033,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VRE,,,,,2.50,5874,6922123,182.10,65.40
76,7034,5,2022-12-31 00:00:00,2023-01-17 04:25:18,VIB,,,,,2.30,5874,8818850,167.60,100.00
77,7035,5,2022-12-31 00:00:00,2023-01-17 04:25:18,CTG,,,,,2.10,5874,5579453,152.00,92.80
78,7036,5,2022-12-31 00:00:00,2023-01-17 04:25:18,SSI,,,,,1.90,5874,7921870,140.20,41.30
79,7037,5,2022-12-31 00:00:00,2023-01-17 04:25:18,TPB,,,,,1.90,5874,6639607,139.80,100.00
80,7038,5,2022-12-31 00:00:00,2023-01-17 04:25:18,KDH,,,,,1.30,5874,3596564,95.30,75.00
81,7039,5,2022-12-31 00:00:00,2023-01-17 04:25:18,SAB,,,,,1.20,5874,510400,85.20,62.60
82,7040,5,2022-12-31 00:00:00,2023-01-17 04:25:18,NVL,,,,,1.10,5874,5965341,83.50,13.30
83,7041,5,2022-12-31 00:00:00,2023-01-17 04:25:18,GAS,,,,,1.10,5874,769940,78.10,6.00
84,7042,5,2022-12-31 00:00:00,2023-01-17 04:25:18,BID,,,,,0.80,5874,1606621,62.00,57.30
85,7043,5,2022-12-31 00:00:00,2023-01-17 04:25:18,POW,,,,,0.50,5874,3523600,37.50,10.10
86,7044,5,2022-12-31 00:00:00,2023-01-17 04:25:18,PLX,,,,,0.40,5874,945540,30.00,88.90
87,7045,5,2022-12-31 00:00:00,2023-01-17 04:25:18,PDR,,,,,0.40,5874,1989815,27.10,9.70
88,7046,5,2022-12-31 00:00:00,2023-01-17 04:25:18,BVH,,,,,0.30,5874,532500,24.80,54.80
89,7047,5,2022-12-31 00:00:00,2023-01-17 04:25:18,GVR,,,,,0.20,5874,1217900,16.80,4.20
90,6890,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VPB,,,,,7.00,5643,31593669,530.80,100.00
91,6891,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VNM,,,,,6.70,5643,6084729,503.80,55.80
92,6892,5,2022-11-30 00:00:00,2022-12-19 04:41:05,FPT,,,,,6.60,5643,6710133,500.60,100.00
93,6893,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VIC,,,,,6.40,5643,6896041,480.00,25.60
94,6894,5,2022-11-30 00:00:00,2022-12-19 04:41:05,MSN,,,,,6.20,5643,4601612,469.40,61.50
95,6895,5,2022-11-30 00:00:00,2022-12-19 04:41:05,ACB,,,,,6.10,5643,20792671,459.50,100.00
96,6896,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VHM,,,,,5.70,5643,7851126,427.90,47.20
97,6897,5,2022-11-30 00:00:00,2022-12-19 04:41:05,TCB,,,,,5.70,5643,16476775,426.70,100.00
98,6898,5,2022-11-30 00:00:00,2022-12-19 04:41:05,HPG,,,,,5.60,5643,23082133,424.70,41.00
99,6899,5,2022-11-30 00:00:00,2022-12-19 04:41:05,MWG,,,,,4.60,5643,7920216,349.30,100.00
100,6900,5,2022-11-30 00:00:00,2022-12-19 04:41:05,MBB,,,,,4.20,5643,18014539,313.50,100.00
101,6901,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VCB,,,,,4.00,5643,3746719,303.50,78.60
102,6902,5,2022-11-30 00:00:00,2022-12-19 04:41:05,STB,,,,,3.60,5643,13580141,271.60,79.70
103,6903,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VJC,,,,,2.70,5643,1981056,204.00,55.20
104,6904,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VRE,,,,,2.70,5643,6547123,200.00,65.70
105,6905,5,2022-11-30 00:00:00,2022-12-19 04:41:05,HDB,,,,,2.60,5643,12732727,198.00,100.00
106,6906,5,2022-11-30 00:00:00,2022-12-19 04:41:05,VIB,,,,,2.20,5643,8348350,169.10,100.00
107,6907,5,2022-11-30 00:00:00,2022-12-19 04:41:05,SSI,,,,,1.90,5643,7496870,144.30,38.20
108,6908,5,2022-11-30 00:00:00,2022-12-19 04:41:05,CTG,,,,,1.90,5643,5253253,143.20,91.30
109,6909,5,2022-11-30 00:00:00,2022-12-19 04:41:05,TPB,,,,,1.80,5643,6271607,138.00,100.00
110,6910,5,2022-11-30 00:00:00,2022-12-19 04:41:05,NVL,,,,,1.70,5643,5647241,131.90,10.20
111,6911,5,2022-11-30 00:00:00,2022-12-19 04:41:05,KDH,,,,,1.20,5643,3407564,93.40,72.60
112,6912,5,2022-11-30 00:00:00,2022-12-19 04:41:05,SAB,,,,,1.20,5643,486700,87.60,62.70
113,6913,5,2022-11-30 00:00:00,2022-12-19 04:41:05,GAS,,,,,1.10,5643,721340,79.50,6.10
114,6914,5,2022-11-30 00:00:00,2022-12-19 04:41:05,BID,,,,,0.80,5643,1509421,62.00,57.20
115,6915,5,2022-11-30 00:00:00,2022-12-19 04:41:05,POW,,,,,0.50,5643,3364000,39.20,9.00
116,6916,5,2022-11-30 00:00:00,2022-12-19 04:41:05,PLX,,,,,0.40,5643,897540,26.50,87.40
117,6917,5,2022-11-30 00:00:00,2022-12-19 04:41:05,BVH,,,,,0.30,5643,508200,24.60,54.10
118,6918,5,2022-11-30 00:00:00,2022-12-19 04:41:05,PDR,,,,,0.30,5643,1681315,22.90,12.40
119,6919,5,2022-11-30 00:00:00,2022-12-19 04:41:05,GVR,,,,,0.20,5643,1145900,16.30,4.20
120,6761,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VPB,,,,,6.80,5493,27370669,447.50,100.00
121,6762,5,2022-10-31 00:00:00,2022-11-21 07:03:33,FPT,,,,,6.20,5493,5435533,410.90,100.00
122,6763,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VNM,,,,,5.80,5493,4897929,384.50,55.40
123,6764,5,2022-10-31 00:00:00,2022-11-21 07:03:33,ACB,,,,,5.70,5493,16812571,376.60,100.00
124,6765,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VHM,,,,,5.10,5493,7575426,340.90,45.80
125,6766,5,2022-10-31 00:00:00,2022-11-21 07:03:33,TCB,,,,,5.00,5493,13390975,329.40,100.00
126,6767,5,2022-10-31 00:00:00,2022-11-21 07:03:33,MSN,,,,,4.90,5493,3775812,322.80,60.20
127,6768,5,2022-10-31 00:00:00,2022-11-21 07:03:33,NVL,,,,,4.70,5493,4488041,314.20,10.70
128,6769,5,2022-10-31 00:00:00,2022-11-21 07:03:33,MWG,,,,,4.70,5493,6018716,310.60,100.00
129,6770,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VIC,,,,,4.60,5493,5504541,305.00,25.10
130,6771,5,2022-10-31 00:00:00,2022-11-21 07:03:33,HPG,,,,,4.40,5493,18780733,293.90,40.60
131,6772,5,2022-10-31 00:00:00,2022-11-21 07:03:33,MBB,,,,,3.90,5493,14589339,258.20,100.00
132,6773,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VCB,,,,,3.40,5493,3034819,223.10,78.60
133,6774,5,2022-10-31 00:00:00,2022-11-21 07:03:33,STB,,,,,2.70,5493,11101341,179.30,68.00
134,6775,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VJC,,,,,2.60,5493,1581356,170.20,54.30
135,6776,5,2022-10-31 00:00:00,2022-11-21 07:03:33,HDB,,,,,2.50,5493,10209827,167.40,100.00
136,6777,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VIB,,,,,2.00,5493,6812350,133.50,100.00
137,6778,5,2022-10-31 00:00:00,2022-11-21 07:03:33,VRE,,,,,1.90,5493,5227423,128.60,64.40
138,6779,5,2022-10-31 00:00:00,2022-11-21 07:03:33,CTG,,,,,1.60,5493,4206853,103.50,89.50
139,6780,5,2022-10-31 00:00:00,2022-11-21 07:03:33,SSI,,,,,1.50,5493,6159070,100.40,34.40
140,6781,5,2022-10-31 00:00:00,2022-11-21 07:03:33,TPB,,,,,1.50,5493,4644807,96.10,100.00
141,6782,5,2022-10-31 00:00:00,2022-11-21 07:03:33,SAB,,,,,1.10,5493,405600,75.20,62.70
142,6783,5,2022-10-31 00:00:00,2022-11-21 07:03:33,PDR,,,,,1.10,5493,1596315,69.80,5.40
143,6784,5,2022-10-31 00:00:00,2022-11-21 07:03:33,KDH,,,,,1.00,5493,2815464,63.90,56.80
144,6785,5,2022-10-31 00:00:00,2022-11-21 07:03:33,GAS,,,,,0.90,5493,565640,62.80,6.10
145,6786,5,2022-10-31 00:00:00,2022-11-21 07:03:33,BID,,,,,0.60,5493,1152021,39.80,56.50
146,6787,5,2022-10-31 00:00:00,2022-11-21 07:03:33,POW,,,,,0.50,5493,3436600,35.60,5.90
147,6788,5,2022-10-31 00:00:00,2022-11-21 07:03:33,BVH,,,,,0.40,5493,443000,23.30,53.90
148,6789,5,2022-10-31 00:00:00,2022-11-21 07:03:33,PLX,,,,,0.30,5493,763140,21.70,86.10
149,6790,5,2022-10-31 00:00:00,2022-11-21 07:03:33,GVR,,,,,0.20,5493,942400,13.60,3.90
150,6574,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VPB,,,,,6.70,5344,25572469,460.30,100.00
151,6575,5,2022-09-30 00:00:00,2022-10-17 08:09:00,FPT,,,,,6.10,5344,5128133,412.80,100.00
152,6576,5,2022-09-30 00:00:00,2022-10-17 08:09:00,TCB,,,,,6.00,5344,12496375,406.10,100.00
153,6577,5,2022-09-30 00:00:00,2022-10-17 08:09:00,HPG,,,,,5.50,5344,17734233,376.00,43.00
154,6578,5,2022-09-30 00:00:00,2022-10-17 08:09:00,NVL,,,,,5.40,5344,4335041,368.00,11.30
155,6579,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VHM,,,,,5.40,5344,7249526,367.60,46.20
156,6580,5,2022-09-30 00:00:00,2022-10-17 08:09:00,MWG,,,,,5.30,5344,5639016,360.90,100.00
157,6581,5,2022-09-30 00:00:00,2022-10-17 08:09:00,MSN,,,,,5.20,5344,3574512,353.90,59.00
158,6582,5,2022-09-30 00:00:00,2022-10-17 08:09:00,ACB,,,,,5.10,5344,15750771,349.70,100.00
159,6583,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VNM,,,,,4.90,5344,4642329,335.60,55.00
160,6584,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VIC,,,,,4.30,5344,5297441,291.40,25.10
161,6585,5,2022-09-30 00:00:00,2022-10-17 08:09:00,MBB,,,,,4.00,5344,13633239,272.70,100.00
162,6586,5,2022-09-30 00:00:00,2022-10-17 08:09:00,STB,,,,,3.20,5344,10462941,215.50,72.60
163,6587,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VCB,,,,,3.10,5344,2875519,210.50,78.40
164,6588,5,2022-09-30 00:00:00,2022-10-17 08:09:00,HDB,,,,,2.70,5344,9611327,184.10,99.80
165,6589,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VJC,,,,,2.50,5344,1520656,168.60,54.00
166,6590,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VRE,,,,,2.10,5344,5042123,141.20,63.90
167,6591,5,2022-09-30 00:00:00,2022-10-17 08:09:00,VIB,,,,,2.10,5344,6368550,140.10,100.00
168,6592,5,2022-09-30 00:00:00,2022-10-17 08:09:00,SSI,,,,,1.70,5344,5810170,115.00,34.40
169,6593,5,2022-09-30 00:00:00,2022-10-17 08:09:00,TPB,,,,,1.60,5344,4345107,108.60,100.00
170,6594,5,2022-09-30 00:00:00,2022-10-17 08:09:00,CTG,,,,,1.40,5344,3983653,92.40,89.20
171,6595,5,2022-09-30 00:00:00,2022-10-17 08:09:00,PDR,,,,,1.10,5344,1506515,77.00,5.30
172,6596,5,2022-09-30 00:00:00,2022-10-17 08:09:00,KDH,,,,,1.10,5344,2620464,73.50,59.10
173,6597,5,2022-09-30 00:00:00,2022-10-17 08:09:00,SAB,,,,,1.10,5344,393200,72.70,62.80
174,6598,5,2022-09-30 00:00:00,2022-10-17 08:09:00,GAS,,,,,0.90,5344,537140,59.10,6.10
175,6599,5,2022-09-30 00:00:00,2022-10-17 08:09:00,POW,,,,,0.60,5344,3249100,40.10,5.50
176,6600,5,2022-09-30 00:00:00,2022-10-17 08:09:00,BID,,,,,0.50,5344,1077821,36.50,56.30
177,6601,5,2022-09-30 00:00:00,2022-10-17 08:09:00,PLX,,,,,0.30,5344,725340,23.90,85.50
178,6602,5,2022-09-30 00:00:00,2022-10-17 08:09:00,BVH,,,,,0.30,5344,424100,22.70,53.80
179,6603,5,2022-09-30 00:00:00,2022-10-17 08:09:00,GVR,,,,,0.30,5344,883600,18.50,3.60
180,6474,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VPB,,,,,7.10,5216,17199113,546.90,100.00
181,6475,5,2022-08-31 00:00:00,2022-09-19 06:18:31,TCB,,,,,6.40,5216,12605175,491.00,100.00
182,6476,5,2022-08-31 00:00:00,2022-09-19 06:18:31,FPT,,,,,5.80,5216,5173182,448.00,100.00
183,6477,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VHM,,,,,5.70,5216,7230726,441.10,46.30
184,6478,5,2022-08-31 00:00:00,2022-09-19 06:18:31,MWG,,,,,5.50,5216,5689216,421.00,100.00
185,6479,5,2022-08-31 00:00:00,2022-09-19 06:18:31,MSN,,,,,5.30,5216,3565112,408.20,59.00
186,6480,5,2022-08-31 00:00:00,2022-09-19 06:18:31,HPG,,,,,5.30,5216,17690433,406.90,41.80
187,6481,5,2022-08-31 00:00:00,2022-09-19 06:18:31,ACB,,,,,5.10,5216,15890771,391.70,100.00
188,6482,5,2022-08-31 00:00:00,2022-09-19 06:18:31,NVL,,,,,4.60,5216,4324141,354.10,11.80
189,6483,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VNM,,,,,4.50,5216,4631329,349.70,54.90
190,6484,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VIC,,,,,4.40,5216,5283441,336.60,25.10
191,6485,5,2022-08-31 00:00:00,2022-09-19 06:18:31,MBB,,,,,4.20,5216,13753639,326.60,100.00
192,6486,5,2022-08-31 00:00:00,2022-09-19 06:18:31,STB,,,,,3.40,5216,10436141,258.80,76.40
193,6487,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VCB,,,,,3.10,5216,2868019,240.90,78.40
194,6488,5,2022-08-31 00:00:00,2022-09-19 06:18:31,HDB,,,,,2.70,5216,7755862,207.10,98.90
195,6489,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VJC,,,,,2.40,5216,1516656,184.40,55.20
196,6490,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VIB,,,,,2.10,5216,6424750,160.60,100.00
197,6491,5,2022-08-31 00:00:00,2022-09-19 06:18:31,VRE,,,,,1.80,5216,5029323,139.30,63.80
198,6492,5,2022-08-31 00:00:00,2022-09-19 06:18:31,SSI,,,,,1.80,5216,5795370,139.10,35.50
199,6493,5,2022-08-31 00:00:00,2022-09-19 06:18:31,TPB,,,,,1.60,5216,4383982,122.80,100.00
200,6494,5,2022-08-31 00:00:00,2022-09-19 06:18:31,CTG,,,,,1.50,5216,3973453,112.30,89.50
201,6495,5,2022-08-31 00:00:00,2022-09-19 06:18:32,KDH,,,,,1.30,5216,2614064,96.70,63.80
202,6496,5,2022-08-31 00:00:00,2022-09-19 06:18:32,PDR,,,,,1.10,5216,1502515,82.90,5.30
203,6497,5,2022-08-31 00:00:00,2022-09-19 06:18:32,SAB,,,,,1.00,5216,392400,73.70,62.80
204,6498,5,2022-08-31 00:00:00,2022-09-19 06:18:32,GAS,,,,,0.80,5216,535540,62.70,6.10
205,6499,5,2022-08-31 00:00:00,2022-09-19 06:18:32,POW,,,,,0.60,5216,3241100,45.40,5.00
206,6500,5,2022-08-31 00:00:00,2022-09-19 06:18:32,BID,,,,,0.60,5216,1074621,43.00,56.40
207,6501,5,2022-08-31 00:00:00,2022-09-19 06:18:32,PLX,,,,,0.40,5216,723740,30.50,86.20
208,6502,5,2022-08-31 00:00:00,2022-09-19 06:18:32,BVH,,,,,0.30,5216,423300,24.80,54.00
209,6503,5,2022-08-31 00:00:00,2022-09-19 06:18:32,GVR,,,,,0.30,5216,881200,23.20,3.60
210,6364,5,2022-07-31 00:00:00,2022-08-09 08:28:42,VPB,,,,,7.30,5089,18994613,545.10,100.00
211,6365,5,2022-07-31 00:00:00,2022-08-09 08:28:42,TCB,,,,,7.00,5089,13930475,528.00,100.00
212,6366,5,2022-07-31 00:00:00,2022-08-09 08:28:42,FPT,,,,,6.30,5089,5691812,475.30,100.00
213,6367,5,2022-07-31 00:00:00,2022-08-09 08:28:42,VHM,,,,,5.90,5089,7440826,445.70,46.30
214,6368,5,2022-07-31 00:00:00,2022-08-09 08:28:42,ACB,,,,,5.80,5089,17523523,431.10,100.00
215,6369,5,2022-07-31 00:00:00,2022-08-09 08:28:42,HPG,,,,,5.60,5089,19522033,419.70,41.70
216,6370,5,2022-07-31 00:00:00,2022-08-09 08:28:42,MWG,,,,,5.10,5089,6255862,381.60,100.00
217,6371,5,2022-07-31 00:00:00,2022-08-09 08:28:42,VIC,,,,,5.00,5089,5820441,372.50,25.00
218,6372,5,2022-07-31 00:00:00,2022-08-09 08:28:42,VNM,,,,,5.00,5089,5103029,371.50,54.70
219,6373,5,2022-07-31 00:00:00,2022-08-09 08:28:43,MSN,,,,,4.90,5089,3475912,368.80,58.90
220,6374,5,2022-07-31 00:00:00,2022-08-09 08:28:43,MBB,,,,,4.30,5089,12684881,325.40,100.00
221,6375,5,2022-07-31 00:00:00,2022-08-09 08:28:43,NVL,,,,,4.20,5089,4184541,311.70,11.90
222,6376,5,2022-07-31 00:00:00,2022-08-09 08:28:43,STB,,,,,3.80,5089,11507241,284.20,73.40
223,6377,5,2022-07-31 00:00:00,2022-08-09 08:28:43,VCB,,,,,3.20,5089,3177319,237.30,78.20
224,6378,5,2022-07-31 00:00:00,2022-08-09 08:28:43,VJC,,,,,2.80,5089,1653356,207.80,56.10
225,6379,5,2022-07-31 00:00:00,2022-08-09 08:28:43,HDB,,,,,2.70,5089,8512862,205.60,94.20
226,6380,5,2022-07-31 00:00:00,2022-08-09 08:28:43,VRE,,,,,1.90,5089,5169423,144.70,63.50
227,6381,5,2022-07-31 00:00:00,2022-08-09 08:28:43,SSI,,,,,1.80,5089,6363070,135.90,33.60
228,6382,5,2022-07-31 00:00:00,2022-08-09 08:28:43,TPB,,,,,1.70,5089,4827702,128.40,100.00
229,6383,5,2022-07-31 00:00:00,2022-08-09 08:28:43,CTG,,,,,1.60,5089,4400053,119.70,88.70
230,6384,5,2022-07-31 00:00:00,2022-08-09 08:28:43,KDH,,,,,1.40,5089,2805864,105.20,63.60
231,6385,5,2022-07-31 00:00:00,2022-08-09 08:28:43,PDR,,,,,1.20,5089,1640115,86.30,5.10
