symbol,first,last,change,change_percentage
GCB,5.7,9.6,0.68,68
DFC,15.64,23.42,0.5,50
THD,11.92,17.41,0.46,46
QCC,6.78,9.77,0.44,44
IPA,5.75,8.21,0.43,43
NHP,0.5,0.7,0.4,40
SBD,7.08,9.49,0.34,34
CMS,2.7,3.6,0.33,33
VAV,17.31,22.84,0.32,32
SJ1,15.02,19.7,0.31,31
MTG,2.9,3.8,0.31,31
MHC,5.28,6.9,0.31,31
DAT,11.07,14.44,0.3,30
VTL,29.5,38.0,0.29,29
ACM,0.7,0.9,0.29,29
TEG,4.18,5.21,0.25,25
SJF,2.15,2.69,0.25,25
SPC,14.55,18.07,0.24,24
LGC,42.34,51.62,0.22,22
DST,5.1,6.2,0.22,22
MVN,9.9,12.0,0.21,21
MDC,5.51,6.66,0.21,21
VTC,8.82,10.58,0.2,20
VMS,4.1,4.92,0.2,20
TMX,10.58,12.72,0.2,20
UDC,3.85,4.57,0.19,19
HRT,2.6,3.1,0.19,19
VNS,9.31,10.89,0.17,17
VHD,4.1,4.8,0.17,17
PVL,1.2,1.4,0.17,17
SHE,10.69,12.4,0.16,16
QNC,2.5,2.9,0.16,16
GEX,12.36,14.33,0.16,16
CVN,7.14,8.29,0.16,16
SBH,21.05,24.15,0.15,15
QSP,13.26,15.21,0.15,15
HCI,32.6,37.4,0.15,15
DHC,22.07,25.3,0.15,15
BVB,13.59,15.63,0.15,15
VWS,12.02,13.72,0.14,14
SAB,170.02,194.04,0.14,14
CQT,2.2,2.5,0.14,14
ABI,20.2,23.09,0.14,14
VIX,2.87,3.25,0.13,13
TTL,6.96,7.89,0.13,13
STP,4.58,5.19,0.13,13
HWS,9.57,10.79,0.13,13
DZM,3.9,4.4,0.13,13
CLW,21.51,24.23,0.13,13
BTS,3.52,3.98,0.13,13
ACL,9.73,10.99,0.13,13
VID,6.11,6.87,0.12,12
VFR,3.4,3.8,0.12,12
HU4,6.11,6.84,0.12,12
HPB,13.82,15.53,0.12,12
DSP,9.9,11.04,0.12,12
C21,19.18,21.56,0.12,12
BLI,5.73,6.42,0.12,12
SVC,25.85,28.6,0.11,11
SJM,0.9,1.0,0.11,11
SCJ,1.9,2.1,0.11,11
ITC,9.39,10.44,0.11,11
ILC,2.7,3.0,0.11,11
ICC,24.7,27.49,0.11,11
HKB,0.9,1.0,0.11,11
CHS,6.73,7.44,0.11,11
CDP,7.68,8.55,0.11,11
VLA,7.59,8.38,0.1,10
VIN,10.66,11.77,0.1,10
TTD,44.56,49.11,0.1,10
TLT,8.12,8.93,0.1,10
