symbol,first,last,change,change_percentage
POB,23.36,49.12,1.1,110
SSF,3.7,7.2,0.95,95
GLW,5.3,10.2,0.92,92
X26,18.54,33.45,0.8,80
PPT,10.78,18.62,0.73,73
TVP,19.7,33.83,0.72,72
ILS,16.4,28.0,0.71,71
DCF,32.1,54.9,0.71,71
CCV,22.91,39.28,0.71,71
HNI,24.18,40.8,0.69,69
POT,18.64,29.44,0.58,58
MTH,16.05,25.3,0.58,58
CJC,13.9,22.0,0.58,58
HGM,36.85,57.27,0.55,55
XHC,20.4,31.5,0.54,54
HAF,20.5,31.5,0.54,54
PND,18.2,27.9,0.53,53
TSJ,21.19,31.93,0.51,51
DSP,10.5,15.9,0.51,51
VTI,3.6,5.4,0.5,50
VSH,30.08,45.0,0.5,50
DDH,7.33,10.9,0.49,49
ST8,8.27,12.1,0.46,46
HLR,7.84,11.4,0.45,45
DSD,14.0,20.0,0.43,43
QHD,34.6,49.29,0.42,42
VFC,22.7,32.1,0.41,41
VLA,44.32,62.0,0.4,40
TVG,9.1,12.7,0.4,40
HKP,22.22,31.2,0.4,40
PJS,17.8,24.48,0.38,38
LCD,19.6,26.7,0.36,36
LCC,7.0,9.5,0.36,36
CAN,48.67,65.8,0.35,35
LAI,24.58,32.78,0.33,33
SAP,25.1,33.1,0.32,32
CMW,11.09,14.63,0.32,32
VHF,7.29,9.53,0.31,31
NWT,3.5,4.6,0.31,31
HPM,15.0,19.7,0.31,31
VNT,63.75,82.0,0.29,29
LMI,6.36,8.18,0.29,29
HSP,14.06,18.2,0.29,29
APF,51.84,65.61,0.27,27
VW3,16.62,20.9,0.26,26
NSG,11.1,14.0,0.26,26
UMC,7.7,9.63,0.25,25
TTD,40.62,50.76,0.25,25
ANV,40.98,51.22,0.25,25
IST,30.77,38.1,0.24,24
CX8,9.2,11.3,0.23,23
VGL,15.96,19.5,0.22,22
TBD,75.42,91.86,0.22,22
SGC,67.9,82.5,0.22,22
KDC,52.72,64.33,0.22,22
RCC,16.09,19.52,0.21,21
IDP,134.69,163.3,0.21,21
HEP,14.76,17.9,0.21,21
GCB,14.6,17.7,0.21,21
VES,4.0,4.8,0.2,20
PRC,15.19,18.2,0.2,20
HFX,5.5,6.6,0.2,20
BDG,21.73,26.11,0.2,20
