symbol,first,last,change,change_percentage
TSB,18.7,42.6,1.28,128
TVA,8.0,15.9,0.99,99
CTW,16.2,30.5,0.88,88
PRO,4.3,8.0,0.86,86
VHH,5.1,9.0,0.76,76
VCX,3.2,5.5,0.72,72
YBC,4.3,7.3,0.7,70
SCJ,3.0,5.0,0.67,67
PTN,4.5,7.5,0.67,67
TLI,4.8,7.7,0.6,60
TVD,8.6,13.6,0.58,58
ST8,7.93,12.55,0.58,58
TC6,4.4,6.9,0.57,57
BKC,6.3,9.9,0.57,57
MDC,7.1,11.1,0.56,56
HDM,20.0,31.0,0.55,55
TNP,14.8,22.3,0.51,51
PHS,13.1,19.8,0.51,51
THT,8.8,12.9,0.47,47
TDN,7.2,10.5,0.46,46
PRC,34.6,50.5,0.46,46
HAV,2.4,3.5,0.46,46
INC,26.2,37.9,0.45,45
CLM,46.9,68.0,0.45,45
MRF,23.6,34.1,0.44,44
MGC,3.9,5.6,0.44,44
HLC,8.4,12.0,0.43,43
NBC,8.4,11.8,0.4,40
KCB,5.5,7.7,0.4,40
MLC,7.2,10.0,0.39,39
CST,14.7,20.5,0.39,39
PDV,8.9,12.3,0.38,38
LCG,7.98,11.0,0.38,38
TNB,11.2,15.3,0.37,37
TMT,9.4,12.85,0.37,37
HCD,5.48,7.53,0.37,37
BBM,7.1,9.7,0.37,37
TMB,20.8,28.3,0.36,36
SDK,18.7,25.5,0.36,36
HHV,10.05,13.6,0.35,35
SHN,7.9,10.5,0.33,33
HKB,0.6,0.8,0.33,33
BCP,7.2,9.6,0.33,33
ANV,24.1,31.95,0.33,33
TTL,8.8,11.6,0.32,32
ILB,24.95,33.0,0.32,32
BDG,24.1,31.7,0.32,32
SC5,17.0,22.2,0.31,31
MEC,6.5,8.5,0.31,31
KKC,6.1,8.0,0.31,31
CT6,5.9,7.7,0.31,31
SB1,6.9,9.0,0.3,30
PXS,3.7,4.8,0.3,30
KIP,7.7,10.0,0.3,30
HT1,11.05,14.35,0.3,30
DNH,38.15,49.59,0.3,30
BIO,20.7,27.0,0.3,30
VBB,8.2,10.6,0.29,29
SIP,69.9,90.1,0.29,29
SGH,55.0,71.0,0.29,29
PEG,6.2,8.0,0.29,29
HTG,29.4,38.0,0.29,29
HMG,7.9,10.2,0.29,29
HBD,11.82,15.24,0.29,29
GER,6.2,8.0,0.29,29
BCC,9.0,11.6,0.29,29
XDH,14.5,18.6,0.28,28
VLA,50.0,63.8,0.28,28
BLT,29.0,37.0,0.28,28
X20,7.9,10.0,0.27,27
VIG,4.8,6.1,0.27,27
VFC,47.1,59.8,0.27,27
HAN,7.1,9.0,0.27,27
C22,12.1,15.4,0.27,27
VLB,25.3,31.8,0.26,26
MGR,7.0,8.8,0.26,26
HSG,12.35,15.5,0.26,26
CEO,19.5,24.6,0.26,26
BVL,13.4,16.9,0.26,26
PET,17.91,22.35,0.25,25
MH3,42.46,53.07,0.25,25
HDO,0.8,1.0,0.25,25
ELC,10.25,12.8,0.25,25
CAD,0.8,1.0,0.25,25
ANT,7.1,8.9,0.25,25
VC6,8.2,10.2,0.24,24
NAB,8.6,10.7,0.24,24
MVC,5.5,6.8,0.24,24
KSB,20.0,24.8,0.24,24
FCN,10.05,12.5,0.24,24
DTE,8.9,11.0,0.24,24
PSB,5.7,7.0,0.23,23
PPY,7.8,9.6,0.23,23
PAP,14.6,18.0,0.23,23
AMS,6.0,7.4,0.23,23
ADG,23.9,29.5,0.23,23
ACG,36.45,44.95,0.23,23
RAL,79.5,97.0,0.22,22
PVC,12.8,15.6,0.22,22
DRI,6.3,7.7,0.22,22
DDN,9.4,11.5,0.22,22
BST,13.32,16.3,0.22,22
ALV,3.2,3.9,0.22,22
SHE,9.1,11.0,0.21,21
PFL,2.9,3.5,0.21,21
PC1,21.6,26.1,0.21,21
NKG,13.1,15.9,0.21,21
ITS,2.9,3.5,0.21,21
HC3,29.0,35.0,0.21,21
DTD,11.9,14.4,0.21,21
DRH,4.97,6.0,0.21,21
