symbol,first,last,change,change_percentage
XPH,8.3,13.9,0.67,67
MSR,11.49,18.04,0.57,57
VEF,51.1,78.0,0.53,53
VNP,5.3,8.0,0.51,51
GGG,1.2,1.8,0.5,50
VGC,7.35,10.71,0.46,46
TPH,4.5,6.46,0.44,44
TNB,5.31,7.25,0.37,37
VLF,1.1,1.5,0.36,36
TNM,2.38,3.21,0.35,35
TVN,6.4,8.5,0.33,33
ITS,3.95,5.19,0.31,31
MTA,4.6,6.0,0.3,30
MIC,6.1,7.9,0.3,30
CNT,1.0,1.3,0.3,30
TIE,11.26,14.55,0.29,29
SJM,1.4,1.8,0.29,29
STL,2.9,3.7,0.28,28
VNI,2.6,3.3,0.27,27
GTH,2.45,3.1,0.27,27
VC2,5.94,7.36,0.24,24
TOP,2.46,3.05,0.24,24
TLH,2.72,3.35,0.23,23
VTA,5.8,7.1,0.22,22
SAS,20.14,24.5,0.22,22
HLA,0.9,1.1,0.22,22
TLT,11.02,13.38,0.21,21
SVT,6.67,8.08,0.21,21
KTL,9.12,11.02,0.21,21
ATA,2.9,3.5,0.21,21
SGC,24.25,29.03,0.2,20
THT,3.42,4.06,0.19,19
LCS,3.6,4.3,0.19,19
CVN,1.4,1.66,0.19,19
VCA,3.84,4.54,0.18,18
SNC,10.05,11.83,0.18,18
PTC,4.11,4.83,0.18,18
KKC,4.82,5.69,0.18,18
VNH,1.2,1.4,0.17,17
SDU,11.71,13.67,0.17,17
PV2,2.3,2.7,0.17,17
MDG,4.71,5.49,0.17,17
ITQ,5.67,6.65,0.17,17
TMT,29.43,34.2,0.16,16
CMI,8.6,10.0,0.16,16
VMA,3.55,4.08,0.15,15
VC3,8.69,9.99,0.15,15
TL4,6.33,7.29,0.15,15
MTH,13.58,15.59,0.15,15
HAX,3.71,4.27,0.15,15
VTX,10.72,12.19,0.14,14
SVI,27.28,31.11,0.14,14
LHG,12.44,14.14,0.14,14
VIN,6.46,7.29,0.13,13
NDF,3.0,3.4,0.13,13
TV2,4.32,4.84,0.12,12
TIS,5.0,5.6,0.12,12
TDS,6.26,6.99,0.12,12
PSG,0.8,0.9,0.12,12
NDC,18.95,21.29,0.12,12
LCM,3.4,3.8,0.12,12
HTL,45.13,50.41,0.12,12
CNG,20.38,22.84,0.12,12
CAV,24.61,27.66,0.12,12
VKP,0.9,1.0,0.11,11
SJ1,7.09,7.84,0.11,11
MPT,12.88,14.34,0.11,11
MBG,13.22,14.67,0.11,11
KPF,4.14,4.59,0.11,11
AVF,0.9,1.0,0.11,11
V15,1.0,1.1,0.1,10
SMC,3.57,3.91,0.1,10
SGH,9.01,9.91,0.1,10
SCI,3.41,3.75,0.1,10
PXM,1.0,1.1,0.1,10
PSW,7.02,7.7,0.1,10
PHC,2.31,2.55,0.1,10
HIG,4.82,5.29,0.1,10
H11,4.69,5.18,0.1,10
CSV,12.03,13.27,0.1,10
AME,2.85,3.13,0.1,10
VNF,17.55,19.19,0.09,9
VLC,9.12,9.91,0.09,9
NT2,13.81,15.12,0.09,9
KSQ,3.5,3.8,0.09,9
ITD,7.36,8.03,0.09,9
HTP,13.65,14.93,0.09,9
VPH,3.48,3.76,0.08,8
VMC,7.56,8.16,0.08,8
VC1,7.27,7.83,0.08,8
SII,23.2,25.0,0.08,8
SDC,7.71,8.33,0.08,8
S96,1.2,1.3,0.08,8
PPI,4.9,5.3,0.08,8
PGD,22.56,24.37,0.08,8
L44,3.8,4.1,0.08,8
IDJ,1.0,1.08,0.08,8
ICG,4.45,4.79,0.08,8
HNM,8.6,9.3,0.08,8
CMX,2.86,3.1,0.08,8
