symbol,first,last,change,change_percentage
DSC,9.29,64.81,5.98,598
CAG,13.86,40.8,1.94,194
AME,3.35,8.83,1.64,164
MVB,3.27,8.04,1.46,146
BVN,6.7,15.09,1.25,125
TBT,0.5,1.1,1.2,120
LCS,2.1,4.6,1.19,119
ANV,8.32,18.12,1.18,118
HHC,46.1,99.0,1.15,115
HU6,2.37,4.97,1.1,110
L61,8.2,16.9,1.06,106
HAV,3.9,7.9,1.03,103
GND,14.89,29.79,1.0,100
ARM,19.27,38.54,1.0,100
HOT,16.9,33.1,0.96,96
SGC,45.49,86.71,0.91,91
NGC,5.65,10.43,0.85,85
VIB,5.53,9.74,0.76,76
PEC,6.0,10.3,0.72,72
CMN,22.2,38.14,0.72,72
PAN,23.73,40.69,0.71,71
TV3,14.72,25.03,0.7,70
PXL,2.3,3.9,0.7,70
DPG,13.68,23.29,0.7,70
NNG,6.0,10.1,0.68,68
VET,21.18,35.1,0.66,66
SCO,2.9,4.8,0.66,66
RGC,4.8,7.9,0.65,65
PVR,1.7,2.8,0.65,65
ILS,10.4,17.2,0.65,65
BCP,4.25,7.02,0.65,65
NDN,4.57,7.48,0.64,64
MPC,9.89,16.25,0.64,64
DXG,13.4,22.02,0.64,64
NST,7.86,12.83,0.63,63
YTC,34.1,55.3,0.62,62
THW,10.55,17.01,0.61,61
NHT,5.71,9.19,0.61,61
BID,20.32,32.66,0.61,61
PDV,2.69,4.31,0.6,60
VMS,5.87,9.25,0.58,58
IHK,7.14,11.31,0.58,58
PSN,5.28,8.31,0.57,57
TTN,2.66,4.14,0.56,56
CAT,2.55,3.97,0.56,56
TV2,11.58,17.81,0.54,54
PNJ,45.19,69.68,0.54,54
GTH,3.68,5.68,0.54,54
VJC,118.84,181.43,0.53,53
PTT,3.91,5.99,0.53,53
ICN,10.19,15.5,0.52,52
HVT,24.46,36.88,0.51,51
VID,4.86,7.31,0.5,50
VIC,57.45,86.09,0.5,50
HU3,4.8,7.2,0.5,50
VPB,9.91,14.77,0.49,49
PMG,11.96,17.8,0.49,49
NVT,3.43,5.11,0.49,49
MGG,22.15,32.98,0.49,49
PJC,16.47,24.44,0.48,48
AST,38.97,57.74,0.48,48
SRB,1.5,2.2,0.47,47
SJ1,10.46,15.35,0.47,47
PVO,4.48,6.57,0.47,47
BDW,8.44,12.37,0.47,47
PRO,4.8,7.0,0.46,46
KTL,12.07,17.58,0.46,46
HEC,12.04,17.61,0.46,46
