symbol,first,last,change,change_percentage
CSC,3.57,5.88,0.65,65
SDC,9.66,15.64,0.62,62
BHP,5.93,9.01,0.52,52
HTL,15.98,23.8,0.49,49
QCC,3.36,4.86,0.45,45
NHP,14.07,19.92,0.42,42
KCE,1.8,2.54,0.41,41
VCA,1.36,1.89,0.39,39
PGI,5.39,7.44,0.38,38
INC,2.58,3.55,0.38,38
ICI,5.14,7.03,0.37,37
VC3,1.65,2.25,0.36,36
SCD,22.48,30.52,0.36,36
PMT,5.32,7.18,0.35,35
STS,20.4,27.0,0.32,32
SC5,10.25,13.54,0.32,32
CX8,3.18,4.21,0.32,32
MIM,4.28,5.61,0.31,31
DC2,1.73,2.26,0.31,31
VAT,6.41,8.36,0.3,30
VTC,3.44,4.44,0.29,29
SHN,2.9,3.72,0.28,28
SCL,10.14,13.0,0.28,28
PVD,22.67,28.87,0.27,27
DAG,6.11,7.79,0.27,27
TGP,1.77,2.23,0.26,26
QHD,8.84,11.12,0.26,26
DGT,4.53,5.71,0.26,26
BMJ,1.91,2.41,0.26,26
AMV,1.34,1.69,0.26,26
PTI,10.47,13.08,0.25,25
BXH,5.52,6.88,0.25,25
SIC,3.36,4.14,0.23,23
TH1,15.81,19.25,0.22,22
ST8,5.0,6.08,0.22,22
ADP,3.06,3.73,0.22,22
SDA,6.83,8.25,0.21,21
PVS,13.56,16.4,0.21,21
PDN,17.44,21.08,0.21,21
ND2,4.05,4.91,0.21,21
DXP,10.6,12.84,0.21,21
VTS,8.3,10.0,0.2,20
STT,4.6,5.5,0.2,20
SKG,10.55,12.68,0.2,20
SDY,4.6,5.5,0.2,20
BHC,1.5,1.8,0.2,20
VDT,4.96,5.91,0.19,19
PVB,23.1,27.55,0.19,19
HHS,8.98,10.73,0.19,19
CAN,19.41,23.14,0.19,19
APG,2.85,3.39,0.19,19
VE8,6.38,7.54,0.18,18
SNC,13.15,15.52,0.18,18
HSG,4.93,5.82,0.18,18
VSG,1.2,1.4,0.17,17
VKC,5.23,6.11,0.17,17
RDP,6.73,7.85,0.17,17
PXS,13.21,15.4,0.17,17
PXM,1.2,1.4,0.17,17
PVG,6.95,8.14,0.17,17
PSC,4.52,5.3,0.17,17
GSP,4.65,5.43,0.17,17
VC7,3.02,3.49,0.16,16
THB,13.93,16.14,0.16,16
STC,9.76,11.28,0.16,16
SHI,3.09,3.59,0.16,16
LM3,1.9,2.2,0.16,16
EMC,4.97,5.79,0.16,16
ELC,9.38,10.9,0.16,16
CII,14.96,17.42,0.16,16
BTS,8.59,9.94,0.16,16
BBS,10.21,11.87,0.16,16
TRA,32.18,37.15,0.15,15
TKC,5.75,6.59,0.15,15
SHA,2.84,3.26,0.15,15
PSB,5.4,6.2,0.15,15
MCC,8.0,9.19,0.15,15
