symbol,first,last,change,change_percentage
TMX,4.53,8.93,0.97,97
SHN,18.77,32.65,0.74,74
DCS,14.6,24.8,0.7,70
LAF,17.4,29.2,0.68,68
MAC,7.52,11.73,0.56,56
BMJ,4.32,6.51,0.51,51
CVT,1.23,1.84,0.5,50
SJC,18.07,26.51,0.47,47
CMC,16.7,24.4,0.46,46
HUT,14.83,21.08,0.42,42
HHC,10.94,15.51,0.42,42
CTC,9.1,12.91,0.42,42
DQC,9.54,13.41,0.41,41
V15,18.9,26.2,0.39,39
PTS,7.25,10.09,0.39,39
DXV,11.79,16.11,0.37,37
STG,3.6,4.89,0.36,36
PGC,3.31,4.47,0.35,35
DBC,4.06,5.43,0.34,34
GLT,7.17,9.49,0.32,32
SC5,19.42,25.51,0.31,31
LHG,13.32,17.48,0.31,31
KSH,46.5,61.0,0.31,31
ACE,5.65,7.36,0.3,30
PVA,44.4,57.1,0.29,29
HSI,11.2,14.4,0.29,29
SHI,5.81,7.39,0.27,27
SDY,31.0,39.5,0.27,27
VC9,14.0,17.5,0.25,25
TIE,14.17,17.55,0.24,24
HCT,8.01,9.92,0.24,24
GGG,13.0,16.1,0.24,24
CCM,20.49,25.47,0.24,24
SDG,5.08,6.23,0.23,23
QST,1.83,2.25,0.23,23
DBT,3.15,3.87,0.23,23
VIT,2.65,3.23,0.22,22
SGH,15.23,18.61,0.22,22
LUT,14.8,18.1,0.22,22
HDG,5.15,6.28,0.22,22
BTH,11.0,13.4,0.22,22
V12,4.4,5.32,0.21,21
RDP,4.14,5.01,0.21,21
XMC,16.92,20.36,0.2,20
TNA,1.66,1.99,0.2,20
TKU,6.05,7.29,0.2,20
LBM,2.56,3.07,0.2,20
LBE,1.68,2.02,0.2,20
ANV,3.43,4.13,0.2,20
TLT,9.45,11.26,0.19,19
MIC,85.1,101.5,0.19,19
KSB,4.8,5.73,0.19,19
DNC,1.31,1.56,0.19,19
DDM,10.8,12.8,0.19,19
VHL,7.53,8.92,0.18,18
EFI,20.85,24.67,0.18,18
CNT,28.8,33.9,0.18,18
VNG,9.73,11.39,0.17,17
VTV,7.48,8.64,0.16,16
VDL,6.16,7.13,0.16,16
SDP,21.24,24.71,0.16,16
SAF,3.49,4.04,0.16,16
VTL,12.44,14.34,0.15,15
UNI,31.23,35.91,0.15,15
SSC,15.31,17.61,0.15,15
PMC,9.87,11.34,0.15,15
MCG,34.4,39.7,0.15,15
GIL,4.5,5.17,0.15,15
CSC,3.71,4.25,0.15,15
TXM,6.37,7.24,0.14,14
SGT,14.4,16.47,0.14,14
SDA,26.42,30.21,0.14,14
PTP,4.53,5.18,0.14,14
PMS,4.75,5.42,0.14,14
PLC,5.61,6.41,0.14,14
INN,3.12,3.57,0.14,14
DHA,7.92,8.99,0.14,14
CAD,13.0,14.8,0.14,14
TJC,7.38,8.33,0.13,13
TCL,7.37,8.31,0.13,13
PHC,4.23,4.77,0.13,13
LHC,2.87,3.25,0.13,13
CMT,50.0,56.5,0.13,13
ABI,4.37,4.95,0.13,13
VC7,7.6,8.51,0.12,12
SFC,12.11,13.53,0.12,12
KMR,9.92,11.07,0.12,12
HLG,20.36,22.72,0.12,12
DCT,13.9,15.6,0.12,12
DBM,9.56,10.74,0.12,12
BT6,53.02,59.47,0.12,12
BKC,32.9,37.0,0.12,12
VIG,17.0,18.9,0.11,11
VE1,13.6,15.1,0.11,11
REE,8.01,8.88,0.11,11
NAG,5.14,5.69,0.11,11
MKV,9.3,10.33,0.11,11
DXG,6.0,6.66,0.11,11
DPC,9.3,10.31,0.11,11
BVS,25.31,28.03,0.11,11
VTO,4.1,4.53,0.1,10
VMC,10.3,11.3,0.1,10
TS4,12.0,13.16,0.1,10
SAM,5.29,5.8,0.1,10
PET,5.88,6.45,0.1,10
ITA,29.55,32.64,0.1,10
VQC,11.37,12.45,0.09,9
VHG,7.64,8.36,0.09,9
VGS,10.48,11.39,0.09,9
TTP,27.07,29.4,0.09,9
TDN,2.23,2.43,0.09,9
SVC,6.6,7.21,0.09,9
STC,3.71,4.03,0.09,9
SGD,3.27,3.56,0.09,9
SCC,19.4,21.2,0.09,9
S99,16.22,17.65,0.09,9
MTG,10.33,11.29,0.09,9
L44,10.29,11.26,0.09,9
HTP,6.78,7.39,0.09,9
HLA,22.8,24.8,0.09,9
HBD,3.74,4.06,0.09,9
D2D,6.5,7.08,0.09,9
CLC,3.91,4.25,0.09,9
CAP,0.68,0.74,0.09,9
TSC,8.05,8.67,0.08,8
TCR,7.13,7.73,0.08,8
SD6,22.21,24.09,0.08,8
PNC,7.36,7.98,0.08,8
HGM,11.61,12.57,0.08,8
