symbol,first,last,change,change_percentage
QNT,3.3,9.0,1.73,173
VNZ,336.0,750.0,1.23,123
ST8,7.93,17.45,1.2,120
CFV,17.2,37.7,1.19,119
TC6,4.4,9.1,1.07,107
SSM,3.7,7.5,1.03,103
TSB,18.7,37.0,0.98,98
PRO,4.3,8.5,0.98,98
ABC,6.1,12.1,0.98,98
ANT,7.1,14.0,0.97,97
TMT,9.4,18.45,0.96,96
YBC,4.3,8.4,0.95,95
S12,2.8,5.4,0.93,93
MDC,7.1,13.3,0.87,87
SKN,5.9,10.9,0.85,85
TLI,4.8,8.8,0.83,83
AMS,6.0,11.0,0.83,83
TSJ,26.6,48.0,0.8,80
TTT,44.0,77.0,0.75,75
TH1,3.1,5.4,0.74,74
USC,9.2,15.8,0.72,72
MLC,7.2,12.4,0.72,72
LG9,4.6,7.9,0.72,72
TVD,8.6,14.7,0.71,71
TVA,8.0,13.3,0.66,66
NBW,16.2,26.9,0.66,66
VSF,4.3,7.0,0.63,63
DAS,6.0,9.8,0.63,63
DC1,5.6,9.0,0.61,61
HDM,20.0,32.0,0.6,60
DSG,4.3,6.9,0.6,60
BCP,7.2,11.5,0.6,60
VHH,5.1,8.1,0.59,59
MGR,7.0,11.1,0.59,59
LCG,7.98,12.65,0.59,59
ADG,23.9,38.0,0.59,59
MRF,23.6,36.6,0.55,55
CLM,46.9,72.6,0.55,55
PVY,1.3,2.0,0.54,54
HFC,5.2,8.0,0.54,54
VMT,23.2,35.5,0.53,53
PDV,8.9,13.4,0.51,51
VBH,11.9,17.9,0.5,50
LDP,5.4,8.1,0.5,50
CT3,4.0,6.0,0.5,50
KDM,9.1,13.6,0.49,49
VTE,5.8,8.6,0.48,48
CQN,18.5,27.4,0.48,48
TA3,5.7,8.3,0.46,46
DVM,13.1,19.0,0.45,45
HBD,11.82,17.0,0.44,44
DSD,17.2,24.7,0.44,44
CET,3.2,4.6,0.44,44
STC,14.34,20.5,0.43,43
SDK,18.7,26.7,0.43,43
TDN,7.2,10.2,0.42,42
H11,5.0,7.1,0.42,42
CST,14.7,20.9,0.42,42
TMX,8.0,11.3,0.41,41
L40,20.0,28.2,0.41,41
ADP,13.31,18.8,0.41,41
THT,8.8,12.3,0.4,40
PMJ,17.9,25.0,0.4,40
DNT,78.8,110.3,0.4,40
CTW,16.2,22.6,0.4,40
PVM,10.5,14.5,0.38,38
DTD,11.9,16.4,0.38,38
PGB,16.2,22.2,0.37,37
HT1,11.05,15.1,0.37,37
VIM,21.3,28.9,0.36,36
MCP,14.95,20.4,0.36,36
KTL,48.0,65.5,0.36,36
CPI,2.5,3.4,0.36,36
CAB,14.2,19.3,0.36,36
TTS,6.0,8.1,0.35,35
PLC,24.7,33.3,0.35,35
PCT,4.9,6.6,0.35,35
IFS,16.8,22.7,0.35,35
BVN,9.7,13.1,0.35,35
L18,18.89,25.4,0.34,34
HHV,10.05,13.45,0.34,34
DTI,8.3,11.1,0.34,34
XDH,14.5,19.3,0.33,33
VE4,83.0,110.0,0.33,33
KSB,20.0,26.6,0.33,33
HAV,2.4,3.2,0.33,33
ELC,10.25,13.65,0.33,33
SIC,20.9,27.5,0.32,32
PIS,16.9,22.3,0.32,32
DNM,14.3,18.9,0.32,32
DND,15.2,20.0,0.32,32
BMV,40.7,53.7,0.32,32
VSM,17.0,22.2,0.31,31
STL,1.3,1.7,0.31,31
INC,26.2,34.2,0.31,31
IDP,179.0,233.8,0.31,31
HNM,6.5,8.5,0.31,31
CBI,6.2,8.1,0.31,31
BCC,9.0,11.8,0.31,31
VW3,10.6,13.8,0.3,30
SCJ,3.0,3.9,0.3,30
PC1,21.6,28.1,0.3,30
NTT,6.9,9.0,0.3,30
NBC,8.4,10.9,0.3,30
HVH,4.81,6.27,0.3,30
HSG,12.35,16.1,0.3,30
HJS,34.66,45.0,0.3,30
GTD,10.8,14.0,0.3,30
AAA,7.15,9.29,0.3,30
VCI,24.85,32.1,0.29,29
VBB,8.2,10.6,0.29,29
HQC,2.84,3.65,0.29,29
HMG,7.9,10.2,0.29,29
GKM,28.3,36.4,0.29,29
BST,13.32,17.2,0.29,29
TRS,25.0,31.9,0.28,28
SII,13.95,17.9,0.28,28
SC5,17.0,21.8,0.28,28
SBD,8.5,10.9,0.28,28
MEC,6.5,8.3,0.28,28
HGM,38.0,48.5,0.28,28
C92,2.5,3.2,0.28,28
UDJ,9.0,11.4,0.27,27
SIP,69.9,89.0,0.27,27
KHS,15.3,19.5,0.27,27
BAL,6.0,7.6,0.27,27
ADS,9.8,12.4,0.27,27
VIP,8.62,10.9,0.26,26
STG,37.35,46.95,0.26,26
HTG,29.4,37.1,0.26,26
FTS,20.2,25.55,0.26,26
C22,12.1,15.3,0.26,26
ANV,24.1,30.35,0.26,26
VTO,7.5,9.38,0.25,25
VCX,3.2,4.0,0.25,25
TOT,12.0,15.0,0.25,25
SSG,7.5,9.4,0.25,25
NDX,5.6,7.0,0.25,25
KTC,8.0,10.0,0.25,25
DHD,21.0,26.2,0.25,25
TMB,20.8,25.7,0.24,24
PGD,26.0,32.2,0.24,24
ILB,24.95,31.0,0.24,24
CTS,13.5,16.75,0.24,24
CTD,35.2,43.7,0.24,24
CMI,2.5,3.1,0.24,24
CMC,5.4,6.7,0.24,24
BSI,18.6,23.15,0.24,24
BBH,12.9,16.0,0.24,24
TTD,61.8,75.9,0.23,23
SLS,122.5,150.3,0.23,23
PTE,5.2,6.4,0.23,23
DTB,10.0,12.3,0.23,23
DHM,9.5,11.65,0.23,23
CTB,15.5,19.0,0.23,23
BDG,24.1,29.6,0.23,23
VSH,32.2,39.2,0.22,22
TNG,14.0,17.1,0.22,22
HD2,15.8,19.3,0.22,22
HCM,20.94,25.5,0.22,22
GIC,10.6,12.9,0.22,22
FT1,37.0,45.0,0.22,22
DHC,32.95,40.1,0.22,22
BTB,5.1,6.2,0.22,22
BLN,7.4,9.0,0.22,22
VIG,4.8,5.8,0.21,21
TNW,8.5,10.3,0.21,21
TNP,14.8,17.9,0.21,21
SGR,13.3,16.1,0.21,21
ICI,6.1,7.4,0.21,21
HMR,5.85,7.1,0.21,21
HLC,8.4,10.2,0.21,21
CID,6.6,8.0,0.21,21
TGG,3.93,4.71,0.2,20
STH,5.0,6.0,0.2,20
PJC,21.62,26.0,0.2,20
KHP,7.27,8.7,0.2,20
IDC,34.3,41.0,0.2,20
APF,61.21,73.5,0.2,20
AGP,22.0,26.3,0.2,20
ACC,11.5,13.75,0.2,20
VMD,21.0,25.0,0.19,19
TBR,6.4,7.6,0.19,19
PSH,5.0,5.94,0.19,19
PPY,7.8,9.3,0.19,19
POW,11.05,13.2,0.19,19
DRG,6.3,7.5,0.19,19
DNL,19.8,23.6,0.19,19
BQB,3.1,3.7,0.19,19
VFC,47.1,55.6,0.18,18
TTN,7.8,9.2,0.18,18
SRC,19.1,22.5,0.18,18
SAF,61.0,71.8,0.18,18
PIV,1.1,1.3,0.18,18
NKG,13.1,15.4,0.18,18
MGC,3.9,4.6,0.18,18
L10,23.25,27.4,0.18,18
CLW,23.05,27.2,0.18,18
XPH,8.1,9.5,0.17,17
VNR,19.8,23.1,0.17,17
TLP,6.6,7.7,0.17,17
SCL,9.5,11.1,0.17,17
SCC,2.4,2.8,0.17,17
SAS,23.09,27.0,0.17,17
MBS,13.5,15.8,0.17,17
IJC,11.12,13.0,0.17,17
HDB,16.5,19.25,0.17,17
DRI,6.3,7.4,0.17,17
DDM,2.4,2.8,0.17,17
BLT,29.0,34.0,0.17,17
BHA,12.8,15.0,0.17,17
AGR,8.0,9.39,0.17,17
AGF,2.3,2.7,0.17,17
AG1,4.7,5.5,0.17,17
VSA,20.0,23.2,0.16,16
VLB,25.3,29.3,0.16,16
TR1,9.1,10.6,0.16,16
SCR,5.88,6.8,0.16,16
NJC,15.0,17.4,0.16,16
NAB,8.6,10.0,0.16,16
ILA,2.5,2.9,0.16,16
HCD,5.48,6.38,0.16,16
GTS,8.5,9.9,0.16,16
CMN,56.6,65.4,0.16,16
CLL,25.5,29.65,0.16,16
ALV,3.2,3.7,0.16,16
WTC,11.4,13.1,0.15,15
VPA,2.6,3.0,0.15,15
VIW,10.3,11.8,0.15,15
VDN,11.7,13.5,0.15,15
USD,11.7,13.5,0.15,15
TRT,10.0,11.5,0.15,15
NTH,47.06,54.2,0.15,15
MA1,18.3,21.1,0.15,15
HTE,3.4,3.9,0.15,15
HTC,16.0,18.4,0.15,15
HC3,29.0,33.3,0.15,15
FHS,27.3,31.3,0.15,15
DS3,4.8,5.5,0.15,15
CTR,53.0,61.0,0.15,15
BMD,10.0,11.5,0.15,15
AIC,8.7,10.0,0.15,15
VTS,28.0,32.0,0.14,14
VTC,11.8,13.5,0.14,14
VPB,18.5,21.05,0.14,14
TED,32.5,37.0,0.14,14
STW,5.6,6.4,0.14,14
SSI,18.9,21.5,0.14,14
SGN,64.0,73.0,0.14,14
SFI,31.45,36.0,0.14,14
QPH,26.0,29.6,0.14,14
QNS,35.4,40.2,0.14,14
PXS,3.7,4.2,0.14,14
