symbol,first,last,change,change_percentage
VPC,1.5,4.5,2.0,200
VNH,2.7,7.4,1.74,174
PXM,0.7,1.6,1.29,129
VSG,0.6,1.3,1.17,117
TKU,2.12,4.3,1.03,103
V11,0.8,1.6,1.0,100
NOS,0.9,1.8,1.0,100
VE8,1.09,2.11,0.94,94
LUT,3.0,5.8,0.93,93
KMR,4.05,7.6,0.88,88
SGT,1.38,2.55,0.85,85
DCT,1.9,3.5,0.84,84
PXA,1.14,2.09,0.83,83
PSG,0.6,1.1,0.83,83
KHL,2.0,3.6,0.8,80
TJC,1.55,2.76,0.78,78
ICF,3.8,6.7,0.76,76
TST,2.92,4.99,0.71,71
DDN,3.01,5.15,0.71,71
VPH,1.38,2.32,0.68,68
MCG,3.9,6.5,0.67,67
DTA,2.0,3.33,0.67,67
CVN,1.15,1.91,0.66,66
PPE,1.7,2.8,0.65,65
STL,3.6,5.9,0.64,64
PV2,1.9,3.1,0.63,63
V15,1.6,2.6,0.62,62
PXL,2.5,4.0,0.6,60
NDX,2.6,4.17,0.6,60
VST,2.6,4.1,0.58,58
CAD,1.2,1.9,0.58,58
SGS,0.68,1.07,0.57,57
MTP,5.15,8.09,0.57,57
VE1,2.5,3.9,0.56,56
PFL,1.6,2.5,0.56,56
SRB,2.0,3.1,0.55,55
PTL,2.0,3.1,0.55,55
SPI,4.0,6.0,0.5,50
GGG,0.8,1.2,0.5,50
FLC,3.0,4.5,0.5,50
BVG,2.4,3.6,0.5,50
SAV,2.61,3.88,0.49,49
VLF,3.93,5.81,0.48,48
DRH,1.22,1.8,0.48,48
CIG,2.3,3.4,0.48,48
VHL,4.26,6.25,0.47,47
S12,2.64,3.87,0.47,47
TYA,1.59,2.31,0.45,45
DCS,2.9,4.2,0.45,45
VHG,7.97,11.5,0.44,44
DTC,5.95,8.55,0.44,44
CX8,1.72,2.48,0.44,44
VKP,1.2,1.7,0.42,42
UDC,3.24,4.61,0.42,42
TKC,1.67,2.37,0.42,42
MDG,2.23,3.16,0.42,42
CDC,1.66,2.36,0.42,42
CCL,1.37,1.95,0.42,42
VIT,1.03,1.45,0.41,41
TNT,1.38,1.95,0.41,41
VTC,1.46,2.05,0.4,40
EMC,3.21,4.49,0.4,40
KSD,2.3,3.2,0.39,39
VOS,3.7,5.1,0.38,38
UNI,4.82,6.67,0.38,38
TLT,0.63,0.87,0.38,38
S96,2.4,3.3,0.38,38
NGC,4.46,6.16,0.38,38
NAG,1.07,1.48,0.38,38
KTT,2.1,2.9,0.38,38
ATA,3.2,4.4,0.38,38
VNA,3.0,4.1,0.37,37
ANV,2.01,2.75,0.37,37
SJM,2.2,3.0,0.36,36
PVA,2.5,3.4,0.36,36
MCO,2.2,3.0,0.36,36
VMC,3.02,4.07,0.35,35
SHN,0.54,0.73,0.35,35
SHA,1.46,1.97,0.35,35
SDP,4.07,5.51,0.35,35
BVN,5.33,7.13,0.34,34
VTO,2.29,3.04,0.33,33
SDB,1.5,2.0,0.33,33
PVL,2.4,3.2,0.33,33
DTT,3.37,4.49,0.33,33
ASP,3.06,4.06,0.33,33
TTZ,2.74,3.63,0.32,32
DNC,1.07,1.41,0.32,32
BMJ,1.45,1.91,0.32,32
TXM,2.92,3.82,0.31,31
TGP,1.05,1.38,0.31,31
SDA,3.34,4.37,0.31,31
PXI,2.78,3.65,0.31,31
LCG,2.53,3.31,0.31,31
C92,6.87,8.97,0.31,31
VNF,3.97,5.16,0.3,30
VHH,2.0,2.6,0.3,30
LM3,2.7,3.5,0.3,30
BHT,3.66,4.76,0.3,30
VC9,3.34,4.32,0.29,29
LGL,1.45,1.87,0.29,29
API,3.06,3.94,0.29,29
TTF,5.04,6.43,0.28,28
LCS,4.53,5.8,0.28,28
HDM,4.24,5.44,0.28,28
CMG,1.89,2.42,0.28,28
PTT,1.91,2.43,0.27,27
PPP,5.8,7.37,0.27,27
NVT,4.4,5.6,0.27,27
IDV,1.53,1.94,0.27,27
VCS,1.51,1.9,0.26,26
SJS,9.28,11.7,0.26,26
PVG,7.12,8.94,0.26,26
ORS,1.33,1.67,0.26,26
C32,7.81,9.86,0.26,26
VIG,2.4,3.0,0.25,25
LM7,3.6,4.5,0.25,25
H11,6.94,8.69,0.25,25
EVE,9.23,11.55,0.25,25
CYC,4.0,5.0,0.25,25
BXH,3.56,4.46,0.25,25
PDC,2.9,3.6,0.24,24
MTG,3.63,4.5,0.24,24
MHC,1.64,2.04,0.24,24
LTC,5.2,6.46,0.24,24
GTH,4.94,6.14,0.24,24
DLG,3.02,3.74,0.24,24
VIP,3.35,4.11,0.23,23
VCR,2.2,2.7,0.23,23
SHI,1.59,1.95,0.23,23
PPI,3.92,4.83,0.23,23
LAF,6.4,7.9,0.23,23
HOT,17.11,21.0,0.23,23
CTI,3.95,4.87,0.23,23
AVF,5.37,6.6,0.23,23
VTB,3.83,4.67,0.22,22
SD2,4.72,5.78,0.22,22
PXS,7.0,8.53,0.22,22
POV,2.97,3.62,0.22,22
DIC,4.61,5.64,0.22,22
CMX,2.98,3.63,0.22,22
SVI,15.86,19.23,0.21,21
SDD,2.9,3.5,0.21,21
PVR,2.8,3.4,0.21,21
PTC,1.6,1.94,0.21,21
HTI,2.9,3.5,0.21,21
HLA,5.3,6.4,0.21,21
DXV,3.13,3.78,0.21,21
SDN,8.57,10.28,0.2,20
SD9,5.74,6.87,0.2,20
NBP,6.28,7.54,0.2,20
MIM,3.65,4.37,0.2,20
IDJ,1.4,1.68,0.2,20
GSP,3.23,3.86,0.2,20
CTA,2.5,3.0,0.2,20
AME,3.99,4.77,0.2,20
VC7,1.43,1.7,0.19,19
STC,5.93,7.07,0.19,19
SSM,4.7,5.6,0.19,19
SCR,3.61,4.29,0.19,19
L43,4.91,5.86,0.19,19
HDO,3.2,3.8,0.19,19
HAP,2.43,2.88,0.19,19
DXG,3.18,3.79,0.19,19
APS,2.89,3.44,0.19,19
VSI,2.2,2.6,0.18,18
