symbol,first,last,change,change_percentage
DFC,17.02,25.82,0.52,52
VCT,2.2,3.2,0.45,45
RGC,3.9,5.6,0.44,44
YTC,27.82,35.89,0.29,29
ATS,18.2,23.1,0.27,27
HND,5.33,6.67,0.25,25
QCG,16.57,19.89,0.2,20
MST,10.68,12.77,0.2,20
KSQ,2.2,2.6,0.18,18
CET,6.82,7.91,0.16,16
TPS,14.84,17.0,0.15,15
NTW,16.36,18.79,0.15,15
MH3,7.96,9.14,0.15,15
BDT,7.59,8.72,0.15,15
VTH,6.25,7.11,0.14,14
SID,13.48,15.43,0.14,14
IFS,7.04,8.03,0.14,14
DGT,13.1,14.9,0.14,14
DC2,5.86,6.66,0.14,14
CTX,5.64,6.41,0.14,14
VTA,6.1,6.9,0.13,13
MSR,11.64,13.16,0.13,13
VC9,10.05,11.3,0.12,12
V21,8.4,9.3,0.11,11
V12,7.4,8.21,0.11,11
MTG,3.6,4.0,0.11,11
MSN,38.76,43.05,0.11,11
DAD,10.94,12.18,0.11,11
VES,1.0,1.1,0.1,10
VCS,68.65,75.34,0.1,10
TMX,6.42,7.03,0.1,10
SJM,1.0,1.1,0.1,10
SAB,227.85,251.71,0.1,10
MCG,3.92,4.33,0.1,10
L18,4.66,5.11,0.1,10
CTT,4.59,5.05,0.1,10
VTJ,8.79,9.61,0.09,9
VNG,10.74,11.71,0.09,9
VC1,9.85,10.74,0.09,9
SMT,15.69,17.07,0.09,9
GTH,3.44,3.76,0.09,9
BRC,7.05,7.66,0.09,9
SZE,5.42,5.86,0.08,8
SPI,6.1,6.6,0.08,8
SKG,18.63,20.11,0.08,8
PVM,7.2,7.81,0.08,8
LGC,19.33,20.78,0.08,8
HTE,4.17,4.51,0.08,8
GSM,8.71,9.39,0.08,8
DIH,9.2,9.92,0.08,8
D2D,11.25,12.15,0.08,8
CLW,16.08,17.34,0.08,8
VGC,14.12,15.05,0.07,7
TTH,5.95,6.36,0.07,7
SD2,5.45,5.82,0.07,7
QTC,13.15,14.05,0.07,7
PXA,1.5,1.6,0.07,7
PVB,11.57,12.35,0.07,7
HTL,25.59,27.37,0.07,7
CCI,10.69,11.41,0.07,7
ADP,11.88,12.67,0.07,7
VIG,1.8,1.9,0.06,6
PAC,33.32,35.32,0.06,6
ONE,2.98,3.17,0.06,6
NST,8.5,8.98,0.06,6
KHA,23.9,25.41,0.06,6
DTA,6.29,6.67,0.06,6
BLI,4.81,5.09,0.06,6
VPB,8.33,8.74,0.05,5
UPC,7.25,7.62,0.05,5
TKC,16.92,17.85,0.05,5
SLS,94.36,98.92,0.05,5
PSC,9.62,10.09,0.05,5
MCP,20.32,21.33,0.05,5
MCF,7.39,7.75,0.05,5
L44,1.9,2.0,0.05,5
KDM,3.8,4.0,0.05,5
GEX,9.7,10.16,0.05,5
FIT,11.04,11.64,0.05,5
CSV,21.1,22.09,0.05,5
CMT,9.5,9.99,0.05,5
CDC,7.97,8.34,0.05,5
AMS,6.72,7.05,0.05,5
AME,2.92,3.06,0.05,5
VTC,6.87,7.16,0.04,4
TNG,5.29,5.52,0.04,4
SWC,8.01,8.32,0.04,4
STC,21.87,22.66,0.04,4
SMA,6.2,6.46,0.04,4
SII,22.95,23.95,0.04,4
SHS,4.0,4.15,0.04,4
SDP,4.6,4.8,0.04,4
SDD,2.3,2.4,0.04,4
SD9,8.78,9.11,0.04,4
PV2,2.4,2.5,0.04,4
PTB,42.94,44.48,0.04,4
PJT,7.4,7.71,0.04,4
PAN,23.01,23.82,0.04,4
OPC,18.62,19.3,0.04,4
NTC,27.02,28.22,0.04,4
LUT,2.6,2.7,0.04,4
ITD,10.04,10.41,0.04,4
ISH,7.76,8.06,0.04,4
HPP,31.2,32.52,0.04,4
GAS,52.03,54.12,0.04,4
FMC,12.62,13.14,0.04,4
DRH,15.73,16.3,0.04,4
DAE,10.94,11.34,0.04,4
CIG,2.82,2.93,0.04,4
C47,13.82,14.36,0.04,4
BSI,10.12,10.52,0.04,4
BHN,69.12,71.89,0.04,4
APG,3.32,3.46,0.04,4
ANV,5.36,5.56,0.04,4
ACE,13.63,14.11,0.04,4
VTV,12.9,13.33,0.03,3
VSA,12.02,12.33,0.03,3
VOC,15.2,15.62,0.03,3
VNL,12.22,12.54,0.03,3
TSC,4.13,4.24,0.03,3
TSB,9.14,9.38,0.03,3
TLT,13.78,14.25,0.03,3
THT,3.94,4.05,0.03,3
TDS,5.99,6.17,0.03,3
SVN,3.1,3.2,0.03,3
SMC,10.48,10.8,0.03,3
SD7,3.1,3.2,0.03,3
RAL,70.86,72.99,0.03,3
PVG,6.41,6.59,0.03,3
PVE,7.12,7.3,0.03,3
PIC,10.4,10.67,0.03,3
PHP,10.98,11.3,0.03,3
NTP,34.69,35.61,0.03,3
NAG,4.75,4.87,0.03,3
LBM,14.78,15.17,0.03,3
IDJ,1.36,1.4,0.03,3
ICG,4.72,4.86,0.03,3
HKB,3.1,3.2,0.03,3
HEV,7.75,7.95,0.03,3
HAM,7.78,8.02,0.03,3
FLC,6.33,6.51,0.03,3
DST,30.1,30.9,0.03,3
DPS,2.9,3.0,0.03,3
DCF,6.15,6.32,0.03,3
CTS,6.66,6.83,0.03,3
CMG,9.06,9.33,0.03,3
AGF,9.01,9.24,0.03,3
ACC,12.28,12.69,0.03,3
WSS,4.3,4.4,0.02,2
VSM,8.57,8.76,0.02,2
VNE,7.37,7.55,0.02,2
VLG,4.04,4.11,0.02,2
VIB,5.17,5.27,0.02,2
VHG,1.9,1.93,0.02,2
VGG,39.98,40.74,0.02,2
VCP,9.58,9.76,0.02,2
TRS,28.04,28.55,0.02,2
TPC,5.76,5.88,0.02,2
TNT,4.16,4.23,0.02,2
TNC,8.63,8.78,0.02,2
TCO,7.97,8.11,0.02,2
SD4,10.18,10.36,0.02,2
SC5,19.4,19.7,0.02,2
SBA,10.17,10.33,0.02,2
SAC,7.09,7.22,0.02,2
PVC,6.31,6.46,0.02,2
PNJ,36.17,36.85,0.02,2
NVT,3.41,3.49,0.02,2
NSH,8.6,8.8,0.02,2
NCS,41.12,41.97,0.02,2
NBB,13.9,14.11,0.02,2
LTG,29.7,30.19,0.02,2
LMI,6.31,6.43,0.02,2
KTL,13.35,13.59,0.02,2
KHP,5.28,5.36,0.02,2
HU3,4.8,4.91,0.02,2
HRC,36.5,37.4,0.02,2
HPG,8.85,8.99,0.02,2
HKT,3.46,3.54,0.02,2
HIG,4.68,4.76,0.02,2
HDP,9.54,9.73,0.02,2
HAD,14.64,15.0,0.02,2
GSP,7.29,7.43,0.02,2
FTM,13.77,14.1,0.02,2
EID,11.06,11.26,0.02,2
DPR,23.59,24.03,0.02,2
DP3,37.16,37.76,0.02,2
CTP,20.0,20.33,0.02,2
CLH,6.41,6.54,0.02,2
CKD,7.99,8.18,0.02,2
CID,4.1,4.2,0.02,2
C92,6.6,6.7,0.02,2
BWE,21.09,21.42,0.02,2
BIC,28.63,29.25,0.02,2
BCG,4.04,4.11,0.02,2
ALV,10.84,11.01,0.02,2
AAA,18.53,18.85,0.02,2
VTO,4.3,4.35,0.01,1
VPD,9.84,9.98,0.01,1
VIX,2.21,2.24,0.01,1
VID,4.92,4.96,0.01,1
VIC,36.88,37.17,0.01,1
VC2,9.45,9.59,0.01,1
UIC,20.93,21.2,0.01,1
TVS,6.1,6.16,0.01,1
TV2,11.41,11.48,0.01,1
TTF,7.05,7.15,0.01,1
TRC,19.95,20.23,0.01,1
TOT,6.6,6.68,0.01,1
TNI,6.66,6.74,0.01,1
TMS,22.15,22.34,0.01,1
THG,20.26,20.52,0.01,1
TCT,41.4,41.86,0.01,1
TBD,24.97,25.19,0.01,1
SVI,30.1,30.49,0.01,1
SRF,13.21,13.28,0.01,1
SJS,21.28,21.4,0.01,1
SHN,9.07,9.16,0.01,1
SGP,8.21,8.3,0.01,1
SEA,13.25,13.33,0.01,1
RCD,14.58,14.76,0.01,1
PXS,7.83,7.89,0.01,1
PVS,11.93,12.08,0.01,1
PTC,3.46,3.49,0.01,1
PPS,5.22,5.27,0.01,1
PPE,13.6,13.7,0.01,1
PPC,11.81,11.98,0.01,1
PMC,64.42,65.15,0.01,1
PIV,43.2,43.6,0.01,1
PIA,11.76,11.9,0.01,1
PGS,15.6,15.83,0.01,1
OGC,2.59,2.62,0.01,1
NUE,4.51,4.57,0.01,1
NSG,10.06,10.14,0.01,1
NLG,16.45,16.57,0.01,1
NET,18.43,18.57,0.01,1
NDN,3.49,3.53,0.01,1
NDF,13.7,13.8,0.01,1
MWG,25.56,25.92,0.01,1
MVB,4.19,4.25,0.01,1
MBS,7.38,7.44,0.01,1
MAC,5.89,5.97,0.01,1
LHG,11.7,11.8,0.01,1
LCM,1.15,1.16,0.01,1
LCG,6.18,6.23,0.01,1
KKC,10.73,10.88,0.01,1
HTG,9.58,9.69,0.01,1
HMS,22.72,23.0,0.01,1
HDG,9.85,9.96,0.01,1
HCD,6.46,6.52,0.01,1
HAX,12.69,12.79,0.01,1
HAT,23.39,23.68,0.01,1
GEG,8.1,8.22,0.01,1
FOX,26.38,26.75,0.01,1
ELC,15.76,15.91,0.01,1
EBS,5.46,5.51,0.01,1
DTL,27.5,27.9,0.01,1
DSN,35.62,35.95,0.01,1
DQC,27.11,27.41,0.01,1
DL1,10.9,11.04,0.01,1
DGW,4.02,4.07,0.01,1
DC4,6.97,7.04,0.01,1
DAH,4.36,4.39,0.01,1
BVH,48.52,48.87,0.01,1
BTS,5.89,5.93,0.01,1
BTD,9.12,9.24,0.01,1
BSP,12.42,12.58,0.01,1
BCE,3.48,3.52,0.01,1
BBC,105.91,107.31,0.01,1
ASP,4.38,4.42,0.01,1
ADS,8.88,8.93,0.01,1
WSB,30.47,30.47,0.0,0
VSN,35.46,35.46,0.0,0
VPH,5.96,5.96,0.0,0
VPC,1.2,1.2,0.0,0
VNP,4.8,4.8,0.0,0
VNI,5.5,5.5,0.0,0
VNA,1.2,1.2,0.0,0
VMD,17.75,17.75,0.0,0
VLC,13.61,13.61,0.0,0
VLB,34.0,34.0,0.0,0
VLA,4.84,4.84,0.0,0
VJC,75.16,74.99,-0.0,0
VGV,6.54,6.54,0.0,0
VGT,9.48,9.48,0.0,0
VFC,8.5,8.5,0.0,0
VCC,8.37,8.37,0.0,0
VC7,14.74,14.74,0.0,0
VAF,8.58,8.58,0.0,0
UNI,5.6,5.6,0.0,0
TYA,5.88,5.88,0.0,0
TVC,5.77,5.77,0.0,0
TTD,35.63,35.63,0.0,0
TNA,9.46,9.46,0.0,0
TMP,20.39,20.39,0.0,0
TMB,3.0,3.0,0.0,0
TKU,7.2,7.2,0.0,0
TIS,11.6,11.6,0.0,0
TIP,9.71,9.71,0.0,0
THI,29.01,29.01,0.0,0
TGP,6.26,6.26,0.0,0
TDM,16.4,16.4,0.0,0
TDG,10.11,10.11,0.0,0
TDC,4.4,4.42,0.0,0
TCW,10.19,10.15,-0.0,0
TCM,16.84,16.78,-0.0,0
TC6,3.43,3.43,0.0,0
STP,3.2,3.2,0.0,0
STK,10.2,10.2,0.0,0
STG,19.65,19.61,-0.0,0
SRA,2.2,2.2,0.0,0
SNC,7.46,7.46,0.0,0
SJD,13.34,13.29,-0.0,0
SIV,37.22,37.29,0.0,0
SGN,89.43,89.79,0.0,0
SGH,34.4,34.4,0.0,0
SFC,15.56,15.56,0.0,0
SDT,5.95,5.95,0.0,0
SD6,7.96,7.96,0.0,0
SD3,4.5,4.5,0.0,0
SCL,2.45,2.45,0.0,0
SCJ,2.0,2.0,0.0,0
SBV,20.66,20.66,0.0,0
S55,20.32,20.32,0.0,0
S12,1.3,1.3,0.0,0
REE,25.94,25.9,-0.0,0
PXT,3.91,3.91,0.0,0
PXL,2.6,2.6,0.0,0
PVX,2.5,2.5,0.0,0
PVV,1.9,1.9,0.0,0
PVI,23.14,23.14,0.0,0
PVD,9.37,9.37,0.0,0
PTS,3.61,3.61,0.0,0
PTL,3.94,3.93,-0.0,0
PSI,4.6,4.6,0.0,0
POV,5.07,5.07,0.0,0
PLX,53.69,53.61,-0.0,0
PLC,17.19,17.19,0.0,0
PJC,14.28,14.28,0.0,0
PIT,6.9,6.9,0.0,0
PGT,3.4,3.4,0.0,0
PGI,11.78,11.75,-0.0,0
PGC,8.78,8.76,-0.0,0
PET,6.29,6.29,0.0,0
PDR,8.99,8.96,-0.0,0
PCG,7.5,7.5,0.0,0
PC1,15.29,15.36,0.0,0
OCH,12.0,12.0,0.0,0
NVL,25.57,25.48,-0.0,0
NNC,29.79,29.68,-0.0,0
NKG,15.19,15.12,-0.0,0
NHV,7.35,7.35,0.0,0
NHP,3.2,3.2,0.0,0
ND2,12.1,12.04,-0.0,0
NCT,45.26,45.32,0.0,0
MPT,3.73,3.73,0.0,0
MHC,3.84,3.85,0.0,0
MEC,2.4,2.4,0.0,0
MCO,2.0,2.0,0.0,0
LM8,16.19,16.19,0.0,0
LIX,30.69,30.83,0.0,0
LIC,6.6,6.6,0.0,0
LHC,12.28,12.23,-0.0,0
LEC,20.0,20.0,0.0,0
