symbol,first,last,change,change_percentage
NBW,3.93,9.29,1.36,136
IDV,1.01,1.65,0.63,63
SPC,6.61,10.73,0.62,62
GDW,5.11,7.59,0.49,49
VCF,24.64,36.43,0.48,48
WTC,4.97,7.25,0.46,46
VNR,3.88,5.68,0.46,46
PTH,1.67,2.39,0.43,43
SAP,7.31,10.29,0.41,41
CAP,0.78,1.1,0.41,41
GHC,2.53,3.46,0.37,37
BTW,4.45,6.01,0.35,35
DPP,2.76,3.63,0.32,32
CVN,16.33,21.43,0.31,31
CLW,2.97,3.82,0.29,29
VHC,4.05,5.12,0.26,26
ND2,2.53,3.19,0.26,26
HLG,9.18,11.46,0.25,25
VIE,9.0,11.2,0.24,24
H11,8.79,10.94,0.24,24
SMB,5.5,6.74,0.23,23
SRF,1.83,2.21,0.21,21
DHG,15.61,18.57,0.19,19
CSC,2.27,2.71,0.19,19
MSN,42.21,49.93,0.18,18
EVE,7.84,9.21,0.17,17
CT3,5.78,6.78,0.17,17
SSC,11.12,12.93,0.16,16
VNM,10.81,12.47,0.15,15
TDW,3.78,4.33,0.15,15
TDN,1.82,2.07,0.14,14
SGT,5.37,6.13,0.14,14
GTA,2.92,3.32,0.14,14
GIL,3.87,4.42,0.14,14
VBH,14.42,16.34,0.13,13
SFC,7.48,8.35,0.12,12
PET,3.77,4.24,0.12,12
OPC,2.99,3.35,0.12,12
MCC,7.83,8.8,0.12,12
IME,2.93,3.29,0.12,12
SGH,15.02,16.71,0.11,11
SGC,7.54,8.37,0.11,11
LHC,1.54,1.71,0.11,11
VIR,6.66,7.33,0.1,10
VIC,20.86,22.85,0.1,10
VDL,5.87,6.44,0.1,10
VCS,2.5,2.76,0.1,10
CMV,5.64,6.19,0.1,10
BTG,3.85,4.23,0.1,10
STS,14.83,16.18,0.09,9
MHL,12.32,13.48,0.09,9
DZM,23.97,26.23,0.09,9
BVH,54.98,59.99,0.09,9
TNC,5.92,6.41,0.08,8
NGC,2.83,3.06,0.08,8
BED,3.81,4.11,0.08,8
MDC,2.9,3.09,0.07,7
DMC,6.66,7.12,0.07,7
STG,3.36,3.56,0.06,6
HAD,9.67,10.24,0.06,6
DLG,20.29,21.48,0.06,6
BDB,2.6,2.75,0.06,6
ARM,3.78,4.0,0.06,6
WSB,7.28,7.63,0.05,5
MCP,4.23,4.44,0.05,5
DXL,7.5,7.86,0.05,5
DVP,7.53,7.89,0.05,5
DRC,4.42,4.64,0.05,5
TLH,3.13,3.27,0.04,4
PTP,2.67,2.77,0.04,4
DXG,3.98,4.15,0.04,4
CTB,3.67,3.81,0.04,4
SAM,2.91,3.01,0.03,3
DSN,4.9,5.04,0.03,3
ABT,12.7,13.09,0.03,3
AAM,7.05,7.23,0.03,3
TMP,3.6,3.67,0.02,2
VFG,7.61,7.69,0.01,1
SQC,84.8,86.0,0.01,1
QTC,2.62,2.64,0.01,1
NET,6.55,6.63,0.01,1
HBD,3.92,3.97,0.01,1
HAT,9.52,9.6,0.01,1
EIB,8.06,8.14,0.01,1
DL1,3.55,3.6,0.01,1
VSC,3.82,3.81,-0.0,0
SGS,2.54,2.54,0.0,0
PNJ,4.34,4.33,-0.0,0
NBP,6.12,6.09,-0.0,0
HVT,2.61,2.61,0.0,0
HDM,2.96,2.96,0.0,0
HCC,4.09,4.07,-0.0,0
BMI,4.14,4.15,0.0,0
ALT,7.44,7.44,0.0,0
VNG,15.96,15.77,-0.01,-1
VCC,2.65,2.62,-0.01,-1
TCO,2.48,2.45,-0.01,-1
SEB,1.59,1.57,-0.01,-1
NVB,6.81,6.73,-0.01,-1
MPC,3.42,3.37,-0.01,-1
FDC,16.55,16.32,-0.01,-1
VQC,13.86,13.52,-0.02,-2
TV2,0.43,0.42,-0.02,-2
TTP,18.2,17.76,-0.02,-2
SDN,5.61,5.48,-0.02,-2
QCG,17.95,17.67,-0.02,-2
PX1,15.9,15.6,-0.02,-2
PGD,8.15,7.99,-0.02,-2
LIX,6.49,6.36,-0.02,-2
BTT,6.98,6.82,-0.02,-2
ACL,4.15,4.07,-0.02,-2
ACC,6.07,5.95,-0.02,-2
SDJ,7.4,7.2,-0.03,-3
HPT,5.87,5.7,-0.03,-3
FPT,6.52,6.33,-0.03,-3
CTG,10.49,10.16,-0.03,-3
TLG,3.42,3.29,-0.04,-4
PXM,7.9,7.6,-0.04,-4
HLC,2.73,2.61,-0.04,-4
DPR,18.05,17.3,-0.04,-4
DPM,10.09,9.7,-0.04,-4
DHC,2.24,2.14,-0.04,-4
APC,10.47,10.06,-0.04,-4
VDN,3.85,3.67,-0.05,-5
TIX,6.3,6.0,-0.05,-5
SAF,4.11,3.91,-0.05,-5
RAL,6.31,5.97,-0.05,-5
PTI,5.36,5.07,-0.05,-5
PMS,3.66,3.48,-0.05,-5
LCD,4.34,4.11,-0.05,-5
DCT,7.3,6.9,-0.05,-5
TV1,5.6,5.27,-0.06,-6
TMS,6.44,6.08,-0.06,-6
TET,15.71,14.83,-0.06,-6
SDK,5.94,5.61,-0.06,-6
SDC,5.83,5.5,-0.06,-6
NSC,14.15,13.25,-0.06,-6
ILC,8.2,7.67,-0.06,-6
HRC,31.97,29.96,-0.06,-6
HGM,19.64,18.5,-0.06,-6
HBS,14.9,14.0,-0.06,-6
GTT,6.5,6.1,-0.06,-6
FMC,2.03,1.91,-0.06,-6
EID,2.6,2.44,-0.06,-6
DTL,17.93,16.84,-0.06,-6
DIH,6.15,5.79,-0.06,-6
ACB,4.83,4.53,-0.06,-6
VTL,16.58,15.42,-0.07,-7
VMD,8.86,8.26,-0.07,-7
TKU,2.68,2.48,-0.07,-7
TBC,4.46,4.16,-0.07,-7
MKP,29.14,27.15,-0.07,-7
IMP,10.62,9.84,-0.07,-7
HSI,9.2,8.6,-0.07,-7
DXP,6.0,5.58,-0.07,-7
CJC,8.32,7.71,-0.07,-7
VNS,6.77,6.23,-0.08,-8
TPC,2.9,2.66,-0.08,-8
TMX,3.82,3.5,-0.08,-8
SED,2.22,2.04,-0.08,-8
PTC,4.01,3.67,-0.08,-8
PJC,6.37,5.86,-0.08,-8
PHR,7.86,7.25,-0.08,-8
NKG,4.67,4.31,-0.08,-8
KTT,11.8,10.9,-0.08,-8
HMH,2.37,2.19,-0.08,-8
COM,15.85,14.57,-0.08,-8
BVS,12.12,11.21,-0.08,-8
AGF,9.8,8.99,-0.08,-8
VNL,4.72,4.29,-0.09,-9
SHB,3.02,2.75,-0.09,-9
SBA,2.56,2.33,-0.09,-9
PVS,8.5,7.72,-0.09,-9
PJT,1.61,1.47,-0.09,-9
NNC,3.29,3.01,-0.09,-9
MCF,3.41,3.12,-0.09,-9
KHP,2.4,2.18,-0.09,-9
GMC,2.22,2.01,-0.09,-9
DC2,5.22,4.76,-0.09,-9
VHF,29.66,26.73,-0.1,-10
VCB,11.05,9.97,-0.1,-10
TVG,0.31,0.28,-0.1,-10
TMW,6.87,6.18,-0.1,-10
PVR,9.2,8.3,-0.1,-10
PVI,7.63,6.83,-0.1,-10
PTD,6.89,6.2,-0.1,-10
PPS,2.91,2.63,-0.1,-10
OCH,11.63,10.43,-0.1,-10
NAV,3.04,2.74,-0.1,-10
MCG,13.6,12.2,-0.1,-10
LCG,7.12,6.38,-0.1,-10
KST,2.96,2.67,-0.1,-10
HDA,3.36,3.04,-0.1,-10
ELC,12.21,11.05,-0.1,-10
DHA,5.3,4.77,-0.1,-10
CKV,5.07,4.54,-0.1,-10
ATA,22.0,19.8,-0.1,-10
TV3,2.35,2.09,-0.11,-11
TSC,4.0,3.54,-0.11,-11
SHP,2.61,2.32,-0.11,-11
SFI,3.72,3.32,-0.11,-11
PVG,9.09,8.05,-0.11,-11
PGS,6.15,5.45,-0.11,-11
NTP,7.13,6.33,-0.11,-11
KDH,11.59,10.33,-0.11,-11
HEV,3.13,2.79,-0.11,-11
DBC,2.71,2.4,-0.11,-11
CYC,4.4,3.9,-0.11,-11
TPH,3.01,2.66,-0.12,-12
TCT,6.38,5.64,-0.12,-12
SVI,5.59,4.93,-0.12,-12
SAV,8.25,7.24,-0.12,-12
PNC,4.82,4.26,-0.12,-12
PAC,9.0,7.96,-0.12,-12
NBB,23.67,20.91,-0.12,-12
LBM,1.69,1.48,-0.12,-12
KDC,10.54,9.31,-0.12,-12
INN,3.17,2.78,-0.12,-12
HPG,1.78,1.56,-0.12,-12
GMD,10.52,9.21,-0.12,-12
CHP,2.76,2.42,-0.12,-12
BBC,11.39,9.97,-0.12,-12
ABI,3.62,3.2,-0.12,-12
TYA,1.87,1.63,-0.13,-13
TKC,4.91,4.27,-0.13,-13
STB,9.38,8.15,-0.13,-13
SBT,4.83,4.18,-0.13,-13
RDP,2.81,2.44,-0.13,-13
PSG,8.9,7.7,-0.13,-13
PLC,5.32,4.65,-0.13,-13
KMR,4.96,4.3,-0.13,-13
KKC,5.1,4.43,-0.13,-13
HAG,35.48,30.96,-0.13,-13
GDT,2.88,2.5,-0.13,-13
BMP,8.73,7.56,-0.13,-13
BCE,2.71,2.37,-0.13,-13
TGP,2.72,2.33,-0.14,-14
TC6,2.6,2.23,-0.14,-14
PIV,6.49,5.61,-0.14,-14
PGT,6.6,5.7,-0.14,-14
PDR,6.49,5.56,-0.14,-14
HVG,5.45,4.7,-0.14,-14
HPB,3.95,3.39,-0.14,-14
EBS,2.38,2.05,-0.14,-14
DAG,5.45,4.67,-0.14,-14
CLC,3.08,2.65,-0.14,-14
CCL,5.31,4.56,-0.14,-14
VDS,4.27,3.64,-0.15,-15
V21,16.69,14.15,-0.15,-15
TVD,2.81,2.39,-0.15,-15
TV4,2.98,2.53,-0.15,-15
SZL,5.91,5.04,-0.15,-15
SVC,5.0,4.23,-0.15,-15
STC,3.31,2.81,-0.15,-15
SGD,2.04,1.73,-0.15,-15
PSC,4.78,4.07,-0.15,-15
PFL,8.8,7.5,-0.15,-15
NST,4.9,4.16,-0.15,-15
HJS,2.62,2.22,-0.15,-15
HDC,4.5,3.81,-0.15,-15
DTC,32.13,27.35,-0.15,-15
DDN,7.74,6.55,-0.15,-15
CID,9.41,7.97,-0.15,-15
VTC,3.71,3.11,-0.16,-16
VC2,8.34,6.97,-0.16,-16
TMT,5.21,4.38,-0.16,-16
TIS,10.7,9.0,-0.16,-16
REE,5.71,4.81,-0.16,-16
KSB,5.48,4.6,-0.16,-16
HBC,2.6,2.19,-0.16,-16
CCI,4.48,3.77,-0.16,-16
BBS,5.01,4.21,-0.16,-16
VHL,8.14,6.78,-0.17,-17
TRC,23.67,19.73,-0.17,-17
SPD,5.71,4.72,-0.17,-17
SMC,4.59,3.83,-0.17,-17
SJ1,4.94,4.1,-0.17,-17
SDT,3.94,3.26,-0.17,-17
PXI,8.42,7.03,-0.17,-17
PVE,7.54,6.26,-0.17,-17
PPC,3.69,3.05,-0.17,-17
LHG,11.44,9.55,-0.17,-17
L62,7.66,6.36,-0.17,-17
HVX,4.33,3.58,-0.17,-17
HTP,3.7,3.08,-0.17,-17
HMC,2.8,2.33,-0.17,-17
DPC,8.32,6.94,-0.17,-17
DAD,2.36,1.97,-0.17,-17
CTD,26.33,21.94,-0.17,-17
CMS,7.85,6.48,-0.17,-17
ASP,3.63,3.01,-0.17,-17
VST,8.2,6.7,-0.18,-18
VNT,6.06,4.94,-0.18,-18
VNH,6.0,4.9,-0.18,-18
VGP,7.17,5.9,-0.18,-18
TCM,5.43,4.45,-0.18,-18
QST,2.24,1.83,-0.18,-18
PMC,8.1,6.67,-0.18,-18
LCS,11.63,9.58,-0.18,-18
JVC,17.23,14.11,-0.18,-18
IN4,7.3,6.01,-0.18,-18
HLA,9.0,7.4,-0.18,-18
HAI,9.9,8.14,-0.18,-18
DNM,5.2,4.28,-0.18,-18
AGR,9.48,7.75,-0.18,-18
VIT,2.16,1.75,-0.19,-19
TSB,12.75,10.39,-0.19,-19
THB,4.41,3.57,-0.19,-19
ST8,1.61,1.3,-0.19,-19
SPM,39.34,31.86,-0.19,-19
SFN,4.18,3.38,-0.19,-19
SCD,19.55,15.91,-0.19,-19
PTL,10.1,8.2,-0.19,-19
PIT,9.92,8.08,-0.19,-19
NHC,5.58,4.5,-0.19,-19
MKV,9.9,8.02,-0.19,-19
LIG,5.01,4.08,-0.19,-19
LBE,1.91,1.54,-0.19,-19
HHG,3.9,3.16,-0.19,-19
CTS,3.42,2.77,-0.19,-19
CAN,14.51,11.7,-0.19,-19
XMC,14.93,11.91,-0.2,-20
VTO,2.59,2.07,-0.2,-20
VNX,0.56,0.45,-0.2,-20
VNC,6.26,5.0,-0.2,-20
SSI,5.71,4.55,-0.2,-20
SMA,4.31,3.44,-0.2,-20
SJD,2.46,1.97,-0.2,-20
ONE,2.55,2.05,-0.2,-20
KAC,20.69,16.47,-0.2,-20
HTI,2.36,1.89,-0.2,-20
BSC,6.15,4.94,-0.2,-20
BPC,3.77,3.03,-0.2,-20
ADC,1.19,0.95,-0.2,-20
WCS,14.49,11.48,-0.21,-21
VTB,3.42,2.7,-0.21,-21
VLA,1.77,1.4,-0.21,-21
VC9,5.69,4.47,-0.21,-21
TST,12.81,10.17,-0.21,-21
TRA,10.23,8.1,-0.21,-21
TCR,7.39,5.84,-0.21,-21
PXS,6.62,5.24,-0.21,-21
PVD,20.25,16.0,-0.21,-21
LSS,13.63,10.72,-0.21,-21
HDG,4.87,3.83,-0.21,-21
HCT,5.84,4.6,-0.21,-21
DLR,12.03,9.46,-0.21,-21
DBT,3.08,2.44,-0.21,-21
CSM,5.02,3.97,-0.21,-21
BTH,11.0,8.7,-0.21,-21
YBC,24.9,19.4,-0.22,-22
UIC,4.21,3.27,-0.22,-22
POM,15.05,11.77,-0.22,-22
NTL,12.23,9.57,-0.22,-22
KMT,4.61,3.61,-0.22,-22
ICF,8.5,6.6,-0.22,-22
HTV,3.88,3.04,-0.22,-22
HCM,2.95,2.29,-0.22,-22
DID,8.38,6.52,-0.22,-22
DC4,3.61,2.81,-0.22,-22
CLG,14.7,11.43,-0.22,-22
BKC,13.9,10.8,-0.22,-22
VSH,5.39,4.17,-0.23,-23
VMC,8.5,6.53,-0.23,-23
TTG,3.7,2.84,-0.23,-23
TPP,1.55,1.2,-0.23,-23
TMC,7.34,5.62,-0.23,-23
THT,1.82,1.4,-0.23,-23
SJE,3.94,3.03,-0.23,-23
SDV,9.15,7.09,-0.23,-23
SDG,8.0,6.16,-0.23,-23
PXT,7.8,6.0,-0.23,-23
PHC,3.34,2.56,-0.23,-23
PAN,4.19,3.21,-0.23,-23
NVT,7.7,5.9,-0.23,-23
ITA,12.55,9.64,-0.23,-23
ICG,7.9,6.08,-0.23,-23
HHC,9.74,7.46,-0.23,-23
HAP,2.7,2.09,-0.23,-23
CX8,6.8,5.23,-0.23,-23
CVT,1.95,1.5,-0.23,-23
AVF,14.79,11.45,-0.23,-23
VHG,7.32,5.55,-0.24,-24
VGS,4.26,3.23,-0.24,-24
UDJ,3.14,2.39,-0.24,-24
TNG,2.02,1.53,-0.24,-24
TNA,2.35,1.78,-0.24,-24
SDD,8.4,6.4,-0.24,-24
SCO,9.8,7.4,-0.24,-24
PVC,9.86,7.48,-0.24,-24
NTB,11.6,8.8,-0.24,-24
IJC,4.31,3.27,-0.24,-24
EFI,7.63,5.77,-0.24,-24
CPC,5.07,3.83,-0.24,-24
C47,3.36,2.54,-0.24,-24
ACE,4.93,3.77,-0.24,-24
VHH,6.9,5.2,-0.25,-25
VAT,6.6,4.95,-0.25,-25
TS4,5.95,4.48,-0.25,-25
TNM,3.42,2.56,-0.25,-25
TH1,22.25,16.62,-0.25,-25
PCG,6.03,4.52,-0.25,-25
NBC,2.3,1.73,-0.25,-25
NAG,4.78,3.57,-0.25,-25
ICI,5.21,3.93,-0.25,-25
HNM,8.37,6.3,-0.25,-25
FBA,13.4,10.0,-0.25,-25
DQC,7.55,5.67,-0.25,-25
DCL,5.87,4.41,-0.25,-25
CDC,5.87,4.39,-0.25,-25
VXB,7.52,5.56,-0.26,-26
VPH,3.95,2.92,-0.26,-26
VND,1.87,1.39,-0.26,-26
VCA,3.65,2.69,-0.26,-26
VC6,4.54,3.34,-0.26,-26
VBC,4.41,3.25,-0.26,-26
SCJ,6.45,4.76,-0.26,-26
RIC,14.0,10.4,-0.26,-26
PTT,3.39,2.52,-0.26,-26
NT2,3.39,2.52,-0.26,-26
NDN,1.74,1.28,-0.26,-26
LM8,4.88,3.6,-0.26,-26
LAF,21.7,16.1,-0.26,-26
L43,10.36,7.65,-0.26,-26
L10,5.63,4.17,-0.26,-26
IFS,15.77,11.7,-0.26,-26
HOM,5.34,3.94,-0.26,-26
HAS,5.54,4.08,-0.26,-26
CTC,7.7,5.71,-0.26,-26
VNA,10.5,7.7,-0.27,-27
VIP,3.48,2.54,-0.27,-27
SSF,4.27,3.12,-0.27,-27
SIC,4.17,3.06,-0.27,-27
SD5,5.08,3.69,-0.27,-27
SD1,13.1,9.6,-0.27,-27
PXL,6.4,4.7,-0.27,-27
PVL,9.0,6.6,-0.27,-27
PTS,6.94,5.04,-0.27,-27
PSI,9.5,6.9,-0.27,-27
LGL,7.44,5.41,-0.27,-27
KHA,6.68,4.89,-0.27,-27
HAX,1.83,1.33,-0.27,-27
DTT,6.18,4.49,-0.27,-27
DRH,4.81,3.53,-0.27,-27
DHT,4.01,2.92,-0.27,-27
CTN,10.48,7.6,-0.27,-27
ANV,2.68,1.95,-0.27,-27
VOS,7.4,5.3,-0.28,-28
VNI,11.5,8.3,-0.28,-28
VC3,4.06,2.92,-0.28,-28
VC1,9.91,7.11,-0.28,-28
TTF,12.21,8.82,-0.28,-28
SHN,14.51,10.43,-0.28,-28
SC5,9.88,7.16,-0.28,-28
PVX,16.3,11.8,-0.28,-28
MAS,3.18,2.29,-0.28,-28
LM7,6.12,4.42,-0.28,-28
KTS,9.78,7.02,-0.28,-28
HSG,1.71,1.23,-0.28,-28
HIG,14.78,10.66,-0.28,-28
DST,3.92,2.83,-0.28,-28
DAE,2.93,2.1,-0.28,-28
CNT,13.9,10.0,-0.28,-28
CMC,15.0,10.8,-0.28,-28
VNF,10.19,7.21,-0.29,-29
VNE,5.53,3.94,-0.29,-29
VE9,5.68,4.04,-0.29,-29
TCL,5.75,4.11,-0.29,-29
SSM,7.67,5.47,-0.29,-29
SRC,6.92,4.94,-0.29,-29
SD4,5.61,4.0,-0.29,-29
SCC,7.0,5.0,-0.29,-29
PSP,4.86,3.47,-0.29,-29
POT,6.21,4.44,-0.29,-29
MIM,14.52,10.33,-0.29,-29
DNP,1.29,0.92,-0.29,-29
DIC,9.62,6.82,-0.29,-29
DDM,7.0,5.0,-0.29,-29
CMX,6.11,4.35,-0.29,-29
VCR,10.5,7.3,-0.3,-30
TIE,8.74,6.16,-0.3,-30
SDY,7.0,4.9,-0.3,-30
PGC,1.99,1.4,-0.3,-30
ORS,4.0,2.8,-0.3,-30
MTG,6.12,4.3,-0.3,-30
ITC,11.18,7.88,-0.3,-30
CTI,16.77,11.78,-0.3,-30
CII,15.81,11.04,-0.3,-30
AMV,3.88,2.73,-0.3,-30
VIX,1.4,0.96,-0.31,-31
VCM,3.29,2.27,-0.31,-31
VC5,8.75,6.04,-0.31,-31
TDH,8.85,6.1,-0.31,-31
TDC,3.24,2.23,-0.31,-31
L44,7.46,5.18,-0.31,-31
GGG,7.7,5.3,-0.31,-31
DIG,5.98,4.12,-0.31,-31
BTP,2.8,1.92,-0.31,-31
WSS,6.6,4.5,-0.32,-32
TLT,12.6,8.58,-0.32,-32
TJC,3.94,2.69,-0.32,-32
SHS,2.14,1.45,-0.32,-32
SD3,9.61,6.49,-0.32,-32
SD2,6.57,4.47,-0.32,-32
OGC,18.17,12.27,-0.32,-32
LM3,8.0,5.4,-0.32,-32
L35,4.43,3.03,-0.32,-32
HUT,7.19,4.86,-0.32,-32
HTC,3.2,2.17,-0.32,-32
ECI,2.82,1.92,-0.32,-32
D11,10.64,7.2,-0.32,-32
BVG,8.4,5.7,-0.32,-32
BMC,8.72,5.95,-0.32,-32
AAA,5.28,3.58,-0.32,-32
VCG,12.72,8.48,-0.33,-33
VC7,5.07,3.4,-0.33,-33
V12,3.42,2.29,-0.33,-33
STP,6.46,4.36,-0.33,-33
SSG,10.5,7.0,-0.33,-33
SRB,8.1,5.4,-0.33,-33
SMT,3.1,2.07,-0.33,-33
SD9,7.41,4.97,-0.33,-33
S74,9.91,6.65,-0.33,-33
MEC,10.18,6.82,-0.33,-33
GLT,5.32,3.56,-0.33,-33
CT6,7.67,5.13,-0.33,-33
BCC,4.38,2.94,-0.33,-33
B82,8.02,5.36,-0.33,-33
ASM,10.2,6.88,-0.33,-33
APP,9.44,6.29,-0.33,-33
AME,4.77,3.2,-0.33,-33
VFR,15.38,10.16,-0.34,-34
VE1,8.6,5.7,-0.34,-34
TTC,1.94,1.29,-0.34,-34
MCO,7.1,4.7,-0.34,-34
LCC,4.1,2.7,-0.34,-34
L61,7.14,4.68,-0.34,-34
IHK,5.45,3.6,-0.34,-34
D2D,4.15,2.75,-0.34,-34
VTV,2.43,1.57,-0.35,-35
VSG,4.6,3.0,-0.35,-35
VLF,19.65,12.69,-0.35,-35
VID,4.83,3.16,-0.35,-35
UNI,8.79,5.75,-0.35,-35
SJC,10.96,7.11,-0.35,-35
QNC,15.61,10.15,-0.35,-35
PXA,10.09,6.57,-0.35,-35
PV2,8.0,5.2,-0.35,-35
PSB,6.3,4.1,-0.35,-35
PDC,7.1,4.6,-0.35,-35
HTL,3.15,2.05,-0.35,-35
HLY,21.94,14.32,-0.35,-35
CCM,13.41,8.65,-0.35,-35
VIG,6.7,4.3,-0.36,-36
SDB,10.7,6.8,-0.36,-36
SDA,9.77,6.3,-0.36,-36
S99,8.42,5.35,-0.36,-36
PVA,29.1,18.7,-0.36,-36
L18,6.03,3.83,-0.36,-36
DCS,12.1,7.8,-0.36,-36
CMI,10.38,6.61,-0.36,-36
CAD,5.0,3.2,-0.36,-36
SJS,39.0,24.57,-0.37,-37
SHI,4.71,2.99,-0.37,-37
SDP,9.27,5.87,-0.37,-37
PPI,11.09,7.03,-0.37,-37
LUT,24.4,15.3,-0.37,-37
KSD,11.1,7.0,-0.37,-37
IDJ,3.28,2.08,-0.37,-37
HT1,4.62,2.91,-0.37,-37
BTS,8.09,5.09,-0.37,-37
VFC,10.78,6.7,-0.38,-38
TNT,10.62,6.6,-0.38,-38
SHC,4.5,2.8,-0.38,-38
SD7,24.2,14.9,-0.38,-38
PHH,10.59,6.61,-0.38,-38
NOS,10.4,6.4,-0.38,-38
NDC,4.17,2.59,-0.38,-38
LO5,7.77,4.85,-0.38,-38
LGC,9.47,5.91,-0.38,-38
KSH,34.0,21.2,-0.38,-38
HPP,14.18,8.79,-0.38,-38
DTA,8.95,5.52,-0.38,-38
VE3,4.11,2.49,-0.39,-39
SCR,7.29,4.48,-0.39,-39
MHC,2.62,1.59,-0.39,-39
KBC,19.3,11.72,-0.39,-39
DXV,7.78,4.71,-0.39,-39
APS,7.36,4.47,-0.39,-39
S55,4.97,2.97,-0.4,-40
S27,8.0,4.8,-0.4,-40
S12,8.97,5.38,-0.4,-40
HQC,27.26,16.24,-0.4,-40
DTV,3.78,2.27,-0.4,-40
CTA,11.43,6.86,-0.4,-40
BST,3.31,1.99,-0.4,-40
API,3.89,2.32,-0.4,-40
VMG,7.5,4.4,-0.41,-41
V11,8.6,5.1,-0.41,-41
SD8,9.0,5.3,-0.41,-41
RCL,11.68,6.91,-0.41,-41
PVT,4.25,2.49,-0.41,-41
DNC,1.41,0.83,-0.41,-41
CMG,6.89,4.06,-0.41,-41
C92,8.41,4.96,-0.41,-41
BT6,17.89,10.6,-0.41,-41
VTA,3.3,1.9,-0.42,-42
VSI,3.31,1.93,-0.42,-42
VCT,10.0,5.8,-0.42,-42
V15,11.8,6.8,-0.42,-42
TXM,5.14,2.97,-0.42,-42
LDP,10.53,6.07,-0.42,-42
BLF,6.55,3.82,-0.42,-42
BHC,8.4,4.9,-0.42,-42
POV,3.41,1.95,-0.43,-43
VTS,40.0,22.5,-0.44,-44
STL,23.3,13.0,-0.44,-44
SDU,27.33,15.33,-0.44,-44
SBS,16.7,9.3,-0.44,-44
MIC,27.0,15.2,-0.44,-44
MDG,6.56,3.67,-0.44,-44
MAC,4.48,2.51,-0.44,-44
HU3,5.56,3.11,-0.44,-44
DNT,10.48,5.91,-0.44,-44
SRA,3.72,2.06,-0.45,-45
SCL,9.65,5.32,-0.45,-45
BMJ,3.23,1.79,-0.45,-45
ALV,9.68,5.35,-0.45,-45
VE2,4.96,2.66,-0.46,-46
PMT,5.32,2.87,-0.46,-46
PHS,6.11,3.27,-0.46,-46
GTH,9.15,4.94,-0.46,-46
VKC,9.0,4.76,-0.47,-47
TIG,4.96,2.64,-0.47,-47
PRC,4.16,2.2,-0.47,-47
BHT,26.18,13.82,-0.47,-47
APG,4.54,2.41,-0.47,-47
VKP,4.2,2.2,-0.48,-48
TNB,4.57,2.37,-0.48,-48
QCC,3.2,1.66,-0.48,-48
VES,8.6,4.4,-0.49,-49
SD6,10.12,5.14,-0.49,-49
S96,23.2,11.9,-0.49,-49
DBM,17.33,8.88,-0.49,-49
SJM,10.1,5.1,-0.5,-50
LTC,11.64,5.74,-0.51,-51
QHD,4.32,2.07,-0.52,-52
HDO,26.2,12.5,-0.52,-52
UDC,11.97,5.59,-0.53,-53
TBX,24.64,11.62,-0.53,-53
VRC,17.95,8.33,-0.54,-54
DAC,41.1,19.0,-0.54,-54
VTI,6.73,3.0,-0.55,-55
CMT,18.7,8.4,-0.55,-55
VDT,8.48,3.74,-0.56,-56
PVV,22.5,10.0,-0.56,-56
DGT,5.76,2.25,-0.61,-61
NHA,5.14,1.78,-0.65,-65
PTG,0.1,0.0,-1.0,-100
PSL,2.27,0.0,-1.0,-100
MTP,12.13,0.0,-1.0,-100
MTH,4.87,0.0,-1.0,-100
MDF,8.7,0.0,-1.0,-100
KCE,3.68,0.0,-1.0,-100
IDI,4.53,0.0,-1.0,-100
