symbol,first,last,change,change_percentage
KHA,12.05,12.68,0.05,5
TNA,2.46,2.52,0.02,2
GMD,8.96,9.1,0.02,2
BBT,11.7,11.8,0.01,1
SFC,6.62,6.6,-0.0,0
REE,2.68,2.67,-0.0,0
MHC,9.21,9.17,-0.0,0
HAP,5.49,5.49,0.0,0
BBC,15.62,15.55,-0.0,0
TS4,6.91,6.84,-0.01,-1
TMS,7.18,7.13,-0.01,-1
SAV,7.87,7.77,-0.01,-1
PNC,11.18,11.04,-0.01,-1
LAF,45.5,44.9,-0.01,-1
SSC,17.39,17.08,-0.02,-2
SAM,3.66,3.6,-0.02,-2
DHA,8.57,8.42,-0.02,-2
AGF,21.41,20.89,-0.02,-2
SGH,3.89,3.79,-0.03,-3
HAS,24.1,23.31,-0.03,-3
BT6,31.81,30.98,-0.03,-3
GIL,4.51,4.32,-0.04,-4
VTL,8.29,0.0,-1.0,-100
CID,10.86,0.0,-1.0,-100
