symbol,first,last,change,change_percentage
GTD,10.7,18.6,0.74,74
CFV,9.5,15.8,0.66,66
NHV,27.6,42.0,0.52,52
MA1,20.42,30.68,0.5,50
BTH,14.0,20.4,0.46,46
TNB,14.32,20.75,0.45,45
PBP,15.93,22.68,0.42,42
API,18.73,26.36,0.41,41
CNN,24.5,32.8,0.34,34
DAN,19.9,26.4,0.33,33
VTX,11.0,14.4,0.31,31
DTI,7.0,9.2,0.31,31
SPV,8.82,11.5,0.3,30
DXL,9.0,11.5,0.28,28
KPF,16.3,20.75,0.27,27
HD2,13.71,17.33,0.26,26
PCT,5.75,7.17,0.25,25
ICN,65.5,81.98,0.25,25
SFN,22.46,27.72,0.23,23
HTP,38.0,46.9,0.23,23
DCF,36.5,44.9,0.23,23
HIG,7.6,9.2,0.21,21
VTL,13.5,16.2,0.2,20
PMP,16.2,19.5,0.2,20
CAN,55.0,65.9,0.2,20
QCC,8.0,9.5,0.19,19
PCF,4.1,4.8,0.17,17
GMC,19.17,22.38,0.17,17
CKG,20.82,24.27,0.17,17
SDG,20.7,24.0,0.16,16
MTA,7.6,8.8,0.16,16
DC2,7.7,8.9,0.16,16
VIH,12.0,13.8,0.15,15
QHW,21.05,24.29,0.15,15
HBH,7.4,8.5,0.15,15
VQC,15.2,17.4,0.14,14
VHD,18.0,20.6,0.14,14
TBD,72.71,83.15,0.14,14
SEP,14.6,16.7,0.14,14
PVM,13.27,15.17,0.14,14
PVC,18.18,20.64,0.14,14
NAW,8.5,9.7,0.14,14
E12,6.6,7.5,0.14,14
DCM,31.1,35.45,0.14,14
BBT,11.0,12.5,0.14,14
KHA,21.0,23.8,0.13,13
VNX,43.8,49.2,0.12,12
PVG,10.6,11.9,0.12,12
DPM,41.55,46.73,0.12,12
DIH,29.53,33.12,0.12,12
TTH,3.6,4.0,0.11,11
TC6,9.7,10.8,0.11,11
SIV,43.77,48.44,0.11,11
SFG,12.75,14.2,0.11,11
RCL,16.0,17.8,0.11,11
PXI,3.8,4.2,0.11,11
PSW,12.8,14.2,0.11,11
PNG,15.3,17.0,0.11,11
HLD,32.23,35.87,0.11,11
DSG,4.7,5.2,0.11,11
CTS,17.7,19.6,0.11,11
BFC,22.4,24.96,0.11,11
VPH,8.3,9.1,0.1,10
VMS,10.69,11.72,0.1,10
TVM,10.2,11.2,0.1,10
TR1,13.2,14.5,0.1,10
TLD,6.03,6.61,0.1,10
RGC,20.5,22.5,0.1,10
PXT,4.9,5.4,0.1,10
PSI,9.1,10.0,0.1,10
PRC,17.5,19.2,0.1,10
PFL,4.9,5.4,0.1,10
NHT,18.08,19.92,0.1,10
IPA,22.0,24.2,0.1,10
HSL,6.35,7.0,0.1,10
CMC,6.9,7.6,0.1,10
CKD,26.46,29.2,0.1,10
CDR,6.9,7.6,0.1,10
ASP,6.75,7.43,0.1,10
VPG,25.79,28.04,0.09,9
TMX,10.09,11.03,0.09,9
TLG,53.93,58.97,0.09,9
SZL,51.27,55.76,0.09,9
SVN,5.6,6.1,0.09,9
PMB,13.7,15.0,0.09,9
PBC,13.77,15.02,0.09,9
MWG,66.5,72.2,0.09,9
EPH,11.0,12.0,0.09,9
DTC,9.4,10.2,0.09,9
DST,8.6,9.4,0.09,9
DAE,19.7,21.5,0.09,9
CX8,5.6,6.1,0.09,9
CCI,28.0,30.5,0.09,9
BTN,4.5,4.9,0.09,9
TTB,4.71,5.09,0.08,8
TKC,5.36,5.79,0.08,8
SID,14.5,15.6,0.08,8
SGR,19.21,20.77,0.08,8
PVP,11.65,12.58,0.08,8
PTL,6.22,6.74,0.08,8
PPS,11.17,12.01,0.08,8
PEG,6.5,7.0,0.08,8
MTG,5.0,5.4,0.08,8
MPC,19.87,21.38,0.08,8
LDG,9.77,10.56,0.08,8
LCM,2.6,2.8,0.08,8
LAS,13.2,14.2,0.08,8
KTS,16.9,18.2,0.08,8
HVA,6.3,6.8,0.08,8
HAX,22.65,24.5,0.08,8
EVE,14.6,15.75,0.08,8
CLH,32.8,35.39,0.08,8
CAR,32.4,34.9,0.08,8
BPC,10.7,11.6,0.08,8
ABR,11.8,12.75,0.08,8
YBC,9.4,10.1,0.07,7
VWS,15.52,16.59,0.07,7
VNA,42.5,45.5,0.07,7
VFS,20.4,21.9,0.07,7
TCH,10.11,10.85,0.07,7
TAR,22.36,23.82,0.07,7
SZC,50.97,54.5,0.07,7
SJS,67.5,72.4,0.07,7
SCR,10.88,11.62,0.07,7
SCL,13.0,13.9,0.07,7
S99,12.7,13.6,0.07,7
PTD,15.0,16.1,0.07,7
PSB,7.4,7.9,0.07,7
PDN,98.54,105.43,0.07,7
PAN,22.7,24.2,0.07,7
MAS,36.0,38.5,0.07,7
KLB,25.7,27.4,0.07,7
HU6,7.29,7.77,0.07,7
GVR,23.04,24.74,0.07,7
DXS,16.36,17.45,0.07,7
DAS,13.9,14.9,0.07,7
C4G,12.7,13.6,0.07,7
BBM,10.4,11.1,0.07,7
ADS,15.66,16.7,0.07,7
ADG,37.58,40.37,0.07,7
ACL,18.8,20.05,0.07,7
ABS,11.46,12.27,0.07,7
AAT,11.45,12.2,0.07,7
VNH,3.4,3.6,0.06,6
VIP,6.67,7.1,0.06,6
VFG,43.85,46.39,0.06,6
VEC,12.6,13.3,0.06,6
TVB,8.57,9.1,0.06,6
TV2,28.57,30.31,0.06,6
TDN,12.3,13.0,0.06,6
TCD,12.95,13.75,0.06,6
TA9,14.12,14.96,0.06,6
SEB,42.53,44.9,0.06,6
SDV,32.69,34.58,0.06,6
S72,6.7,7.1,0.06,6
PVB,16.2,17.2,0.06,6
PTV,7.9,8.4,0.06,6
POS,12.85,13.61,0.06,6
MLS,20.3,21.5,0.06,6
L61,7.2,7.6,0.06,6
IDI,18.17,19.33,0.06,6
HD6,20.7,22.0,0.06,6
FID,3.5,3.7,0.06,6
FHS,19.1,20.3,0.06,6
DTP,45.81,48.69,0.06,6
DNM,25.3,26.7,0.06,6
CST,17.6,18.7,0.06,6
BWE,46.5,49.07,0.06,6
BTP,15.4,16.35,0.06,6
BSR,24.2,25.6,0.06,6
BCM,84.92,89.78,0.06,6
APP,6.8,7.2,0.06,6
AME,10.7,11.3,0.06,6
VRC,12.35,12.95,0.05,5
VIG,8.7,9.1,0.05,5
VHC,83.67,87.47,0.05,5
VCX,6.6,6.9,0.05,5
TVW,9.65,10.12,0.05,5
TSC,7.28,7.68,0.05,5
TOT,10.5,11.0,0.05,5
SJG,22.05,23.12,0.05,5
SFI,38.91,40.99,0.05,5
SCJ,4.3,4.5,0.05,5
SBV,12.77,13.41,0.05,5
QNC,7.3,7.7,0.05,5
PSE,17.11,17.97,0.05,5
PSD,17.85,18.66,0.05,5
PNC,9.5,9.94,0.05,5
PDV,9.7,10.2,0.05,5
PC1,33.26,34.83,0.05,5
NVT,15.2,15.9,0.05,5
MST,8.5,8.9,0.05,5
MDC,11.0,11.5,0.05,5
LSG,7.5,7.9,0.05,5
LCG,11.2,11.75,0.05,5
L63,7.6,8.0,0.05,5
L62,4.2,4.4,0.05,5
HGW,9.5,10.0,0.05,5
GSP,10.95,11.5,0.05,5
GSM,14.6,15.3,0.05,5
GEX,23.75,25.0,0.05,5
FMC,49.0,51.6,0.05,5
DVM,17.5,18.3,0.05,5
DRG,9.9,10.4,0.05,5
DPG,45.15,47.3,0.05,5
DIG,38.15,40.1,0.05,5
DHM,10.9,11.45,0.05,5
DGC,88.23,92.24,0.05,5
CCR,15.6,16.4,0.05,5
CAT,22.0,23.0,0.05,5
BSG,10.9,11.4,0.05,5
BNA,16.41,17.26,0.05,5
AGM,28.5,29.95,0.05,5
VTP,56.29,58.41,0.04,4
VNM,72.4,75.55,0.04,4
VGC,65.63,68.58,0.04,4
VCI,34.81,36.26,0.04,4
VC2,19.7,20.5,0.04,4
TVD,16.0,16.6,0.04,4
THI,24.05,24.95,0.04,4
TFC,7.7,8.0,0.04,4
TDG,5.68,5.89,0.04,4
TDC,20.08,20.8,0.04,4
SNZ,41.42,42.98,0.04,4
PXL,11.3,11.8,0.04,4
PVT,20.9,21.7,0.04,4
POW,13.65,14.25,0.04,4
PGS,28.0,29.0,0.04,4
PCE,27.0,28.0,0.04,4
NLG,42.1,43.88,0.04,4
NED,8.0,8.3,0.04,4
NBP,14.36,14.91,0.04,4
NAF,12.95,13.45,0.04,4
MKP,33.8,35.0,0.04,4
MHC,7.02,7.3,0.04,4
LHG,38.8,40.3,0.04,4
LHC,64.36,67.23,0.04,4
L14,108.0,112.1,0.04,4
KHG,9.58,9.99,0.04,4
KHD,8.2,8.5,0.04,4
ITQ,4.9,5.1,0.04,4
IDP,148.55,154.89,0.04,4
IDJ,16.5,17.1,0.04,4
HOM,7.5,7.8,0.04,4
HHS,6.43,6.68,0.04,4
HDA,9.26,9.64,0.04,4
EIB,24.92,26.0,0.04,4
DTD,20.16,21.02,0.04,4
DRH,9.0,9.36,0.04,4
DHD,25.8,26.9,0.04,4
DAG,6.28,6.5,0.04,4
CMX,14.4,14.95,0.04,4
CIG,6.8,7.1,0.04,4
CAP,77.9,80.8,0.04,4
BRC,12.35,12.85,0.04,4
BLT,25.0,26.0,0.04,4
BLI,15.9,16.5,0.04,4
BCP,9.6,10.0,0.04,4
BCG,15.2,15.8,0.04,4
BCC,14.92,15.5,0.04,4
BCA,7.5,7.8,0.04,4
AFX,13.5,14.0,0.04,4
VTC,13.6,14.0,0.03,3
VSN,27.0,27.7,0.03,3
VNR,24.3,25.0,0.03,3
VIW,18.0,18.5,0.03,3
VGS,17.3,17.8,0.03,3
VE9,3.1,3.2,0.03,3
VDP,33.06,34.04,0.03,3
VCG,21.6,22.3,0.03,3
VCB,80.0,82.5,0.03,3
VC7,11.8,12.2,0.03,3
TVN,8.7,9.0,0.03,3
TVC,9.3,9.6,0.03,3
TKU,14.96,15.48,0.03,3
TIG,12.36,12.73,0.03,3
THT,12.3,12.7,0.03,3
THD,55.6,57.2,0.03,3
TEG,9.14,9.4,0.03,3
TCL,37.57,38.7,0.03,3
SKG,18.8,19.3,0.03,3
SIP,137.0,140.7,0.03,3
SHI,13.89,14.35,0.03,3
SGN,69.53,71.5,0.03,3
SAM,12.5,12.93,0.03,3
SAC,10.5,10.8,0.03,3
QTP,15.48,15.87,0.03,3
PWS,10.6,10.9,0.03,3
PNJ,84.86,87.08,0.03,3
