symbol,first,last,change,change_percentage
KPF,5.53,17.41,2.15,215
CCV,5.42,16.0,1.95,195
CQT,2.9,7.9,1.72,172
HAF,11.14,28.65,1.57,157
TMG,9.61,23.94,1.49,149
BTV,13.94,32.53,1.33,133
VHF,11.08,21.88,0.97,97
CMF,49.99,92.46,0.85,85
DL1,36.95,64.48,0.75,75
POB,5.69,9.74,0.71,71
VE1,11.8,19.1,0.62,62
MGG,15.16,24.61,0.62,62
KOS,11.52,18.38,0.6,60
PCN,2.3,3.6,0.57,57
PEQ,8.19,12.76,0.56,56
HVA,2.7,4.2,0.56,56
ATS,39.5,61.7,0.56,56
VTL,14.24,21.84,0.53,53
VOS,2.2,3.36,0.53,53
SPH,5.53,8.23,0.49,49
VVN,4.5,6.6,0.47,47
HND,6.33,8.94,0.41,41
VNP,5.1,7.1,0.39,39
BWS,13.48,18.72,0.39,39
SCJ,2.1,2.9,0.38,38
BRR,8.59,11.86,0.38,38
VTH,6.13,8.38,0.37,37
PCG,8.2,11.2,0.37,37
MSR,13.02,17.75,0.36,36
TDN,2.34,3.16,0.35,35
DPG,10.19,13.76,0.35,35
UDJ,3.3,4.38,0.33,33
SD8,0.3,0.4,0.33,33
HLA,0.3,0.4,0.33,33
FID,1.8,2.4,0.33,33
AVF,0.3,0.4,0.33,33
VCF,114.41,150.83,0.32,32
FT1,18.34,24.21,0.32,32
SAF,26.89,35.11,0.31,31
TOT,6.35,8.25,0.3,30
BKC,6.4,8.3,0.3,30
PXS,7.98,10.3,0.29,29
GTS,6.01,7.75,0.29,29
XHC,11.0,14.09,0.28,28
SGS,8.99,11.54,0.28,28
CTF,8.02,10.27,0.28,28
SBD,7.43,9.46,0.27,27
HTP,7.5,9.53,0.27,27
VLA,5.54,6.98,0.26,26
QPH,11.49,14.45,0.26,26
V15,0.4,0.5,0.25,25
NBC,3.76,4.69,0.25,25
SID,16.73,20.82,0.24,24
SAL,8.22,10.19,0.24,24
PVS,14.24,17.68,0.24,24
PVD,13.02,16.08,0.24,24
KHS,7.91,9.82,0.24,24
BDT,6.41,7.95,0.24,24
VET,14.99,18.43,0.23,23
HPP,31.14,38.17,0.23,23
CNT,1.3,1.6,0.23,23
ACV,85.07,104.88,0.23,23
VLB,21.04,25.75,0.22,22
SDY,5.9,7.2,0.22,22
PGI,10.66,13.01,0.22,22
GND,12.81,15.61,0.22,22
DPC,9.45,11.5,0.22,22
HLD,4.44,5.38,0.21,21
VGV,7.35,8.82,0.2,20
UNI,4.9,5.9,0.2,20
PVA,0.5,0.6,0.2,20
CDN,13.12,15.75,0.2,20
ASA,2.5,3.0,0.2,20
VHD,6.07,7.22,0.19,19
MHL,7.2,8.6,0.19,19
LIC,8.3,9.9,0.19,19
GAS,67.6,80.49,0.19,19
DC4,6.13,7.3,0.19,19
VHH,2.2,2.6,0.18,18
TTZ,3.54,4.16,0.18,18
PVC,8.46,9.99,0.18,18
NVT,2.89,3.4,0.18,18
NDP,19.32,22.76,0.18,18
MEC,2.8,3.3,0.18,18
LO5,2.8,3.3,0.18,18
KLB,7.29,8.6,0.18,18
EMC,12.55,14.83,0.18,18
VQC,7.04,8.27,0.17,17
VIG,2.9,3.4,0.17,17
VID,4.28,4.99,0.17,17
VC5,1.2,1.4,0.17,17
LM7,2.9,3.4,0.17,17
EME,14.58,17.05,0.17,17
TVS,5.8,6.7,0.16,16
TV3,11.53,13.39,0.16,16
STP,2.63,3.04,0.16,16
SD7,3.2,3.7,0.16,16
PVB,15.2,17.62,0.16,16
HCM,15.74,18.27,0.16,16
GKM,7.32,8.48,0.16,16
CTS,6.16,7.16,0.16,16
CIG,2.1,2.43,0.16,16
VTI,2.7,3.1,0.15,15
VDT,13.02,14.97,0.15,15
VBH,15.5,17.8,0.15,15
SCL,2.79,3.21,0.15,15
PLX,52.25,60.1,0.15,15
NCT,57.45,66.04,0.15,15
LM8,15.45,17.77,0.15,15
HFC,13.21,15.19,0.15,15
DTL,39.0,45.0,0.15,15
DNW,9.85,11.36,0.15,15
CTB,18.41,21.13,0.15,15
CCP,16.5,19.03,0.15,15
BIC,26.4,30.45,0.15,15
VHG,1.32,1.5,0.14,14
SRT,3.66,4.18,0.14,14
PTE,3.6,4.1,0.14,14
NUE,4.57,5.23,0.14,14
NTC,34.03,38.64,0.14,14
ND2,12.84,14.63,0.14,14
MIC,4.4,5.0,0.14,14
L12,3.53,4.03,0.14,14
DAH,3.88,4.44,0.14,14
CAG,13.47,15.3,0.14,14
AMV,6.15,7.04,0.14,14
YBC,17.2,19.5,0.13,13
VTB,10.55,11.97,0.13,13
VSM,7.56,8.51,0.13,13
VKC,6.2,7.0,0.13,13
VGP,22.05,24.83,0.13,13
VC2,10.05,11.39,0.13,13
VAT,3.27,3.7,0.13,13
TTG,8.0,9.06,0.13,13
TPP,8.57,9.7,0.13,13
TCO,8.11,9.17,0.13,13
SCO,2.3,2.6,0.13,13
QCG,12.36,13.95,0.13,13
PVM,7.73,8.72,0.13,13
PCM,4.28,4.85,0.13,13
NDX,7.24,8.18,0.13,13
NDN,3.95,4.45,0.13,13
L63,5.94,6.7,0.13,13
L45,2.3,2.6,0.13,13
KAC,18.66,21.09,0.13,13
HVN,25.66,29.1,0.13,13
HPG,10.38,11.72,0.13,13
HDP,9.14,10.32,0.13,13
H11,7.9,8.9,0.13,13
COM,40.47,45.58,0.13,13
BSG,8.89,10.07,0.13,13
VSI,8.1,9.1,0.12,12
VGG,39.59,44.16,0.12,12
VCB,36.3,40.81,0.12,12
VC6,4.63,5.19,0.12,12
TTD,47.64,53.45,0.12,12
TNM,4.2,4.7,0.12,12
TEL,8.9,10.0,0.12,12
TDW,18.31,20.45,0.12,12
TCH,11.12,12.48,0.12,12
SVI,33.42,37.53,0.12,12
SJM,0.8,0.9,0.12,12
SHC,4.9,5.5,0.12,12
SD3,3.3,3.7,0.12,12
QHD,12.88,14.4,0.12,12
PSP,6.12,6.84,0.12,12
PMT,3.46,3.89,0.12,12
MSN,55.43,62.07,0.12,12
MCC,9.8,10.97,0.12,12
L10,11.2,12.51,0.12,12
IBC,19.3,21.56,0.12,12
EVE,12.73,14.29,0.12,12
DSN,38.26,42.68,0.12,12
DHC,15.82,17.75,0.12,12
CTT,8.25,9.27,0.12,12
CID,2.5,2.8,0.12,12
CHS,6.0,6.73,0.12,12
BMI,21.19,23.77,0.12,12
VND,4.05,4.49,0.11,11
TVP,10.2,11.33,0.11,11
TV4,7.85,8.72,0.11,11
TDC,4.21,4.66,0.11,11
SEP,3.63,4.04,0.11,11
S12,0.9,1.0,0.11,11
NSG,11.05,12.3,0.11,11
MCG,3.61,4.0,0.11,11
LLM,9.05,10.05,0.11,11
KHA,20.73,22.95,0.11,11
HMC,4.76,5.28,0.11,11
HEC,12.75,14.16,0.11,11
CYC,1.8,2.0,0.11,11
CSV,22.11,24.65,0.11,11
CMV,11.9,13.26,0.11,11
CMN,22.78,25.28,0.11,11
VIE,10.0,11.0,0.1,10
VCI,16.32,17.93,0.1,10
TVD,3.43,3.77,0.1,10
TTF,6.7,7.39,0.1,10
PPY,18.22,19.99,0.1,10
POT,16.98,18.68,0.1,10
INC,6.54,7.19,0.1,10
HNP,16.86,18.55,0.1,10
HAD,17.72,19.42,0.1,10
CVN,4.34,4.78,0.1,10
ASP,4.51,4.98,0.1,10
AGR,5.41,5.96,0.1,10
VNG,14.4,15.71,0.09,9
VJC,108.69,118.28,0.09,9
VCR,3.3,3.6,0.09,9
TL4,4.76,5.19,0.09,9
SDN,22.58,24.57,0.09,9
QCC,4.48,4.88,0.09,9
PVE,6.95,7.57,0.09,9
PNJ,42.7,46.34,0.09,9
PHC,7.28,7.9,0.09,9
PET,6.63,7.24,0.09,9
LDG,11.53,12.58,0.09,9
KST,5.69,6.23,0.09,9
KMR,3.95,4.3,0.09,9
HPW,8.05,8.8,0.09,9
FTS,5.39,5.86,0.09,9
DHG,90.99,98.94,0.09,9
CTI,22.04,24.09,0.09,9
CPI,1.1,1.2,0.09,9
CNG,20.06,21.8,0.09,9
CMC,6.8,7.4,0.09,9
CLH,7.14,7.79,0.09,9
C47,9.67,10.53,0.09,9
