symbol,first,last,change,change_percentage
TVP,21.05,29.32,0.39,39
SSN,5.2,7.2,0.38,38
DPC,10.44,13.66,0.31,31
NNG,13.5,17.0,0.26,26
GTD,15.9,20.0,0.26,26
PTI,56.5,70.0,0.24,24
MGG,28.26,34.77,0.23,23
KTL,24.2,29.76,0.23,23
BRS,29.68,36.3,0.22,22
MHL,9.0,10.9,0.21,21
HHC,77.0,92.8,0.21,21
DDH,8.42,10.2,0.21,21
FIC,22.1,26.6,0.2,20
DSG,6.6,7.9,0.2,20
DC1,10.8,12.9,0.19,19
CRC,7.66,9.08,0.19,19
RIC,12.2,14.4,0.18,18
SJ1,11.98,14.06,0.17,17
PRO,7.2,8.4,0.17,17
KMT,10.2,11.9,0.17,17
HPW,17.7,20.7,0.17,17
IFS,19.64,22.81,0.16,16
CHS,8.67,10.04,0.16,16
VIT,17.08,19.67,0.15,15
TTS,6.7,7.7,0.15,15
SID,12.3,14.1,0.15,15
PAP,10.8,12.4,0.15,15
HPH,17.0,19.5,0.15,15
HKP,27.15,31.2,0.15,15
HFC,10.3,11.8,0.15,15
BHK,10.4,12.0,0.15,15
VHD,20.0,22.9,0.14,14
VGC,40.73,46.23,0.14,14
TIE,4.4,5.0,0.14,14
SNC,16.68,19.06,0.14,14
PHS,16.8,19.13,0.14,14
NS2,8.17,9.35,0.14,14
HBH,8.5,9.7,0.14,14
DTT,11.35,12.9,0.14,14
BSG,10.0,11.4,0.14,14
BBM,7.7,8.8,0.14,14
SJS,70.5,80.0,0.13,13
PEC,7.1,8.0,0.13,13
MDF,12.93,14.59,0.13,13
HTM,17.5,19.8,0.13,13
HMC,18.75,21.22,0.13,13
SBD,13.69,15.3,0.12,12
NBB,17.75,19.8,0.12,12
KHD,8.2,9.2,0.12,12
HID,6.5,7.3,0.12,12
GIC,16.2,18.2,0.12,12
WTC,15.09,16.75,0.11,11
VNT,67.2,74.6,0.11,11
SBS,10.4,11.5,0.11,11
PXS,5.0,5.57,0.11,11
PAN,22.8,25.3,0.11,11
NVT,14.0,15.6,0.11,11
HUB,20.5,22.79,0.11,11
GTA,14.26,15.8,0.11,11
GEX,21.1,23.45,0.11,11
YBM,6.78,7.43,0.1,10
SMN,13.4,14.8,0.1,10
PRC,16.6,18.2,0.1,10
PNG,15.5,17.0,0.1,10
FRT,89.87,99.0,0.1,10
DIH,35.92,39.61,0.1,10
DAE,20.9,22.9,0.1,10
BHA,12.07,13.23,0.1,10
AMC,24.0,26.4,0.1,10
YEG,22.85,24.8,0.09,9
SDU,22.6,24.6,0.09,9
POW,13.8,15.0,0.09,9
KHP,11.14,12.12,0.09,9
IDC,44.13,48.01,0.09,9
HAV,4.3,4.7,0.09,9
GLT,23.45,25.66,0.09,9
CX8,11.6,12.7,0.09,9
CNN,23.81,26.02,0.09,9
BTG,10.9,11.9,0.09,9
BST,14.81,16.2,0.09,9
BMJ,16.0,17.4,0.09,9
BAL,13.3,14.5,0.09,9
VCM,18.0,19.5,0.08,8
SZB,33.61,36.21,0.08,8
SIG,12.0,12.9,0.08,8
PGI,24.4,26.36,0.08,8
MVB,19.62,21.2,0.08,8
MSH,49.28,53.34,0.08,8
MCO,4.8,5.2,0.08,8
LMH,7.3,7.9,0.08,8
LIX,40.53,43.74,0.08,8
LG9,10.2,11.0,0.08,8
ICC,27.06,29.25,0.08,8
HJC,7.2,7.8,0.08,8
DSC,13.0,14.0,0.08,8
DGC,112.89,121.4,0.08,8
DAD,20.53,22.1,0.08,8
