symbol,first,last,change,change_percentage
SJS,297.15,361.11,0.22,22
SAM,16.41,19.65,0.2,20
HAS,37.41,44.61,0.19,19
REE,9.02,10.68,0.18,18
VNM,5.29,6.17,0.17,17
ALT,22.09,25.44,0.15,15
AGF,49.49,57.11,0.15,15
GMD,33.75,38.26,0.13,13
ITA,73.64,82.73,0.12,12
BMP,7.94,8.87,0.12,12
VSH,11.61,12.93,0.11,11
ACB,6.97,7.74,0.11,11
KDC,9.18,10.11,0.1,10
ILC,23.33,25.67,0.1,10
RAL,27.51,30.07,0.09,9
PGC,7.81,8.49,0.09,9
CII,18.85,20.48,0.09,9
SSC,26.08,27.4,0.05,5
IFS,41.66,43.64,0.05,5
FMC,9.28,9.71,0.05,5
DHA,14.25,14.92,0.05,5
BT6,52.56,55.33,0.05,5
TYA,20.73,21.52,0.04,4
TTP,49.83,51.98,0.04,4
TMS,11.06,11.55,0.04,4
TCT,6.48,6.74,0.04,4
STB,43.49,45.19,0.04,4
CID,12.31,12.67,0.03,3
VTL,8.91,9.12,0.02,2
UNI,32.63,33.28,0.02,2
GIL,6.7,6.83,0.02,2
BBC,25.3,25.8,0.02,2
PPC,12.29,12.38,0.01,1
NHC,5.84,5.92,0.01,1
KHP,4.24,4.28,0.01,1
VTS,19.5,19.5,0.0,0
SHC,34.0,34.0,0.0,0
SAV,10.85,10.85,0.0,0
MHC,11.95,11.95,0.0,0
DCT,27.1,27.2,0.0,0
CLC,8.71,8.71,0.0,0
VNR,6.78,6.69,-0.01,-1
TNA,3.25,3.21,-0.01,-1
PMS,8.09,8.03,-0.01,-1
IMP,19.5,19.31,-0.01,-1
BBS,4.1,4.04,-0.01,-1
SGH,10.36,10.05,-0.03,-3
SFC,10.02,9.71,-0.03,-3
VTC,20.69,19.81,-0.04,-4
VFC,21.41,20.51,-0.04,-4
TKU,9.11,8.78,-0.04,-4
SMC,8.11,7.79,-0.04,-4
SGC,16.73,16.02,-0.04,-4
DPC,9.05,8.7,-0.04,-4
CTB,3.98,3.81,-0.04,-4
BCC,11.13,10.73,-0.04,-4
TTC,7.34,6.99,-0.05,-5
TS4,9.57,9.06,-0.05,-5
HAP,8.84,8.41,-0.05,-5
COM,11.16,10.64,-0.05,-5
BPC,8.11,7.74,-0.05,-5
KHA,12.1,11.37,-0.06,-6
HTV,7.73,7.28,-0.06,-6
STP,5.22,4.86,-0.07,-7
PTS,7.25,6.73,-0.07,-7
PNC,18.41,17.04,-0.07,-7
CAN,15.12,14.0,-0.07,-7
BTS,17.05,15.69,-0.08,-8
BBT,13.1,12.0,-0.08,-8
LAF,14.7,13.2,-0.1,-10
CYC,17.5,15.4,-0.12,-12
BMI,17.78,15.67,-0.12,-12
PVD,19.12,16.62,-0.13,-13
TLT,27.55,0.0,-1.0,-100
DAC,15.3,0.0,-1.0,-100
