symbol,first,last,change,change_percentage
BBT,10.2,12.0,0.18,18
SFC,4.7,5.46,0.16,16
MHC,6.63,7.4,0.12,12
KHA,12.19,12.58,0.03,3
SSC,13.19,13.49,0.02,2
SAM,2.81,2.87,0.02,2
LAF,31.8,32.3,0.02,2
GMD,7.08,7.18,0.01,1
REE,2.02,2.02,0.0,0
DHA,6.5,6.47,-0.0,0
SGH,2.96,2.92,-0.01,-1
SAV,7.45,7.33,-0.02,-2
HAP,5.68,5.56,-0.02,-2
HAS,19.14,18.56,-0.03,-3
TS4,6.6,6.36,-0.04,-4
BBC,11.75,11.32,-0.04,-4
AGF,15.99,15.13,-0.05,-5
BT6,28.86,27.2,-0.06,-6
GIL,4.21,3.86,-0.08,-8
TMS,5.57,5.08,-0.09,-9
VTL,8.29,0.0,-1.0,-100
