symbol,first,last,change,change_percentage
VCT,0.6,5.3,7.83,783
UEM,6.82,30.44,3.46,346
GER,1.14,4.83,3.24,324
HAR,4.09,11.56,1.83,183
ART,4.22,11.76,1.79,179
DGT,7.11,19.6,1.76,176
MTL,5.4,13.9,1.57,157
KSV,3.26,8.23,1.52,152
EME,6.82,15.94,1.34,134
SPI,2.6,5.4,1.08,108
CCM,17.22,35.17,1.04,104
PEN,7.84,15.24,0.94,94
HPD,4.06,7.84,0.93,93
PLP,7.16,13.67,0.91,91
HAI,4.34,8.18,0.88,88
TPS,9.47,17.41,0.84,84
TAW,8.52,15.48,0.82,82
SBD,5.52,10.02,0.82,82
IFS,7.04,12.8,0.82,82
PEQ,5.24,9.4,0.79,79
OCH,6.3,11.3,0.79,79
HII,9.8,17.49,0.78,78
DL1,11.04,19.52,0.77,77
UPC,7.25,12.26,0.69,69
CI5,9.44,15.91,0.69,69
TNW,3.65,6.08,0.67,67
SDA,2.7,4.4,0.63,63
NS2,7.79,12.72,0.63,63
BHN,65.27,106.3,0.63,63
HNF,20.23,32.83,0.62,62
VRG,2.84,4.56,0.61,61
NED,5.11,8.22,0.61,61
MST,7.51,12.1,0.61,61
MIM,7.21,11.58,0.61,61
APC,27.9,45.0,0.61,61
SDU,21.48,34.46,0.6,60
DC2,4.93,7.89,0.6,60
NTC,18.68,29.43,0.58,58
DNC,10.51,16.63,0.58,58
BXH,8.83,13.97,0.58,58
TVB,3.15,4.93,0.57,57
SJ1,9.94,15.56,0.57,57
S12,0.7,1.1,0.57,57
BWE,14.18,22.25,0.57,57
GLT,25.69,40.17,0.56,56
PTL,3.1,4.79,0.55,55
VMA,5.69,8.72,0.53,53
KSQ,1.7,2.6,0.53,53
ATS,16.4,25.0,0.52,52
VTL,8.39,12.66,0.51,51
FIT,5.43,8.21,0.51,51
AGR,3.73,5.64,0.51,51
BDW,3.44,5.16,0.5,50
ANV,4.62,6.87,0.49,49
HU1,4.19,6.21,0.48,48
DBM,11.71,17.27,0.47,47
AMS,5.03,7.38,0.47,47
VCS,53.22,77.95,0.46,46
PNC,12.34,17.98,0.46,46
PIV,29.43,42.5,0.44,44
DFC,17.19,24.82,0.44,44
DAS,2.21,3.18,0.44,44
PVB,9.67,13.82,0.43,43
NAG,3.61,5.16,0.43,43
IDJ,0.92,1.32,0.43,43
SAC,6.27,8.93,0.42,42
L14,16.18,22.9,0.42,42
