symbol,first,last,change,change_percentage
SD3,166.35,195.62,0.18,18
S55,39.45,44.95,0.14,14
DIC,47.4,54.22,0.14,14
CYC,18.3,20.3,0.11,11
VFC,48.0,52.15,0.09,9
SFC,14.6,15.55,0.07,7
KDC,20.58,22.0,0.07,7
DXP,7.17,7.67,0.07,7
SGH,29.82,31.52,0.06,6
TCT,52.76,55.41,0.05,5
SJ1,6.72,7.04,0.05,5
SC5,71.1,74.72,0.05,5
LBM,8.26,8.68,0.05,5
DNP,10.52,11.02,0.05,5
TMC,11.68,12.09,0.04,4
STC,21.8,22.66,0.04,4
NBC,5.08,5.26,0.04,4
HDC,9.38,9.78,0.04,4
BPC,13.63,14.21,0.04,4
TPH,24.79,25.45,0.03,3
SAP,69.96,72.22,0.03,3
SAF,5.99,6.16,0.03,3
NSC,20.11,20.67,0.03,3
VTO,29.95,30.59,0.02,2
VNM,9.17,9.38,0.02,2
STP,15.85,16.2,0.02,2
SGC,22.24,22.61,0.02,2
PPC,20.6,20.94,0.02,2
MCO,73.5,75.0,0.02,2
HAP,21.57,21.93,0.02,2
FPT,14.69,14.93,0.02,2
DTT,19.3,19.78,0.02,2
DAE,28.91,29.51,0.02,2
COM,17.19,17.46,0.02,2
CLC,8.24,8.4,0.02,2
BVS,279.39,283.65,0.02,2
BCC,20.95,21.29,0.02,2
TDH,64.8,65.5,0.01,1
PET,14.29,14.41,0.01,1
CMC,115.0,116.0,0.01,1
BMC,146.69,147.96,0.01,1
BBC,73.82,74.54,0.01,1
VIP,21.27,21.27,0.0,0
VID,18.18,18.18,0.0,0
VGP,16.17,16.17,0.0,0
SDN,13.57,13.57,0.0,0
SCJ,102.94,102.94,0.0,0
RCL,59.61,59.41,-0.0,0
PNC,24.54,24.54,0.0,0
PJT,15.82,15.82,0.0,0
DHA,19.52,19.52,0.0,0
BMP,12.98,12.98,0.0,0
ABT,15.94,15.94,0.0,0
VTB,11.36,11.21,-0.01,-1
VSH,14.47,14.33,-0.01,-1
TNC,16.06,15.95,-0.01,-1
TMS,12.29,12.13,-0.01,-1
STB,45.53,44.85,-0.01,-1
SSI,20.09,19.79,-0.01,-1
SSC,26.64,26.45,-0.01,-1
SDT,16.66,16.42,-0.01,-1
RAL,31.99,31.67,-0.01,-1
MEC,58.53,57.72,-0.01,-1
ITA,124.55,122.73,-0.01,-1
HAS,64.04,63.32,-0.01,-1
GMD,36.96,36.7,-0.01,-1
DCT,30.0,29.7,-0.01,-1
CII,30.43,30.2,-0.01,-1
BBT,22.9,22.7,-0.01,-1
AGF,44.73,44.26,-0.01,-1
VTL,21.14,20.73,-0.02,-2
VNE,42.85,42.16,-0.02,-2
VIC,6.71,6.56,-0.02,-2
TRC,50.71,49.57,-0.02,-2
SGD,28.99,28.42,-0.02,-2
SCD,31.55,31.06,-0.02,-2
S99,111.2,109.03,-0.02,-2
NTP,10.85,10.68,-0.02,-2
NST,14.09,13.84,-0.02,-2
MPC,9.54,9.34,-0.02,-2
MCP,17.25,16.94,-0.02,-2
LTC,55.05,54.11,-0.02,-2
KHP,8.1,7.94,-0.02,-2
GTA,14.91,14.6,-0.02,-2
DRC,6.66,6.51,-0.02,-2
DMC,45.89,45.05,-0.02,-2
CAN,16.8,16.52,-0.02,-2
VBH,33.64,32.68,-0.03,-3
TTP,70.75,68.29,-0.03,-3
TNA,5.17,5.04,-0.03,-3
SVC,26.36,25.56,-0.03,-3
SJS,199.66,193.42,-0.03,-3
SAV,14.8,14.3,-0.03,-3
SAM,21.65,20.93,-0.03,-3
REE,18.37,17.75,-0.03,-3
PMS,8.86,8.56,-0.03,-3
PLC,5.67,5.49,-0.03,-3
PAC,8.73,8.47,-0.03,-3
LGC,21.39,20.65,-0.03,-3
HTP,30.5,29.57,-0.03,-3
HBC,6.98,6.76,-0.03,-3
HAX,10.59,10.24,-0.03,-3
GIL,6.58,6.39,-0.03,-3
FMC,8.3,8.02,-0.03,-3
EBS,21.31,20.72,-0.03,-3
ALT,44.75,43.57,-0.03,-3
ACB,12.64,12.22,-0.03,-3
VNR,12.31,11.77,-0.04,-4
VC2,52.2,50.06,-0.04,-4
TTC,17.91,17.17,-0.04,-4
TS4,17.09,16.41,-0.04,-4
SJD,7.5,7.2,-0.04,-4
SHC,67.5,64.5,-0.04,-4
SFI,69.95,67.36,-0.04,-4
PVD,38.13,36.51,-0.04,-4
PSC,11.79,11.36,-0.04,-4
MHC,21.77,20.81,-0.04,-4
LAF,41.1,39.4,-0.04,-4
HTV,14.97,14.37,-0.04,-4
HRC,96.16,92.64,-0.04,-4
CTB,8.36,8.05,-0.04,-4
ACL,12.03,11.57,-0.04,-4
TSC,27.58,26.12,-0.05,-5
SDY,62.9,60.0,-0.05,-5
SD9,46.89,44.55,-0.05,-5
RIC,95.0,90.0,-0.05,-5
HNM,40.37,38.4,-0.05,-5
HMC,9.38,8.92,-0.05,-5
HBD,11.97,11.35,-0.05,-5
DPC,21.12,20.02,-0.05,-5
CID,58.84,56.12,-0.05,-5
BT6,60.86,58.09,-0.05,-5
VTS,71.9,67.7,-0.06,-6
TYA,15.14,14.23,-0.06,-6
SDA,149.78,141.42,-0.06,-6
SCC,58.5,55.0,-0.06,-6
PVS,43.77,41.27,-0.06,-6
PVI,34.33,32.43,-0.06,-6
PTC,21.94,20.52,-0.06,-6
PJC,5.73,5.37,-0.06,-6
NHC,7.44,7.01,-0.06,-6
NAV,46.41,43.57,-0.06,-6
IFS,43.15,40.67,-0.06,-6
GMC,7.12,6.68,-0.06,-6
DHG,26.5,24.9,-0.06,-6
TKU,9.05,8.39,-0.07,-7
SMC,14.4,13.44,-0.07,-7
PGC,8.42,7.81,-0.07,-7
ICF,46.0,43.0,-0.07,-7
DST,39.23,36.66,-0.07,-7
DPM,22.83,21.19,-0.07,-7
BMI,30.07,27.99,-0.07,-7
VNC,18.18,16.71,-0.08,-8
VFR,42.73,39.4,-0.08,-8
TLT,69.98,64.16,-0.08,-8
SIC,26.54,24.46,-0.08,-8
SFN,10.5,9.71,-0.08,-8
POT,30.61,28.3,-0.08,-8
KHA,16.07,14.81,-0.08,-8
IMP,47.01,43.3,-0.08,-8
HAI,25.16,23.27,-0.08,-8
CJC,24.27,22.32,-0.08,-8
BBS,9.56,8.8,-0.08,-8
SJE,18.31,16.75,-0.09,-9
SD6,65.3,59.41,-0.09,-9
SD5,13.28,12.1,-0.09,-9
CTN,58.65,53.65,-0.09,-9
BTS,32.82,29.61,-0.1,-10
VTV,7.35,6.57,-0.11,-11
