symbol,first,last,change,change_percentage
STP,11.02,14.19,0.29,29
LTC,28.31,36.57,0.29,29
MKV,16.98,21.08,0.24,24
DBM,12.42,15.4,0.24,24
DZM,38.87,47.87,0.23,23
MTG,21.9,26.5,0.21,21
LIG,9.69,11.7,0.21,21
DIC,17.52,21.18,0.21,21
BTH,15.1,18.2,0.21,21
TNT,18.31,21.98,0.2,20
TMX,9.61,11.51,0.2,20
UIC,11.48,13.51,0.18,18
V15,36.9,43.1,0.17,17
HRC,19.59,22.91,0.17,17
VNC,8.93,10.36,0.16,16
VFC,7.87,9.05,0.15,15
SRA,7.0,8.05,0.15,15
L62,12.29,13.98,0.14,14
UNI,37.39,41.99,0.12,12
TLT,15.11,16.93,0.12,12
PIT,15.92,17.84,0.12,12
DXV,20.83,23.42,0.12,12
VHG,14.63,16.2,0.11,11
LUT,19.4,21.5,0.11,11
GLT,8.38,9.29,0.11,11
DHT,4.35,4.81,0.11,11
VNG,12.26,13.43,0.1,10
TNG,2.3,2.53,0.1,10
OGC,30.73,33.78,0.1,10
VID,6.53,7.13,0.09,9
TLG,4.15,4.54,0.09,9
SJ1,4.72,5.13,0.09,9
SIC,11.17,12.23,0.09,9
DPC,11.11,12.07,0.09,9
CCM,24.7,26.87,0.09,9
VNA,26.9,29.0,0.08,8
VC6,10.38,11.26,0.08,8
VC5,24.14,26.17,0.08,8
V21,40.54,43.69,0.08,8
KMR,10.91,11.82,0.08,8
IFS,12.0,12.99,0.08,8
CX8,11.38,12.34,0.08,8
CAP,0.72,0.78,0.08,8
CAN,9.3,10.06,0.08,8
APS,16.76,18.15,0.08,8
VES,20.0,21.4,0.07,7
TS4,13.13,14.08,0.07,7
STG,4.66,5.0,0.07,7
SPM,58.23,62.03,0.07,7
DGT,6.95,7.44,0.07,7
DBC,5.07,5.4,0.07,7
AME,17.16,18.37,0.07,7
VST,23.1,24.4,0.06,6
VMG,14.9,15.8,0.06,6
SD7,53.7,56.8,0.06,6
LHG,14.98,15.81,0.06,6
ICF,16.2,17.2,0.06,6
HJS,5.58,5.94,0.06,6
DNP,2.59,2.74,0.06,6
VPH,10.3,10.82,0.05,5
VNE,14.45,15.14,0.05,5
TBX,27.99,29.29,0.05,5
TBC,5.37,5.62,0.05,5
SC5,22.55,23.7,0.05,5
RCL,17.36,18.17,0.05,5
CVT,2.73,2.88,0.05,5
AGR,12.59,13.19,0.05,5
TNA,3.12,3.23,0.04,4
TIX,8.1,8.39,0.04,4
STL,72.5,75.4,0.04,4
SDP,24.17,25.1,0.04,4
