symbol,first,last,change,change_percentage
VSH,3.02,7.46,1.47,147
REE,2.64,6.18,1.34,134
HAP,5.49,12.34,1.25,125
PNC,11.45,23.52,1.05,105
SAM,3.55,6.95,0.96,96
DHA,8.15,15.5,0.9,90
SGH,3.81,7.17,0.88,88
CAN,9.52,16.96,0.78,78
KHP,2.27,3.99,0.76,76
GMD,9.88,17.42,0.76,76
VTL,7.67,13.39,0.75,75
HAS,23.67,41.37,0.75,75
PMS,3.9,6.73,0.73,73
BBC,15.7,26.52,0.69,69
BPC,5.39,8.92,0.65,65
MHC,8.98,14.68,0.63,63
AGF,19.89,32.36,0.63,63
KDC,3.64,5.7,0.57,57
SSC,16.52,25.7,0.56,56
VNM,2.56,3.92,0.53,53
GIL,4.02,6.14,0.53,53
HTV,5.15,7.85,0.52,52
SAV,7.6,11.47,0.51,51
BT6,28.12,42.6,0.51,51
DPC,6.29,9.45,0.5,50
TMS,7.05,10.41,0.48,48
VTC,19.51,28.38,0.45,45
CID,10.41,14.48,0.39,39
KHA,10.5,14.37,0.37,37
SFC,6.69,9.07,0.36,36
BBT,10.7,14.2,0.33,33
TNA,2.63,3.45,0.31,31
NHC,3.72,4.89,0.31,31
BBS,3.64,4.73,0.3,30
LAF,20.3,26.0,0.28,28
TS4,9.13,11.35,0.24,24
ILC,13.2,15.87,0.2,20
VNR,6.65,7.63,0.15,15
TYA,13.55,14.39,0.06,6
